"","sent_raw","syuzhet","bing","afinn","nrc"
"56","55,""""""Mind,"""" he began again, lifting one arm from the elbow, the palm of the hand outwards, so that, with his legs folded before him, he had the pose of a Buddha preaching in European clothes and without a lotus-flower--""""Mind, none of us would feel exactly like this. What saves us is efficiency--the devotion to efficiency. But these chaps were not much account, really. They were no colonists; their administration was merely a squeeze, and nothing more, suspect. They were conquerors, and for that you want only brute force--nothing to boast of, when you have it, since your strength is just an accident arising from the weakness of others. They grabbed what they could get for the sake of what was to be got. It was just robbery with violence, aggravated murder on a great scale, and men going at it blind--as is very proper for those who tackle a darkness. The conquest of the earth, which mostly means the taking it away from those who have a different complexion or slightly flatter noses than ourselves, is not a pretty thing when you look into it too much. What redeems it is the idea only. An idea at the back of it; not a sentimental pretense but an idea; and an unselfish belief in the idea--something you can set up, and bow down before, and offer a sacrifice to. . . .""""""",-0.85,-1,-2,-7
"57","56,He broke off.",-0.75,-1,-1,-1
"58","57,""Flames glided in the river, small green flames, red flames, white flames, pursuing, overtaking, joining, crossing each other--then separating slowly or hastily. The traffic of the great city went on in the deepening night upon the sleepless river. We looked on, waiting patiently--there was nothing else to do till the end of the flood; but it was only after a long silence, when he said, in a hesitating voice, """"suppose you fellows remember did once turn fresh-water sailor for a bit,"""" that we knew we were fated, before the ebb began to run, to hear about one of Marlow's inconclusive experiences.""",-1.8,2,4,1
"59","58,""""""don't want to bother you much with what happened to me personally,"""" he began, showing in this remark the weakness of many tellers of tales who seem so often unaware of what their audience would best like to hear; """"yet to understand the effect of it on me you ought to know how got out there, what saw, how went up that river to the place where first met the poor chap.""",-2,-1,-2,-3
"60","59,It was the farthest point of navigation and the culminating point of my experience.",0,0,0,0
"61","60,It seemed somehow to throw a kind of light on everything about me--and into my thoughts. It was somber enough too--and pitiful--not extraordinary in any way--not very clear either.",1.25,1,1,1
"62","61,""No, not very clear.""",0.5,1,0,0
"63","62,And yet it seemed to throw a kind of light.",0.5,0,2,1
"64","63,""""""had then, as you remember, just returned to London after a lot of Indian Ocean, Pacific, China Seas--a regular dose of the East--six years or so, and was loafing about, hindering you fellows in your work and invading your homes, just as though had got a heavenly mission to civilize you.""",0.2,3,4,1
"65","64,""It was very fine for a time, but after a bit did get tired of resting.""",-0.5,0,0,-1
"66","65,Then began to look for a ship--should think the hardest work on earth.",0.25,1,0,0
"67","66,But the ships wouldn't even look at me.",0,0,0,0
"68","67,And got tired of that game too.",-0.75,-1,-2,-1
"69","68,""""""Now when was a little chap had a passion for maps.""",0.5,1,1,1
"70","69,""would look for hours at South America, or Africa, or Australia, and lose myself in all the glories of exploration.""",1.25,-1,1,-1
"71","70,""At that time there were many blank spaces on the earth, and when saw one that looked particularly inviting on a map (but they all look that) would put my finger on it and say, 'When grow up will go there.'""",1.3,0,1,2
"72","71,""The North Pole was one of these places, remember.""",0,0,0,0
"73","72,""Well, haven't been there yet, and shall not try now.""",0.8,1,0,0
"74","73,The glamour's off.",0,0,0,0
"75","74,""Other places were scattered about the Equator, and in every sort of latitude all over the two hemispheres.""",0,0,0,0
"76","75,""have been in some of them, and . . . well, we won't talk about that.""",1.2,1,0,1
"77","76,""But there was one yet--the biggest, the most blank, so to speak--that had a hankering after.""",0,0,0,0
"78","77,""""""True, by this time it was not a blank space any more.""",0.5,0,2,1
"79","78,It had got filled since my boyhood with rivers and lakes and names.",0,0,0,0
"80","79,It had ceased to be a blank space of delightful mystery--a white patch for a boy to dream gloriously over.",2.15,1,4,0
"81","80,It had become a place of darkness.",-0.75,-1,-1,-1
"82","81,""But there was in it one river especially, a mighty big river, that you could see on the map, resembling an immense snake uncoiled, with its head in the sea, its body at rest curving afar over a vast country, and its tail lost in the depths of the land.""",0.5,1,-2,3
"83","82,""And as looked at the map of it in a shop-window, it fascinated me as a snake would a bird--a silly little bird. Then remembered there was a big concern, a Company for trade on that river. Dash it all! thought to myself, they can't trade without using some kind of craft on that lot of fresh water--steamboats!""",1.25,-1,6,0
"84","83,Why shouldn't try to get charge of one?",0,0,0,0
"85","84,""went on along Fleet Street, but could not shake off the idea.""",-0.25,-1,0,1
"86","85,The snake had charmed me.",-0.25,0,0,-1
"87","86,""""""You understand it was a Continental concern, that Trading society; but have a lot of relations living on the Continent, because it's cheap and not so nasty as it looks, they say.""",-2.1,-3,-3,-2
"88","87,""""""am sorry to own began to worry them.""",-1.25,-2,-4,-1
"89","88,""This was already a fresh departure for me. was not used to get things that way, you know.""",0.25,1,1,-1
"90","89,always went my own road and on my own legs where had a mind to go.",0,0,0,0
"91","90,""wouldn't have believed it of myself; but, then--you see--felt somehow must get there by hook or by crook.""",-0.5,-1,0,-1
"92","91,So worried them.",-0.75,-1,-3,-1
"93","92,""The men said 'My dear fellow,' and did nothing.""",0.9,0,2,2
"94","93,Then--would you believe it?--tried the women.",0,0,0,0
"95","94,""I, Charlie Marlow, set the women to work--to get a job.""",0,1,0,1
"96","95,Heavens!",0.8,0,0,1
"97","96,""Well, you see, the notion drove me. had an aunt, a dear enthusiastic soul.""",2.05,2,5,3
"98","97,""She wrote: 'It will be delightful. am ready to do anything, anything for you. It is a glorious idea. know the wife of a very high personage in the Administration, and also a man who has lots of influence with,' &c.""",2.05,3,5,1
"99","98,""She was determined to make no end of fuss to get me appointed skipper of a river steamboat, if such was my fancy.""",0.5,0,1,1
"100","99,""""""got my appointment--of course; and got it very quick. It appears the Company had received news that one of their captains had been killed in a scuffle with the natives. This was my chance, and it made me the more anxious to go. It was only months and months afterwards, when made the attempt to recover what was left of the body, that heard the original quarrel arose from a misunderstanding about some hens. Yes, two black hens. Fresleven--that was the fellow's name, a Dane--thought himself wronged somehow in the bargain, so he went ashore and started to hammer the chief of the village with a stick.""",0.15,-2,-4,-2
"101","100,""Oh, it didn't surprise me in the least to hear this, and at the same time to be told that Fresleven was the gentlest, quietest creature that ever walked on two legs.""",0.85,1,0,0
"102","101,""No doubt he was; but he had been a couple of years already out there engaged in the noble cause, you know, and he probably felt the need at last of asserting his self-respect in some way.""",1.6,1,2,3
"103","102,""Therefore he whacked the old nigger mercilessly, while a big crowd of his people watched him, thunderstruck, till some man,--was told the chief's son,--in desperation at hearing the old chap yell, made a tentative jab with a spear at the white man--and of course it went quite easy between the shoulder-blades.""",-2.3,-2,-3,-2
"104","103,""Then the whole population cleared into the forest, expecting all kinds of calamities to happen, while, on the other hand, the steamer Fresleven commanded left also in a bad panic, in charge of the engineer, believe.""",-2.05,-2,-5,-1
"105","104,""Afterwards nobody seemed to trouble much about Fresleven's remains, till got out and stepped into his shoes.""",-0.5,-1,-2,0
"106","105,""couldn't let it rest, though; but when an opportunity offered at last to meet my predecessor, the grass growing through his ribs was tall enough to hide his bones.""",1.05,1,2,2
"107","106,They were all there.",0,0,0,0
"108","107,The supernatural being had not been touched after he fell.",-0.65,-1,0,-2
"109","108,""And the village was deserted, the huts gaped black, rotting, all askew within the fallen enclosures.""",-2.35,-1,-2,-3
"110","109,""A calamity had come to it, sure enough.""",-1.25,0,0,0
"111","110,The people had vanished.",-0.6,0,0,-1
"112","111,""Mad terror had scattered them, men, women, and children, through the bush, and they had never returned.""",-1.75,-2,-6,-2
"113","112,What became of the hens don't know either.",0,0,0,0
"114","113,""should think the cause of progress got them, anyhow.""",0.75,1,2,1
"115","114,""However, through this glorious affair got my appointment, before had fairly begun to hope for it.""",1.5,2,4,2
"116","115,""""""flew around like mad to get ready, and before forty-eight hours was crossing the Channel to show myself to my employers, and sign the contract.""",0.55,1,-1,-1
"117","116,In a very few hours arrived in a city that always makes me think of a whited sepulcher.",0,0,0,0
"118","117,Prejudice no doubt.",-1.25,-2,-2,-2
"119","118,had no difficulty in finding the Company's offices.",-0.5,-1,-1,-1
"120","119,""It was the biggest thing in the town, and everybody met was full of it.""",0,0,0,1
"121","120,""They were going to run an over-sea empire, and make no end of coin by trade.""",0,0,-1,1
"122","121,""""""A narrow and deserted street in deep shadow, high houses, innumerable windows with venetian blinds, a dead silence, grass sprouting between the stones, imposing carriage archways right and left, immense double doors standing ponderously ajar.""",-0.7,0,-4,1
"123","122,""slipped through one of these cracks, went up a swept and ungarnished staircase, as arid as a desert, and opened the first door came to.""",-1.35,-2,0,-2
"124","123,""Two women, one fat and the other slim, sat on straw-bottomed chairs, knitting black wool.""",-0.15,-1,0,-1
"125","124,""The slim one got up and walked straight at me--still knitting with downcast eyes--and only just as began to think of getting out of her way, as you would for a somnambulist, stood still, and looked up.""",0.45,-1,-1,1
"126","125,""Her dress was as plain as an umbrella-cover, and she turned round without a word and preceded me into a waiting-room.""",0,0,0,1
"127","126,""gave my name, and looked about.""",0,0,0,0
"128","127,""Deal table in the middle, plain chairs all round the walls, on one end a large shining map, marked with all the colors of a rainbow.""",0.85,0,0,3
"129","128,""There was a vast amount of red--good to see at any time, because one knows that some real work is done in there, a deuce of a lot of blue, a little green, smears of orange, and, on the East Coast, a purple patch, to show where the jolly pioneers of progress drink the jolly lager-beer.""",2.6,4,7,5
"130","129,""However, wasn't going into any of these.""",0,0,0,0
"131","130,was going into the yellow.",0,0,0,0
"132","131,Dead in the center.",-0.75,-1,-3,1
"133","132,And the river was there--fascinating--deadly--like a snake.",-0.25,1,2,-1
"134","133,Ough!",0,0,0,0
"135","134,""A door opened, a white-haired secretarial head, but wearing a compassionate expression, appeared, and a skinny forefinger beckoned me into the sanctuary.""",2.25,1,2,3
"136","135,""Its light was dim, and a heavy writing-desk squatted in the middle.""",0,-1,0,0
"137","136,From behind that structure came out an impression of pale plumpness in a frock-coat.",-0.5,-1,0,2
"138","137,The great man himself.",0.5,1,3,0
"139","138,""He was five feet six, should judge, and had his grip on the handle-end of ever so many millions.""",0,0,0,0
"140","139,""He shook hands, fancy, murmured vaguely, was satisfied with my French.""",1.5,2,2,2
"141","140,Bon voyage.",0,0,0,0
"142","141,""""""In about forty-five seconds found myself again in the waiting-room with the compassionate secretary, who, full of desolation and sympathy, made me sign some document.""",1.1,0,4,3
"143","142,believe undertook amongst other things not to disclose any trade secrets.",0,0,0,0
"144","143,""Well, am not going to.""",0.8,1,0,0
"145","144,""""""began to feel slightly uneasy.""",-1,-1,-2,-1
"146","145,""You know am not used to such ceremonies, and there was something ominous in the atmosphere.""",-0.5,-1,3,-1
"147","146,It was just as though had been let into some conspiracy--don't know--something not quite right; and was glad to get out.",1.55,1,0,1
"148","147,In the outer room the two women knitted black wool feverishly.",-0.25,0,0,-1
"149","148,""People were arriving, and the younger one was walking back and forth introducing them.""",0.25,0,0,1
"150","149,The old one sat on her chair.",0,0,0,0
"151","150,""Her flat cloth slippers were propped up on a foot-warmer, and a cat reposed on her lap.""",0,1,0,0
"152","151,""She wore a starched white affair on her head, had a wart on one cheek, and silver-rimmed spectacles hung on the tip of her nose.""",-0.2,-1,0,0
"153","152,She glanced at me above the glasses.",0,0,0,0
"154","153,The swift and indifferent placidity of that look troubled me.",-0.5,-1,-2,1
"155","154,""Two youths with foolish and cheery countenances were being piloted over, and she threw at them the same quick glance of unconcerned wisdom.""",0.5,1,0,1
"156","155,She seemed to know all about them and about me too.",0,0,0,0
"157","156,An eerie feeling came over me.",-0.75,0,-1,0
"158","157,She seemed uncanny and fateful.",0.25,-1,0,-1
"159","158,""Often far away there thought of these two, guarding the door of Darkness, knitting black wool as for a warm pall, one introducing, introducing continuously to the unknown, the other scrutinizing the cheery and foolish faces with unconcerned old eyes.""",-1.25,-1,-1,-3
"160","159,Ave!",0,0,0,0
"161","160,Old knitter of black wool.",-0.25,0,0,-1
"162","161,Morituri te salutant.",0,0,0,0
"163","162,""Not many of those she looked at ever saw her again--not half, by a long way.""",0,0,0,0
"164","163,""""""There was yet a visit to the doctor.""",0.4,0,0,2
"165","164,""'A simple formality,' assured me the secretary, with an air of taking an immense part in all my sorrows.""",1.3,1,0,2
"166","165,""Accordingly a young chap wearing his hat over the left eyebrow, some clerk suppose,--there must have been clerks in the business, though the house was as still as a house in a city of the dead,--came from somewhere up-stairs, and led me forth.""",0.05,0,-3,1
"167","166,""He was shabby and careless, with ink-stains on the sleeves of his jacket, and his cravat was large and billowy, under a chin shaped like the toe of an old boot.""",-0.5,-2,0,-1
"168","167,""It was a little too early for the doctor, so proposed a drink, and thereupon he developed a vein of joviality.""",0,0,0,1
"169","168,""As we sat over our vermouths he glorified the Company's business, and by-and-by expressed casually my surprise at him not going out there.""",0.6,0,0,1
"170","169,He became very cool and collected all at once.",0.75,1,1,1
"171","170,""'am not such a fool as look, quoth Plato to his disciples,' he said sententiously, emptied his glass with great resolution, and we rose.""",-0.25,0,4,-1
"172","171,""""""The old doctor felt my pulse, evidently thinking of something else the while.""",0,0,0,1
"173","172,""'Good, good for there,' he mumbled, and then with a certain eagerness asked me whether would let him measure my head.""",2.3,2,4,2
"174","173,""Rather surprised, said Yes, when he produced a thing like calipers and got the dimensions back and front and every way, taking notes carefully.""",1.55,1,5,1
"175","174,""He was an unshaven little man in a threadbare coat like a gaberdine, with his feet in slippers, and thought him a harmless fool.""",-0.25,1,0,-1
"176","175,""'always ask leave, in the interests of science, to measure the crania of those going out there,' he said.""",0.25,1,0,-1
"177","176,""'And when they come back, too?' asked.""",0,0,0,0
"178","177,""'Oh, never see them,' he remarked; 'and, moreover, the changes take place inside, you know.'""",0,0,0,0
"179","178,""He smiled, as if at some quiet joke.""",1.65,0,4,0
"180","179,'So you are going out there. Famous. Interesting too.'",1.25,2,4,2
"181","180,""He gave me a searching glance, and made another note.""",0,0,0,0
"182","181,""'Ever any madness in your family?' he asked, in a matter-of-fact tone.""",-1,-1,-2,-1
"183","182,felt very annoyed.",-0.5,-1,-2,0
"184","183,""'Is that question in the interests of science too?' 'It would be,' he said, without taking notice of my irritation, 'interesting for science to watch the mental changes of individuals, on the spot, but . . .' 'Are you an alienist?' interrupted.""",-1,0,-1,-1
"185","184,""'Every doctor should be--a little,' answered that original, imperturbably.""",0,0,0,1
"186","185,""'have a little theory which you Messieurs who go out there must help me to prove. This is my share in the advantages my country shall reap from the possession of such a magnificent dependency. The mere wealth leave to others. Pardon my questions, but you are the first Englishman coming under my observation. . . .' hastened to assure him was not in the least typical.""",3.15,4,12,2
"187","186,""'If were,' said I, 'wouldn't be talking like this with you.' 'What you say is rather profound, and probably erroneous,' he said, with a laugh.""",1.25,1,1,0
"188","187,""'Avoid irritation more than exposure to the sun. Adieu. How do you English say, eh? Good-by. Ah! Good-by. Adieu. In the tropics one must before everything keep calm.' . . . He lifted a warning forefinger.""",0.1,0,2,2
"189","188,"". . . 'Du calme, du calme.""",0,0,0,0
"190","189,Adieu.",0,0,0,0
"191","190,""""""One thing more remained to do--say good-by to my excellent aunt.""",1.25,2,6,3
"192","191,found her triumphant.",1.35,1,4,2
"193","192,""had a cup of tea--the last decent cup of tea for many days--and in a room that most soothingly looked just as you would expect a lady's drawing-room to look, we had a long quiet chat by the fireside.""",2.15,3,0,3
"194","193,""In the course of these confidences it became quite plain to me had been represented to the wife of the high dignitary, and goodness knows to how many more people besides, as an exceptional and gifted creature--a piece of good fortune for the Company--a man you don't get hold of every day.""",4.1,5,8,4
"195","194,Good heavens! and was going to take charge of a two-penny-halfpenny river-steamboat with a penny whistle attached!",1.55,1,3,2
"196","195,""It appeared, however, was also one of the Workers, with a capital--you know.""",0,0,0,0
"197","196,""Something like an emissary of light, something like a lower sort of apostle.""",0.5,1,2,0
"198","197,""There had been a lot of such rot let loose in print and talk just about that time, and the excellent woman, living right in the rush of all that humbug, got carried off her feet.""",1.2,0,-2,0
"199","198,""She talked about 'weaning those ignorant millions from their horrid ways,' till, upon my word, she made me quite uncomfortable.""",-2.25,-3,-7,-2
"200","199,ventured to hint that the Company was run for profit.",0,0,2,0
"201","200,""""""'You forget, dear Charlie, that the laborer is worthy of his hire,' she said, brightly.""",1.95,1,3,2
"202","201,It's queer how out of touch with truth women are.",0.75,-1,0,1
"203","202,""They live in a world of their own, and there had never been anything like it, and never can be.""",0.5,1,2,0
"204","203,""It is too beautiful altogether, and if they were to set it up it would go to pieces before the first sunset.""",1.35,1,3,2
"205","204,Some confounded fact we men have been living contentedly with ever since the day of creation would start up and knock the whole thing over.",-0.5,-2,0,-1
"206","205,""""""After this got embraced, told to wear flannel, be sure to write often, and so on--and left. In the street--don't know why--a queer feeling came to me that was an impostor.""",0,-1,1,-1
"207","206,""Odd thing that I, who used to clear out for any part of the world at twenty-four hours' notice, with less thought than most men give to the crossing of a street, had a moment--won't say of hesitation, but of startled pause, before this commonplace affair.""",-0.2,-1,-3,-1
"208","207,""The best way can explain it to you is by saying that, for a second or two, felt as though, instead of going to the center of a continent, were about to set off for the center of the earth.""",0.75,1,3,2
"209","208,""""""left in a French steamer, and she called in every blamed port they have out there, for, as far as could see, the sole purpose of landing soldiers and custom-house officers.""",-0.5,0,-2,0
"210","209,watched the coast.",0.6,0,0,1
"211","210,Watching a coast as it slips by the ship is like thinking about an enigma.",1.1,1,2,1
"212","211,""There it is before you--smiling, frowning, inviting, grand, mean, insipid, or savage, and always mute with an air of whispering, 'Come and find out.'""",-0.75,1,3,-1
"213","212,""This one was almost featureless, as if still in the making, with an aspect of monotonous grimness.""",-0.8,-1,0,0
"214","213,""The edge of a colossal jungle, so dark-green as to be almost black, fringed with white surf, ran straight, like a ruled line, far, far away along a blue sea whose glitter was blurred by a creeping mist.""",0.5,-2,3,2
"215","214,""The sun was fierce, the land seemed to glisten and drip with steam.""",0.7,0,0,1
"216","215,""Here and there grayish-whitish specks showed up, clustered inside the white surf, with a flag flying above them perhaps.""",0.5,0,0,2
"217","216,""Settlements some centuries old, and still no bigger than pin-heads on the untouched expanse of their background.""",-0.5,-1,0,0
"218","217,""We pounded along, stopped, landed soldiers; went on, landed custom-house clerks to levy toll in what looked like a God-forsaken wilderness, with a tin shed and a flag-pole lost in it; landed more soldiers--to take care of the custom-house clerks, presumably.""",-0.5,-2,1,-2
"219","218,""Some, heard, got drowned in the surf; but whether they did or not, nobody seemed particularly to care.""",0.2,0,0,0
"220","219,""They were just flung out there, and on we went.""",0,0,0,0
"221","220,""Every day the coast looked the same, as though we had not moved; but we passed various places--trading places--with names like Gran' Bassam Little Popo, names that seemed to belong to some sordid farce acted in front of a sinister backcloth.""",-1,-1,-1,-2
"222","221,""The idleness of a passenger, my isolation amongst all these men with whom had no point of contact, the oily and languid sea, the uniform somberness of the coast, seemed to keep me away from the truth of things, within the toil of a mournful and senseless delusion.""",-1.8,-6,-3,-1
"223","222,""The voice of the surf heard now and then was a positive pleasure, like the speech of a brother.""",2.4,3,7,2
"224","223,""It was something natural, that had its reason, that had a meaning.""",1.2,0,1,1
"225","224,Now and then a boat from the shore gave one a momentary contact with reality.",0.4,0,0,1
"226","225,It was paddled by black fellows.",-0.25,0,0,-1
"227","226,You could see from afar the white of their eyeballs glistening.",1,1,0,1
"228","227,""They shouted, sang; their bodies streamed with perspiration; they had faces like grotesque masks--these chaps; but they had bone, muscle, a wild vitality, an intense energy of movement, that was as natural and true as the surf along their coast.""",1.45,-2,9,1
"229","228,They wanted no excuse for being there.",-0.75,-1,-2,-1
"230","229,They were a great comfort to look at.",1.25,2,5,1
"231","230,For a time would feel belonged still to a world of straightforward facts; but the feeling would not last long.",1.15,1,1,2
"232","231,Something would turn up to scare it away.",-0.75,-1,-2,-1
"233","232,""Once, remember, we came upon a man-of-war anchored off the coast.""",0.6,0,-2,0
"234","233,""There wasn't even a shed there, and she was shelling the bush.""",0,0,0,-1
"235","234,It appears the French had one of their wars going on thereabouts.",-1,0,0,0
