,sent_no,sent_raw,syuzhet,bing,afinn,nrc,char_len,token_len,sent_clean,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,syuzhet_roll10,bing_roll10,afinn_roll10,nrc_roll10,mean_roll10,syuzhet_roll10_stdscale,bing_roll10_stdscale,afinn_roll10_stdscale,nrc_roll10_stdscale,syuzhet_roll100,syuzhet_stdscaler_roll10,bing_roll100,bing_stdscaler_roll10,afinn_roll100,afinn_stdscaler_roll10,nrc_roll100,nrc_stdscaler_roll10
17,18,such fools we are  she thought  crossing victoria street,-0.5,0,-2,0,56,9,such fools we are  she thought  crossing victoria street,-0.6133265655695689,-0.5882352941176471,-0.7486604130868875,-1.3707496136012363,-0.002229536880460981,0.0,0.018591840847299576,0.0,-0.8588579491374172,-2.0,-1.047030660567215,-4.54441727791361,-0.22247146651886143,0.0,-0.13192285206215534,0.0,,,,,,,,,,,,,,,,,
18,19,for heaven only knows why one loves it so  how one sees it so  making it up  building it round one  tumbling it  creating it every moment afresh  but the veriest frumps  the most dejected of miseries sitting on doorsteps  drink their downfall  do the same  cannot be dealt with  she felt positive  by acts of parliament for that very reason  they love life,1.6,1,8,2,356,64,for heaven only knows why one loves it so  how one sees it so  making it up  building it round one  tumbling it  creating it every moment afresh  but the veriest frumps  the most dejected of miseries sitting on doorsteps  drink their downfall  do the same  cannot be dealt with  she felt positive  by acts of parliament for that very reason  they love life,1.3455895170797207,1.8823529411764708,0.23028388785764686,0.6168373261205563,0.7872742451227774,1.0,0.17501278839914725,0.015625,2.7873126701525104,8.0,0.5230317540672055,2.556234718826406,1.233414701439273,2.0,0.19876563629176167,0.703125,,,,,,,,,,,,,,,,,
19,20,in people own eyes  in the swing  tramp  and trudge  in the bellow and the uproar  the carriages  motor cars  omnibuses  vans  sandwich men shuffling and swinging  brass bands  barrel organs  in the triumph and the jingle and the strange high singing of some aeroplane overhead was what she loved  life  london  this moment of june,-0.25,-1,3,-1,331,56,in people own eyes  in the swing  tramp  and trudge  in the bellow and the uproar  the carriages  motor cars  omnibuses  vans  sandwich men shuffling and swinging  brass bands  barrel organs  in the triumph and the jingle and the strange high singing of some aeroplane overhead was what she loved  life  london  this moment of june,-0.38012227001608206,-0.29411764705882354,-0.12777825177354368,-0.1101495225215279,-0.7917333188836995,-1.0,-0.16017495635481202,-0.017857142857142856,0.9642273605075464,3.0,0.20004748591383892,1.0955291652113166,-0.9504145504979287,-1.0,-0.3208877025501079,-0.40178571428571425,,,,,,,,,,,,,,,,,
20,21,for it was the middle of june,0.0,0,0,0,29,7,for it was the middle of june,-0.1469179744625952,0.0,-0.07352641243548451,0.0,-0.002229536880460981,0.0,0.018591840847299576,0.0,-0.1296238252794317,0.0,-0.042190715201185926,0.0,-0.22247146651886143,0.0,-0.13192285206215534,0.0,,,,,,,,,,,,,,,,,
21,22,the war was over  except for some one like mrs  foxcroft at the embassy last night eating her heart out because that nice boy was killed and now the old manor house must go to a cousin  or lady bexborough who opened a bazaar  they said  with the telegram in her hand  john  her favourite  killed  but it was over  thank heaven  over,1.3,3,6,-3,332,63,the war was over  except for some one like mrs  foxcroft at the embassy last night eating her heart out because that nice boy was killed and now the old manor house must go to a cousin  or lady bexborough who opened a bazaar  they said  with the telegram in her hand  john  her favourite  killed  but it was over  thank heaven  over,1.0657443624155365,1.5294117647058825,0.17723764494932231,0.5091355707661734,2.366281809129254,3.0,0.49530330005293044,0.047619047619047616,2.058078546294525,6.0,0.3884549756699694,1.9476074048201184,-2.406300718456063,-3.0,-0.6358291200300288,-1.0714285714285714,,,,,,,,,,,,,,,,,
22,23,it was june,0.0,0,0,0,11,3,it was june,-0.1469179744625952,0.0,-0.07352641243548451,0.0,-0.002229536880460981,0.0,0.018591840847299576,0.0,-0.1296238252794317,0.0,-0.042190715201185926,0.0,-0.22247146651886143,0.0,-0.13192285206215534,0.0,,,,,,,,,,,,,,,,,
23,24,the king and queen were at the palace,0.1,0,0,1,37,8,the king and queen were at the palace,-0.053636256241200456,0.11764705882352942,0.07837873771108118,0.30841866306027815,-0.002229536880460981,0.0,0.018591840847299576,0.0,-0.1296238252794317,0.0,-0.042190715201185926,0.0,0.5054716174602057,1.0,1.1908311013535127,2.8125,,,,,,,,,,,,,,,,,
24,25,and everywhere  though it was still so early  there was a beating  a stirring of galloping ponies  tapping of cricket bats  lords  ascot  ranelagh and all the rest of it  wrapped in the soft mesh of the grey blue morning air  which  as the day wore on  would unwind them  and set down on their lawns and pitches the bouncing ponies  whose forefeet just struck the ground and up they sprung  the whirling young men  and laughing girls in their transparent muslins who  even now  after dancing all night  were taking their absurd woolly dogs for a run  and even now  at this hour  discreet old dowagers were shooting out in their motor cars on errands of mystery  and the shopkeepers were fidgeting in their windows with their paste and diamonds  their lovely old sea green brooches in eighteenth century settings to tempt americans  but one must economise  not buy things rashly for elizabeth   and she  too  loving it as she did with an absurd and faithful passion  being part of it  since her people were courtiers once in the time of the georges  she  too  was going that very night to kindle and illuminate  to give her party,1.6,5,7,8,1128,199,and everywhere  though it was still so early  there was a beating  a stirring of galloping ponies  tapping of cricket bats  lords  ascot  ranelagh and all the rest of it  wrapped in the soft mesh of the grey blue morning air  which  as the day wore on  would unwind them  and set down on their lawns and pitches the bouncing ponies  whose forefeet just struck the ground and up they sprung  the whirling young men  and laughing girls in their transparent muslins who  even now  after dancing all night  were taking their absurd woolly dogs for a run  and even now  at this hour  discreet old dowagers were shooting out in their motor cars on errands of mystery  and the shopkeepers were fidgeting in their windows with their paste and diamonds  their lovely old sea green brooches in eighteenth century settings to tempt americans  but one must economise  not buy things rashly for elizabeth   and she  too  loving it as she did with an absurd and faithful passion  being part of it  since her people were courtiers once in the time of the georges  she  too  was going that very night to kindle and illuminate  to give her party,1.3455895170797207,1.8823529411764708,0.024181422834668297,0.19837984357646035,3.945289373135731,5.0,0.2701230127899692,0.02512562814070352,2.4226956082235174,7.0,0.11686686409042168,0.7193424334385865,5.601073205313677,8.0,0.29348545456398917,0.9045226130653267,,,,,,,,,,,,,,,,,
25,26,but how strange  on entering the park  the silence  the mist  the hum  the slow swimming happy ducks  the pouched birds waddling  and who should be coming along with his back against the government buildings  most appropriately  carrying a despatch box stamped with the royal arms  who but hugh whitbread  her old friend hugh  the admirable hugh,0.55,-2,5,2,345,57,but how strange  on entering the park  the silence  the mist  the hum  the slow swimming happy ducks  the pouched birds waddling  and who should be coming along with his back against the government buildings  most appropriately  carrying a despatch box stamped with the royal arms  who but hugh whitbread  her old friend hugh  the admirable hugh,0.36613147575507593,0.6470588235294118,0.0437337034671276,0.23807756446758316,-1.5812371008869377,-2.0,-0.33266923435684953,-0.03508771929824561,1.693461484365532,5.0,0.35445663165382557,1.7938489254922143,1.233414701439273,2.0,0.23937650328259355,0.7894736842105262,,,,,,,,,,,,,,,,,
26,27,good morning to you  clarissa   said hugh  rather extravagantly  for they had known each other as children,1.15,0,3,1,106,17,good morning to you  clarissa   said hugh  rather extravagantly  for they had known each other as children,0.9258217850834443,1.352941176470588,0.7485485177694591,1.6690892353850346,-0.002229536880460981,0.0,0.018591840847299576,0.0,0.9642273605075464,3.0,0.7557704178836019,3.60880195599022,0.5054716174602057,1.0,0.49054959660404135,1.3235294117647058,,,,,,,,,,,,,,,,,
27,28,where are you off to,0.0,0,0,0,20,5,where are you off to,-0.1469179744625952,0.0,-0.07352641243548451,0.0,-0.002229536880460981,0.0,0.018591840847299576,0.0,-0.1296238252794317,0.0,-0.042190715201185926,0.0,-0.22247146651886143,0.0,-0.13192285206215534,0.0,,,,,,,,,,,,,,,,,
28,29,i love walking in london   said mrs  dalloway,0.75,1,3,1,45,8,i love walking in london   said mrs  dalloway,0.5526949121978654,0.8823529411764706,1.0657622136637581,2.313139972952086,0.7872742451227774,1.0,1.2699594212620806,0.125,0.9642273605075464,3.0,1.653476692603988,7.668704156479217,0.5054716174602057,1.0,1.1908311013535127,2.8125,,,,,,,,,,,,,,,,,
29,30,really it is better than walking in the country,0.8,1,2,0,47,9,really it is better than walking in the country,0.5993357713085629,0.9411764705882354,1.0066879886067603,2.193199381761978,0.7872742451227774,1.0,1.1309185789937717,0.1111111111111111,0.5996102985785537,2.0,0.962649230164843,4.54441727791361,-0.22247146651886143,0.0,-0.13192285206215534,0.0,,,,,,,,,,,,,,,,,
30,31,they had just come up  unfortunately  to see doctors,-1.0,-1,0,0,52,9,they had just come up  unfortunately  to see doctors,-1.0797351566765425,-1.1764705882352942,-1.4237944137382905,-2.7414992272024725,-0.7917333188836995,-1.0,-1.0937348972991725,-0.1111111111111111,-0.1296238252794317,0.0,-0.042190715201185926,0.0,-0.22247146651886143,0.0,-0.13192285206215534,0.0,,,,,,,,,,,,,,,,,
31,32,other people came to see pictures  go to the opera  take their daughters out  the whitbreads came  to see doctors,0.0,0,0,1,113,20,other people came to see pictures  go to the opera  take their daughters out  the whitbreads came  to see doctors,-0.1469179744625952,0.0,-0.07352641243548451,0.0,-0.002229536880460981,0.0,0.018591840847299576,0.0,-0.1296238252794317,0.0,-0.042190715201185926,0.0,0.5054716174602057,1.0,0.39717872930411185,1.125,,,,,,,,,,,,,,,,,
32,33,times without number clarissa had visited evelyn whitbread in a nursing home,0.0,0,0,0,76,12,times without number clarissa had visited evelyn whitbread in a nursing home,-0.1469179744625952,0.0,-0.07352641243548451,0.0,-0.002229536880460981,0.0,0.018591840847299576,0.0,-0.1296238252794317,0.0,-0.042190715201185926,0.0,-0.22247146651886143,0.0,-0.13192285206215534,0.0,,,,,,,,,,,,,,,,,
33,34,was evelyn ill again,-0.5,0,-2,-1,20,4,was evelyn ill again,-0.6133265655695689,-0.5882352941176471,-1.5925779139011413,-3.0841866306027814,-0.002229536880460981,0.0,0.018591840847299576,0.0,-0.8588579491374172,-2.0,-2.303080592274751,-10.224938875305623,-0.9504145504979287,-1.0,-2.777430758893491,-5.625,,,,,,,,,,,,,,,,,
34,35,evelyn was a good deal out of sorts  said hugh  intimating by a kind of pout or swell of his very well covered  manly  extremely handsome  perfectly upholstered body  he was almost too well dressed always  but presumably had to be  with his little job at court  that his wife had some internal ailment  nothing serious  which  as an old friend  clarissa dalloway would quite understand without requiring him to specify,3.7,2,12,6,418,71,evelyn was a good deal out of sorts  said hugh  intimating by a kind of pout or swell of his very well covered  manly  extremely handsome  perfectly upholstered body  he was almost too well dressed always  but presumably had to be  with his little job at court  that his wife had some internal ailment  nothing serious  which  as an old friend  clarissa dalloway would quite understand without requiring him to specify,3.3045055997290103,4.352941176470589,0.5597682980347048,1.2858017502231314,1.5767780271260157,2.0,0.30059016882809536,0.028169014084507043,4.245780917868481,12.0,0.72205375028847,3.456317366300492,4.145187037355542,6.0,0.7623333417963244,1.9014084507042253,,,,,,,,,,,,,,,,,
35,36,ah yes  she did of course  what a nuisance  and felt very sisterly and oddly conscious at the same time of her hat,-0.3,-2,1,-1,114,23,ah yes  she did of course  what a nuisance  and felt very sisterly and oddly conscious at the same time of her hat,-0.42676312912677944,-0.35294117647058826,-0.23203613432755307,-0.32182817014985543,-1.5812371008869377,-2.0,-0.8519247368325482,-0.08695652173913043,0.23499323664956107,1.0,0.1544084045443415,0.8891251195917933,-0.9504145504979287,-1.0,-0.5920111836849964,-0.9782608695652173,,,,,,,,,,,,,,,,,
36,37,not the right hat for the early morning  was that it,0.8,1,0,0,52,11,not the right hat for the early morning  was that it,0.5993357713085629,0.9411764705882354,0.8102853702354432,1.794435857805255,0.7872742451227774,1.0,0.9286773538762314,0.09090909090909091,-0.1296238252794317,0.0,-0.042190715201185926,0.0,-0.22247146651886143,0.0,-0.13192285206215534,0.0,,,,,,,,,,,,,,,,,
37,38,for hugh always made her feel  as he bustled on  raising his hat rather extravagantly and assuring her that she might be a girl of eighteen  and of course he was coming to her party to night  evelyn absolutely insisted  only a little late he might be after the party at the palace to which he had to take one of jim own boys   she always felt a little skimpy beside hugh  schoolgirlish  but attached to him  partly from having known him always  but she did think him a good sort in his own way  though richard was nearly driven mad by him  and as for peter walsh  he had never to this day forgiven her for liking him,1.25,0,2,1,616,119,for hugh always made her feel  as he bustled on  raising his hat rather extravagantly and assuring her that she might be a girl of eighteen  and of course he was coming to her party to night  evelyn absolutely insisted  only a little late he might be after the party at the palace to which he had to take one of jim own boys   she always felt a little skimpy beside hugh  schoolgirlish  but attached to him  partly from having known him always  but she did think him a good sort in his own way  though richard was nearly driven mad by him  and as for peter walsh  he had never to this day forgiven her for liking him,1.0191035033048392,1.4705882352941178,0.05412497424230178,0.2591753471094775,-0.002229536880460981,0.0,0.018591840847299576,0.0,0.5996102985785537,2.0,0.03380558318784148,0.34369542438002093,0.5054716174602057,1.0,-0.04299821653841296,0.18907563025210083,,,,,,,,,,,,,,,,,
38,39,she could remember scene after scene at bourton  peter furious  hugh not  of course  his match in any way  but still not a positive imbecile as peter made out  not a mere barber own block,-1.4,-1,-5,-1,187,35,she could remember scene after scene at bourton  peter furious  hugh not  of course  his match in any way  but still not a positive imbecile as peter made out  not a mere barber own block,-1.4528620295621215,-1.6470588235294117,-0.5596228929044947,-0.9869397217928901,-0.7917333188836995,-1.0,-0.267435034676079,-0.02857142857142857,-1.9527091349243952,-5.0,-0.6881592515079189,-2.9214111072301776,-0.9504145504979287,-1.0,-0.43426661284287943,-0.6428571428571428,,,,,,,,,,,,,,,,,
39,40,when his old mother wanted him to give up shooting or to take her to bath he did it  without a word  he was really unselfish  and as for saying  as peter did  that he had no heart  no brain  nothing but the manners and breeding of an english gentleman  that was only her dear peter at his worst  and he could be intolerable  he could be impossible  but adorable to walk with on a morning like this,1.65,0,5,4,397,78,when his old mother wanted him to give up shooting or to take her to bath he did it  without a word  he was really unselfish  and as for saying  as peter did  that he had no heart  no brain  nothing but the manners and breeding of an english gentleman  that was only her dear peter at his worst  and he could be intolerable  he could be impossible  but adorable to walk with on a morning like this,1.392230376190418,1.9411764705882353,0.18354384165870355,0.521939275948163,-0.002229536880460981,0.0,0.018591840847299576,0.0,1.693461484365532,5.0,0.24766696134670704,1.3108895993981566,2.689300869397407,4.0,0.4107454365186315,1.1538461538461537,,,,,,,,,,,,,,,,,
40,41,june had drawn out every leaf on the trees  the mothers of pimlico gave suck to their young  messages were passing from the fleet to the admiralty  arlington street and piccadilly seemed to chafe the very air in the park and lift its leaves hotly  brilliantly  on waves of that divine vitality which clarissa loved  to dance  to ride  she had adored all that,3.5,2,6,3,358,64,june had drawn out every leaf on the trees  the mothers of pimlico gave suck to their young  messages were passing from the fleet to the admiralty  arlington street and piccadilly seemed to chafe the very air in the park and lift its leaves hotly  brilliantly  on waves of that divine vitality which clarissa loved  to dance  to ride  she had adored all that,3.1179421632862208,4.11764705882353,0.5910586194557403,1.349331650888717,1.5767780271260157,2.0,0.33143373595099485,0.03125,2.058078546294525,6.0,0.38172613675010764,1.9171760391198043,1.9613577854183402,3.0,0.36410988046872017,1.0546875,,,,,,,,,,,,,,,,,
41,42,for they might be parted for hundreds of years  she and peter  she never wrote a letter and his were dry sticks  but suddenly it would come over her  if he were with me now what would he say   some days  some sights bringing him back to her calmly  without the old bitterness  which perhaps was the reward of having cared for people  they came back in the middle of st  james own park on a fine morning  indeed they did,0.25,1,4,0,419,81,for they might be parted for hundreds of years  she and peter  she never wrote a letter and his were dry sticks  but suddenly it would come over her  if he were with me now what would he say   some days  some sights bringing him back to her calmly  without the old bitterness  which perhaps was the reward of having cared for people  they came back in the middle of st  james own park on a fine morning  indeed they did,0.08628632109089165,0.29411764705882354,-0.03601896795485102,0.07615275631117979,0.7872742451227774,1.0,0.14218370064135205,0.012345679012345678,1.3288444224365392,4.0,0.1811070504357094,1.0098705062030244,-0.22247146651886143,0.0,-0.13192285206215534,0.0,,,,,,,,,,,,,,,,,
42,43,but peter  however beautiful the day might be  and the trees and the grass  and the little girl in pink  peter never saw a thing of all that,0.75,1,3,1,140,28,but peter  however beautiful the day might be  and the trees and the grass  and the little girl in pink  peter never saw a thing of all that,0.5526949121978654,0.8823529411764706,0.2519846235928705,0.6608971351291675,0.7872742451227774,1.0,0.37612543525152276,0.03571428571428571,0.9642273605075464,3.0,0.44228568702886384,2.191058330422633,0.5054716174602057,1.0,0.24600684891374977,0.8035714285714285,,,,,,,,,,,,,,,,,
43,44,he would put on his spectacles  if she told him to  he would look,0.0,0,0,0,65,14,he would put on his spectacles  if she told him to  he would look,-0.1469179744625952,0.0,-0.07352641243548451,0.0,-0.002229536880460981,0.0,0.018591840847299576,0.0,-0.1296238252794317,0.0,-0.042190715201185926,0.0,-0.22247146651886143,0.0,-0.13192285206215534,0.0,,,,,,,,,,,,,,,,,
44,45,it was the state of the world that interested him  wagner  pope own poetry  people own characters eternally  and the defects of her own soul,0.0,-1,-1,2,140,25,it was the state of the world that interested him  wagner  pope own poetry  people own characters eternally  and the defects of her own soul,-0.1469179744625952,0.0,-0.07352641243548451,0.0,-0.7917333188836995,-1.0,-0.3818457848854305,-0.04,-0.4942408872084244,-1.0,-0.22306190536707118,-0.8179951100244498,1.233414701439273,2.0,0.7146396781238722,1.8,,,,,,,,,,,,,,,,,
45,46,how he scolded her,-1.0,-1,0,0,18,4,how he scolded her,-1.0797351566765425,-1.1764705882352942,-3.111629415366798,-6.168373261205563,-0.7917333188836995,-1.0,-2.484143319982263,-0.25,-0.1296238252794317,0.0,-0.042190715201185926,0.0,-0.22247146651886143,0.0,-0.13192285206215534,0.0,,,,,,,,,,,,,,,,,
46,47,how they argued,0.0,0,0,0,15,3,how they argued,-0.1469179744625952,0.0,-0.07352641243548451,0.0,-0.002229536880460981,0.0,0.018591840847299576,0.0,-0.1296238252794317,0.0,-0.042190715201185926,0.0,-0.22247146651886143,0.0,-0.13192285206215534,0.0,,,,,,,,,,,,,,,,,
47,48,she would marry a prime minister and stand at the top of a staircase  the perfect hostess he called her  she had cried over it in her bedroom   she had the makings of the perfect hostess  he said,1.05,2,3,4,195,38,she would marry a prime minister and stand at the top of a staircase  the perfect hostess he called her  she had cried over it in her bedroom   she had the makings of the perfect hostess  he said,0.8325400668620497,1.2352941176470589,0.2622639194674502,0.6817675709753518,1.5767780271260157,2.0,0.5454834536535232,0.05263157894736842,0.9642273605075464,3.0,0.31479189696832444,1.614464032942993,2.689300869397407,4.0,0.9819752139720913,2.3684210526315788,,,,,,,,,,,,,,,,,
