"element_id","sentence_id","word_count","jockers_rinker","jockers","huliu","senticnet","sentiword","nrc","lmcd"
22,1,16,-0.5,-0.25,-0.5,0.035,0.1875,0,-0.25
23,1,16,0.325,0.325,0.25,1.22175,0.3389,0.25,0
24,1,12,0,0,0,0.0132790561913614,0.0721687836487032,0,0
25,1,16,-0.125,-0.125,-0.25,0.2625,-0.296875,0,-0.25
26,1,30,0.0456435464587638,0.0456435464587638,0,0.316218489866316,0.19778870132131,0,0
27,1,17,0,0,0,0.458149795693633,0.242535625036333,0,0
28,1,7,0.377964473009227,0.377964473009227,0.755928946018454,0.57715175028509,0.0202480967683515,0.377964473009227,0
29,1,19,0,0,0,-0.0795499057196173,0.114707866935281,0,0
30,1,18,0.294627825494395,0.294627825494395,0.471404520791032,0.684715066448974,0.0441941738241592,0.235702260395516,0.235702260395516
31,1,41,-0.0390434404721515,-0.0390434404721515,0,0.308755527253774,-0.232633832813236,-0.156173761888606,-0.156173761888606
32,1,9,-0.0833333333333333,-0.0833333333333333,0,0.271666666666667,-0.1875,0,0
33,1,8,0,0,0,0.0601040764008565,0.132582521472478,0,0
34,1,8,0,0,0,0.232284577619781,0.198873782208716,0,0
35,1,11,0.723627226986633,0.723627226986633,0.904534033733291,0.707044103034856,0.150755672288882,0.301511344577764,0
36,1,9,0.333333333333333,0.333333333333333,0.333333333333333,0.035,0.0416666666666667,0.333333333333333,0
37,1,16,0.2875,0.2875,0.25,0.166,0,0.25,0.25
38,1,15,0.284018778721877,0.284018778721877,0.516397779494322,0.528016729532944,0.182890880237572,0,0.258198889747161
39,1,7,-0.377964473009227,0,-0.377964473009227,0.0563167064783749,0.0519701150387687,0,0
40,1,21,0,0,0,-0.109763598788704,-0.027277236279499,0,0
41,1,6,-0.0408248290463863,-0.0408248290463863,0,-0.277608837515427,0,-0.408248290463863,0
42,1,25,5.55111512312578e-18,5.55111512312578e-18,0.2,0.3122,0.0666666666666667,0,0
43,1,20,0.290688837074973,0.290688837074973,0.223606797749979,0.461971644151456,-0.0555811963607198,0.447213595499958,0
44,1,19,0.566656862660288,0.566656862660288,0.412948320967011,-0.157608609169076,0.367065174192899,1.05531237580458,0
45,1,10,-0.0948683298050514,0.237170824512628,-0.0158113883008419,0.38801146890266,0.0395284707521047,0,0
46,1,21,0.632831881684378,0.632831881684378,0,0.479861140628947,0.156389488002461,0.87287156094397,0
47,1,15,0,0,0,0.166021886107425,0,0.258198889747161,0
48,1,28,0,0,0,-0.277236940952268,-0.078742598543589,-0.188982236504614,0
49,1,30,0.182574185835055,0.182574185835055,0.182574185835055,0.435804581588277,-0.159752412605673,0,0.182574185835055
50,1,8,0.0883883476483184,0.0883883476483184,0,0.319258711705726,0.0883883476483184,0.353553390593274,0
51,1,59,0.032547227745206,0.16273613872603,0,-0.0722548455943573,-0.0176297483619866,0,0
52,1,9,0,0,0,-0.2,0,0,0
53,1,19,0.114707866935281,0.114707866935281,0,0.497373311031378,0.0501846917841854,0.229415733870562,0.229415733870562
54,1,6,-0.153093108923949,-0.153093108923949,-0.510310363079829,-0.0344969805441964,-0.114819831692961,0.408248290463863,-0.510310363079829
55,1,11,0,0,0,0.490558957628021,0.0753778361444409,0,0
56,1,22,-0.0533001790889026,0.170560573084488,-0.0106600358177805,0.475437597473011,-0.0199875671583385,0,0
57,1,6,-0.102062072615966,-0.102062072615966,0,-0.22086232514095,0,-0.408248290463863,-0.408248290463863
58,1,8,0,0,0,0.360765879761377,0.132582521472478,0.353553390593274,0
59,1,35,0.405674042269688,0.405674042269688,0,0.792839206360821,0.0501810338745057,0.718381116519239,0
60,1,16,-0.1,-0.1,0,0.17875,0.135416666666667,0,-0.25
61,1,4,0.25,0.25,0,0.3545,0,0.5,0
62,1,19,0.0573539334676404,0.0573539334676404,0,0.313840723934929,0.0516185401208764,0.183532587096449,0
63,1,14,0.267261241912424,0.267261241912424,0.267261241912424,0.333007507422881,0.0501114828585796,0.267261241912424,0
64,1,10,0,0,0,0.0170130538117059,0.0395284707521047,0,0
65,1,4,0.45,0.45,0.5,0.445,0,0.5,0
66,1,10,0,0,0,0.46801709370492,0,0,0
67,1,7,0,0,0,0.269866633728588,0,0,0
68,1,12,-0.129903810567666,-0.129903810567666,-0.577350269189626,-0.00375277674973255,-0.144337567297406,0,-0.577350269189626
69,1,16,0.225,0.225,0,0.364,-0.125,0.5,0
70,1,49,0.357142857142857,0.1,0.257142857142857,0.568171428571429,0.28422619047619,0.428571428571429,0
71,1,13,0.443760156980183,0.443760156980183,0.277350098112615,0.225762979863668,0.0173343811320384,0,0
72,1,20,0.145344418537486,0.145344418537486,0,0.176202156626983,0.237582222609353,0.447213595499958,0
73,1,15,0.413118223595458,0.413118223595458,0.516397779494322,0.428610156980287,0.0484122918275927,0.774596669241483,0.258198889747161
74,1,21,0.338237729865788,0.56736651461358,0.425524885960185,0.579150280686324,-0.00454620604658318,0.436435780471985,0.218217890235992
75,1,16,0.1625,0.1625,0,0.49875,-0.227864583333333,0,0
76,1,4,0.375,0.375,0.5,0.332,0.234375,0.5,0.5
77,1,10,0.213453742061366,0.213453742061366,0,-0.552608021114424,0.256935059888681,-0.711512473537885,0
78,1,13,0.37442263245203,0.37442263245203,0.277350098112615,-0.0954084337507394,0.10400628679223,0.554700196225229,0
79,1,3,0.346410161513775,0.346410161513775,0,-0.409918691124634,0,0.577350269189626,0
80,1,6,-0.204124145231932,-0.204124145231932,-0.408248290463863,0.297613003748156,-0.306186217847897,0,0
81,1,16,0,0,-0.25,0.04675,0.0625,0.25,0
82,1,15,0,0,0,0.187194195066692,0,0,0
83,1,17,-0.1455213750218,-0.1455213750218,0,0.449661048817361,0.0757923828238541,0,0
84,1,7,-0.510252038562457,-0.510252038562457,-0.755928946018454,-0.219219394345352,-0.28347335475692,-0.377964473009227,0
85,1,21,0.0545544725589981,0.0545544725589981,0,0.199887587456169,-0.140932387444078,0.218217890235992,-0.218217890235992
86,1,16,0.2825,0.2825,0,0.3104,0.0489583333333333,0.15,0
87,1,19,0.172061800402921,0.172061800402921,0.229415733870562,0.232398138410879,-0.0286769667338202,0.229415733870562,0
88,1,15,-0.0645497224367903,-0.0645497224367903,-0.258198889747161,0.349343097827909,-0.177511736701173,0,0.258198889747161
89,1,16,-0.1,-0.1,-0.25,0.579,-0.0875,0.5,0
90,1,4,0,0,0,-0.28,-0.25,0,0
91,1,20,0.234787137637478,0.234787137637478,0,0.523463513532701,-0.0652186493437439,-0.223606797749979,0
92,1,5,-0.335410196624968,-0.335410196624968,-0.447213595499958,0,0.0559016994374947,-0.447213595499958,0
93,1,16,-0.6,-0.6,-0.5,-0.0885,-0.114583333333333,-0.5,-0.25
94,1,10,0.284604989415154,0.284604989415154,0.316227766016838,0.541698163186843,0,0.316227766016838,0
95,1,21,0.196396101212393,0.196396101212393,0.392792202424786,0.167504052545148,0.174574312188794,0,0
96,1,6,0.142886901662352,0.142886901662352,0,0.146969384566991,-0.0127577590769957,0,0
97,1,11,-0.226133508433323,-0.226133508433323,-0.301511344577764,0.0648249390842192,-0.0753778361444409,0,-0.301511344577764
98,1,7,0.14173667737846,0.14173667737846,0.472455591261534,0.0733251077637901,0.0590569489076918,0.472455591261534,-0.377964473009227
99,1,10,0.221359436211787,0.221359436211787,-0.316227766016838,0.19606121493044,0.0790569415042095,0.316227766016838,0
100,1,1,0,0,0,0,0,0,0
101,1,25,-0.25,-0.25,-0.4,-0.0834,0.045,-0.4,-0.2
102,1,16,0,0,0,-0.22725,-0.03125,0,0
103,1,8,0,0,0,0.211071374184184,0.176776695296637,0,0
104,1,9,0,0,0,-0.0233333333333333,-0.0416666666666667,0,0
105,1,17,0.0970142500145332,0.0970142500145332,0,-0.0836747906375349,-0.0757923828238541,0,0
106,1,12,-0.144337567297406,-0.144337567297406,-0.288675134594813,0.0435899453238167,-0.354829852939458,0,0
107,1,8,0,0,0,-0.0282842712474619,-0.0220970869120796,0,0
108,1,6,0.408248290463863,0.408248290463863,0.408248290463863,0.0583795055363324,0.163299316185545,0,0
109,1,1,0,0,0,-0.7,0,0,0
110,1,3,0.288675134594813,0.288675134594813,0.577350269189626,0.349874263128913,0,0.577350269189626,0
111,1,1,0,0,0,0,0,0,0
112,1,2,0.353553390593274,0.353553390593274,0.707106781186547,0.297691954879537,-0.176776695296637,0,0.707106781186547
113,1,6,0.32659863237109,0.32659863237109,0,0.371097696031652,0,0.408248290463863,0
114,1,4,0.2,0.2,0,0.3065,0.3125,0.5,0
115,1,28,0.151185789203691,0.151185789203691,0,0.143437517507002,-0.259850575193844,0.188982236504614,-0.188982236504614
116,1,22,0,0,0,-0.322572683846039,0.159900537266708,0,0
117,1,6,0.32659863237109,0.32659863237109,0,0.263320147349192,0,0.408248290463863,0
118,1,20,0.0670820393249937,0.0670820393249937,0,0.200128083986231,-0.0559016994374947,-0.223606797749979,0
119,1,9,-0.35,0,-0.35,0.211333333333333,-0.0416666666666667,0,0
120,1,7,0.0566946709513841,0.0566946709513841,0,0.665973401442258,0,-0.377964473009227,0
121,1,21,0,0,0,0.085104977192037,-0.122747563257746,0,0
122,1,10,0.426907484122731,0.426907484122731,-0.316227766016838,0.669137952891629,0.0658807845868412,0.316227766016838,0
123,1,5,-0.111803398874989,-0.111803398874989,0,0.0138636214604987,-0.0838525491562421,-0.447213595499958,0
124,1,7,0,0,0,-0.468864928767946,-0.0531512540169226,0,0
125,1,7,0,0,0,-0.69961223954008,-0.14173667737846,0,0
126,1,2,0.707106781186547,0.707106781186547,0.707106781186547,0.226274169979695,0.353553390593274,0,0
127,1,2,0.424264068711928,0.424264068711928,0.707106781186547,0.455376767084136,-0.618718433538229,0,0
128,1,3,0,0,0,-0.877572409168231,0,0,0
129,1,28,0.160634901028922,0.349617137533535,0.529150262212918,0.489652974783454,0.261819140157433,0.718132498717532,0.151185789203691
130,1,2,0,0,0,-0.134350288425444,-0.176776695296637,0,0
131,1,15,0.426028168082816,0.426028168082816,0.258198889747161,0.302350899893926,0.0968245836551854,1.03279555898864,0.258198889747161
132,1,7,0,0,0,0.133043494499248,0,0,0
133,1,10,-0.237170824512628,-0.237170824512628,-0.316227766016838,0.0679889696936202,0.00790569415042095,-0.316227766016838,0
134,1,21,0.381881307912987,0.381881307912987,0.654653670707977,0.63108613856249,0.027277236279499,0.436435780471985,0
135,1,16,-0.1625,-0.1625,0,-0.02225,0.015625,-0.5,0
136,1,18,0.515775471310488,0.515775471310488,0.766268048545822,0.262919978914688,0.331566789115755,0.530565788150306,0.530565788150306
137,1,3,0,0,0,-0.438786204584116,0,0,0
138,1,6,0,0,0,0,0,0,0
139,1,18,0,0,0,0.00966379267621615,0,0,0
140,1,6,0.244948974278318,0.244948974278318,0,-0.224536559755125,0,0.408248290463863,0
141,1,20,-0.0223606797749979,-0.0223606797749979,0,0.167481491514734,-0.0279508497187474,0.670820393249937,0
142,1,11,0,0,0,-0.542418908895397,-0.188444590361102,0,0
143,1,30,-0.471041399454443,-0.471041399454443,0,0.494849073287334,-0.0304290309725092,-0.365148371670111,-0.182574185835055
144,1,4,0.275,0.275,0,-0.2695,-0.1875,-0.5,0
145,1,22,0.223860752173391,0.223860752173391,0,-0.326197096024084,0.206538193969498,0.426401432711221,0
146,1,21,-0.207306995724193,-0.207306995724193,-0.436435780471985,-0.286476446301811,0.130930734141595,0.261861468283191,-0.218217890235992
147,1,26,-0.098058067569092,-0.098058067569092,0,0.0152970585407783,-0.329671223167287,0,0
148,1,40,-0.547469319916651,-0.547469319916651,-0.632455532033676,-0.190116132929323,0.0382108550603679,-0.189736659610103,-0.640361226184097
149,1,18,0.0494974746830583,0,0.0494974746830583,0.160607520233504,0.132582521472478,0,0
150,1,10,0.25298221281347,0.25298221281347,0,0.872725388653269,-0.0395284707521047,0.316227766016838,0
151,1,23,0.0458731710925565,0.0458731710925565,-0.25021729686849,-0.0967506881224827,-0.0156385810542806,-0.0417028828114149,0
152,1,17,0.509324812576299,0.509324812576299,0.242535625036333,0.355314690678228,-0.00757923828238541,0.727606875108999,0
153,1,6,0,0,0,0.406615297302008,0.318943976924893,0,0
154,1,2,0.176776695296637,0.176776695296637,0,-0.0360624458405139,-0.176776695296637,0.707106781186547,0
155,1,6,0.102062072615966,0.102062072615966,0,0.360074992189127,0.0255155181539914,0,0
156,1,12,0,0,0,0.325048201553759,-0.0962250448649376,0,0
157,1,2,0,0,0,-0.0636396103067893,-0.0441941738241592,0,0
158,1,12,0.173205080756888,0.173205080756888,0,-0.369504172281361,-0.153616410909383,0,-0.288675134594813
159,1,26,0.205921941895093,0.205921941895093,0.196116135138184,0.293585854301862,-0.0858008091229555,0,0
160,1,33,-0.0261116483933547,-0.0261116483933547,0,-0.462350254218333,-0.0942920636426697,-0.174077655955698,-0.348155311911396
161,1,2,0.707106781186547,0.707106781186547,0,0.281428498912246,0.353553390593274,0,0
162,1,13,0,0,0,-1.43403868229127,-0.21667976415048,0,0
163,1,6,-0.204124145231932,-0.204124145231932,-0.408248290463863,-0.305859619215526,-0.08930431353897,0,-0.408248290463863
164,1,13,-0.0693375245281536,-0.0693375245281536,0,-0.0288444102037119,0.132896922012294,0,0
165,1,20,0.167705098312484,0.167705098312484,0.223606797749979,0.145791632132986,0.125778823734363,0.223606797749979,-0.223606797749979
166,1,8,-0.176776695296637,-0.176776695296637,0,0.503460028204822,0.0441941738241592,0,-0.353553390593274
167,1,8,0.424264068711929,0.424264068711929,0.353553390593274,0.288499566724111,0.265165042944955,0.353553390593274,0.353553390593274
168,1,27,0.23094010767585,0.23094010767585,0.192450089729875,0.0506624861213897,0.0190445401295189,0.384900179459751,0
169,1,19,-0.344123600805843,-0.344123600805843,-0.229415733870562,-0.100942922903047,-0.258092700604382,0.229415733870562,0
170,1,24,-0.0244948974278318,-0.0244948974278318,0,-0.0224536559755125,-0.0374227599591874,0,0
171,1,8,0.212132034355964,0.212132034355964,0,0.096873629022557,0.287262129857035,0.353553390593274,0
172,1,9,-0.2,-0.2,-0.333333333333333,0.291,-0.354166666666667,0,0
173,1,5,0.268328157299975,0.268328157299975,0,0.0165469030334984,0.0559016994374947,0.447213595499958,0
174,1,6,-0.102062072615966,-0.102062072615966,-0.408248290463863,0,-0.102062072615966,-0.408248290463863,0
175,1,6,-0.32659863237109,-0.32659863237109,0,-0.268219126834758,-0.255155181539914,-0.408248290463863,0
176,1,13,-0.624037720753383,-0.56856770113086,-0.499230176602706,-0.208844623878799,-0.0624037720753383,-0.776580274715321,-0.277350098112615
177,1,40,0.0948683298050514,0.0948683298050514,-0.316227766016838,0.100086087944329,0.144937726091051,0.316227766016838,0
178,1,9,0,0,0,-0.0193333333333333,0.0416666666666667,0,0
179,1,20,0.0894427190999916,0.0894427190999916,0,-0.173574776753421,-0.230594510179666,0.223606797749979,0
180,1,5,0,0,0,-0.00626099033699941,0.223606797749979,0,0
181,1,14,0,0,0,-0.224766704448349,0,0,0
182,1,8,0,0,0,0.0300520382004283,0.0441941738241592,0,0
183,1,14,0,0,0,0.179866815807062,0,0,0
184,1,7,0,0,0,-0.594160151570505,0.0472455591261534,0,0
185,1,3,0,0,0,0.181287984525543,0.168393828513641,0,0.577350269189626
186,1,15,0.0645497224367903,0.0645497224367903,0,0.032016662328648,0.00806871530459878,0,-0.516397779494322
187,1,7,-0.396862696659689,0,-0.396862696659689,0.269488669255579,-0.401587252572304,0,0
188,1,6,0.204124145231932,0.204124145231932,0,0.233109773854866,-0.153093108923949,0.408248290463863,0
189,1,12,-0.101036297108185,-0.101036297108185,-0.288675134594813,0.538667801153921,-0.115903066539817,0,-0.288675134594813
190,1,14,0,0,-0.267261241912424,0.413185879996608,-0.0357939163275568,0,-0.267261241912424
191,1,13,-0.208012573584461,-0.208012573584461,-0.277350098112615,0.0934669830639511,0.0693375245281536,-0.277350098112615,-0.277350098112615
192,1,16,-0.4975,-0.025,-0.9225,0.1403,-0.0275,0,-0.45
193,1,4,-0.5,-0.5,-0.5,-0.265,0,-0.5,0
194,1,5,0,0,0,0.0442741459544958,-0.111803398874989,0,0
195,1,11,0,0,0,0.280707061801898,0.0376889180722205,0,0
196,1,17,-0.0606339062590832,-0.0606339062590832,0.242535625036333,0.293468106293963,0.18190171877725,0,0
197,1,12,-0.21650635094611,-0.21650635094611,-0.288675134594813,-0.208423447177455,0.0180421959121758,-0.288675134594813,0
198,1,6,-0.938971068066885,-0.510310363079829,-1.24515728591478,-0.694022093788567,0,-0.816496580927726,-0.408248290463863
199,1,10,0.25298221281347,0.25298221281347,0,0.256903437112079,0,0.316227766016838,0
200,1,11,-0.316586911806652,0,-0.316586911806652,0.195982373975546,-0.0188444590361102,0,0
201,1,27,-0.250185116648838,-0.0481125224324688,-0.202072594216369,-0.313501196169967,-0.0962250448649376,-0.192450089729875,0
202,1,4,-0.25,-0.25,-0.5,-0.2,0,0,0
203,1,8,0.283019489169916,0.283019489169916,0.566038978339831,0.0134350288425444,0.0709316489877755,0,0
203,2,5,-0.804984471899924,-0.335410196624968,-0.916787870774914,-0.219134661794979,-0.111803398874989,-0.447213595499958,0
204,1,21,-0.450074398611734,-0.450074398611734,-0.272772362794991,-0.160826585103926,-0.136386181397495,-0.272772362794991,-0.490990253030983
205,1,7,0.28347335475692,0.28347335475692,0.377964473009227,0.743078153936141,-0.0377964473009227,0,0
206,1,8,0,0,0,0.644527831051538,0,0,0
207,1,6,0,0,0.408248290463863,0.102878569196893,-0.0510310363079829,0.408248290463863,0.408248290463863
208,1,9,-0.35,0,-0.35,0.723333333333333,-0.263888888888889,0,0
209,1,1,-0.75,-0.75,-1,-0.09,-0.625,-1,0
210,1,1,-0.5,-0.5,0,-0.49,-0.5,-1,-1
211,1,8,0,0,0,0,0.0441941738241592,0,-0.353553390593274
212,1,6,-0.204124145231932,-0.204124145231932,-0.408248290463863,0.101653824325502,0.102062072615966,0,0
213,1,25,0.08,0.08,0,0.104,0.0141666666666667,0.4,0
214,1,8,0,0,0,0.0137885822331377,-0.132582521472478,0,0
215,1,2,0.530330085889911,0.530330085889911,0.707106781186547,0.463154941677189,0.265165042944955,0.707106781186547,0
216,1,6,0.32659863237109,0.32659863237109,-0.408248290463863,-0.0302103734943258,0.365722426873877,0.408248290463863,0
217,1,23,0.0521286035142687,0.0521286035142687,0.208514414057075,0.4362121542074,-0.112945307614249,-0.208514414057075,0
218,1,14,0.0320713490294909,0.0320713490294909,0,-0.178209796107205,-0.00556794253984217,0.0534522483824849,0
219,1,11,-1.22112094553994,-0.508800393974976,-1.39072107686493,-0.0631666266890415,-0.0668978295781913,-0.678400525299968,0
220,1,3,0.433012701892219,0.433012701892219,0.577350269189626,0.0635085296108588,0.120281306081172,0.577350269189626,0
221,1,16,-0.0625,-0.0625,0,-0.4223125,0.00520833333333334,0,0
222,1,9,0.25,0.25,0.333333333333333,0.522666666666667,0.125,0.333333333333333,0
223,1,18,-0.106066017177982,0.14142135623731,-0.247487373415292,0.206475180106472,-0.147313912747197,0.235702260395516,0
224,1,6,0.244948974278318,0.244948974278318,0,0.291081031100734,-0.212629317949929,0.408248290463863,0
225,1,19,-0.24088652056409,0,-0.24088652056409,0.753401270030925,0.0932001418849157,0,0
226,1,28,0.321269802057843,0.321269802057843,0.188982236504614,-0.00415760920310152,0.137012121465845,0.566946709513841,0
227,1,2,0,0,0,0.0346482322781408,0.265165042944955,0,0
228,1,3,0,0,0,0.298490089171037,0.0721687836487032,0,0
229,1,16,-0.1875,-0.1875,-0.25,0.058,-0.21875,-0.5,-0.25
230,1,6,-0.306186217847897,-0.306186217847897,-0.408248290463863,-0.215963345655384,-0.23814483610392,-0.408248290463863,-0.408248290463863
231,1,16,-0.0625,-0.0625,-0.25,-0.058,-0.1015625,0,0
232,1,5,0.0670820393249937,0.0670820393249937,-0.447213595499958,0.21287367145798,0.503115294937453,0,0
233,1,3,0,0,0,0.255766169251004,0.0144337567297406,0,0
234,1,21,-0.370970413401187,-0.370970413401187,-0.218217890235992,-0.179593323664222,-0.0163663417676994,-0.218217890235992,0.218217890235992
235,1,22,-0.138580465631147,-0.138580465631147,-0.21320071635561,-0.0683947898068798,0.039975134316677,-0.21320071635561,-0.21320071635561
236,1,13,0,0,0,0.110662689146933,0.076271276980969,0,0
237,1,32,-0.194454364826301,-0.194454364826301,0,-0.162281006282313,0.0670278302999748,-0.176776695296637,-0.353553390593274
238,1,7,-0.13228756555323,-0.13228756555323,-0.377964473009227,-0.44977772288098,0.14173667737846,0,0
239,1,18,-0.113313861685144,-0.113313861685144,-0.283078414735015,-0.0847986022224947,0.133908346687202,-0.000235702260395516,-0.235937962655911
240,1,27,0.240562612162344,0.0481125224324688,0.384900179459751,0.00750555349946513,-0.192450089729875,0.384900179459751,-0.192450089729875
241,1,19,0,0,0,-0.0695129673627802,0.114707866935281,0.458831467741123,0
242,1,10,0,0,0,0.49805873147652,0.171290039925787,0,0
243,1,7,0.566946709513841,0.566946709513841,0.755928946018454,0.70414781321619,0.21260501606769,0.377964473009227,0.377964473009227
244,1,5,0,0,0,0,0.111803398874989,0,0
245,1,17,0.133394593769983,0.133394593769983,0,0.64223433509621,0.0757923828238541,0.485071250072666,0
246,1,18,0.14142135623731,0.14142135623731,0.235702260395516,0.469660324064105,-0.0353553390593274,0,0
247,1,32,0.176776695296637,0.176776695296637,0,-0.420374981415402,-0.0769452133545629,0,0
248,1,20,0.042485291572496,0.042485291572496,0,0.168778410941684,0.0740697517546805,0.134164078649987,0
249,1,8,0.212132034355964,0.212132034355964,0,-0.225213509807915,-0.132582521472478,0.353553390593274,0
250,1,11,0.180906806746658,0.180906806746658,0,-0.594881882851928,-0.232414994778693,0.301511344577764,0
251,1,35,0.0423844858746351,0.0423844858746351,0.169030850945703,-0.569577004290251,0.149243676956872,0.169199881796649,0
252,1,20,-0.100623058987491,-0.100623058987491,-0.447213595499958,-0.0816164811787423,-0.225470187731229,0,0
253,1,17,0.2910427500436,0.2910427500436,0,0.363803437554499,0.0176848893255659,0,0
254,1,23,0.183492684370226,0.183492684370226,0.16681153124566,0.195002680026176,0.192875833002794,0.542137476548395,-0.208514414057075
255,1,15,-0.0258198889747161,-0.0258198889747161,0,0.253551309731712,0.129099444873581,-0.258198889747161,-0.258198889747161
256,1,25,-0.12,-0.12,-0.2,0.658,-0.125,0,-0.2
257,1,14,0.160356745147455,0.160356745147455,0,0.0366147901420021,-0.100222965717159,0,0
258,1,6,0.163299316185545,0.163299316185545,0.408248290463863,0.28740679648656,0.216881904308927,0,0
259,1,26,-0.24514516892273,-0.24514516892273,0,0.235731594436097,-0.114401078830607,-0.196116135138184,0
260,1,19,0,0,0,0.46668895662619,0.0286769667338202,0,0
261,1,21,0.174574312188794,0.174574312188794,0,0.132556457423854,0.177302035816744,0.218217890235992,0
262,1,26,0.264756782436548,0.264756782436548,0.392232270276368,0.36399154681647,0.0452243807628652,0.196116135138184,0
263,1,14,0.160356745147455,0.4409810491555,-0.0133630620956212,0.453542327525384,0.155902391115581,0.534522483824849,0.267261241912424
264,1,19,0.699717988305213,0.699717988305213,0.745601135079326,0.540732884732914,0.193569525453286,0.516185401208764,0.516185401208764
265,1,15,0.129099444873581,0.129099444873581,0.258198889747161,0.9686073149975,0.129099444873581,0.258198889747161,0
266,1,22,0.181220608902269,0.181220608902269,-0.21320071635561,-0.0316070061997192,-0.170190432951927,-0.426401432711221,0
267,1,6,-0.428660704987056,0,-0.428660704987056,0.00530722777603022,-0.255155181539914,0,0
268,1,15,0.142009389360939,0.142009389360939,0.258198889747161,0.448491471490819,0.225924028528766,0.258198889747161,0
269,1,16,-0.1,0.1625,-0.0125,0.02725,-0.09375,0.25,0
270,1,10,0,0,0,-0.571107345426409,0,0,0
271,1,7,0,0,0,0.133421458972257,0.0472455591261534,0,0
272,1,5,0,0,0,-0.010107027258299,0,0,0
273,1,10,-0.849862121170252,-0.849862121170252,-0.316227766016838,-0.272588334306514,0.0197642353760524,-0.711512473537885,-1.02774023955472
274,1,22,0.0533001790889026,0.0533001790889026,0,-0.125148820500743,-0.106600358177805,0,0
275,1,2,0,0,0,-0.0141421356237309,0,0,0
276,1,18,-0.058925565098879,-0.294627825494395,-0.235702260395516,0.0197989898732233,0,0.471404520791032,-0.471404520791032
277,1,7,-0.0944911182523068,0.302371578407382,-0.396862696659689,0.269488669255579,-0.188982236504614,0,0
278,1,12,0.714470958122162,0.714470958122162,0.649519052838329,0.127666578274556,0.0090210979560879,0.649519052838329,0
279,1,8,-0.212132034355964,-0.212132034355964,0,-0.253851334445971,-0.150260191002141,-0.353553390593274,0
280,1,3,-0.346410161513775,-0.346410161513775,0,-0.456106712659804,-0.21650635094611,-0.577350269189626,-0.577350269189626
281,1,4,0.5,0.5,0.5,0.4085,-0.125,0,0
282,1,21,0.556455620101781,0.556455620101781,0.436435780471985,1.02016863685326,0.118201357211163,0.87287156094397,0
283,1,5,0.111803398874989,0.111803398874989,0,0.681553519541936,0.0698771242968684,0,0
284,1,18,0.188561808316413,0.188561808316413,0.235702260395516,0.411300444390175,0.220970869120796,0,0
285,1,15,0.0903696114115064,0.0903696114115064,0,-0.282985983162889,-0.0645497224367903,-0.258198889747161,-0.258198889747161
286,1,7,0.226778683805536,0.226778683805536,0,0.0120948631362953,0,0.377964473009227,0
287,1,30,0,0,0,0.335388779378997,0.0121716123890037,0,0
288,1,16,0,0,0,0.595,-0.0729166666666667,0,0
289,1,13,0.277350098112615,0.277350098112615,0.277350098112615,0.076271276980969,0.0693375245281536,0.277350098112615,0
