,sent_no,sent_raw,syuzhet,bing,afinn,nrc,char_len,token_len,sent_clean,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,syuzhet_roll10,bing_roll10,afinn_roll10,nrc_roll10,mean_roll10,syuzhet_roll10_stdscale,bing_roll10_stdscale,afinn_roll10_stdscale,nrc_roll10_stdscale,syuzhet_roll100,syuzhet_stdscaler_roll10,bing_roll100,bing_stdscaler_roll10,afinn_roll100,afinn_stdscaler_roll10,nrc_roll100,nrc_stdscaler_roll10
10,11,they came out of the northern mists wearing coronets on their heads,0.0,-1,0,0,67,12,they came out of the northern mists wearing coronets on their heads,-0.10014432818340212,0.0,-0.056446075553047675,0.0,-0.6951685612482599,-0.5,-0.9454179910969752,-1.8870967741935483,-0.12041725995909061,0.0,-0.04955559465523858,0.0,-0.1954803634844459,0.0,-0.12603856778590342,0.0,,,,,,,,,,,,,,,,,
11,12,were not the bars of darkness in the room  and the yellow pools which chequered the floor  made by the sun falling through the stained glass of a vast coat of arms in the window,-0.9,-2,-2,-1,177,35,were not the bars of darkness in the room  and the yellow pools which chequered the floor  made by the sun falling through the stained glass of a vast coat of arms in the window,-0.9026101723502382,-0.8181818181818181,-0.39157968176019314,-0.544392178322312,-1.4244618064287624,-1.0,-0.6408264983451717,-1.2940092165898618,-0.9053593989516812,-1.0,-0.40730032645150654,-0.8716467189434586,-0.8250575944268164,-1.0,-0.41866162659413575,-0.6285714285714286,,,,,,,,,,,,,,,,,
12,13,orlando stood now in the midst of the yellow body of an heraldic leopard,0.0,0,0,0,72,14,orlando stood now in the midst of the yellow body of an heraldic leopard,-0.10014432818340212,0.0,-0.056446075553047675,0.0,0.03412468393224277,0.0,0.02373675856785399,0.0,-0.12041725995909061,0.0,-0.04955559465523858,0.0,-0.1954803634844459,0.0,-0.12603856778590342,0.0,,,,,,,,,,,,,,,,,
13,14,when he put his hand on the window sill to push the window open  it was instantly coloured red  blue  and yellow like a butterfly own wing,0.25,2,2,0,138,27,when he put his hand on the window sill to push the window open  it was instantly coloured red  blue  and yellow like a butterfly own wing,0.1227628507518301,0.22727272727272727,0.06422960569438124,0.19602599013663496,1.4927111742932482,1.0,0.8852076471588132,1.6774193548387097,0.6645248790335,1.0,0.41418757619177543,1.129912413445224,-0.1954803634844459,0.0,-0.12603856778590342,0.0,,,,,,,,,,,,,,,,,
14,15,thus  those who like symbols  and have a turn for the deciphering of them  might observe that though the shapely legs  the handsome body  and the well set shoulders were all of them decorated with various tints of heraldic light  orlando own face  as he threw the window open  was lit solely by the sun itself,3.7,3,5,2,309,56,thus  those who like symbols  and have a turn for the deciphering of them  might observe that though the shapely legs  the handsome body  and the well set shoulders were all of them decorated with various tints of heraldic light  orlando own face  as he threw the window open  was lit solely by the sun itself,3.1988819200580347,3.3636363636363633,0.8046611070625345,1.398785458189274,2.222004419473751,1.5,0.6467648119238156,1.2131336405529953,1.841938087522386,2.5,0.5094205487764301,1.361947998349154,1.063674098400295,2.0,0.23974025572438698,0.7857142857142857,,,,,,,,,,,,,,,,,
15,16,a more candid  sullen face it would be impossible to find,-0.9,-2,-2,-1,57,11,a more candid  sullen face it would be impossible to find,-0.9026101723502382,-0.8181818181818181,-1.1227802771212378,-1.7321569310255382,-1.4244618064287624,-1.0,-2.0907826952463187,-4.117302052785924,-0.9053593989516812,-1.0,-1.187834286734273,-2.7734213784564594,-0.8250575944268164,-1.0,-1.057111936721188,-2.0,,,,,,,,,,,,,,,,,
16,17,happy the mother who bears  happier still the biographer who records the life of such a one,1.25,2,3,1,91,17,happy the mother who bears  happier still the biographer who records the life of such a one,1.014391566492759,1.1363636363636362,0.901860804941241,1.5566769804968072,1.4927111742932482,1.0,1.3919552286829069,2.6641366223908918,1.0569959485297955,1.5,1.0552443123626478,2.691850161443034,0.43409686745792453,1.0,0.47642067093692786,1.2941176470588234,,,,,,,,,,,,,,,,,
17,18,never need she vex herself  nor he invoke the help of novelist or poet,-1.0,-1,2,0,70,14,never need she vex herself  nor he invoke the help of novelist or poet,-0.991773043924331,-0.9090909090909091,-0.987372759461785,-1.5122004953397554,-0.6951685612482599,-0.5,-0.8069673125734281,-1.6175115207373272,0.6645248790335,1.0,0.8448062348354312,2.1791167973586463,-0.1954803634844459,0.0,-0.12603856778590342,0.0,,,,,,,,,,,,,,,,,
18,19,from deed to deed  from glory to glory  from office to office he must go  his scribe following after  till they reach whatever seat it may be that is the height of their desire,1.75,1,4,2,176,34,from deed to deed  from glory to glory  from office to office he must go  his scribe following after  till they reach whatever seat it may be that is the height of their desire,1.4602059243632235,1.5909090909090908,0.6143687407929542,1.089673886347765,0.7634179291127455,0.5,0.3657913760966172,0.6660341555977229,1.4494670180260907,2.0,0.686977676690019,1.794566774295356,1.063674098400295,2.0,0.47642067093692786,1.2941176470588234,,,,,,,,,,,,,,,,,
19,20,orlando  to look at  was cut out precisely for some such career,0.55,1,-1,1,63,12,orlando  to look at  was cut out precisely for some such career,0.3902514654741088,0.5,0.5408985466217255,0.9703286511763433,0.7634179291127455,0.5,0.992891508232683,1.8870967741935483,-0.512888329455386,-0.5,-0.5712666618581294,-1.271151465125877,0.43409686745792453,1.0,0.7274453537381075,1.8333333333333333,,,,,,,,,,,,,,,,,
20,21,the red of the cheeks was covered with peach down  the down on the lips was only a little thicker than the down on the cheeks,0.4,0,0,0,125,26,the red of the cheeks was covered with peach down  the down on the lips was only a little thicker than the down on the cheeks,0.2565071581129695,0.36363636363636365,0.14406121021191118,0.32570472207317813,0.03412468393224277,0.0,0.02373675856785399,0.0,-0.12041725995909061,0.0,-0.04955559465523858,0.0,-0.1954803634844459,0.0,-0.12603856778590342,0.0,,,,,,,,,,,,,,,,,
21,22,the lips themselves were short and slightly drawn back over teeth of an exquisite and almond whiteness,0.9,1,3,2,102,17,the lips themselves were short and slightly drawn back over teeth of an exquisite and almond whiteness,0.7023215159834338,0.8181818181818181,0.6335348784028401,1.1208074259577012,0.7634179291127455,0.5,0.7078459936253805,1.3320683111954459,1.0569959485297955,1.5,1.0552443123626478,2.691850161443034,1.063674098400295,2.0,1.0788799096597592,2.5882352941176467,,,,,,,,,,,,,,,,,
22,23,nothing disturbed the arrowy nose in its short  tense flight  the hair was dark  the ears small  and fitted closely to the head,-1.45,-3,-4,-2,127,23,nothing disturbed the arrowy nose in its short  tense flight  the hair was dark  the ears small  and fitted closely to the head,-1.393005966007749,-1.3181818181818181,-0.8780900617855419,-1.334681306756393,-2.153755051609265,-1.5,-1.4932011104727483,-2.953716690042076,-1.6903015379442718,-2.0,-1.1383439088177933,-2.6528378402627,-1.4546348253691868,-2.0,-1.016630485897915,-1.9130434782608694,,,,,,,,,,,,,,,,,
23,24,but  alas  that these catalogues of youthful beauty cannot end without mentioning forehead and eyes,0.6,2,4,1,99,15,but  alas  that these catalogues of youthful beauty cannot end without mentioning forehead and eyes,0.4348329012611552,0.5454545454545454,0.46487286743584527,0.8468322773902631,1.4927111742932482,1.0,1.5743843580315806,3.0193548387096776,1.4494670180260907,2.0,1.6199198203940117,4.067684688402807,0.43409686745792453,1.0,0.5567485694333054,1.4666666666666666,,,,,,,,,,,,,,,,,
24,25,alas  that people are seldom born devoid of all three  for directly we glance at orlando standing by the window  we must admit that he had eyes like drenched violets  so large that the water seemed to have brimmed in them and widened them  and a brow like the swelling of a marble dome pressed between the two blank medallions which were his temples,-0.55,-1,0,0,349,64,alas  that people are seldom born devoid of all three  for directly we glance at orlando standing by the window  we must admit that he had eyes like drenched violets  so large that the water seemed to have brimmed in them and widened them  and a brow like the swelling of a marble dome pressed between the two blank medallions which were his temples,-0.590540121840913,-0.5,-0.16844819221081764,-0.18193662209556435,-0.6951685612482599,-0.5,-0.15797975699430147,-0.3538306451612903,-0.12041725995909061,0.0,-0.04955559465523858,0.0,-0.1954803634844459,0.0,-0.12603856778590342,0.0,,,,,,,,,,,,,,,,,
25,26,directly we glance at eyes and forehead  thus do we rhapsodize,0.0,-1,0,0,62,11,directly we glance at eyes and forehead  thus do we rhapsodize,-0.10014432818340212,0.0,-0.056446075553047675,0.0,-0.6951685612482599,-0.5,-1.0335229683392324,-2.058651026392962,-0.12041725995909061,0.0,-0.04955559465523858,0.0,-0.1954803634844459,0.0,-0.12603856778590342,0.0,,,,,,,,,,,,,,,,,
26,27,directly we glance at eyes and forehead  we have to admit a thousand disagreeables which it is the aim of every good biographer to ignore,0.6,0,1,0,137,25,directly we glance at eyes and forehead  we have to admit a thousand disagreeables which it is the aim of every good biographer to ignore,0.4348329012611552,0.5454545454545454,0.2563452902402881,0.5080993664341579,0.03412468393224277,0.0,0.02373675856785399,0.0,0.2720538095372047,0.5,0.200865717602149,0.610152703260421,-0.1954803634844459,0.0,-0.12603856778590342,0.0,,,,,,,,,,,,,,,,,
27,28,sights disturbed him  like that of his mother  a very beautiful lady in green walking out to feed the peacocks with twitchett  her maid  behind her  sights exalted him  the birds and the trees  and made him in love with death  the evening sky  the homing rooks  and so  mounting up the spiral stairway into his brain  which was a roomy one  all these sights  and the garden sounds too  the hammer beating  the wood chopping  began that riot and confusion of the passions and emotions which every good biographer detests  but to continue  orlando slowly drew in his head  sat down at the table  and  with the half conscious air of one doing what they do every day of their lives at this hour  took out a writing book labelled  aethelbert  a tragedy in five acts   and dipped an old stained goose quill in the ink,1.3,0,2,2,811,147,sights disturbed him  like that of his mother  a very beautiful lady in green walking out to feed the peacocks with twitchett  her maid  behind her  sights exalted him  the birds and the trees  and made him in love with death  the evening sky  the homing rooks  and so  mounting up the spiral stairway into his brain  which was a roomy one  all these sights  and the garden sounds too  the hammer beating  the wood chopping  began that riot and confusion of the passions and emotions which every good biographer detests  but to continue  orlando slowly drew in his head  sat down at the table  and  with the half conscious air of one doing what they do every day of their lives at this hour  took out a writing book labelled  aethelbert  a tragedy in five acts   and dipped an old stained goose quill in the ink,1.0589730022798054,1.1818181818181817,0.05881151388327221,0.1872248232325412,0.03412468393224277,0.0,0.02373675856785399,0.0,0.6645248790335,1.0,0.03562172243911093,0.20753493308177584,1.063674098400295,2.0,0.01330574593230245,0.29931972789115646,,,,,,,,,,,,,,,,,
28,29,soon he had covered ten pages and more with poetry,0.0,0,0,0,50,10,soon he had covered ten pages and more with poetry,-0.10014432818340212,0.0,-0.056446075553047675,0.0,0.03412468393224277,0.0,0.02373675856785399,0.0,-0.12041725995909061,0.0,-0.04955559465523858,0.0,-0.1954803634844459,0.0,-0.12603856778590342,0.0,,,,,,,,,,,,,,,,,
29,30,he was fluent  evidently  but he was abstract,0.5,1,0,0,45,8,he was fluent  evidently  but he was abstract,0.34567002968706234,0.45454545454545453,0.7581147728670976,1.323175433422286,0.7634179291127455,0.5,1.4774688830650977,2.8306451612903225,-0.12041725995909061,0.0,-0.04955559465523858,0.0,-0.1954803634844459,0.0,-0.12603856778590342,0.0,,,,,,,,,,,,,,,,,
30,31,vice  crime  misery were the personages of his drama  there were kings and queens of impossible territories  horrid plots confounded them  noble sentiments suffused them  there was never a word said as he himself would have said it  but all was turned with a fluency and sweetness which  considering his age  he was not yet seventeen  and that the sixteenth century had still some years of its course to run  were remarkable enough,-1.5,-1,-4,-2,431,73,vice  crime  misery were the personages of his drama  there were kings and queens of impossible territories  horrid plots confounded them  noble sentiments suffused them  there was never a word said as he himself would have said it  but all was turned with a fluency and sweetness which  considering his age  he was not yet seventeen  and that the sixteenth century had still some years of its course to run  were remarkable enough,-1.4375874017947954,-1.3636363636363635,-0.32424690243090365,-0.4350165808511625,-0.6951685612482599,-0.5,-0.13557635096609053,-0.3102076889085285,-1.6903015379442718,-2.0,-0.39259848815850923,-0.8358256209046863,-1.4546348253691868,-2.0,-0.40663602143763306,-0.6027397260273972,,,,,,,,,,,,,,,,,
31,32,at last  however  he came to a halt,-0.4,0,0,0,35,8,at last  however  he came to a halt,-0.4567958144797737,-0.36363636363636365,-0.7080947542891639,-1.058540346737829,0.03412468393224277,0.0,0.02373675856785399,0.0,-0.12041725995909061,0.0,-0.04955559465523858,0.0,-0.1954803634844459,0.0,-0.12603856778590342,0.0,,,,,,,,,,,,,,,,,
32,33,he was describing  as all young poets are for ever describing  nature  and in order to match the shade of green precisely he looked  and here he showed more audacity than most  at the thing itself  which happened to be a laurel bush growing beneath the window,1.5,0,1,2,259,47,he was describing  as all young poets are for ever describing  nature  and in order to match the shade of green precisely he looked  and here he showed more audacity than most  at the thing itself  which happened to be a laurel bush growing beneath the window,1.2372987454279911,1.3636363636363635,0.35949988959766477,0.6756640511092524,0.03412468393224277,0.0,0.02373675856785399,0.0,0.2720538095372047,0.5,0.0836472310135846,0.3245493102449048,1.063674098400295,2.0,0.3097830091625277,0.9361702127659574,,,,,,,,,,,,,,,,,
33,34,after that  of course  he could write no more,0.0,0,-1,0,45,9,after that  of course  he could write no more,-0.10014432818340212,0.0,-0.056446075553047675,0.0,0.03412468393224277,0.0,0.02373675856785399,0.0,-0.512888329455386,-0.5,-0.7451703509257596,-1.694868620167836,-0.1954803634844459,0.0,-0.12603856778590342,0.0,,,,,,,,,,,,,,,,,
34,35,green in nature is one thing  green in literature another,0.0,0,0,1,57,10,green in nature is one thing  green in literature another,-0.10014432818340212,0.0,-0.056446075553047675,0.0,0.03412468393224277,0.0,0.02373675856785399,0.0,-0.12041725995909061,0.0,-0.04955559465523858,0.0,0.43409686745792453,1.0,0.8981421380429099,2.2,,,,,,,,,,,,,,,,,
35,36,nature and letters seem to have a natural antipathy  bring them together and they tear each other to pieces,0.1,-1,1,-1,107,19,nature and letters seem to have a natural antipathy  bring them together and they tear each other to pieces,-0.010981456609309232,0.09090909090909091,0.012148522208648765,0.11142529965661356,-0.6951685612482599,-0.5,-0.5883609780625644,-1.1918505942275042,0.2720538095372047,0.5,0.27994613199921875,0.8028325042900276,-0.8250575944268164,-1.0,-0.6650810445379104,-1.157894736842105,,,,,,,,,,,,,,,,,
36,37,the shade of green orlando now saw spoilt his rhyme and split his metre,-0.5,-1,-2,0,71,14,the shade of green orlando now saw spoilt his rhyme and split his metre,-0.5459586860538665,-0.45454545454545453,-0.5219094175074164,-0.7561002476698777,-0.6951685612482599,-0.5,-0.8069673125734281,-1.6175115207373272,-0.9053593989516812,-1.0,-0.9439174241459085,-2.1791167973586463,-0.1954803634844459,0.0,-0.12603856778590342,0.0,,,,,,,,,,,,,,,,,
37,38,moreover  nature has tricks of her own,0.0,0,0,0,38,7,moreover  nature has tricks of her own,-0.10014432818340212,0.0,-0.056446075553047675,0.0,0.03412468393224277,0.0,0.02373675856785399,0.0,-0.12041725995909061,0.0,-0.04955559465523858,0.0,-0.1954803634844459,0.0,-0.12603856778590342,0.0,,,,,,,,,,,,,,,,,
38,39,once look out of a window at bees among flowers  at a yawning dog  at the sun setting  once think  how many more suns shall i see set   etc  etc   the thought is too well known to be worth writing out  and one drops the pen  takes one own cloak  strides out of the room  and catches one own foot on a painted chest as one does so,2.15,2,2,1,329,68,once look out of a window at bees among flowers  at a yawning dog  at the sun setting  once think  how many more suns shall i see set   etc  etc   the thought is too well known to be worth writing out  and one drops the pen  takes one own cloak  strides out of the room  and catches one own foot on a painted chest as one does so,1.816857410659595,1.9545454545454544,0.3556258830594964,0.6693711016136271,1.4927111742932482,1.0,0.3657913760966172,0.6660341555977229,0.6645248790335,1.0,0.1345777231810758,0.448641693573839,0.43409686745792453,1.0,0.0245762418948044,0.32352941176470584,,,,,,,,,,,,,,,,,
39,40,for orlando was a trifle clumsy,-0.85,-1,0,-2,31,6,for orlando was a trifle clumsy,-0.8580287365631917,-0.7727272727272726,-1.9027839986387103,-2.9991976490905152,-0.6951685612482599,-0.5,-1.9145727407618043,-3.7741935483870965,-0.12041725995909061,0.0,-0.04955559465523858,0.0,-1.4546348253691868,-2.0,-3.5399742538819474,-7.333333333333333,,,,,,,,,,,,,,,,,
40,41,he was careful to avoid meeting anyone,-0.25,0,1,0,38,7,he was careful to avoid meeting anyone,-0.32305150711863434,-0.22727272727272727,-0.5219094175074164,-0.7561002476698777,0.03412468393224277,0.0,0.02373675856785399,0.0,0.2720538095372047,0.5,0.8448062348354312,2.1791167973586463,-0.1954803634844459,0.0,-0.12603856778590342,0.0,,,,,,,,,,,,,,,,,
41,42,there was stubbs  the gardener  coming along the path,0.0,0,0,0,53,9,there was stubbs  the gardener  coming along the path,-0.10014432818340212,0.0,-0.056446075553047675,0.0,0.03412468393224277,0.0,0.02373675856785399,0.0,-0.12041725995909061,0.0,-0.04955559465523858,0.0,-0.1954803634844459,0.0,-0.12603856778590342,0.0,,,,,,,,,,,,,,,,,
42,43,he hid behind a tree till he had passed,0.0,0,-1,1,39,9,he hid behind a tree till he had passed,-0.10014432818340212,0.0,-0.056446075553047675,0.0,0.03412468393224277,0.0,0.02373675856785399,0.0,-0.512888329455386,-0.5,-0.7451703509257596,-1.694868620167836,0.43409686745792453,1.0,1.0119399942461111,2.444444444444444,,,,,,,,,,,,,,,,,
43,44,he let himself out at a little gate in the garden wall,0.6,0,0,1,54,12,he let himself out at a little gate in the garden wall,0.4348329012611552,0.5454545454545454,0.5952026031830685,1.058540346737829,0.03412468393224277,0.0,0.02373675856785399,0.0,-0.12041725995909061,0.0,-0.04955559465523858,0.0,0.43409686745792453,1.0,0.7274453537381075,1.8333333333333333,,,,,,,,,,,,,,,,,
44,45,he skirted all stables  kennels  breweries  carpenters  shops  washhouses  places where they make tallow candles  kill oxen  forge horse shoes  stitch jerkins  for the house was a town ringing with men at work at their various crafts  and gained the ferny path leading uphill through the park unseen,0.25,2,1,0,299,48,he skirted all stables  kennels  breweries  carpenters  shops  washhouses  places where they make tallow candles  kill oxen  forge horse shoes  stitch jerkins  for the house was a town ringing with men at work at their various crafts  and gained the ferny path leading uphill through the park unseen,0.1227628507518301,0.22727272727272727,0.011433995148631092,0.11026461945185717,1.4927111742932482,1.0,0.5083141334002685,0.9435483870967741,0.2720538095372047,0.5,0.0808721721454841,0.31778786628146927,-0.1954803634844459,0.0,-0.12603856778590342,0.0,,,,,,,,,,,,,,,,,
45,46,there is perhaps a kinship among qualities  one draws another along with it  and the biographer should here call attention to the fact that this clumsiness is often mated with a love of solitude,1.0,1,5,2,194,34,there is perhaps a kinship among qualities  one draws another along with it  and the biographer should here call attention to the fact that this clumsiness is often mated with a love of solitude,0.7914843875575267,0.9090909090909091,0.32687667664466774,0.6226707921987229,0.7634179291127455,0.5,0.3657913760966172,0.6660341555977229,1.841938087522386,2.5,0.8711109945263334,2.243208467869195,1.063674098400295,2.0,0.47642067093692786,1.2941176470588234,,,,,,,,,,,,,,,,,
46,47,having stumbled over a chest  orlando naturally loved solitary places  vast views  and to feel himself for ever and ever and ever alone,-0.7,0,1,0,135,23,having stumbled over a chest  orlando naturally loved solitary places  vast views  and to feel himself for ever and ever and ever alone,-0.7242844292020523,-0.6363636363636362,-0.4531017930445967,-0.6443289067099828,0.03412468393224277,0.0,0.02373675856785399,0.0,0.2720538095372047,0.5,0.22264148388540006,0.663209460065675,-0.1954803634844459,0.0,-0.12603856778590342,0.0,,,,,,,,,,,,,,,,,
47,48,so  after a long silence   i am alone   he breathed at last  opening his lips for the first time in this record,-0.6,0,-2,0,111,22,so  after a long silence   i am alone   he breathed at last  opening his lips for the first time in this record,-0.6351215576279594,-0.5454545454545454,-0.41189080940911105,-0.5773856436751794,0.03412468393224277,0.0,0.02373675856785399,0.0,-0.9053593989516812,-1.0,-0.6186949406947558,-1.3867106892282297,-0.1954803634844459,0.0,-0.12603856778590342,0.0,,,,,,,,,,,,,,,,,
48,49,he had walked very quickly uphill through ferns and hawthorn bushes  startling deer and wild birds  to a place crowned by a single oak tree,0.1,-2,3,1,139,25,he had walked very quickly uphill through ferns and hawthorn bushes  startling deer and wild birds  to a place crowned by a single oak tree,-0.010981456609309232,0.09090909090909091,-0.004314181254158378,0.08468322773902631,-1.4244618064287624,-1.0,-0.9066518011103821,-1.8116129032258066,1.0569959485297955,1.5,0.7017083421169241,1.830458109781263,0.43409686745792453,1.0,0.28363371454562186,0.88,,,,,,,,,,,,,,,,,
49,50,it was very high  so high indeed that nineteen english counties could be seen beneath  and on clear days thirty or perhaps forty  if the weather was very fine,0.75,2,3,0,158,29,it was very high  so high indeed that nineteen english counties could be seen beneath  and on clear days thirty or perhaps forty  if the weather was very fine,0.5685772086222945,0.6818181818181818,0.2806135858621849,0.5475208690023253,1.4927111742932482,1.0,0.825795861738747,1.5617352614015574,1.0569959485297955,1.5,0.59808573014835,1.5779811291217785,-0.1954803634844459,0.0,-0.12603856778590342,0.0,,,,,,,,,,,,,,,,,
50,51,sometimes one could see the english channel  wave reiterating upon wave,0.0,0,0,0,71,11,sometimes one could see the english channel  wave reiterating upon wave,-0.10014432818340212,0.0,-0.056446075553047675,0.0,0.03412468393224277,0.0,0.02373675856785399,0.0,-0.12041725995909061,0.0,-0.04955559465523858,0.0,-0.1954803634844459,0.0,-0.12603856778590342,0.0,,,,,,,,,,,,,,,,,
