,sent_no,sent_raw,syuzhet,bing,afinn,nrc,char_len,token_len,sent_clean,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,syuzhet_roll10,bing_roll10,afinn_roll10,nrc_roll10,mean_roll10,syuzhet_roll10_stdscale,bing_roll10_stdscale,afinn_roll10_stdscale,nrc_roll10_stdscale,syuzhet_roll100,syuzhet_stdscaler_roll10,bing_roll100,bing_stdscaler_roll10,afinn_roll100,afinn_stdscaler_roll10,nrc_roll100,nrc_stdscaler_roll10
10,11,i could not be then  o my god  could not be at all  wert thou not in me  or  rather  unless i were in thee  of whom are all things  by whom are all things  in whom are all things,0.0,0,1,1,178,40,i could not be then  o my god  could not be at all  wert thou not in me  or  rather  unless i were in thee  of whom are all things  by whom are all things  in whom are all things,-0.2904398054250601,-0.2,-0.22736993320989307,-0.14336928635087942,-0.07666162092511196,0.0,-0.04476902567195659,0.0,0.04800896065015498,0.5,-0.029440796776335872,0.3125,0.15419131135865885,0.5,0.0188802125756072,0.42500000000000004,,,,,,,,,,,,,,,,,
11,12,even so  lord  even so,0.0,0,0,0,22,5,even so  lord  even so,-0.2904398054250601,-0.2,-0.22736993320989307,-0.14336928635087942,-0.07666162092511196,0.0,-0.04476902567195659,0.0,-0.24680418760224082,0.0,-0.2018484230772748,0.0,-0.37998266139302894,0.0,-0.3110737489436248,0.0,,,,,,,,,,,,,,,,,
12,13,whither do i call thee  since i am in thee,0.0,0,0,0,42,10,whither do i call thee  since i am in thee,-0.2904398054250601,-0.2,-0.22736993320989307,-0.14336928635087942,-0.07666162092511196,0.0,-0.04476902567195659,0.0,-0.24680418760224082,0.0,-0.2018484230772748,0.0,-0.37998266139302894,0.0,-0.3110737489436248,0.0,,,,,,,,,,,,,,,,,
13,14,or whence canst thou enter into me,0.0,0,0,0,34,7,or whence canst thou enter into me,-0.2904398054250601,-0.2,-0.22736993320989307,-0.14336928635087942,-0.07666162092511196,0.0,-0.04476902567195659,0.0,-0.24680418760224082,0.0,-0.2018484230772748,0.0,-0.37998266139302894,0.0,-0.3110737489436248,0.0,,,,,,,,,,,,,,,,,
14,15,for whither can i go beyond heaven and earth  that thence my god should come into me  who hath said  i fill the heaven and the earth,0.8,1,3,1,132,27,for whither can i go beyond heaven and earth  that thence my god should come into me  who hath said  i fill the heaven and the earth,0.2667133043157988,0.44000000000000006,0.2970585314398428,0.47966761235911515,0.5428225462654602,0.5,0.5211226525951614,0.7427717522294528,0.6376352571549465,1.5,0.5644076938157869,1.3888888888888888,0.15419131135865885,0.5,0.1777469347885707,0.6296296296296297,,,,,,,,,,,,,,,,,
15,16,do the heaven and earth then contain thee  since thou fillest them,0.8,1,2,0,66,12,do the heaven and earth then contain thee  since thou fillest them,0.2667133043157988,0.44000000000000006,0.9525941122520125,1.2584637357466082,0.5428225462654602,0.5,1.2284872504290587,1.671236442516269,0.34282210890255077,1.0,0.9475357522623178,2.083333333333333,-0.37998266139302894,0.0,-0.3110737489436248,0.0,,,,,,,,,,,,,,,,,
16,17,or dost thou fill them and yet overflow  since they do not contain thee,-0.25,0,0,-1,71,14,or dost thou fill them and yet overflow  since they do not contain thee,-0.4645501522190785,-0.4,-0.5434317311014749,-0.5188602744127064,-0.07666162092511196,0.0,-0.04476902567195659,0.0,-0.24680418760224082,0.0,-0.2018484230772748,0.0,-0.9141566341447167,-0.5,-1.2537993532842875,-1.2142857142857142,,,,,,,,,,,,,,,,,
17,18,and whither  when the heaven and the earth are filled  pourest thou forth the remainder of thyself,0.8,1,2,0,98,17,and whither  when the heaven and the earth are filled  pourest thou forth the remainder of thyself,0.2667133043157988,0.44000000000000006,0.6055458635867462,0.8461599057179353,0.5428225462654602,0.5,0.8540001103993484,1.179696312364425,0.34282210890255077,1.0,0.6094815830447906,1.4705882352941175,-0.37998266139302894,0.0,-0.3110737489436248,0.0,,,,,,,,,,,,,,,,,
18,19,or hast thou no need that aught contain thee  who containest all things  since what thou fillest thou fillest by containing it,0.0,0,-1,0,126,22,or hast thou no need that aught contain thee  who containest all things  since what thou fillest thou fillest by containing it,-0.2904398054250601,-0.2,-0.22736993320989307,-0.14336928635087942,-0.07666162092511196,0.0,-0.04476902567195659,0.0,-0.5416173358546367,-0.5,-0.5153168345335273,-0.5681818181818182,-0.37998266139302894,0.0,-0.3110737489436248,0.0,,,,,,,,,,,,,,,,,
19,20,for the vessels which thou fillest uphold thee not  since  though they were broken  thou wert not poured out,-0.15,0,-1,-1,108,19,for the vessels which thou fillest uphold thee not  since  though they were broken  thou wert not poured out,-0.3949060135014712,-0.32,-0.3671025175409082,-0.30937582844137135,-0.07666162092511196,0.0,-0.04476902567195659,0.0,-0.5416173358546367,-0.5,-0.5648118468687251,-0.6578947368421052,-0.9141566341447167,-0.5,-1.0057136679314815,-0.8947368421052632,,,,,,,,,,,,,,,,,
20,21,and when thou art poured out on us  thou art not cast down  but thou upliftest us  thou art not dissipated  but thou gatherest us,0.6,0,0,1,129,25,and when thou art poured out on us  thou art not cast down  but thou upliftest us  thou art not dissipated  but thou gatherest us,0.12742502688058407,0.27999999999999997,0.19741712315639298,0.36129060160421617,-0.07666162092511196,0.0,-0.04476902567195659,0.0,-0.24680418760224082,0.0,-0.2018484230772748,0.0,0.15419131135865885,0.5,0.2168525894871464,0.68,,,,,,,,,,,,,,,,,
21,22,but thou who fillest all things  fillest thou them with thy whole self,0.0,0,0,0,70,13,but thou who fillest all things  fillest thou them with thy whole self,-0.2904398054250601,-0.2,-0.22736993320989307,-0.14336928635087942,-0.07666162092511196,0.0,-0.04476902567195659,0.0,-0.24680418760224082,0.0,-0.2018484230772748,0.0,-0.37998266139302894,0.0,-0.3110737489436248,0.0,,,,,,,,,,,,,,,,,
22,23,or  since all things cannot contain thee wholly  do they contain part of thee,0.0,0,0,0,77,14,or  since all things cannot contain thee wholly  do they contain part of thee,-0.2904398054250601,-0.2,-0.22736993320989307,-0.14336928635087942,-0.07666162092511196,0.0,-0.04476902567195659,0.0,-0.24680418760224082,0.0,-0.2018484230772748,0.0,-0.37998266139302894,0.0,-0.3110737489436248,0.0,,,,,,,,,,,,,,,,,
23,24,and all at once the same part,0.0,0,0,0,29,7,and all at once the same part,-0.2904398054250601,-0.2,-0.22736993320989307,-0.14336928635087942,-0.07666162092511196,0.0,-0.04476902567195659,0.0,-0.24680418760224082,0.0,-0.2018484230772748,0.0,-0.37998266139302894,0.0,-0.3110737489436248,0.0,,,,,,,,,,,,,,,,,
24,25,or each its own part  the greater more  the smaller less,0.5,0,3,1,56,11,or each its own part  the greater more  the smaller less,0.05778088816297671,0.2,0.5771510068777699,0.8124259559883167,-0.07666162092511196,0.0,-0.04476902567195659,0.0,0.6376352571549465,1.5,1.6789620456602403,3.4090909090909087,0.15419131135865885,0.5,0.888758838399037,1.5454545454545454,,,,,,,,,,,,,,,,,
25,26,and is  then one part of thee greater  another less,0.5,0,3,1,51,10,and is  then one part of thee greater  another less,0.05778088816297671,0.2,0.6576031008865362,0.9080054802222363,-0.07666162092511196,0.0,-0.04476902567195659,0.0,0.6376352571549465,1.5,1.8670430925339923,3.75,0.15419131135865885,0.5,1.0087420971333032,1.7000000000000002,,,,,,,,,,,,,,,,,
26,27,or  art thou wholly every where  while nothing contains thee wholly,0.6,0,0,1,67,11,or  art thou wholly every where  while nothing contains thee wholly,0.12742502688058407,0.27999999999999997,0.7380551948953024,1.0035850044561558,-0.07666162092511196,0.0,-0.04476902567195659,0.0,-0.24680418760224082,0.0,-0.2018484230772748,0.0,0.15419131135865885,0.5,0.888758838399037,1.5454545454545454,,,,,,,,,,,,,,,,,
27,28,what art thou then  my god,0.6,0,1,2,26,6,what art thou then  my god,0.12742502688058407,0.27999999999999997,1.5425761349829652,1.9593802467953518,-0.07666162092511196,0.0,-0.04476902567195659,0.0,0.04800896065015498,0.5,0.9475357522623178,2.083333333333333,0.6883652841103466,1.0,4.0883124046461345,5.666666666666666,,,,,,,,,,,,,,,,,
28,29,what  but the lord god,0.0,0,1,1,22,5,what  but the lord god,-0.2904398054250601,-0.2,-0.22736993320989307,-0.14336928635087942,-0.07666162092511196,0.0,-0.04476902567195659,0.0,0.04800896065015498,0.5,1.1774125873302366,2.5,0.15419131135865885,0.5,2.3285579432102312,3.4000000000000004,,,,,,,,,,,,,,,,,
29,30,for who is lord but the lord,0.0,0,0,0,28,7,for who is lord but the lord,-0.2904398054250601,-0.2,-0.22736993320989307,-0.14336928635087942,-0.07666162092511196,0.0,-0.04476902567195659,0.0,-0.24680418760224082,0.0,-0.2018484230772748,0.0,-0.37998266139302894,0.0,-0.3110737489436248,0.0,,,,,,,,,,,,,,,,,
30,31,or who is god save our god,0.5,0,3,2,26,7,or who is god save our god,0.05778088816297671,0.2,1.0368772583564343,1.3585946658964285,-0.07666162092511196,0.0,-0.04476902567195659,0.0,0.6376352571549465,1.5,2.7537108849388208,5.357142857142857,0.6883652841103466,1.0,3.4598286684190263,4.857142857142857,,,,,,,,,,,,,,,,,
31,32,most highest  most good  most potent  most omnipotent  most merciful  yet most just  most hidden  yet most present  most beautiful  yet most strong  stable  yet incomprehensible  unchangeable  yet all changing  never new  never old  all renewing  and bringing age upon the proud  and they know it not  ever working  ever at rest  still gathering  yet nothing lacking  supporting  filling  and overspreading  creating  nourishing  and maturing  seeking  yet having all things,5.0,6,11,5,474,70,most highest  most good  most potent  most omnipotent  most merciful  yet most just  most hidden  yet most present  most beautiful  yet most strong  stable  yet incomprehensible  unchangeable  yet all changing  never new  never old  all renewing  and bringing age upon the proud  and they know it not  ever working  ever at rest  still gathering  yet nothing lacking  supporting  filling  and overspreading  creating  nourishing  and maturing  seeking  yet having all things,3.1917671304553084,3.8,1.0368772583564343,1.3585946658964285,3.640243382218321,3.0,1.2648660011748023,1.7189860551595908,2.996140443174113,5.5,0.8818566565286269,1.9642857142857142,2.2908872023654103,2.5,0.6316518553970379,1.2142857142857142,,,,,,,,,,,,,,,,,
32,33,thou lovest  without passion  art jealous  without anxiety  repentest  yet grievest not  art angry  yet serene  changest thy works  thy purpose unchanged  receivest again what thou findest  yet didst never lose  never in need  yet rejoicing in gains  never covetous  yet exacting usury,-1.2,0,2,-4,285,43,thou lovest  without passion  art jealous  without anxiety  repentest  yet grievest not  art angry  yet serene  changest thy works  thy purpose unchanged  receivest again what thou findest  yet didst never lose  never in need  yet rejoicing in gains  never covetous  yet exacting usury,-1.1261694700363485,-1.16,-0.7213083708451093,-0.730183109554479,-0.07666162092511196,0.0,-0.04476902567195659,0.0,0.34282210890255077,1.0,0.11890995143609992,0.5813953488372093,-2.51667855239978,-2.0,-1.53880941971286,-1.5813953488372092,,,,,,,,,,,,,,,,,
33,34,thou receivest over and above  that thou mayest owe  and who hath aught that is not thine,0.0,0,0,0,89,17,thou receivest over and above  that thou mayest owe  and who hath aught that is not thine,-0.2904398054250601,-0.2,-0.22736993320989307,-0.14336928635087942,-0.07666162092511196,0.0,-0.04476902567195659,0.0,-0.24680418760224082,0.0,-0.2018484230772748,0.0,-0.37998266139302894,0.0,-0.3110737489436248,0.0,,,,,,,,,,,,,,,,,
34,35,thou payest debts  owing nothing  remittest debts  losing nothing,-1.8,-2,-3,-2,65,9,thou payest debts  owing nothing  remittest debts  losing nothing,-1.5440343023419927,-1.64,-3.7672620695956103,-4.3488683526433425,-1.3156299553062563,-1.0,-3.4401190952746643,-4.456630513376717,-1.1312436323594284,-1.5,-2.50061677375646,-4.166666666666666,-1.4483306068964044,-1.0,-3.2439978513367977,-3.7777777777777777,,,,,,,,,,,,,,,,,
35,36,and what had i now said  my god  my life  my holy joy,1.0,2,4,3,53,13,and what had i now said  my god  my life  my holy joy,0.40600158175101353,0.6,1.1341270423230752,1.474130354530837,1.1623067134560323,1.0,2.3058579455914563,3.0853595861838814,0.9324484054073424,2.0,1.9200915929342812,3.8461538461538463,1.2225392568620346,1.5,2.7346551266185166,3.9230769230769234,,,,,,,,,,,,,,,,,
36,37,or what saith any man when he speaks of thee,0.0,0,0,0,44,10,or what saith any man when he speaks of thee,-0.2904398054250601,-0.2,-0.22736993320989307,-0.14336928635087942,-0.07666162092511196,0.0,-0.04476902567195659,0.0,-0.24680418760224082,0.0,-0.2018484230772748,0.0,-0.37998266139302894,0.0,-0.3110737489436248,0.0,,,,,,,,,,,,,,,,,
37,38,yet woe to him that speaketh not  since mute are even the most eloquent,0.0,0,0,0,71,14,yet woe to him that speaketh not  since mute are even the most eloquent,-0.2904398054250601,-0.2,-0.22736993320989307,-0.14336928635087942,-0.07666162092511196,0.0,-0.04476902567195659,0.0,-0.24680418760224082,0.0,-0.2018484230772748,0.0,-0.37998266139302894,0.0,-0.3110737489436248,0.0,,,,,,,,,,,,,,,,,
38,39,oh  that i might repose on thee,0.8,0,0,1,31,7,oh  that i might repose on thee,0.2667133043157988,0.44000000000000006,1.795425573296231,2.259773037244814,-0.07666162092511196,0.0,-0.04476902567195659,0.0,-0.24680418760224082,0.0,-0.2018484230772748,0.0,0.15419131135865885,0.5,1.5743774597377007,2.4285714285714284,,,,,,,,,,,,,,,,,
39,40,oh  that thou wouldest enter into my heart  and inebriate it  that i may forget my ills  and embrace thee  my sole good,0.75,1,3,1,119,23,oh  that thou wouldest enter into my heart  and inebriate it  that i may forget my ills  and embrace thee  my sole good,0.23189123495699512,0.4,0.34978639337473466,0.542309909240283,0.5428225462654602,0.5,0.6195385966416167,0.8719494482693577,0.6376352571549465,1.5,0.6976696271884933,1.6304347826086956,0.15419131135865885,0.5,0.26275922761156123,0.7391304347826086,,,,,,,,,,,,,,,,,
40,41,what art thou to me,0.6,0,0,1,19,5,what art thou to me,0.12742502688058407,0.27999999999999997,1.896565348621537,2.3799301534245982,-0.07666162092511196,0.0,-0.04476902567195659,0.0,-0.24680418760224082,0.0,-0.2018484230772748,0.0,0.15419131135865885,0.5,2.3285579432102312,3.4000000000000004,,,,,,,,,,,,,,,,,
41,42,in thy pity  teach me to utter it,-0.1,-1,-2,1,33,8,in thy pity  teach me to utter it,-0.3600839441426675,-0.27999999999999997,-0.4486131917340004,-0.40621297799415834,-0.6961457881156843,-0.5,-1.9546534398234798,-2.5068546637744036,-0.8364304841070326,-1.0,-1.9259246860866637,-3.125,0.15419131135865885,0.5,1.3386960586525352,2.125,,,,,,,,,,,,,,,,,
42,43,or what am i to thee that thou demandest my love  and  if i give it not  art wroth with me  and threatenest me with grievous woes,0.85,0,3,1,129,27,or what am i to thee that thou demandest my love  and  if i give it not  art wroth with me  and threatenest me with grievous woes,0.3015353736746025,0.48,0.3298353104804512,0.5186074185284897,-0.07666162092511196,0.0,-0.04476902567195659,0.0,0.6376352571549465,1.5,0.5644076938157869,1.3888888888888888,0.15419131135865885,0.5,0.1777469347885707,0.6296296296296297,,,,,,,,,,,,,,,,,
43,44,is it then a slight woe to love thee not,0.25,0,3,0,40,10,is it then a slight woe to love thee not,-0.1163294586310417,0.0,0.21511658383832158,0.3823180969356785,-0.07666162092511196,0.0,-0.04476902567195659,0.0,0.6376352571549465,1.5,1.8670430925339923,3.75,-0.37998266139302894,0.0,-0.3110737489436248,0.0,,,,,,,,,,,,,,,,,
44,45,oh  for thy mercies  sake  tell me  o lord my god  what thou art unto me,0.6,0,1,2,72,16,oh  for thy mercies  sake  tell me  o lord my god  what thou art unto me,0.12742502688058407,0.27999999999999997,0.4363598423624288,0.6451617885789573,-0.07666162092511196,0.0,-0.04476902567195659,0.0,0.04800896065015498,0.5,0.22917064267507248,0.78125,0.6883652841103466,1.0,1.3386960586525352,2.125,,,,,,,,,,,,,,,,,
45,46,say unto my soul  i am thy salvation,1.0,0,2,1,36,8,say unto my soul  i am thy salvation,0.40600158175101353,0.6,1.98506265203118,2.4850676300819097,-0.07666162092511196,0.0,-0.04476902567195659,0.0,0.34282210890255077,1.0,1.5222278399321143,3.125,0.15419131135865885,0.5,1.3386960586525352,2.125,,,,,,,,,,,,,,,,,
46,47,so speak  that i may hear,0.0,0,0,0,25,6,so speak  that i may hear,-0.2904398054250601,-0.2,-0.22736993320989307,-0.14336928635087942,-0.07666162092511196,0.0,-0.04476902567195659,0.0,-0.24680418760224082,0.0,-0.2018484230772748,0.0,-0.37998266139302894,0.0,-0.3110737489436248,0.0,,,,,,,,,,,,,,,,,
47,48,behold  lord  my heart is before thee  open thou the ears thereof  and say unto my soul  i am thy salvation,1.0,0,2,1,107,21,behold  lord  my heart is before thee  open thou the ears thereof  and say unto my soul  i am thy salvation,0.40600158175101353,0.6,0.6154615278343252,0.8579400151473259,-0.07666162092511196,0.0,-0.04476902567195659,0.0,0.34282210890255077,1.0,0.45494253425963527,1.1904761904761905,0.15419131135865885,0.5,0.3174099872834837,0.8095238095238095,,,,,,,,,,,,,,,,,
48,49,after this voice let me haste  and take hold on thee,-0.6,-1,0,0,52,11,after this voice let me haste  and take hold on thee,-0.7083046377307042,-0.6799999999999999,-1.1927950613150886,-1.2903235771579147,-0.6961457881156843,-0.5,-1.4337758723276097,-1.8231670281995662,-0.24680418760224082,0.0,-0.2018484230772748,0.0,-0.37998266139302894,0.0,-0.3110737489436248,0.0,,,,,,,,,,,,,,,,,
49,50,hide not thy face from me,0.0,0,-1,0,25,6,hide not thy face from me,-0.2904398054250601,-0.2,-0.22736993320989307,-0.14336928635087942,-0.07666162092511196,0.0,-0.04476902567195659,0.0,-0.5416173358546367,-0.5,-1.3512325984168676,-2.083333333333333,-0.37998266139302894,0.0,-0.3110737489436248,0.0,,,,,,,,,,,,,,,,,
50,51,let me die lest i die only let me see thy face,-0.75,-1,-3,-1,46,12,let me die lest i die only let me see thy face,-0.8127708458071153,-0.8,-1.3335862258304296,-1.457587744567274,-0.6961457881156843,-0.5,-1.318025301772972,-1.671236442516269,-1.1312436323594284,-1.5,-1.9259246860866637,-3.125,-0.9141566341447167,-0.5,-1.4109202873410647,-1.4166666666666665,,,,,,,,,,,,,,,,,
51,52,narrow is the mansion of my soul  enlarge thou it  that thou mayest enter in,0.0,0,0,0,76,15,narrow is the mansion of my soul  enlarge thou it  that thou mayest enter in,-0.2904398054250601,-0.2,-0.22736993320989307,-0.14336928635087942,-0.07666162092511196,0.0,-0.04476902567195659,0.0,-0.24680418760224082,0.0,-0.2018484230772748,0.0,-0.37998266139302894,0.0,-0.3110737489436248,0.0,,,,,,,,,,,,,,,,,
52,53,it is ruinous  repair thou it,-0.5,-1,0,-1,29,6,it is ruinous  repair thou it,-0.638660499013097,-0.6,-1.702324990037275,-1.8956605639727389,-0.6961457881156843,-0.5,-2.5912815778739873,-3.342472885032538,-0.24680418760224082,0.0,-0.2018484230772748,0.0,-0.9141566341447167,-0.5,-2.5107668257385045,-2.833333333333333,,,,,,,,,,,,,,,,,
53,54,it has that within which must offend thine eyes  i confess and know it,-1.25,-2,-2,-1,70,14,it has that within which must offend thine eyes  i confess and know it,-1.1609915393951522,-1.2,-1.8076789226678025,-2.0208242266600145,-1.3156299553062563,-1.0,-2.2274940704165545,-2.864976758599318,-0.8364304841070326,-1.0,-1.18703485908264,-1.7857142857142856,-0.9141566341447167,-0.5,-1.2537993532842875,-1.2142857142857142,,,,,,,,,,,,,,,,,
54,55,but who shall cleanse it,0.8,0,0,1,24,5,but who shall cleanse it,0.2667133043157988,0.44000000000000006,2.604543775898681,3.221029966683091,-0.07666162092511196,0.0,-0.04476902567195659,0.0,-0.24680418760224082,0.0,-0.2018484230772748,0.0,0.15419131135865885,0.5,2.3285579432102312,3.4000000000000004,,,,,,,,,,,,,,,,,
55,56,or to whom should i cry  save thee,-0.25,-1,1,0,34,8,or to whom should i cry  save thee,-0.4645501522190785,-0.4,-0.7804780795201613,-0.8004785154590768,-0.6961457881156843,-0.5,-1.9546534398234798,-2.5068546637744036,0.04800896065015498,0.5,0.6601897084274198,1.5625,-0.37998266139302894,0.0,-0.3110737489436248,0.0,,,,,,,,,,,,,,,,,
56,57,lord  cleanse me from my secret faults  and spare thy servant from the power of the enemy,-0.7,-2,-2,-1,89,17,lord  cleanse me from my secret faults  and spare thy servant from the power of the enemy,-0.7779487764483116,-0.76,-0.9561712554069524,-1.0092073294110924,-1.3156299553062563,-1.0,-1.8423072978145665,-2.35939262472885,-0.8364304841070326,-1.0,-1.0131784291993402,-1.4705882352941175,-0.9141566341447167,-0.5,-1.0874360113418178,-1.0,,,,,,,,,,,,,,,,,
57,58,i believe  and therefore do i speak,0.0,0,0,0,35,7,i believe  and therefore do i speak,-0.2904398054250601,-0.2,-0.22736993320989307,-0.14336928635087942,-0.07666162092511196,0.0,-0.04476902567195659,0.0,-0.24680418760224082,0.0,-0.2018484230772748,0.0,-0.37998266139302894,0.0,-0.3110737489436248,0.0,,,,,,,,,,,,,,,,,
58,59,lord  thou knowest,0.0,0,0,0,18,3,lord  thou knowest,-0.2904398054250601,-0.2,-0.22736993320989307,-0.14336928635087942,-0.07666162092511196,0.0,-0.04476902567195659,0.0,-0.24680418760224082,0.0,-0.2018484230772748,0.0,-0.37998266139302894,0.0,-0.3110737489436248,0.0,,,,,,,,,,,,,,,,,
59,60,have i not confessed against myself my transgressions unto thee  and thou  my god  hast forgiven the iniquity of my heart,-1.1,-1,1,1,121,21,have i not confessed against myself my transgressions unto thee  and thou  my god  hast forgiven the iniquity of my heart,-1.0565253313187413,-1.08,-1.154484540358533,-1.2448095179989054,-0.6961457881156843,-0.5,-0.7723440405868225,-0.9549922528664393,0.04800896065015498,0.5,0.12654705559118026,0.5952380952380952,0.15419131135865885,0.5,0.3174099872834837,0.8095238095238095,,,,,,,,,,,,,,,,,
60,61,i contend not in judgment with thee  who art the truth  i fear to deceive myself  lest mine iniquity lie unto itself,-1.65,-5,-6,-2,116,22,i contend not in judgment with thee  who art the truth  i fear to deceive myself  lest mine iniquity lie unto itself,-1.4395680942655817,-1.52,-1.554829484354537,-1.720431436210553,-3.174082456877973,-2.5,-3.5172861423110895,-4.557917570498915,-2.015683077116616,-3.0,-2.08265889181479,-3.4090909090909087,-1.4483306068964044,-1.0,-1.5109063362862865,-1.5454545454545454,,,,,,,,,,,,,,,,,
61,62,therefore i contend not in judgment with thee  for if thou  lord  shouldest mark iniquities  o lord  who shall abide it,-0.75,-1,-1,0,119,21,therefore i contend not in judgment with thee  for if thou  lord  shouldest mark iniquities  o lord  who shall abide it,-0.8127708458071153,-0.8,-0.8594935289930568,-0.8943512624745334,-0.6961457881156843,-0.5,-0.7723440405868225,-0.9549922528664393,-0.5416173358546367,-0.5,-0.5302439017457299,-0.5952380952380952,-0.37998266139302894,0.0,-0.3110737489436248,0.0,,,,,,,,,,,,,,,,,
