"","sent_raw","syuzhet","bing","afinn","nrc"
"79","and when i was not presently obeyed  my wishes being hurtful or unintelligible   then i was indignant with my elders for not submitting to me  with those owing me no service  for not serving me  and avenged myself on them by tears",-1.6,-3,-6,-3
"80","such have i learnt infants to be from observing them  and that i was myself such  they  all unconscious  have shown me better than my nurses who knew it",0.3,1,2,-1
"81","and  lo  my infancy died long since  and i live",-0.5,-1,-3,0
"82","but thou  lord  who for ever livest  and in whom nothing dies  for before the foundation of the worlds  and before all that can be called  before   thou art  and art god and lord of all which thou hast created  in thee abide  fixed for ever  the first causes of all things unabiding  and of all things changeable  the springs abide in thee unchangeable  and in thee live the eternal reasons of all things unreasoning and temporal",-0.4,-1,1,2
"83","say  lord  to me  thy suppliant  say  all pitying  to me  thy pitiable one  say  did my infancy succeed another age of mine that died before it",-0.8,-1,0,1
"84","was it that which i spent within my mother own womb",0,0,0,0
"85","for of that i have heard somewhat  and have myself seen women with child",0.6,0,0,1
"86","and what before that life again  o god my joy  was i any where or any body",0.75,1,4,2
"87","for this have i none to tell me  neither father nor mother  nor experience of others  nor mine own memory",0,0,0,0
"88","dost thou mock me for asking this  and bid me praise thee and acknowledge thee  for that i do know",0,0,1,1
"89","i acknowledge thee  lord of heaven and earth  and praise thee for my first rudiments of being  and my infancy  whereof i remember nothing  for thou hast appointed that man should from others guess much as to himself  and believe much on the strength of weak females",1.55,1,5,2
"90","even then i had being and life  and  at my infancy own close  i could seek for signs whereby to make known to others my sensations",0.5,1,0,0
"91","whence could such a being be  save from thee  lord",0.5,0,2,1
"92","shall any be his own artificer",0,0,0,0
"93","or can there elsewhere be derived any vein  which may stream essence and life into us  save from thee  o lord  in whom essence and life are one",0.5,0,2,1
"94","for thou thyself art supremely essence and life",1.35,1,0,2
"95","for thou art most high  and art not changed  neither in thee doth to day come to a close  yet in thee doth it come to a close  because all such things also are in thee",0.6,0,0,1
"96","for they had no way to pass away  unless thou upheldest them",0,0,-1,0
"97","and since thy years fail not  thy years are one to day",-0.75,-1,-2,0
"98","how many of ours and our fathers  years have flowed away through thy  to day   and from it received the measure and the mould of such being as they had  and still others shall flow away  and so receive the mould of their degree of being",0.6,0,0,3
"99","but thou art still the same  and all things of tomorrow  and all beyond  and all of yesterday  and all behind it  thou hast done to day",0.6,0,0,1
"100","what is it to me  though any comprehend not this",0.8,0,0,1
"101","let him also rejoice and say  what thing is this",0.75,1,4,1
"102","let him rejoice even thus  and be content rather by not discovering to discover thee  than by discovering not to discover thee",1.35,1,4,2
"103","hear  o god",0,0,1,1
"104","alas  for man own sin",-1.15,-1,-3,-1
"105","so saith man  and thou pitiest him  for thou madest him  but sin in him thou madest not",-0.75,-1,-2,-1
"106","who remindeth me of the sins of my infancy",0,0,-2,0
"107","for in thy sight none is pure from sin  not even the infant whose life is but a day upon the earth",0.85,0,-1,0
"108","who remindeth me",0,0,0,0
"109","doth not each little infant  in whom i see what of myself i remember not",0.6,0,0,1
"110","what then was my sin",-0.75,-1,-2,-1
"111","was it that i hung upon the breast and cried",-1,-1,-2,0
"112","for should i now so do for food suitable to my age  justly should i be laughed at and reproved",2.7,2,3,2
"113","what i then did was worthy reproof  but since i could not understand reproof  custom and reason forbade me to be reproved",1.35,1,2,2
"114","for those habits  when grown  we root out and cast away",0,0,0,0
"115","now no man  though he prunes  wittingly casts away what is good",0.75,1,2,1
"116","or was it then good  even for a while  to cry for what  if given  would hurt",-0.75,-1,0,-1
"117","bitterly to resent  that persons free  and its own elders  yea  the very authors of its birth  served it not",-0.25,-1,-1,0
"118","that many besides  wiser than it  obeyed not the nod of its good pleasure",1.25,2,6,1
"119","to do its best to strike and hurt  because commands were not obeyed  which had been obeyed to its hurt",-1,-1,0,-2
"120","the weakness then of infant limbs  not its will  is its innocence",0.4,-1,-2,1
"121","myself have seen and known even a baby envious  it could not speak  yet it turned pale and looked bitterly on its foster brother",-1.1,-2,-4,0
"122","who knows not this",0,0,0,0
"123","mothers and nurses tell you that they allay these things by i know not what remedies",0.6,0,0,1
"124","is that too innocence  when the fountain of milk is flowing in rich abundance  not to endure one to share it  though in extremest need  and whose very life as yet depends thereon",2.75,2,3,3
"125","we bear gently with all this  not as being no or slight evils  but because they will disappear as years increase  for  though tolerated now  the very same tempers are utterly intolerable when found in riper years",-1.8,-3,-1,1
"126","thou  then  o lord my god  who gavest life to this my infancy  furnishing thus with senses  as we see  the frame thou gavest  compacting its limbs  ornamenting its proportions  and  for its general good and safety  implanting in it all vital functions  thou commandest me to praise thee in these things  to confess unto thee  and sing unto thy name  thou most highest",3.2,1,8,6
"127","for thou art god  almighty and good  even hadst thou done nought but only this  which none could do but thou  whose unity is the mould of all things  who out of thy own fairness makest all things fair  and orderest all things by thy law",4.2,4,8,6
"128","this age then  lord  whereof i have no remembrance  which i take on others  word  and guess from other infants that i have passed  true though the guess be  i am yet loth to count in this life of mine which i live in this world",0.5,0,1,3
"129","for no less than that which i spent in my mother own womb  is it hid from me in the shadows of forgetfulness",-0.8,-1,-2,0
"130","but if i was shapen in iniquity  and in sin did my mother conceive me  where  i beseech thee  o my god  where  lord  or when  was i thy servant guiltless",-0.85,-2,-1,-2
"131","but  lo  that period i pass by  and what have i now to do with that  of which i can recall no vestige",0,0,-1,0
"132","passing hence from infancy  i came to boyhood  or rather it came to me  displacing infancy",0,0,0,0
"133","nor did that depart   for whither went it   and yet it was no more",0,0,-1,0
"134","for i was no longer a speechless infant  but a speaking boy",0.85,0,-1,0
"135","this i remember  and have since observed how i learned to speak",0,0,0,0
"136","it was not that my elders taught me words  as  soon after  other learning  in any set method  but i  longing by cries and broken accents and various motions of my limbs to express my thoughts  that so i might have my will  and yet unable to express all i willed  or to whom i willed  did myself  by the understanding which thou  my god  gavest me  practise the sounds in my memory",-0.3,-3,-5,2
"137","when they named any thing  and as they spoke turned towards it  i saw and remembered that they called what they would point out by the name they uttered",-0.25,0,0,-1
"138","and that they meant this thing and no other was plain from the motion of their body  the natural language  as it were  of all nations  expressed by the countenance  glances of the eye  gestures of the limbs  and tones of the voice  indicating the affections of the mind  as it pursues  possesses  rejects  or shuns",-0.15,-1,-1,-1
"139","and thus by constantly hearing words  as they occurred in various sentences  i collected gradually for what they stood  and having broken in my mouth to these signs  i thereby gave utterance to my will",-0.75,-1,-3,-3
"140","thus i exchanged with those about me these current signs of our wills  and so launched deeper into the stormy intercourse of human life  yet depending on parental authority and the beck of elders",0.65,-1,2,2
"141","o god my god  what miseries and mockeries did i now experience  when obedience to my teachers was proposed to me  as proper in a boy  in order that in this world i might prosper  and excel in tongue science  which should serve to the  praise of men   and to deceitful riches",0.5,1,1,3
"142","next i was put to school to get learning  in which i  poor wretch  knew not what use there was  and yet  if idle in learning  i was beaten",-1.45,-3,-4,0
"143","for this was judged right by our forefathers  and many  passing the same course before us  framed for us weary paths  through which we were fain to pass  multiplying toil and grief upon the sons of adam",-1.35,-2,-4,0
"144","but  lord  we found that men called upon thee  and we learnt from them to think of thee  according to our powers  as of some great one  who  though hidden from our senses  couldest hear and help us",0.85,1,5,0
"145","for so i began  as a boy  to pray to thee  my aid and refuge  and broke the fetters of my tongue to call on thee  praying thee  though small  yet with no small earnestness  that i might not be beaten at school",1.45,0,-2,0
"146","and when thou heardest me not  not thereby giving me over to folly   my elders  yea my very parents  who yet wished me no ill  mocked my stripes  my then great and grievous ill",-0.75,-1,-2,-1
"147","is there  lord  any of soul so great  and cleaving to thee with so intense affection  for a sort of stupidity will in a way do it   but is there any one who  from cleaving devoutly to thee  is endued with so great a spirit  that he can think as lightly of the racks and hooks and other torments  against which  throughout all lands  men call on thee with extreme dread   mocking at those by whom they are feared most bitterly  as our parents mocked the torments which we suffered in boyhood from our masters",-2.9,-4,-5,-2
"148","for we feared not our torments less  nor prayed we less to thee to escape them",-0.25,0,-1,0
"149","and yet we sinned  in writing or reading or studying less than was exacted of us",0.1,0,0,1
"150","for we wanted not  o lord  memory or capacity  whereof thy will gave enough for our age  but our sole delight was play  and for this we were punished by those who yet themselves were doing the like",0.75,3,3,0
"151","but elder folks  idleness is called  business   that of boys  being really the same  is punished by those elders  and none commiserates either boys or men",0.3,0,-2,1
"152","for will any of sound discretion approve of my being beaten as a boy  because  by playing a ball  i made less progress in studies which i was to learn  only that  as a man  i might play more unbeseemingly",1.9,2,0,3
"153","and what else did he who beat me",0,0,0,0
"154","who  if worsted in some trifling discussion with his fellow tutor  was more embittered and jealous than i when beaten at ball by a play fellow",-1.2,-1,-6,2
"155","and yet  i sinned herein  o lord god  the creator and disposer of all things in nature  of sin the disposer only  o lord my god  i sinned in transgressing the commands of my parents and those of my masters",-0.05,0,-3,0
"156","for what they  with whatever motive  would have me learn  i might afterwards have put to good use",1.55,1,3,3
"157","for i disobeyed  not from a better choice  but from love of play  loving the pride of victory in my contests  and to have my ears tickled with lying fables  that they might itch the more  the same curiosity flashing from my eyes more and more  for the shows and games of my elders",3.4,3,10,6
"158","yet those who give these shows are in such esteem  that almost all wish the same for their children  and yet are very willing that they should be beaten  if those very games detain them from the studies  whereby they would have them attain to be the givers of them",1.5,1,-1,0
"159","look with pity  lord  on these things  and deliver us who call upon thee now  deliver those too who call not on thee yet  that they may call on thee  and thou mayest deliver them",-0.5,-1,-2,0
"160","as a boy  then  i had already heard of an eternal life  promised us through the humility of the lord our god stooping to our pride  and even from the womb of my mother  who greatly hoped in thee  i was sealed with the mark of his cross and salted with his salt",2,3,2,2
"161","thou sawest  lord  how while yet a boy  being seized on a time with sudden oppression of the stomach  and like near to death thou sawest  my god  for thou wert my keeper   with what eagerness and what faith i sought  from the pious care of my mother and thy church  the mother of us all  the baptism of thy christ  my god and lord",0.75,1,2,3
"162","whereupon the mother of my flesh  being much troubled  since  with a heart pure in thy faith  she even more lovingly travailed in birth of my salvation   would in eager haste have provided for my consecration and cleansing by the health giving sacraments  confessing thee  lord jesus  for the remission of sins  unless i had suddenly recovered",3.4,2,3,8
"163","and so  as if i must needs be again polluted should i live  my cleansing was deferred  because the defilements of sin would  after that washing  bring greater and more perilous guilt",-2.25,-3,-4,-1
"164","i then already believed  and my mother  and the whole household  except my father  yet did not he prevail over the power of my mother own piety in me  that as he did not yet believe  so neither should i",1.6,1,0,3
"165","for it was her earnest care that thou my god  rather than he  shouldest be my father  and in this thou didst aid her to prevail over her husband  whom she  the better  obeyed  therein also obeying thee  who hast so commanded",4.05,2,7,4
"166","i beseech thee  my god  i would fain know  if so thou willest  for what purpose my baptism was then deferred",0,-1,1,3
"167","was it for my good that the rein was laid loose  as it were  upon me  for me to sin",-0.25,-1,-2,-1
"168","or was it not laid loose",-0.25,-1,-3,0
"169","if not  why does it still echo in our ears on all sides   let him alone  let him do as he will  for he is not yet baptised   but as to bodily health  no one says   let him be worse wounded  for he is not yet healed",-1.35,-1,-6,-1
"170","how much better then  had i been at once healed  and then  by my friends  and my own  my soul own recovered health had been kept safe in thy keeping who gavest it",1.55,2,3,1
"171","better truly",0.8,1,2,0
"172","but how many and great waves of temptation seemed to hang over me after my boyhood",-0.25,-1,3,-1
"173","these my mother foresaw  and preferred to expose to them the clay whence i might afterwards be moulded  than the very cast  when made",0.4,0,-1,0
"174","in boyhood itself  however  so much less dreaded for me than youth   i loved not study  and hated to be forced to it",-0.35,0,-3,1
"175","yet i was forced  and this was well done towards me  but i did not well  for  unless forced  i had not learnt",0.3,1,-1,-1
"176","but no one doth well against his will  even though what he doth  be well",0.8,1,-1,0
"177","yet neither did they well who forced me  but what was well came to me from thee  my god",0.3,1,0,0
"178","for they were regardless how i should employ what they forced me to learn  except to satiate the insatiate desires of a wealthy beggary  and a shameful glory",0.55,1,1,0
"179","but thou  by whom the very hairs of our head are numbered  didst use for my good the error of all who urged me to learn  and my own  who would not learn  thou didst use for my punishment a fit penalty for one  so small a boy and so great a sinner",-0.0499999999999999,0,3,-4
"180","so by those who did not well  thou didst well for me  and by my own sin thou didst justly punish me",0.3,0,-4,-2
"181","for thou hast commanded  and so it is  that every inordinate affection should be its own punishment",-0.1,0,3,0
"182","but why did i so much hate the greek  which i studied as a boy",-0.5,-1,-3,-2
"183","i do not yet fully know",0.4,0,0,1
"184","for the latin i loved  not what my first masters  but what the so called grammarians taught me",0.6,2,3,0
"185","for those first lessons  reading  writing and arithmetic  i thought as great a burden and penalty as any greek",-0.9,-1,-1,0
"186","and yet whence was this too  but from the sin and vanity of this life  because i was flesh  and a breath that passeth away and cometh not again",-1.25,-2,-2,-2
"187","for those first lessons were better certainly  because more certain  by them i obtained  and still retain  the power of reading what i find written  and myself writing what i will  whereas in the others  i was forced to learn the wanderings of one aeneas  forgetful of my own  and to weep for dead dido  because she killed herself for love  the while  with dry eyes  i endured my miserable self dying among these things  far from thee  o god my life",-0.95,-4,-10,0
"188","for what more miserable than a miserable being who commiserates not himself  weeping the death of dido for love to aeneas  but weeping not his own death for want of love to thee  o god",-1.5,-1,-2,0
"189","thou light of my heart  thou bread of my inmost soul  thou power who givest vigour to my mind  who quickenest my thoughts  i loved thee not",0.5,1,3,0
"190","i committed fornication against thee  and all around me thus fornicating there echoed  well done  well done   for the friendship of this world is fornication against thee  and  well done  well done   echoes on till one is ashamed not to be thus a man",0.4,0,1,0
"191","and for all this i wept not  i who wept for dido slain  and  seeking by the sword a stroke and wound extreme   myself seeking the while a worse extreme  the extremest and lowest of thy creatures  having forsaken thee  earth passing into the earth",-2.75,-3,-4,-5
"192","and if forbid to read all this  i was grieved that i might not read what grieved me",-1.75,-1,-3,-1
"193","madness like this is thought a higher and a richer learning  than that by which i learned to read and write",0.8,1,-1,0
"194","but now  my god  cry thou aloud in my soul  and let thy truth tell me   not so  not so  far better was that first study",1.3,0,2,2
"195","for  lo  i would readily forget the wanderings of aeneas and all the rest  rather than how to read and write",0,1,-1,1
"196","but over the entrance of the grammar school is a vail drawn  true  yet is this not so much an emblem of aught recondite  as a cloak of error",-0.1,-1,0,0
"197","let not those  whom i no longer fear  cry out against me  while i confess to thee  my god  whatever my soul will  and acquiesce in the condemnation of my evil ways  that i may love thy good ways",-2,-3,-2,-1
"198","let not either buyers or sellers of grammar learning cry out against me",0.05,-1,-1,0
"199","for if i question them whether it be true that aeneas came on a time to carthage  as the poet tells  the less learned will reply that they know not  the more learned that he never did",0.5,0,2,2
"200","but should i ask with what letters the name  aeneas  is written  every one who has learnt this will answer me aright  as to the signs which men have conventionally settled",0,0,0,0
"201","if  again  i should ask which might be forgotten with least detriment to the concerns of life  reading and writing or these poetic fictions",-0.9,-1,-1,-1
"202","who does not foresee what all must answer who have not wholly forgotten themselves",-0.5,0,-1,0
"203","i sinned  then  when as a boy i preferred those empty to those more profitable studies  or rather loved the one and hated the other",0.8,0,1,-1
"204","one and one  two    two and two  four   this was to me a hateful singsong   the wooden horse lined with armed men   and  the burning of troy   and  creusa own shade and sad similitude   were the choice spectacle of my vanity",-1.1,-4,-2,-1
"205","why then did i hate the greek classics  which have the like tales",0.55,0,-1,0
"206","for homer also curiously wove the like fictions  and is most sweetly vain  yet was he bitter to my boyish taste",0.5,0,0,0
"207","and so i suppose would virgil be to grecian children  when forced to learn him as i was homer",0.3,0,-1,0
"208","difficulty  in truth  the difficulty of a foreign tongue  dashed  as it were  with gall all the sweetness of grecian fable",0.75,-1,0,-2
"209","for not one word of it did i understand  and to make me understand i was urged vehemently with cruel threats and punishments",-3,-3,-5,0
"210","time was also  as an infant  i knew no latin  but this i learned without fear or suffering  by mere observation  amid the caresses of my nursery and jests of friends  smiling and sportively encouraging me",1.2,0,-1,1
"211","this i learned without any pressure of punishment to urge me on  for my heart urged me to give birth to its conceptions  which i could only do by learning words not of those who taught  but of those who talked with me  in whose ears also i gave birth to the thoughts  whatever i conceived",1,0,-1,-1
"212","no doubt  then  that a free curiosity has more force in our learning these things  than a frightful enforcement",-0.55,-1,-1,-2
"213","only this enforcement restrains the rovings of that freedom  through thy laws  o my god  thy laws  from the master own cane to the martyr own trials  being able to temper for us a wholesome bitter  recalling us to thyself from that deadly pleasure which lures us from thee",-0.9,1,1,1
"214","hear  lord  my prayer  let not my soul faint under thy discipline  nor let me faint in confessing unto thee all thy mercies  whereby thou hast drawn me out of all my most evil ways  that thou mightest become a delight to me above all the allurements which i once pursued  that i may most entirely love thee  and clasp thy hand with all my affections  and thou mayest yet rescue me from every temptation  even unto the end",-0.8,-1,5,0
"215","for lo  o lord  my king and my god  for thy service be whatever useful thing my childhood learned  for thy service  that i speak  write  read  reckon",1.2,1,3,3
"216","for thou didst grant me thy discipline  while i was learning vanities  and my sin of delighting in those vanities thou hast forgiven",1.7,-1,2,1
"217","in them  indeed  i learnt many a useful word  but these may as well be learned in things not vain  and that is the safe path for the steps of youth",1.45,2,3,3
"218","but woe is thee  thou torrent of human custom",-0.9,-2,0,-1
"219","who shall stand against thee",0,0,0,0
"220","how long shalt thou not be dried up",0,0,0,0
"221","how long roll the sons of eve into that huge and hideous ocean  which even they scarcely overpass who climb the cross",-1.25,-2,-2,-3
"222","did not i read in thee of jove the thunderer and the adulterer",0,0,0,0
"223","both  doubtless  he could not be  but so the feigned thunder might countenance and pander to real adultery",-1.65,0,0,0
"224","and now which of our gowned masters lends a sober ear to one who from their own school cries out   these were homer own fictions  transferring things human to the gods  would he had brought down things divine to us",0.1,1,-2,0
"225","yet more truly had he said   these are indeed his fictions  but attributing a divine nature to wicked men  that crimes might be no longer crimes  and whoso commits them might seem to imitate not abandoned men  but the celestial gods",-0.1,0,-7,-1
"226","and yet  thou hellish torrent  into thee are cast the sons of men with rich rewards  for compassing such learning  and a great solemnity is made of it  when this is going on in the forum  within sight of laws appointing a salary beside the scholar own payments  and thou lashest thy rocks and roarest   hence words are learnt  hence eloquence  most necessary to gain your ends  or maintain opinions",3.35,3,7,3
"227","as if we should have never known such words as  golden shower    lap    beguile    temples of the heavens   or others in that passage  unless terence had brought a lewd youth upon the stage  setting up jupiter as his example of seduction",0.8,-1,0,-1
"228","viewing a picture  where the tale was drawn  of jove own descending in a golden shower to danae own lap a woman to beguile",0.6,0,0,1
"229","and then mark how he excites himself to lust as by celestial authority",1.25,1,1,1
"230","and what god",0,0,1,1
"231","great jove  who shakes heaven own highest temples with his thunder",1.3,2,5,0
"232","and i  poor mortal man  not do the same",-0.75,-1,-2,-1
"233","i did it  and with all my heart i did it",0,0,0,0
"234","not one whit more easily are the words learnt for all this vileness  but by their means the vileness is committed with less shame",-1.25,-2,-1,-1
"235","not that i blame the words  being  as it were  choice and precious vessels  but that wine of error which is drunk to us in them by intoxicated teachers  and if we  too  drink not  we are beaten  and have no sober judge to whom we may appeal",-2.15,-2,-9,-2
"236","yet  o my god  in whose presence i now without hurt may remember this   all this unhappily i learnt willingly with great delight  and for this was pronounced a hopeful boy",1.65,2,7,3
"237","bear with me  my god  while i say somewhat of my wit  thy gift  and on what dotages i wasted it",0.35,-1,1,2
"238","for a task was set me  troublesome enough to my soul  upon terms of praise or shame  and fear of stripes  to speak the words of juno  as she raged and mourned that she could not",-3.55,-1,-3,-2
"239","this trojan prince from latinum turn",0.6,0,0,1
"240","which words i had heard that juno never uttered  but we were forced to go astray in the footsteps of these poetic fictions  and to say in prose much what he expressed in verse",-0.65,0,-1,-3
"241","and his speaking was most applauded  in whom the passions of rage and grief were most preeminent  and clothed in the most fitting language  maintaining the dignity of the character",2.05,0,0,1
"242","what is it to me  o my true life  my god  that my declamation was applauded above so many of my own age and class",1.3,0,5,2
"243","is not all this smoke and wind",-0.25,-1,0,0
"244","and was there nothing else whereon to exercise my wit and tongue",0.6,0,0,1
"245","thy praises  lord  thy praises might have stayed the yet tender shoot of my heart by the prop of thy scriptures  so had it not trailed away amid these empty trifles  a defiled prey for the fowls of the air",0.5,1,3,0
"246","for in more ways than one do men sacrifice to the rebellious angels",-0.6,-1,0,0
"247","but what marvel that i was thus carried away to vanities  and went out from thy presence  o my god  when men were set before me as models  who  if in relating some action of theirs  in itself not ill  they committed some barbarism or solecism  being censured  were abashed  but when in rich and adorned and well ordered discourse they related their own disordered life  being bepraised  they gloried",1.4,2,5,3
"248","these things thou seest  lord  and holdest thy peace  long suffering  and plenteous in mercy and truth",1.75,1,2,2
"249","wilt thou hold thy peace for ever",0.5,0,2,1
"250","and even now thou drawest out of this horrible gulf the soul that seeketh thee  that thirsteth for thy pleasures  whose heart saith unto thee  i have sought thy face  thy face  lord  will i seek",0.25,-1,-3,-1
"251","for darkened affections is removal from thee",-1,-1,0,-2
"252","for it is not by our feet  or change of place  that men leave thee  or return unto thee",-0.25,0,-1,-1
"253","or did that thy younger son look out for horses or chariots  or ships  fly with visible wings  or journey by the motion of his limbs  that he might in a far country waste in riotous living all thou gavest at his departure",-0.6,-1,-1,-1
"254","a loving father  when thou gavest  and more loving unto him  when he returned empty",0.5,1,1,1
"255","so then in lustful  that is  in darkened affections  is the true distance from thy face",-0.5,-1,2,-1
"256","behold  o lord god  yea  behold patiently as thou art will not how carefully the sons of men observe the covenanted rules of letters and syllables received from those who spake before them  neglecting the eternal covenant of everlasting salvation received from thee",4.45,3,3,6
"257","insomuch  that a teacher or learner of the hereditary laws of pronunciation will more offend men by speaking without the aspirate  of a  uman being   in despite of the laws of grammar  than if he  a  human being   hate a  human being  in despite of thine",-1.25,-2,-5,-1
