,sent_no,parag_no,sent_raw,char_len,token_len,sent_clean,sentimentr,sentimentr_lnorm_meanstd,sentimentr_medianiqr,sentimentr_lnorm_medianiqr,syuzhet,syuzhet_lnorm_meanstd,syuzhet_medianiqr,syuzhet_lnorm_medianiqr,bing,bing_lnorm_meanstd,bing_medianiqr,bing_lnorm_medianiqr,sentiword,sentiword_lnorm_meanstd,sentiword_medianiqr,sentiword_lnorm_medianiqr,senticnet,senticnet_lnorm_meanstd,senticnet_medianiqr,senticnet_lnorm_medianiqr,nrc,nrc_lnorm_meanstd,nrc_medianiqr,nrc_lnorm_medianiqr,afinn,afinn_lnorm_meanstd,afinn_medianiqr,afinn_lnorm_medianiqr,scores,vader,vader_lnorm_meanstd,vader_medianiqr,vader_lnorm_medianiqr,textblob,textblob_lnorm_meanstd,textblob_medianiqr,textblob_lnorm_medianiqr,pattern,pattern_lnorm_meanstd,pattern_medianiqr,pattern_lnorm_medianiqr,stanza,stanza_lnorm_meanstd,stanza_medianiqr,stanza_lnorm_medianiqr,sentimentr_roll100,sentimentr_roll100_stdscale,syuzhet_roll100,syuzhet_roll100_stdscale,bing_roll100,bing_roll100_stdscale,sentiword_roll100,sentiword_roll100_stdscale,senticnet_roll100,senticnet_roll100_stdscale,nrc_roll100,nrc_roll100_stdscale,afinn_roll100,afinn_roll100_stdscale,vader_roll100,vader_roll100_stdscale,textblob_roll100,textblob_roll100_stdscale,pattern_roll100,pattern_roll100_stdscale,stanza_roll100,stanza_roll100_stdscale
736,736,289,"I opened the chest, and found what I looked
for, the tobacco; and as the few books I had saved lay there too, I
took out one of the Bibles which I mentioned before, and which to this
time I had not found leisure or inclination to look into.",240,49,i opened the chest and found what i looked for the tobacco and as the few books i had saved lay there too i took out one of the bibles which i mentioned before and which to this time i had not found leisure or inclination to look into,2.55,0.8645987790673643,1.205128205128205,1.1702744974024761,2.55,0.9055142060695852,1.314285714285714,1.2374099118210435,0.0,-0.013128655756477573,0.0,0.0,0.6666666666666667,0.256636010184254,0.38857251410734095,0.3331049060391671,0.04499999999999976,-0.46641797897063114,-0.4065249266862173,-0.4600655386099758,14.396961356259498,0.4087228333898741,0.6842083840046577,0.7971684505051383,0.5010245578806798,0.015885686510002574,0.45518005599950245,0.5041366735045867,"{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.4215}",0.4215,0.29108676218089546,0.4254138070246266,0.49374896116893047,-0.2,-0.18545107346232534,-1.2763358778625955,-1.2863656100738166,-0.05125812690472849,0.010498435131089159,-0.5418308738961038,-0.570510955056824,11.774077110195975,-0.10790608692234595,-0.03700821263125933,-0.2166632648402651,0.12319819819819848,-0.6465276496861084,0.20563063063063114,-0.491374602534619,-4.1055566904528575,-0.9204205664619254,0.12880932003432013,-0.3666202809882688,1.0691126126126107,-1.143661281093619,3.259884925791667,-0.27231962380854113,-0.03724183762213852,-0.8694852121404675,-0.011032882882882842,-1.1653472080837257,0.03279646919924709,-1.7199925695041205,0.06166474701349304,-0.24751342049808583,10.829179167250544,-1.6634564871499076
737,737,289,"I say, I took
it out, and brought both that and the tobacco with me to the table.",81,18,i say i took it out and brought both that and the tobacco with me to the table,-0.25,-0.3782812237525385,-0.23076923076923078,-0.42443854728323116,-0.25,-0.39449597776502715,-0.2857142857142857,-0.44941267352827574,0.0,-0.013128655756477573,0.0,0.0,0.0,-0.07364419744550042,-0.12952417136911407,-0.13446076928274106,-0.725,-1.1965751021164177,-0.6887829912023463,-1.184920285554755,-7.757728161621382,-0.9298176516139183,-0.3686821487995885,-1.169330817900528,0.0,0.0048313530539644016,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.03281638732953688,0.0,0.0,0.0,-0.0547526257267564,-0.33587786259541985,-0.2659574468085106,0.0,0.01088293751286761,-0.33123002054113365,-0.3378125557189897,6.019318485225281,0.060984252872996025,-0.7175507203751181,1.2140031027368163,0.12815315315315343,-0.6307868059203139,0.2150900900900906,-0.4573302119534161,-4.205734538325427,-0.9364517463555841,0.12611712784212795,-0.3883286417405949,1.087436936936935,-1.0938625433284324,3.259884925791667,-0.27231962380854113,-0.03383959402926272,-0.8458825278234073,-0.009593693693693653,-1.1447276149921495,0.03277394667672457,-1.7206315044641873,0.06173340780666465,-0.2466517648752375,10.861260156201046,-1.637968379420029
738,738,289,"What use to make of the tobacco I knew not, in my distemper, or whether
it was good for it or no: but I tried several experiments with it, as
if I was resolved it should hit one way or other.",191,41,what use to make of the tobacco i knew not in my distemper or whether it was good for it or no but i tried several experiments with it as if i was resolved it should hit one way or other,0.8500000000000001,0.27437218292505194,0.3333333333333334,0.41296723519449524,0.8500000000000001,0.2881572737718908,0.34285714285714286,0.43636109730329126,21.215332784742845,0.13967447984281975,0.4800896137951649,0.5582717412664987,0.44583333333333297,0.19032823069517046,0.21695298704326493,0.23923539469786298,-1.278,-1.0351625588060447,-0.8914956011730211,-1.0246799146454475,-7.292046121432775,-0.4623442763094871,-0.3465508428737788,-0.482548415101044,1.0488853835812793,0.03248890930374333,0.9529107907506758,1.2613323508359882,"{'neg': 0.039, 'neu': 0.862, 'pos': 0.099, 'compound': 0.34}",0.34,0.2794381317135904,0.343157044812273,0.4759921125524047,0.19166666666666665,0.09493960049070922,0.5653944020356233,0.902741740183359,0.15442161174791658,0.01226732162573967,0.3032317745807843,0.5000079166641261,10.751075181708112,-0.06854698935380653,-0.157985710248456,0.11674678820201824,0.13468468468468497,-0.6100375118654028,0.22612612612612665,-0.4176117562753462,-4.087794273395167,-0.9175780967019416,0.13431907979407992,-0.32219260124445337,1.0912837837837817,-1.0834082360394777,3.416351646265036,-0.21188546604481473,-0.031835119465423625,-0.8319767097770631,-0.006622072072072032,-1.1021525115101063,0.033186859589637484,-1.7089176968629622,0.06229590209152868,-0.23959276743310554,10.802922168216439,-1.6843174780962018
739,739,289,"I first took a piece
of leaf, and chewed it in my mouth, which, indeed, at first almost
stupefied my brain, the tobacco being green and strong, and that I had
not been much used to.",181,36,i first took a piece of leaf and chewed it in my mouth which indeed at first almost stupefied my brain the tobacco being green and strong and that i had not been much used to,-0.35,-0.29973291746942343,-0.28205128205128205,-0.3236548767893365,-0.35,-0.31233712263876406,-0.3428571428571428,-0.3428078067843592,21.817298312218497,0.16583495916472787,0.4937117144021195,0.6538499915826856,1.0,0.6006778931319149,0.6476208568455684,0.8201524844994881,1.4880000000000002,0.24989358870942197,0.12243401759530799,0.2510441988220764,0.0,-0.13388720543000857,0.0,0.0,0.5429590653437143,0.02113685660647824,0.49327749285185213,0.7436180890935087,"{'neg': 0.0, 'neu': 0.907, 'pos': 0.093, 'compound': 0.5106}",0.5106,0.5012459863927059,0.5153411384739606,0.8141098430914683,0.18666666666666668,0.11128280972991081,0.5418829516539441,1.0303388494877854,0.25972684416526914,0.013534773868153823,0.7358923720126441,1.2670619637229579,9.773263176186857,-0.05193383561030322,-0.2736191673064182,0.25747644952556653,0.1376126126126129,-0.6007361041856151,0.22905405405405457,-0.4070742068097358,-4.014753656719327,-0.9058896117689889,0.1364774882024883,-0.3047883800612584,1.0794954954954934,-1.115444444675538,3.416351646265036,-0.21188546604481473,-0.028662101270509194,-0.8099642510149465,-0.0036256756756756353,-1.059222454156377,0.03183863636641426,-1.7471650535002958,0.06109079064621547,-0.2547162608424763,10.776859799328324,-1.7050238368353607
740,740,289,"Then I took some and steeped it an hour or two
in some rum, and resolved to take a dose of it when I lay down; and
lastly, I burnt some upon a pan of coals, and held my nose close over
the smoke of it as long as I could bear it, as well for the heat as
almost for suffocation.",276,62,then i took some and steeped it an hour or two in some rum and resolved to take a dose of it when i lay down and lastly i burnt some upon a pan of coals and held my nose close over the smoke of it as long as i could bear it as well for the heat as almost for suffocation,-1.3499999999999999,-0.526931781879724,-0.7948717948717949,-0.6151689344544726,-0.35,-0.23194512461199046,-0.3428571428571428,-0.23849551781988165,-19.504072351152256,-0.10602526968376456,-0.4413648683951643,-0.339401113802711,1.3431000000000002,0.4522356734377731,0.9142593160260262,0.6100082339684982,1.2950000000000004,-0.1124938439006926,0.05168621700879776,-0.10871158857455662,-14.157152791844247,-0.5555810825297428,-0.6728116019845617,-0.6195260510222275,0.47313376340143626,0.013081503704991067,0.4298413112349073,0.3762509536790221,"{'neg': 0.0, 'neu': 0.934, 'pos': 0.066, 'compound': 0.4215}",0.4215,0.2231715856706435,0.4254138070246266,0.39022095318189665,-0.06851851851851853,-0.09014036254643777,-0.6580718122702855,-0.5422417956735045,-0.04968549155632884,0.010588379878209818,-0.5353694917428944,-0.5160769653712063,14.667146665444523,-0.11458208976377283,0.3051185277785147,-0.2732155386213017,0.13828828828828857,-0.5985896254902795,0.22972972972973024,-0.4046424646253642,-3.885496119655069,-0.8852048908122735,0.13994971042471055,-0.2767902851143792,1.0864189189189168,-1.0966291398709431,3.380272045264727,-0.2258209552805343,-0.026919483406582102,-0.7978750345303693,-0.002292342342342302,-1.0401194821529136,0.032952249980027874,-1.7155732693636583,0.061993268480701746,-0.24339065470452356,10.804369041394345,-1.6831679480899153
741,741,289,"In the interval of this operation I took up the
Bible and began to read; but my head was too much disturbed with the
tobacco to bear reading, at least at that time; only, having opened the
book casually, the first words that occurred to me were these, “Call on
Me in the day of trouble, and I will deliver thee, and thou shalt
glorify Me.” These words were very apt to my case, and made some
impression upon my thoughts at the time of reading them, though not so
much as they did afterwards; for, as for being _delivered_, the word
had no sound, as I may say, to me; the thing was so remote, so
impossible in my apprehension of things, that I began to say, as the
children of Israel did when they were promised flesh to eat, “Can God
spread a table in the wilderness?” so I began to say, “Can God Himself
deliver me from this place?” And as it was not for many years that any
hopes appeared, this prevailed very often upon my thoughts; but,
however, the words made a great impression upon me, and I mused upon
them very often.",1026,198,in the interval of this operation i took up the bible and began to read but my head was too much disturbed with the tobacco to bear reading at least at that time only having opened the book casually the first words that occurred to me were these “call on me in the day of trouble and i will deliver thee and thou shalt glorify me” these words were very apt to my case and made some impression upon my thoughts at the time of reading them though not so much as they did afterwards for as for being delivered the word had no sound as i may say to me the thing was so remote so impossible in my apprehension of things that i began to say as the children of israel did when they were promised flesh to eat “can god spread a table in the wilderness” so i began to say “can god himself deliver me from this place” and as it was not for many years that any hopes appeared this prevailed very often upon my thoughts but however the words made a great impression upon me and i mused upon them very often,0.85,-0.03552497815349084,0.33333333333333337,0.015344742144672784,0.85,-0.035984609941333554,0.3428571428571428,0.015772199536087477,-15.902632555499963,-0.036846221250260415,-0.3598665549751326,-0.08665297694897083,1.89375,0.15853715874195054,1.3421942258124409,0.19422993059909469,12.216999999999997,0.6109065369178882,4.055351906158358,0.6094354832760498,13.081927441380788,-0.011870411004466482,0.6217120552623926,0.17925937964465324,0.5567652796177971,0.007871374040705542,0.5058204177196483,0.13864120109409858,"{'neg': 0.063, 'neu': 0.802, 'pos': 0.135, 'compound': 0.9413}",0.9413,0.14619330265541738,0.9500403714170369,0.27287739746537015,0.07755555555555556,-0.04221012205264885,0.028810856658184933,-0.16803376555149602,0.33658804341153814,0.011507773272803298,1.0516868640984915,0.040334077634899865,37.860039014010205,-0.1959676087341795,3.0478485273024516,-0.9626304864499441,0.15900900900900927,-0.5327642788333202,0.25045045045045095,-0.3300690376379676,-3.5540142683579217,-0.8321587802950331,0.14798274345774357,-0.21201631410214017,1.0914099099099077,-1.0830654718660695,3.53570247903157,-0.1657870558856237,-0.02351660516486246,-0.774267947407953,0.0012121621621622026,-0.9899096435762429,0.0336714691992471,-1.695169946305524,0.06237135425877055,-0.2386458837582031,10.762354132832746,-1.7165484812564986
742,742,289,"It grew now late, and the tobacco had, as I said,
dozed my head so much that I inclined to sleep; so I left my lamp
burning in the cave, lest I should want anything in the night, and went
to bed.",195,42,it grew now late and the tobacco had as i said dozed my head so much that i inclined to sleep so i left my lamp burning in the cave lest i should want anything in the night and went to bed,-1.5,-0.7897247328545699,-0.8717948717948719,-0.9523530117750605,-0.5,-0.3553727134191876,-0.4285714285714285,-0.39864845126926785,-42.21484740687075,-0.3099411700610937,-0.9552953985506882,-1.084415176040979,-1.3125,-0.8322565493450926,-1.1495270209008848,-1.208400679787749,-1.963,-1.3110772429636643,-1.142595307917889,-1.2985909157485451,-14.558509962550083,-0.7740356624923339,-0.691885900677315,-0.9404657435374563,0.2605748017588108,0.011538730608293954,0.23673181482030597,0.3058922567902093,"{'neg': 0.0, 'neu': 0.966, 'pos': 0.034, 'compound': 0.0772}",0.0772,0.036395657745764684,0.07791683488090433,0.10550491839291816,-0.033333333333333326,-0.08016621278645035,-0.49262086513994907,-0.4643701452212089,-0.02668324857456493,0.010649418743095964,-0.4408617074447722,-0.47913663202214396,10.422992070352434,-0.09376744440178826,-0.19678394974047947,-0.09689513386327353,0.17139639639639667,-0.49341216941883376,0.2628378378378384,-0.2854870975911542,-3.37309668398229,-0.803207046926382,0.1547395002145003,-0.15753353474605128,1.1124594594594572,-1.0258605796397378,3.632389754152692,-0.12844228365075577,-0.014683413264186408,-0.7129886667649572,0.007486936936936977,-0.9000095084383224,0.03348378151155941,-1.7004944043060812,0.06147313388506385,-0.2499180610781897,10.761525699494783,-1.7172066653978169
743,743,289,"But before I lay down, I did what I never had done in all my
life—I kneeled down, and prayed to God to fulfil the promise to me,
that if I called upon Him in the day of trouble, He would deliver me.",198,43,but before i lay down i did what i never had done in all my life—i kneeled down and prayed to god to fulfil the promise to me that if i called upon him in the day of trouble he would deliver me,0.25,-0.006851248305250093,0.025641025641025668,0.052135398463092404,0.25,-0.0059928643772713276,0.0,0.054687859136756105,0.0,-0.013128655756477573,0.0,0.0,0.40416666666666695,0.15452757971499723,0.184571944200987,0.1885537154272925,2.406,0.5090200266498845,0.4589442815249269,0.5082888693812009,14.533616132208978,0.49030493388678636,0.6907028338475936,0.9170237277564057,0.0,0.0048313530539644016,0.0,0.0,"{'neg': 0.079, 'neu': 0.797, 'pos': 0.124, 'compound': 0.2617}",0.2617,0.1963489555553497,0.2641299959628583,0.3493332811254129,-0.1703703703703704,-0.18162355647437586,-1.1370087644896807,-1.2564828559385708,-0.13553009530949078,0.009724427823111432,-0.8880734998299987,-1.0389352618429948,12.43136811399843,-0.020312325283425064,0.04072127998451103,0.5253415705945199,0.17094594594594623,-0.49484315521572414,0.2668918918918924,-0.27089664448492456,-3.282807669977393,-0.7887583493682673,0.1429781853281854,-0.2523703250815611,1.126270270270268,-0.9883279026515218,3.632389754152692,-0.12844228365075577,-0.013581793777974579,-0.7053463048173808,0.008036486486486527,-0.8921359861936515,0.03363918691696482,-1.69608575308162,0.06199128350705403,-0.24341556504455536,10.761525699494783,-1.7172066653978169
744,744,289,"After my broken and imperfect prayer was over, I drank the rum in which
I had steeped the tobacco, which was so strong and rank of the tobacco
that I could scarcely get it down; immediately upon this I went to bed.",214,42,after my broken and imperfect prayer was over i drank the rum in which i had steeped the tobacco which was so strong and rank of the tobacco that i could scarcely get it down immediately upon this i went to bed,-1.75,-0.9019365989733058,-1.0000000000000002,-1.0963296839091956,-1.75,-0.9422216786067813,-1.1428571428571428,-1.1601117851543863,-42.21484740687075,-0.3099411700610937,-0.9552953985506882,-1.084415176040979,0.20625,0.04556631499586407,0.03076199070016419,0.03430121665376016,-2.449,-1.51616830113969,-1.3207478005865108,-1.5021926096337361,-29.117019925100166,-1.4141841195546594,-1.38377180135463,-1.8809314870749125,-0.2605748017588108,-0.0018760245003651512,-0.23673181482030597,-0.3058922567902093,"{'neg': 0.121, 'neu': 0.784, 'pos': 0.095, 'compound': -0.041}",-0.041,-0.06957407966227476,-0.041380702462656446,-0.05603240484597985,-0.2305555555555556,-0.23052993622297296,-1.4200169635284141,-1.6383119441630076,-0.24607884796543222,0.008729375524973531,-1.3422777997635784,-1.6411345927369678,11.204716475628866,-0.060368670292919445,-0.10433929275295752,0.18602514975842283,0.172747747747748,-0.48911921202816255,0.2686936936936942,-0.2644119986599334,-3.072540981083535,-0.7551099611578392,0.1390930501930503,-0.2836979232113121,1.1198333333333312,-1.0058211170729698,3.5994834485664393,-0.14115211010589307,-0.007954165377973686,-0.6663052623543778,0.00922837837837842,-0.8750594781121772,0.036079126856904765,-1.6268677990743803,0.0634140558730064,-0.2255605454252511,10.741792089627461,-1.7328848720445547
745,745,289,"I found presently it flew up into my head violently; but I fell into a
sound sleep, and waked no more till, by the sun, it must necessarily be
near three o’clock in the afternoon the next day—nay, to this hour I am
partly of opinion that I slept all the next day and night, and till
almost three the day after; for otherwise I know not how I should lose
a day out of my reckoning in the days of the week, as it appeared some
years after I had done; for if I had lost it by crossing and recrossing
the line, I should have lost more than one day; but certainly I lost a
day in my account, and never knew which way.",612,126,i found presently it flew up into my head violently but i fell into a sound sleep and waked no more till by the sun it must necessarily be near three of the clock in the afternoon the next day—nay to this hour i am partly of opinion that i slept all the next day and night and till almost three the day after for otherwise i know not how i should lose a day out of my reckoning in the days of the week as it appeared some years after i had done for if i had lost it by crossing and recrossing the line i should have lost more than one day but certainly i lost a day in my account and never knew which way,-2.55,-0.4979738809458567,-1.4102564102564104,-0.5780136642263087,-2.55,-0.5196904236717138,-1.5999999999999996,-0.611858184757101,-102.52851966594709,-0.253421266684539,-2.3201557999982674,-0.8779176800930717,-0.5312499999999982,-0.1759966576224292,-0.5423824676081628,-0.2793574238746861,1.0889999999999997,-0.32950975054095594,-0.023826979472140915,-0.32415153307991423,-26.932344796773634,-0.528632249418592,-1.279946209124533,-0.5799345248852242,-2.625185894908138,-0.017693353643945108,-2.3849774304635307,-1.0272469843170768,"{'neg': 0.11, 'neu': 0.844, 'pos': 0.047, 'compound': -0.7943}",-0.7943,-0.27018740375143685,-0.8016754138070247,-0.361841781863104,0.018253968253968248,-0.05011363761268527,-0.2500424088210348,-0.22973925582841487,0.18804607636247944,0.01143150001004433,0.4413823736963695,-0.005826016547592271,25.040234689893005,-0.18247403956658692,1.531812434031083,-0.8483267577106749,0.1664414414414417,-0.5091530131846284,0.2623873873873879,-0.28710825904740195,-3.327252446108888,-0.7958707221795072,0.1305272844272845,-0.3527675586936715,1.0919729729729708,-1.0815352746633535,3.5368693785894347,-0.165336349232087,-0.007849832418331707,-0.6655814641185751,0.008832432432432475,-0.8807322863523949,0.03705510283288074,-1.5991806174714847,0.06467746260520392,-0.209705477861124,10.766261993807323,-1.7134437147024788
746,746,289,"Be that, however, one way
or the other, when I awaked I found myself exceedingly refreshed, and
my spirits lively and cheerful; when I got up I was stronger than I was
the day before, and my stomach better, for I was hungry; and, in short,
I had no fit the next day, but continued much altered for the better.",309,60,be that however one way or the other when i awaked i found myself exceedingly refreshed and my spirits lively and cheerful when i got up i was stronger than i was the day before and my stomach better for i was hungry and in short i had no fit the next day but continued much altered for the better,6.2,1.8315444596790995,3.0769230769230775,2.4109420492783387,6.2,1.9169064797871753,3.3999999999999995,2.5497375775339104,137.40727417437725,0.6631485482530747,3.10944003850198,2.4708030419696976,2.033333333333334,0.7490287530589465,1.4506707193340742,1.0301674003315788,2.1399999999999997,0.1494580499318617,0.3614369501466275,0.1513380195120443,14.19008873502864,0.3028768866969348,0.6743768662027687,0.6416662605696725,2.384162734284794,0.04779036386894263,2.1660082521586257,1.9591604410558954,"{'neg': 0.026, 'neu': 0.752, 'pos': 0.222, 'compound': 0.8735}",0.8735,0.515366319422965,0.8816108195397659,0.8356344864164483,0.15681818181818183,0.028938937113008496,0.401526717557252,0.38745164410058025,0.49005720788575324,0.013885056583504526,1.6822354025188924,1.4790508382802652,15.97389031970812,-0.06135104517954358,0.4596505701116458,0.17770347362023406,0.15585585585585612,-0.5427811794115532,0.2518018018018023,-0.32520555326922435,-3.730422945582858,-0.8603889659044578,0.13779392606892615,-0.29417334737691464,1.0960045045045024,-1.0705790626919076,3.5034940443854574,-0.178227334654406,-0.011147338872256041,-0.6884575462510887,0.006647297297297339,-0.9120392178350979,0.035739948392726296,-1.636489855318244,0.0629694341853183,-0.23114030586115566,10.804276276448213,-1.6832416491514446
747,747,289,This was the 29th.,18,4,this was the ,0.0,-0.11645353614215487,-0.10256410256410256,-0.08849297897024899,0.0,-0.1206331273441501,-0.14285714285714285,-0.09406311771522051,0.0,-0.013128655756477573,0.0,0.0,0.0,-0.07364419744550042,-0.12952417136911407,-0.13446076928274106,-0.76,-3.850239582562734,-0.7016129032258068,-3.819313944775695,0.0,-0.13388720543000857,0.0,0.0,0.0,0.0048313530539644016,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.03281638732953688,0.0,0.0,0.0,-0.0547526257267564,-0.33587786259541985,-0.2659574468085106,0.0,0.01088293751286761,-0.33123002054113365,-0.3378125557189897,2.5028944124489,0.5837318024890117,-1.1333937144486181,5.642186140767461,0.16148648648648675,-0.524893856950423,0.2574324324324329,-0.30494103506612746,-3.8264907704989444,-0.8757624303572112,0.14117230444730453,-0.2669319576988702,1.0855585585585563,-1.0989672811966935,3.512262770255096,-0.17484047666320268,-0.009958463755204337,-0.6802098581258359,0.005627927927927969,-0.9266439562282862,0.036715924368702274,-1.6088026737153482,0.0635426794120991,-0.2239463899433465,10.774444674351303,-1.7069426357131143
748,748,290,"The 30th was my well day, of course, and I went abroad with my gun, but
did not care to travel too far.",103,23,the  was my well day of course and i went abroad with my gun but did not care to travel too far,1.3,0.9490713143070585,0.5641025641025642,1.2786594207730178,1.3,0.9938696030642888,0.6,1.352055074637039,24.443647588626344,0.300708567193997,0.5531443437459602,1.1466155602346786,0.397266666666667,0.34565514214588955,0.17920964350630572,0.45912605290386493,0.07100000000000001,-0.4279820809427032,-0.39699413489736096,-0.4219087607666043,-7.6388110691938405,-0.7472409177714594,-0.36303067348983464,-0.9011005943461959,0.3133772159463376,0.01956157225026613,0.2847027285584531,0.6717767050496071,"{'neg': 0.208, 'neu': 0.729, 'pos': 0.063, 'compound': -0.5562}",-0.5562,-0.94339368952433,-0.5613645538958418,-1.388058738243932,0.1,0.08446963381765399,0.13435114503816797,0.8209990749306196,0.03224722057310233,0.011398281050758048,-0.1987380123246802,-0.025929919721956747,7.207675966765765,0.023248559229637804,-0.5770187131638067,0.8943448687717152,0.1743243243243246,-0.48411076173904605,0.2702702702702708,-0.25873793356306635,-3.62331000804893,-0.8432479830723159,0.14295533748033756,-0.2525545575910133,1.0936621621621598,-1.0769446830552063,3.612854748703622,-0.1359875405440597,-0.004859968210242965,-0.6448396156506508,0.009170270270270313,-0.8758920062839497,0.034411119563897474,-1.6741870179621865,0.06452357144209896,-0.2116367282861612,10.777478563924475,-1.7045322329539945
749,749,290,"I killed a sea-fowl or two, something
like a brandgoose, and brought them home, but was not very forward to
eat them; so I ate some more of the turtle’s eggs, which were very
good.",180,35,i killed a sea fowl or two something like a brandgoose and brought them home but was not very forward to eat them so i ate some more of the turtle’s eggs which were very good,1.95,0.9338495307292127,0.8974358974358976,1.2591286722052568,1.95,0.9779481354870254,0.9714285714285713,1.331396243317721,21.817298312218497,0.17094820530533372,0.4937117144021195,0.6725314199136195,1.59375,1.031762372465334,1.1090507173480362,1.4304231003102703,0.799,-0.07808330514738333,-0.13013196480938424,-0.07455093798362437,29.447450385449503,1.4199042177710754,1.3994753436304617,2.2827323724700594,0.5429590653437143,0.021602728136550068,0.49327749285185213,0.7648643202104661,"{'neg': 0.073, 'neu': 0.767, 'pos': 0.16, 'compound': 0.5089}",0.5089,0.5146759920303745,0.5136253532498991,0.8345821705205604,0.27749999999999997,0.19912910899958622,0.9690076335877861,1.716185410334346,0.38959026624790366,0.014974342175309196,1.2694535682895327,2.1382795599914433,9.773263176186857,-0.03801524712716787,-0.2736191673064182,0.3753805075735134,0.17927927927927956,-0.4683699179732514,0.27522522522522574,-0.24090515754434103,-3.5193328182850436,-0.8266088051568321,0.13903266480766488,-0.2841848378282984,1.1050855855855832,-1.045900042206506,3.6466413929233883,-0.12293768955397798,-0.0017885895029066503,-0.6235322694632123,0.011154054054054096,-0.84746988172204,0.03420466310744102,-1.6800439217627992,0.06442959337650819,-0.21281610191265424,10.792503493700494,-1.6925950377086771
750,750,290,"This evening I renewed the medicine, which I had supposed did me
good the day before—the tobacco steeped in rum; only I did not take so
much as before, nor did I chew any of the leaf, or hold my head over
the smoke; however, I was not so well the next day, which was the first
of July, as I hoped I should have been; for I had a little spice of the
cold fit, but it was not much.",379,81,this evening i renewed the medicine which i had supposed did me good the day before—the tobacco steeped in rum only i did not take so much as before nor did i chew any of the leaf or hold my head over the smoke however i was not so well the next day which was the first of july as i hoped i should have been for i had a little spice of the cold fit but it was not much,1.2000000000000002,0.16282933064225438,0.512820512820513,0.26984896056359875,1.2000000000000002,0.1714872464381188,0.5428571428571429,0.2849764084853718,18.537573926966076,0.05445382844915508,0.4194936180165291,0.24691503213346158,-0.12356666666666605,-0.11067696766432214,-0.2255533920221745,-0.18688671493860337,3.6820000000000004,0.3229774012403698,0.9266862170087982,0.3235972791914678,0.0,-0.13388720543000857,0.0,0.0,0.8899867063445565,0.016710031559092425,0.8085515818751633,0.5417312125621297,"{'neg': 0.022, 'neu': 0.905, 'pos': 0.073, 'compound': 0.4321}",0.4321,0.16805261357169574,0.43611223253936215,0.30619912364523083,0.07361111111111111,-0.025652499803464856,0.010262934690415636,-0.03876265942853807,0.21852902966967763,0.011874583139514627,0.5666256544586136,0.26232507922570963,18.02223080347727,-0.13983006611304158,0.7018818886397318,-0.487090593026732,0.1833333333333336,-0.45549104580123767,0.2792792792792798,-0.2263147044381112,-3.399931928441155,-0.8075014157968093,0.14092831045331053,-0.2688993913978401,1.10116216216216,-1.05656245631503,3.6466413929233883,-0.12293768955397798,0.0029157085432741188,-0.5908967280369986,0.012753603603603647,-0.8245527690246418,0.03644596691124482,-1.6164610191394824,0.06517766405696959,-0.20342822160523497,10.823835588566885,-1.6677019207729897
751,751,291,"_July_ 2.—I renewed the medicine all the three ways; and dosed myself
with it as at first, and doubled the quantity which I drank.",130,24,july —i renewed the medicine all the three ways and dosed myself with it as at first and doubled the quantity which i drank,0.25,0.07991722956563285,0.025641025641025668,0.16346619726448766,0.25,0.0847640104715077,0.0,0.1724490491445709,23.93458870099624,0.28136843006168155,0.5416246618611165,1.07595567494604,0.5625,0.4953150664791937,0.3076199070016448,0.6709941635960147,1.384,0.5393842593035654,0.08431085043988265,0.5384325980098151,0.0,-0.13388720543000857,0.0,0.0,0.0,0.0048313530539644016,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.03281638732953688,0.0,0.0,0.25,0.27880070443172683,0.8396946564885497,2.338209219858155,0.07841774741071887,0.012083916761768848,-0.009040242643720352,0.3890124578599859,7.626476346590806,0.031130822750908425,-0.5274924898581915,0.9611153503393802,0.1914414414414417,-0.42973330145721017,0.2873873873873879,-0.19713379822565175,-3.0473891246689386,-0.7510849801525099,0.14270195910195918,-0.25459766181686666,1.1045765765765743,-1.0472833404777608,3.6402851106918663,-0.12539275835077013,0.00793622417349939,-0.5560674624966931,0.014117117117117158,-0.8050173986683974,0.03724099270627061,-1.59390716114738,0.06536606221076761,-0.2010639272087433,10.786362189993207,-1.6974742579451458
