"","sent_raw","syuzhet","bing","afinn","nrc"
"19","this put my mother into a great passion  she told me she knew it would be to no purpose to speak to my father upon any such subject  that he knew too well what was my interest to give his consent to anything so much for my hurt  and that she wondered how i could think of any such thing after the discourse i had had with my father  and such kind and tender expressions as she knew my father had used to me  and that  in short  if i would ruin myself  there was no help for me  but i might depend i should never have their consent to it  that for her part she would not have so much hand in my destruction  and i should never have it to say that my mother was willing when my father was not",2.9,2,5,0
"20","though my mother refused to move it to my father  yet i heard afterwards that she reported all the discourse to him  and that my father  after showing a great concern at it  said to her  with a sigh  that boy might be happy if he would stay at home  but if he goes abroad  he will be the most miserable wretch that ever was born  i can give no consent to it",-0.95,-2,0,-3
"21","it was not till almost a year after this that i broke loose  though  in the meantime  i continued obstinately deaf to all proposals of settling to business  and frequently expostulated with my father and mother about their being so positively determined against what they knew my inclinations prompted me to",-1.05,-3,0,-1
"22","but being one day at hull  where i went casually  and without any purpose of making an elopement at that time  but  i say  being there  and one of my companions being about to sail to london in his father s ship  and prompting me to go with them with the common allurement of seafaring men  that it should cost me nothing for my passage  i consulted neither father nor mother any more  nor so much as sent them word of it  but leaving them to hear of it as they might  without asking god s blessing or my father s  without any consideration of circumstances or consequences  and in an ill hour  god knows  on the st of september   i went on board a ship bound for london",-0.8,1,2,1
"23","never any young adventurer s misfortunes  i believe  began sooner  or continued longer than mine",-0.6,0,0,1
"24","the ship was no sooner out of the humber than the wind began to blow and the sea to rise in a most frightful manner  and  as i had never been at sea before  i was most inexpressibly sick in body and terrified in mind",-2.65,-3,-5,-1
"25","i began now seriously to reflect upon what i had done  and how justly i was overtaken by the judgment of heaven for my wicked leaving my father s house  and abandoning my duty",0.25,2,0,-1
"26","all the good counsels of my parents  my father s tears and my mother s entreaties  came now fresh into my mind  and my conscience  which was not yet come to the pitch of hardness to which it has since  reproached me with the contempt of advice  and the breach of my duty to god and my father",-1.05,0,-1,0
"27","all this while the storm increased  and the sea went very high  though nothing like what i have seen many times since  no  nor what i saw a few days after  but it was enough to affect me then  who was but a young sailor  and had never known anything of the matter",0.9,2,3,1
"28","i expected every wave would have swallowed us up  and that every time the ship fell down  as i thought it did  in the trough or hollow of the sea  we should never rise more  in this agony of mind  i made many vows and resolutions that if it would please god to spare my life in this one voyage  if ever i got once my foot upon dry land again  i would go directly home to my father  and never set it into a ship again while i lived  that i would take his advice  and never run myself into such miseries as these any more",-0.4,-4,2,0
"29","now i saw plainly the goodness of his observations about the middle station of life  how easy  how comfortably he had lived all his days  and never had been exposed to tempests at sea or troubles on shore  and i resolved that i would  like a true repenting prodigal  go home to my father",3.15,3,9,2
"30","these wise and sober thoughts continued all the while the storm lasted  and indeed some time after  but the next day the wind was abated  and the sea calmer  and i began to be a little inured to it  however  i was very grave for all that day  being also a little sea sick still  but towards night the weather cleared up  the wind was quite over  and a charming fine evening followed  the sun went down perfectly clear  and rose so the next morning  and having little or no wind  and a smooth sea  the sun shining upon it  the sight was  as i thought  the most delightful that ever i saw",4.3,6,9,3
"31","i had slept well in the night  and was now no more sea sick  but very cheerful  looking with wonder upon the sea that was so rough and terrible the day before  and could be so calm and so pleasant in so little a time after",1.55,2,1,2
"32","and now  lest my good resolutions should continue  my companion  who had enticed me away  comes to me  well  bob  says he  clapping me upon the shoulder  how do you do after it",2.45,3,3,4
"33","i warrant you were frighted  wer n t you  last night  when it blew but a capful of wind",0,0,0,0
"34","a capful d you call it",0,0,0,0
"35","said i  it was a terrible storm",-1,-1,-3,-2
"36","a storm  you fool you  replies he  do you call that a storm",-1,-1,-2,-2
"37","why  it was nothing at all  give us but a good ship and sea room  and we think nothing of such a squall of wind as that  but you re but a fresh water sailor  bob",0.25,2,4,1
"38","come  let us make a bowl of punch  and we ll forget all that  d ye see what charming weather it is now",0,0,2,-1
"39","to make short this sad part of my story  we went the way of all sailors  the punch was made and i was made half drunk with it  and in that one night s wickedness i drowned all my repentance  all my reflections upon my past conduct  all my resolutions for the future",-2.8,-4,-6,-2
"40","in a word  as the sea was returned to its smoothness of surface and settled calmness by the abatement of that storm  so the hurry of my thoughts being over  my fears and apprehensions of being swallowed up by the sea being forgotten  and the current of my former desires returned  i entirely forgot the vows and promises that i made in my distress",-1.05,-1,-3,0
"41","i found  indeed  some intervals of reflection  and the serious thoughts did  as it were  endeavour to return again sometimes  but i shook them off  and roused myself from them as it were from a distemper  and applying myself to drinking and company  soon mastered the return of those fits for so i called them  and i had in five or six days got as complete a victory over conscience as any young fellow that resolved not to be troubled with it could desire",2.6,0,4,3
"42","but i was to have another trial for it still  and providence  as in such cases generally it does  resolved to leave me entirely without excuse  for if i would not take this for a deliverance  the next was to be such a one as the worst and most hardened wretch among us would confess both the danger and the mercy of",-1.4,-4,-3,-3
"43","the sixth day of our being at sea we came into yarmouth roads  the wind having been contrary and the weather calm  we had made but little way since the storm",-0.1,1,2,0
"44","here we were obliged to come to an anchor  and here we lay  the wind continuing contrary viz  at south west for seven or eight days  during which time a great many ships from newcastle came into the same roads  as the common harbour where the ships might wait for a wind for the river",0.05,1,3,-1
"45","we had not  however  rid here so long but we should have tided it up the river  but that the wind blew too fresh  and after we had lain four or five days  blew very hard",0.25,0,0,0
"46","however  the roads being reckoned as good as a harbour  the anchorage good  and our ground tackle very strong  our men were unconcerned  and not in the least apprehensive of danger  but spent the time in rest and mirth  after the manner of the sea  but the eighth day  in the morning  the wind increased  and we had all hands at work to strike our topmasts  and make everything snug and close  that the ship might ride as easy as possible",0.05,1,3,1
"47","by noon the sea went very high indeed  and our ship rode forecastle in  shipped several seas  and we thought once or twice our anchor had come home  upon which our master ordered out the sheet anchor  so that we rode with two anchors ahead  and the cables veered out to the bitter end",0.3,0,-2,4
"48","by this time it blew a terrible storm indeed  and now i began to see terror and amazement in the faces even of the seamen themselves",-1.2,-1,-6,-3
"49","the master  though vigilant in the business of preserving the ship  yet as he went in and out of his cabin by me  i could hear him softly to himself say  several times  lord be merciful to us  we shall be all lost  we shall be all undone  and the like",0.5,2,2,2
"50","during these first hurries i was stupid  lying still in my cabin  which was in the steerage  and cannot describe my temper  i could ill resume the first penitence which i had so apparently trampled upon and hardened myself against  i thought the bitterness of death had been past  and that this would be nothing like the first  but when the master himself came by me  as i said just now  and said we should be all lost  i was dreadfully frighted",-5.5,-6,-7,-7
"51","i got up out of my cabin and looked out  but such a dismal sight i never saw  the sea ran mountains high  and broke upon us every three or four minutes  when i could look about  i could see nothing but distress round us  two ships that rode near us  we found  had cut their masts by the board  being deep laden  and our men cried out that a ship which rode about a mile ahead of us was foundered",-2.6,-3,-8,-1
"52","two more ships  being driven from their anchors  were run out of the roads to sea  at all adventures  and that with not a mast standing",0.25,0,2,2
"53","the light ships fared the best  as not so much labouring in the sea  but two or three of them drove  and came close by us  running away with only their spritsail out before the wind",0.5,1,3,1
"54","towards evening the mate and boatswain begged the master of our ship to let them cut away the fore mast  which he was very unwilling to do  but the boatswain protesting to him that if he did not the ship would founder  he consented  and when they had cut away the fore mast  the main mast stood so loose  and shook the ship so much  they were obliged to cut that away also  and make a clear deck",0.1,-1,-5,4
"55","any one may judge what a condition i must be in at all this  who was but a young sailor  and who had been in such a fright before at but a little",-0.35,-1,-2,0
"56","but if i can express at this distance the thoughts i had about me at that time  i was in tenfold more horror of mind upon account of my former convictions  and the having returned from them to the resolutions i had wickedly taken at first  than i was at death itself  and these  added to the terror of the storm  put me into such a condition that i can by no words describe it",-4,-3,-6,-5
"57","but the worst was not come yet  the storm continued with such fury that the seamen themselves acknowledged they had never seen a worse",-2,-3,-6,-3
"58","we had a good ship  but she was deep laden  and wallowed in the sea  so that the seamen every now and then cried out she would founder",-0.1,1,1,1
"59","it was my advantage in one respect  that i did not know what they meant by  founder  till i inquired",1.65,2,4,2
"60","however  the storm was so violent that i saw  what is not often seen  the master  the boatswain  and some others more sensible than the rest  at their prayers  and expecting every moment when the ship would go to the bottom",-0.2,1,-3,-1
"61","in the middle of the night  and under all the rest of our distresses  one of the men that had been down to see cried out we had sprung a leak  another said there was four feet water in the hold",-2.75,-1,-5,0
"62","then all hands were called to the pump",0,0,0,0
"63","at that word  my heart  as i thought  died within me  and i fell backwards upon the side of my bed where i sat  into the cabin",-1.4,-2,-3,-1
"64","however  the men roused me  and told me that i  that was able to do nothing before  was as well able to pump as another  at which i stirred up and went to the pump  and worked very heartily",1.55,3,0,1
"65","while this was doing the master  seeing some light colliers  who  not able to ride out the storm were obliged to slip and run away to sea  and would come near us  ordered to fire a gun as a signal of distress",-2.25,0,-6,-2
"66","i  who knew nothing what they meant  thought the ship had broken  or some dreadful thing happened",-1.5,-2,-4,-2
"67","in a word  i was so surprised that i fell down in a swoon",-0.5,-1,0,0
"68","as this was a time when everybody had his own life to think of  nobody minded me  or what was become of me  but another man stepped up to the pump  and thrusting me aside with his foot  let me lie  thinking i had been dead  and it was a great while before i came to myself",-1.4,-1,0,-1
"69","we worked on  but the water increasing in the hold  it was apparent that the ship would founder  and though the storm began to abate a little  yet it was not possible she could swim till we might run into any port  so the master continued firing guns for help  and a light ship  who had rid it out just ahead of us  ventured a boat out to help us",0.6,2,0,2
"70","it was with the utmost hazard the boat came near us  but it was impossible for us to get on board  or for the boat to lie near the ship s side  till at last the men rowing very heartily  and venturing their lives to save ours  our men cast them a rope over the stern with a buoy to it  and then veered it out a great length  which they  after much labour and hazard  took hold of  and we hauled them close under our stern  and got all into their boat",-0.35,-2,5,-1
"71","it was to no purpose for them or us  after we were in the boat  to think of reaching their own ship  so all agreed to let her drive  and only to pull her in towards shore as much as we could  and our master promised them  that if the boat was staved upon shore  he would make it good to their master  so partly rowing and partly driving  our boat went away to the northward  sloping towards the shore almost as far as winterton ness",1.75,3,5,4
"72","we were not much more than a quarter of an hour out of our ship till we saw her sink  and then i understood for the first time what was meant by a ship foundering in the sea",-0.25,-1,0,1
"73","i must acknowledge i had hardly eyes to look up when the seamen told me she was sinking  for from the moment that they rather put me into the boat than that i might be said to go in  my heart was  as it were  dead within me  partly with fright  partly with horror of mind  and the thoughts of what was yet before me",-3,-3,-5,-2
"74","while we were in this condition the men yet labouring at the oar to bring the boat near the shore we could see  when  our boat mounting the waves  we were able to see the shore  a great many people running along the strand to assist us when we should come near  but we made but slow way towards the shore  nor were we able to reach the shore till  being past the lighthouse at winterton  the shore falls off to the westward towards cromer  and so the land broke off a little the violence of the wind",0.15,-2,0,1
"75","here we got in  and though not without much difficulty  got all safe on shore  and walked afterwards on foot to yarmouth  where  as unfortunate men  we were used with great humanity  as well by the magistrates of the town  who assigned us good quarters  as by particular merchants and owners of ships  and had money given us sufficient to carry us either to london or back to hull as we thought fit",3.8,3,8,2
"76","had i now had the sense to have gone back to hull  and have gone home  i had been happy  and my father  as in our blessed saviour s parable  had even killed the fatted calf for me  for hearing the ship i went away in was cast away in yarmouth roads  it was a great while before he had any assurances that i was not drowned",1.75,2,1,3
"77","but my ill fate pushed me on now with an obstinacy that nothing could resist  and though i had several times loud calls from my reason and my more composed judgment to go home  yet i had no power to do it",-0.2,-1,-3,-2
"78","i know not what to call this  nor will i urge that it is a secret overruling decree  that hurries us on to be the instruments of our own destruction  even though it be before us  and that we rush upon it with our eyes open",-0.75,-1,-3,-1
"79","certainly  nothing but some such decreed unavoidable misery  which it was impossible for me to escape  could have pushed me forward against the calm reasonings and persuasions of my most retired thoughts  and against two such visible instructions as i had met with in my first attempt",-0.65,-1,-1,-1
"80","my comrade  who had helped to harden me before  and who was the master s son  was now less forward than i",2.15,1,0,3
"81","the first time he spoke to me after we were at yarmouth  which was not till two or three days  for we were separated in the town to several quarters  i say  the first time he saw me  it appeared his tone was altered  and  looking very melancholy  and shaking his head  he asked me how i did  and telling his father who i was  and how i had come this voyage only for a trial  in order to go further abroad  his father  turning to me with a very grave and concerned tone young man  says he  you ought never to go to sea any more  you ought to take this for a plain and visible token that you are not to be a seafaring man",-1.45,-2,-6,-2
"82","why  sir  said i  will you go to sea no more",0.25,0,-1,2
"83","that is another case  said he  it is my calling  and therefore my duty  but as you made this voyage on trial  you see what a taste heaven has given you of what you are to expect if you persist",1.2,1,2,0
"84","perhaps this has all befallen us on your account  like jonah in the ship of tarshish",0.5,1,2,0
"85","pray  continues he  what are you  and on what account did you go to sea",0.1,0,1,2
"86","upon that i told him some of my story  at the end of which he burst out into a strange kind of passion  what had i done  says he  that such an unhappy wretch should come into my ship",-0.75,-2,0,0
"87","i would not set my foot in the same ship with thee again for a thousand pounds",0,0,0,0
"88","this indeed was  as i said  an excursion of his spirits  which were yet agitated by the sense of his loss  and was farther than he could have authority to go",-0.5,-1,-2,1
"89","however  he afterwards talked very gravely to me  exhorting me to go back to my father  and not tempt providence to my ruin  telling me i might see a visible hand of heaven against me",-0.6,1,0,-1
"90","and  young man  said he  depend upon it  if you do not go back  wherever you go  you will meet with nothing but disasters and disappointments  till your father s words are fulfilled upon you",-0.55,-1,-2,0
"91","we parted soon after  for i made him little answer  and i saw him no more  which way he went i knew not",0,0,-1,0
"92","as for me  having some money in my pocket  i travelled to london by land  and there  as well as on the road  had many struggles with myself what course of life i should take  and whether i should go home or to sea",0.9,0,-2,3
"93","as to going home  shame opposed the best motions that offered to my thoughts  and it immediately occurred to me how i should be laughed at among the neighbours  and should be ashamed to see  not my father and mother only  but even everybody else  from whence i have since often observed  how incongruous and irrational the common temper of mankind is  especially of youth  to that reason which ought to guide them in such cases viz  that they are not ashamed to sin  and yet are ashamed to repent  not ashamed of the action for which they ought justly to be esteemed fools  but are ashamed of the returning  which only can make them be esteemed wise men",-0.1,-3,-3,0
"94","in this state of life  however  i remained some time  uncertain what measures to take  and what course of life to lead",-0.5,0,-1,0
"95","an irresistible reluctance continued to going home  and as i stayed away a while  the remembrance of the distress i had been in wore off  and as that abated  the little motion i had in my desires to return wore off with it  till at last i quite laid aside the thoughts of it  and looked out for a voyage",-1.05,-1,0,-1
"96","that evil influence which carried me first away from my father s house which hurried me into the wild and indigested notion of raising my fortune  and that impressed those conceits so forcibly upon me as to make me deaf to all good advice  and to the entreaties and even the commands of my father i say  the same influence  whatever it was  presented the most unfortunate of all enterprises to my view  and i went on board a vessel bound to the coast of africa  or  as our sailors vulgarly called it  a voyage to guinea",-1.2,-1,5,-3
"97","it was my great misfortune that in all these adventures i did not ship myself as a sailor  when  though i might indeed have worked a little harder than ordinary  yet at the same time i should have learnt the duty and office of a fore mast man  and in time might have qualified myself for a mate or lieutenant  if not for a master",1.35,3,3,3
"98","but as it was always my fate to choose for the worse  so i did here  for having money in my pocket and good clothes upon my back  i would always go on board in the habit of a gentleman  and so i neither had any business in the ship  nor learned to do any",1.35,0,0,1
"99","it was my lot first of all to fall into pretty good company in london  which does not always happen to such loose and misguided young fellows as i then was  the devil generally not omitting to lay some snare for them very early  but it was not so with me  i first got acquainted with the master of a ship who had been on the coast of guinea  and who  having had very good success there  was resolved to go again",1.6,-1,5,2
"100","this captain taking a fancy to my conversation  which was not at all disagreeable at that time  hearing me say i had a mind to see the world  told me if i would go the voyage with him i should be at no expense  i should be his messmate and his companion  and if i could carry anything with me  i should have all the advantage of it that the trade would admit  and perhaps i might meet with some encouragement",2.1,2,0,4
"101","i embraced the offer  and entering into a strict friendship with this captain  who was an honest  plain dealing man  i went the voyage with him  and carried a small adventure with me  which  by the disinterested honesty of my friend the captain  i increased very considerably  for i carried about in such toys and trifles as the captain directed me to buy",2.75,0,8,5
"102","these i had mustered together by the assistance of some of my relations whom i corresponded with  and who  i believe  got my father  or at least my mother  to contribute so much as that to my first adventure",2.1,0,2,3
"103","this was the only voyage which i may say was successful in all my adventures  which i owe to the integrity and honesty of my friend the captain  under whom also i got a competent knowledge of the mathematics and the rules of navigation  learned how to keep an account of the ship s course  take an observation  and  in short  to understand some things that were needful to be understood by a sailor  for  as he took delight to instruct me  i took delight to learn  and  in a word  this voyage made me both a sailor and a merchant  for i brought home five pounds nine ounces of gold dust for my adventure  which yielded me in london  at my return  almost   and this filled me with those aspiring thoughts which have since so completed my ruin",6.85,2,15,11
"104","yet even in this voyage i had my misfortunes too  particularly  that i was continually sick  being thrown into a violent calenture by the excessive heat of the climate  our principal trading being upon the coast  from latitude of degrees north even to the line itself",-2.3,-3,-5,0
"105","i was now set up for a guinea trader  and my friend  to my great misfortune  dying soon after his arrival  i resolved to go the same voyage again  and i embarked in the same vessel with one who was his mate in the former voyage  and had now got the command of the ship",1.25,-1,1,0
"106","this was the unhappiest voyage that ever man made  for though i did not carry quite of my new gained wealth  so that i had left  which i had lodged with my friend s widow  who was very just to me  yet i fell into terrible misfortunes",0.35,-1,3,0
"107","the first was this  our ship making her course towards the canary islands  or rather between those islands and the african shore  was surprised in the grey of the morning by a turkish rover of sallee  who gave chase to us with all the sail she could make",0,0,-1,0
"108","we crowded also as much canvas as our yards would spread  or our masts carry  to get clear  but finding the pirate gained upon us  and would certainly come up with us in a few hours  we prepared to fight  our ship having twelve guns  and the rogue eighteen",-0.2,0,3,-2
"109","about three in the afternoon he came up with us  and bringing to  by mistake  just athwart our quarter  instead of athwart our stern  as he intended  we brought eight of our guns to bear on that side  and poured in a broadside upon him  which made him sheer off again  after returning our fire  and pouring in also his small shot from near two hundred men which he had on board",-2.4,-2,-4,-4
"110","however  we had not a man touched  all our men keeping close",0.25,0,0,-1
"111","he prepared to attack us again  and we to defend ourselves",0,-1,0,1
"112","but laying us on board the next time upon our other quarter  he entered sixty men upon our decks  who immediately fell to cutting and hacking the sails and rigging",-0.5,-1,-1,-2
"113","we plied them with small shot  half pikes  powder chests  and such like  and cleared our deck of them twice",0.6,2,3,-2
"114","however  to cut short this melancholy part of our story  our ship being disabled  and three of our men killed  and eight wounded  we were obliged to yield  and were carried all prisoners into sallee  a port belonging to the moors",-3.05,-3,-8,-2
"115","the usage i had there was not so dreadful as at first i apprehended  nor was i carried up the country to the emperor s court  as the rest of our men were  but was kept by the captain of the rover as his proper prize  and made his slave  being young and nimble  and fit for his business",1,1,-5,2
"116","at this surprising change of my circumstances  from a merchant to a miserable slave  i was perfectly overwhelmed  and now i looked back upon my father s prophetic discourse to me  that i should be miserable and have none to relieve me  which i thought was now so effectually brought to pass that i could not be worse  for now the hand of heaven had overtaken me  and i was undone without redemption  but  alas  this was but a taste of the misery i was to go through  as will appear in the sequel of this story",-2.9,-2,-6,-4
"117","as my new patron  or master  had taken me home to his house  so i was in hopes that he would take me with him when he went to sea again  believing that it would some time or other be his fate to be taken by a spanish or portugal man of war  and that then i should be set at liberty",2.05,2,0,3
"118","but this hope of mine was soon taken away  for when he went to sea  he left me on shore to look after his little garden  and do the common drudgery of slaves about his house  and when he came home again from his cruise  he ordered me to lie in the cabin to look after the ship",-1.4,-2,-3,1
"119","here i meditated nothing but my escape  and what method i might take to effect it  but found no way that had the least probability in it  nothing presented to make the supposition of it rational  for i had nobody to communicate it to that would embark with me no fellow slave  no englishman  irishman  or scotchman there but myself  so that for two years  though i often pleased myself with the imagination  yet i never had the least encouraging prospect of putting it in practice",4.45,2,1,6
"120","after about two years  an odd circumstance presented itself  which put the old thought of making some attempt for my liberty again in my head",0.25,0,-2,1
"121","my patron lying at home longer than usual without fitting out his ship  which  as i heard  was for want of money  he used constantly  once or twice a week  sometimes oftener if the weather was fair  to take the ship s pinnace and go out into the road a fishing  and as he always took me and young maresco with him to row the boat  we made him very merry  and i proved very dexterous in catching fish  insomuch that sometimes he would send me with a moor  one of his kinsmen  and the youth the maresco  as they called him to catch a dish of fish for him",3.95,2,6,6
"122","it happened one time  that going a fishing in a calm morning  a fog rose so thick that  though we were not half a league from the shore  we lost sight of it  and rowing we knew not whither or which way  we laboured all day  and all the next night  and when the morning came we found we had pulled off to sea instead of pulling in for the shore  and that we were at least two leagues from the shore",0.85,0,0,3
"123","however  we got well in again  though with a great deal of labour and some danger  for the wind began to blow pretty fresh in the morning  but we were all very hungry",1.4,2,3,0
"124","but our patron  warned by this disaster  resolved to take more care of himself for the future  and having lying by him the longboat of our english ship that he had taken  he resolved he would not go a fishing any more without a compass and some provision  so he ordered the carpenter of his ship  who also was an english slave  to build a little state room  or cabin  in the middle of the long boat  like that of a barge  with a place to stand behind it to steer  and haul home the main sheet  the room before for a hand or two to stand and work the sails",0.2,-2,-1,0
"125","she sailed with what we call a shoulder of mutton sail  and the boom jibed over the top of the cabin  which lay very snug and low  and had in it room for him to lie  with a slave or two  and a table to eat on  with some small lockers to put in some bottles of such liquor as he thought fit to drink  and his bread  rice  and coffee",-0.65,0,0,-1
"126","we went frequently out with this boat a fishing  and as i was most dexterous to catch fish for him  he never went without me",0.4,1,0,0
"127","it happened that he had appointed to go out in this boat  either for pleasure or for fish  with two or three moors of some distinction in that place  and for whom he had provided extraordinarily  and had  therefore  sent on board the boat overnight a larger store of provisions than ordinary  and had ordered me to get ready three fusees with powder and shot  which were on board his ship  for that they designed some sport of fowling as well as fishing",3,5,3,1
"128","i got all things ready as he had directed  and waited the next morning with the boat washed clean  her ancient and pendants out  and everything to accommodate his guests  when by and by my patron came on board alone  and told me his guests had put off going from some business that fell out  and ordered me  with the man and boy  as usual  to go out with the boat and catch them some fish  for that his friends were to sup at his house  and commanded that as soon as i got some fish i should bring it home to his house  all which i prepared to do",1.95,1,1,1
"129","this moment my former notions of deliverance darted into my thoughts  for now i found i was likely to have a little ship at my command  and my master being gone  i prepared to furnish myself  not for fishing business  but for a voyage  though i knew not  neither did i so much as consider  whither i should steer anywhere to get out of that place was my desire",2.1,1,2,4
"130","my first contrivance was to make a pretence to speak to this moor  to get something for our subsistence on board  for i told him we must not presume to eat of our patron s bread",0.7,-1,0,2
"131","he said that was true  so he brought a large basket of rusk or biscuit  and three jars of fresh water  into the boat",1,1,3,1
"132","i knew where my patron s case of bottles stood  which it was evident  by the make  were taken out of some english prize  and i conveyed them into the boat while the moor was on shore  as if they had been there before for our master",1.4,2,0,2
"133","i conveyed also a great lump of beeswax into the boat  which weighed about half a hundred weight  with a parcel of twine or thread  a hatchet  a saw  and a hammer  all of which were of great use to us afterwards  especially the wax  to make candles",0.5,1,3,-1
"134","another trick i tried upon him  which he innocently came into also  his name was ismael  which they call muley  or moely  so i called to him moely  said i  our patron s guns are on board the boat  can you not get a little powder and shot",2.77555756156289e-17,-1,0,0
"135","it may be we may kill some alcamies  a fowl like our curlews  for ourselves  for i know he keeps the gunner s stores in the ship",-0.25,0,-1,-1
"136","yes  says he  i ll bring some  and accordingly he brought a great leather pouch  which held a pound and a half of powder  or rather more  and another with shot  that had five or six pounds  with some bullets  and put all into the boat",1.15,1,4,-2
