"","sent_raw","syuzhet","bing","afinn","nrc"
"30","29,""But, my dear, you must indeed go and see Mr. Bingley when he comes into the neighbourhood.""",0.5,0,2,1
"31","30,""It is more than I engage for, I assure you.""",1.4,1,1,0
"32","31,But consider your daughters.",0,0,0,0
"33","32,Only think what an establishment it would be for one of them.",0,0,0,0
"34","33,""Sir William and Lady Lucas are determined to go, merely on that account, for in general, you know, they visit no newcomers.""",1.55,0,1,4
"35","34,""Indeed you must go, for it will be impossible for _us_ to visit him, if you do not.""",-0.1,-1,0,0
"36","35,""You are over scrupulous, surely.""",0,0,0,0
"37","36,I dare say Mr. Bingley will be very glad to see you; and I will send a few lines by you to assure him of my hearty consent to his marrying whichever he chooses of the girls; though I must throw in a good word for my little Lizzy.",3.95,3,8,3
"38","37,I desire you will do no such thing.",0.6,0,0,0
"39","38,""Lizzy is not a bit better than the others; and I am sure she is not half so handsome as Jane, nor half so good-humoured as Lydia.""",1.8,3,8,1
"40","39,But you are always giving _her_ the preference.",0.25,0,0,1
"41","40,""They have none of them much to recommend them, replied he; they are all silly and ignorant like other girls; but Lizzy has something more of quickness than her sisters.""",0.15,0,1,0
"42","41,""Mr. Bennet, how can you abuse your own children in such a way?""",-1,-1,-3,-1
"43","42,You take delight in vexing me.",0.5,0,1,1
"44","43,You have no compassion on my poor nerves.",-0.15,0,-2,1
"45","44,""You mistake me, my dear.""",-0.25,-1,0,0
"46","45,I have a high respect for your nerves.",0.1,1,1,1
"47","46,They are my old friends.",0,0,0,0
"48","47,I have heard you mention them with consideration these twenty years at least.",0,0,0,0
"49","48,""Ah, you do not know what I suffer.""",-0.75,-1,-2,-1
"50","49,""But I hope you will get over it, and live to see many young men of four thousand a year come into the neighbourhood.""",0.9,0,2,2
"51","50,""It will be no use to us, if twenty such should come, since you will not visit them.""",0.4,0,-1,1
"52","51,""Depend upon it, my dear, that when there are twenty, I will visit them all.""",0.9,0,2,2
"53","52,""Mr. Bennet was so odd a mixture of quick parts, sarcastic humour, reserve, and caprice, that the experience of three-and-twenty years had been insufficient to make his wife understand his character.""",-0.35,-2,-4,0
"54","53,_Her_ mind was less difficult to develop.",-0.4,-1,-1,1
"55","54,""She was a woman of mean understanding, little information, and uncertain temper.""",0.15,-2,-1,1
"56","55,""When she was discontented, she fancied herself nervous.""",-1.25,-2,-4,-1
"57","56,The business of her life was to get her daughters married; its solace was visiting and news.",0.5,1,0,1
"58","57,Mr. Bennet was among the earliest of those who waited on Mr. Bingley.",0,0,0,0
"59","58,""He had always intended to visit him, though to the last always assuring his wife that he should not go; and till the evening after the visit was paid she had no knowledge of it.""",1.55,1,-1,3
"60","59,It was then disclosed in the following manner.",0,0,0,0
"61","60,""Observing his second daughter employed in trimming a hat, he suddenly addressed her with,""",0.6,0,0,1
"62","61,""I hope Mr. Bingley will like it, Lizzy.""",1,1,4,1
"63","62,""We are not in a way to know _what_ Mr. Bingley likes, said her mother resentfully, since we are not to visit.""",0.9,1,2,1
"64","63,""But you forget, mamma, said Elizabeth, that we shall meet him at the assemblies, and that Mrs. Long has promised to introduce him.""",0,1,0,-1
"65","64,I do not believe Mrs. Long will do any such thing.",0,0,0,0
"66","65,She has two nieces of her own.",0,0,0,0
"67","66,""She is a selfish, hypocritical woman, and I have no opinion of her.""",-1.75,-2,-6,-2
"68","67,""No more have I, said Mr. Bennet; and I am glad to find that you do not depend on her serving you.""",0.75,1,2,1
"69","68,""Mrs. Bennet deigned not to make any reply; but, unable to contain herself, began scolding one of her daughters.""",-1.25,-2,-2,-2
"70","69,""Dont keep coughing so, Kitty, for heavens sake!""",0,0,0,1
"71","70,Have a little compassion on my nerves.",0.35,1,1,1
"72","71,You tear them to pieces.",0,0,0,0
"73","72,""Kitty has no discretion in her coughs, said her father; she times them ill.""",-0.7,0,-3,0
"74","73,""I do not cough for my own amusement, replied Kitty fretfully.""",-0.3,0,3,0
"75","74,""When is your next ball to be, Lizzy?""",0,0,0,0
"76","75,To-morrow fortnight.",0,0,0,0
"77","76,""Aye, so it is, cried her mother, and Mrs. Long does not come back till the day before; so, it will be impossible for her to introduce him, for she will not know him herself.""",-1.5,-1,-2,0
"78","77,""Then, my dear, you may have the advantage of your friend, and introduce Mr. Bingley to _her_.""",2.05,1,5,3
"79","78,""Impossible, Mr. Bennet, impossible, when I am not acquainted with him myself; how can you be so teasing?""",-1.3,-1,0,-2
"80","79,I honour your circumspection.",0,0,2,0
"81","80,A fortnights acquaintance is certainly very little.",0,0,0,0
"82","81,One cannot know what a man really is by the end of a fortnight.",0,0,0,0
"83","82,""But if _we_ do not venture somebody else will; and after all, Mrs. Long and her nieces must stand their chance; and, therefore, as she will think it an act of kindness, if you decline the office, I will take it on myself.""",0,0,4,0
"84","83,The girls stared at their father.",0,0,0,0
"85","84,""Mrs. Bennet said only, Nonsense, nonsense!""",-0.75,-1,-2,-1
"86","85,What can be the meaning of that emphatic exclamation?",-0.25,-1,0,0
"87","86,cried he.",-1,0,-2,0
"88","87,""Do you consider the forms of introduction, and the stress that is laid on them, as nonsense?""",-1.5,-2,-3,-2
"89","88,I cannot quite agree with you _there_.",0.5,0,1,1
"90","89,""What say you, Mary?""",0,0,0,0
"91","90,""for you are a young lady of deep reflection, I know, and read great books and make extracts.""",0.9,1,3,1
"92","91,""Mary wished to say something very sensible, but knew not how.""",0.8,1,0,0
"93","92,""While Mary is adjusting her ideas, he continued, let us return to Mr. Bingley.""",0,0,0,0
"94","93,""I am sick of Mr. Bingley, cried his wife.""",-1.75,-1,-4,-1
"95","94,I am sorry to hear _that_; but why did not you tell me so before?",-0.5,-1,-1,0
"96","95,""If I had known as much this morning, I certainly would not have called on him.""",0,0,0,0
"97","96,""It is very unlucky; but as I have actually paid the visit, we cannot escape the acquaintance now.""",-0.35,-1,-1,0
"98","97,""The astonishment of the ladies was just what he wished; that of Mrs. Bennet perhaps surpassing the rest; though when the first tumult of joy was over, she began to declare that it was what she had expected all the while.""",0.65,2,3,3
"99","98,""How good it was in you, my dear Mr. Bennet!""",1.25,1,5,2
"100","99,But I knew I should persuade you at last.",0,0,0,0
"101","100,I was sure you loved your girls too well to neglect such an acquaintance.",0.55,1,1,-1
"102","101,""Well, how pleased I am! and it is such a good joke, too, that you should have gone this morning, and never said a word about it till now.""",2.9,2,8,2
"103","102,""Now, Kitty, you may cough as much as you choose, said Mr. Bennet; and, as he spoke, he left the room, fatigued with the raptures of his wife.""",-1.3,-1,0,-3
"104","103,""What an excellent father you have, girls, said she, when the door was shut.""",1,1,3,1
"105","104,""I do not know how you will ever make him amends for his kindness; or me either, for that matter.""",1.3,1,3,2
"106","105,""At our time of life, it is not so pleasant, I can tell you, to be making new acquaintance every day; but for your sakes, we would do anything.""",1.8,1,3,1
"107","106,""Lydia, my love, though you _are_ the youngest, I dare say Mr. Bingley will dance with you at the next ball.""",1.35,1,3,2
"108","107,""Oh! said Lydia stoutly, I am not afraid; for though I _am_ the youngest, Im the tallest.""",-0.75,-1,-2,-1
"109","108,""The rest of the evening was spent in conjecturing how soon he would return Mr. Bennets visit, and determining when they should ask him to dinner.""",0.75,0,0,2
"110","109,""Not all that Mrs. Bennet, however, with the assistance of her five daughters, could ask on the subject, was sufficient to draw from her husband any satisfactory description of Mr. Bingley.""",2.6,2,0,0
"111","110,""They attacked him in various ways; with barefaced questions, ingenious suppositions, and distant surmises; but he eluded the skill of them all; and they were at last obliged to accept the second-hand intelligence of their neighbour, Lady Lucas.""",1.45,3,0,2
"112","111,Her report was highly favourable.",0,0,2,0
"113","112,Sir William had been delighted with him.",1,1,3,2
"114","113,""He was quite young, wonderfully handsome, extremely agreeable, and, to crown the whole, he meant to be at the next assembly with a large party.""",3.15,3,9,4
"115","114,Nothing could be more delightful!",0.75,1,3,1
"116","115,To be fond of dancing was a certain step towards falling in love; and very lively hopes of Mr. Bingleys heart were entertained.",3.15,2,9,1
"117","116,""If I can but see one of my daughters happily settled at Netherfield, said Mrs. Bennet to her husband, and all the others equally well married, I shall have nothing to wish for.""",2.7,2,1,2
"118","117,""In a few days Mr. Bingley returned Mr. Bennets visit, and sat about ten minutes with him in his library.""",1,0,0,2
"119","118,""He had entertained hopes of being admitted to a sight of the young ladies, of whose beauty he had heard much; but he saw only the father.""",2.6,1,4,3
"120","119,""The ladies were somewhat more fortunate, for they had the advantage of ascertaining from an upper window, that he wore a blue coat and rode a black horse.""",1.5,2,4,1
"121","120,""An invitation to dinner was soon afterwards dispatched; and already had Mrs. Bennet planned the courses that were to do credit to her housekeeping, when an answer arrived which deferred it all.""",1.25,0,0,4
"122","121,""Mr. Bingley was obliged to be in town the following day, and consequently unable to accept the honour of their invitation, etc.""",0.75,-1,1,0
"123","122,Mrs. Bennet was quite disconcerted.",-1,-1,0,0
"124","123,""She could not imagine what business he could have in town so soon after his arrival in Hertfordshire; and she began to fear that he might be always flying about from one place to another, and never settled at Netherfield as he ought to be.""",-0.65,-1,-2,0
"125","124,Lady Lucas quieted her fears a little by starting the idea of his being gone to London only to get a large party for the ball; and a report soon followed that Mr. Bingley was to bring twelve ladies and seven gentlemen with him to the assembly.",-0.75,-1,0,1
"126","125,""The girls grieved over such a number of ladies; but were comforted the day before the ball by hearing, that instead of twelve, he had brought only six with him from London, his five sisters and a cousin.""",-1,0,-2,-1
"127","126,""And when the party entered the assembly room it consisted of only five altogether; Mr. Bingley, his two sisters, the husband of the eldest, and another young man.""",1.05,0,0,2
"128","127,""Mr. Bingley was good-looking and gentlemanlike; he had a pleasant countenance, and easy, unaffected manners.""",1.9,4,7,3
"129","128,""His sisters were fine women, with an air of decided fashion.""",0.25,1,2,0
"130","129,""His brother-in-law, Mr. Hurst, merely looked the gentleman; but his friend Mr. Darcy soon drew the attention of the room by his fine, tall person, handsome features, noble mien, and the report which was in general circulation within five minutes after his entrance, of his having ten thousand a year.""",4.45,3,8,6
"131","130,""The gentlemen pronounced him to be a fine figure of a man, the ladies declared he was much handsomer than Mr. Bingley, and he was looked at with great admiration for about half the evening, till his manners gave a disgust which turned the tide of his popularity; for he was discovered to be proud, to be above his company, and above being pleased; and not all his large estate in Derbyshire could then save him from having a most forbidding, disagreeable countenance, and being unworthy to be compared with his friend.""",1.75,1,7,4
"132","131,""Mr. Bingley had soon made himself acquainted with all the principal people in the room; he was lively and unreserved, danced every dance, was angry that the ball closed so early, and talked of giving one himself at Netherfield.""",1.25,0,-1,2
"133","132,Such amiable qualities must speak for themselves.",0.5,1,2,1
"134","133,What a contrast between him and his friend!",0.8,0,1,1
"135","134,""Mr. Darcy danced only once with Mrs. Hurst and once with Miss Bingley, declined being introduced to any other lady, and spent the rest of the evening in walking about the room, speaking occasionally to one of his own party.""",-0.25,-1,-2,0
"136","135,His character was decided.",0,0,0,0
"137","136,""He was the proudest, most disagreeable man in the world, and everybody hoped that he would never come there again.""",-1,-1,-2,0
"138","137,""Amongst the most violent against him was Mrs. Bennet, whose dislike of his general behaviour was sharpened into particular resentment by his having slighted one of her daughters.""",-2.1,-3,-5,-2
"139","138,""Elizabeth Bennet had been obliged, by the scarcity of gentlemen, to sit down for two dances; and during part of that time, Mr. Darcy had been standing near enough for her to overhear a conversation between him and Mr. Bingley, who came from the dance for a few minutes, to press his friend to join it.""",0.9,0,2,3
"140","139,""Come, Darcy, said he, I must have you dance.""",0.6,0,0,1
"141","140,I hate to see you standing about by yourself in this stupid manner.",-1.75,-2,-5,-1
"142","141,You had much better dance.",1.4,1,2,1
"143","142,I certainly shall not.",0,0,0,0
"144","143,""You know how I detest it, unless I am particularly acquainted with my partner.""",0.3,-1,0,0
"145","144,""At such an assembly as this, it would be insupportable.""",-0.35,-1,0,1
"146","145,""Your sisters are engaged, and there is not another woman in the room whom it would not be a punishment to me to stand up with.""",0.1,0,0,0
"147","146,""I would not be so fastidious as you are, cried Bingley, for a kingdom!""",-1,-1,-2,0
"148","147,""Upon my honour, I never met with so many pleasant girls in my life as I have this evening; and there are several of them you see uncommonly pretty.""",1.75,2,6,2
"149","148,""_You_ are dancing with the only handsome girl in the room, said Mr. Darcy, looking at the eldest Miss Bennet.""",1,0,1,0
"150","149,Oh! she is the most beautiful creature I ever beheld!",0.5,1,3,0
"151","150,""But there is one of her sisters sitting down just behind you, who is very pretty, and I dare say very agreeable.""",1.5,2,3,2
"152","151,Do let me ask my partner to introduce you.",0.8,0,0,1
"153","152,Which do you mean?",0,0,0,0
"154","153,""and turning round, he looked for a moment at Elizabeth, till catching her eye, he withdrew his own and coldly said, She is tolerable; but not handsome enough to tempt _me_; and I am in no humour at present to give consequence to young ladies who are slighted by other men.""",1.7,4,4,1
"155","154,""You had better return to your partner and enjoy her smiles, for you are wasting your time with me.""",1.85,2,4,1
"156","155,Mr. Bingley followed his advice.",0,0,0,0
"157","156,Mr. Darcy walked off; and Elizabeth remained with no very cordial feelings towards him.",0,0,-1,0
"158","157,""She told the story, however, with great spirit among her friends; for she had a lively, playful disposition, which delighted in anything ridiculous.""",2.75,3,8,2
"159","158,The evening altogether passed off pleasantly to the whole family.",0.8,1,0,0
"160","159,Mrs. Bennet had seen her eldest daughter much admired by the Netherfield party.",1.1,0,3,1
"161","160,""Mr. Bingley had danced with her twice, and she had been distinguished by his sisters.""",0.6,1,2,0
"162","161,""Jane was as much gratified by this as her mother could be, though in a quieter way.""",1.4,2,0,0
"163","162,Elizabeth felt Janes pleasure.",0.5,1,3,0
"164","163,""Mary had heard herself mentioned to Miss Bingley as the most accomplished girl in the neighbourhood; and Catherine and Lydia had been fortunate enough to be never without partners, which was all that they had yet learnt to care for at a ball.""",2.5,2,4,2
"165","164,""They returned, therefore, in good spirits to Longbourn, the village where they lived, and of which they were the principal inhabitants.""",1.4,1,3,3
"166","165,They found Mr. Bennet still up.",0.6,0,0,1
"167","166,With a book he was regardless of time; and on the present occasion he had a good deal of curiosity as to the event of an evening which had raised such splendid expectations.",2.75,2,6,5
"168","167,He had rather hoped that all his wifes views on the stranger would be disappointed; but he soon found that he had a very different story to hear.",-0.9,-2,-2,-1
"169","168,""Oh, my dear Mr. Bennet, as she entered the room, we have had a most delightful evening, a most excellent ball.""",2.25,2,8,3
"170","169,I wish you had been there.",0.8,0,1,0
"171","170,""Jane was so admired, nothing could be like it.""",1,1,5,0
"172","171,""Everybody said how well she looked; and Mr. Bingley thought her quite beautiful, and danced with her twice.""",1.55,2,3,1
"173","172,""Only think of _that_, my dear; he actually danced with her twice; and she was the only creature in the room that he asked a second time.""",0.25,0,2,0
"174","173,""First of all, he asked Miss Lucas.""",0,-1,-2,0
"175","174,""I was so vexed to see him stand up with her; but, however, he did not admire her at all; indeed, nobody can, you know; and he seemed quite struck with Jane as she was going down the dance.""",1.1,0,2,2
"176","175,""So he enquired who she was, and got introduced, and asked her for the two next.""",0.6,0,0,0
"177","176,""Then, the two third he danced with Miss King, and the two fourth with Maria Lucas, and the two fifth with Jane again, and the two sixth with Lizzy, and the _Boulanger_""",0.1,-1,-2,1
"178","177,""If he had had any compassion for _me_, cried her husband impatiently, he would not have danced half so much!""",-1.05,0,0,1
"179","178,""For Gods sake, say no more of his partners.""",0,0,-1,0
"180","179,Oh that he had sprained his ankle in the first dance!",0.6,0,0,1
"181","180,""Oh! my dear, continued Mrs. Bennet, I am quite delighted with him.""",1.25,1,5,2
"182","181,He is so excessively handsome! and his sisters are charming women.",1.2,1,6,1
"183","182,I never in my life saw anything more elegant than their dresses.",1,1,2,1
"184","183,I dare say the lace upon Mrs. Hursts gown",0,0,0,0
"185","184,Here she was interrupted again.",-0.75,0,-2,-1
"186","185,Mr. Bennet protested against any description of finery.",0,-1,0,1
"187","186,""She was therefore obliged to seek another branch of the subject, and related, with much bitterness of spirit and some exaggeration, the shocking rudeness of Mr. Darcy.""",-1.5,-3,-1,-1
"188","187,""But I can assure you, she added, that Lizzy does not lose much by not suiting _his_ fancy; for he is a most disagreeable, horrid man, not at all worth pleasing.""",1.3,1,-3,0
"189","188,So high and so conceited that there was no enduring him!",-0.1,-1,-1,-1
"190","189,""He walked here, and he walked there, fancying himself so very great!""",0.5,1,3,0
"191","190,Not handsome enough to dance with!",1.35,2,3,1
"192","191,""I wish you had been there, my dear, to have given him one of your set-downs.""",1.3,0,3,1
"193","192,I quite detest the man.",-0.5,-1,0,-1
"194","193,""When Jane and Elizabeth were alone, the former, who had been cautious in her praise of Mr. Bingley before, expressed to her sister how very much she admired him.""",0.65,1,3,2
"195","194,""He is just what a young man ought to be, said she, sensible, good-humoured, lively; and I never saw such happy manners!so much ease, with such perfect good breeding!""",5.05,6,13,6
"196","195,""He is also handsome, replied Elizabeth, which a young man ought likewise to be, if he possibly can.""",1.4,1,3,1
"197","196,His character is thereby complete.",0,0,0,0
"198","197,I was very much flattered by his asking me to dance a second time.",0.6,0,0,1
"199","198,I did not expect such a compliment.",0.9,1,2,2
"200","199,Did not you?",0,0,0,0
"201","200,_I_ did for you.",0,0,0,0
"202","201,But that is one great difference between us.",0.5,1,3,0
"203","202,""Compliments always take _you_ by surprise, and _me_ never.""",0.85,0,2,1
"204","203,What could be more natural than his asking you again?",0.6,0,1,0
"205","204,He could not help seeing that you were about five times as pretty as every other woman in the room.",0.75,1,3,1
"206","205,No thanks to his gallantry for that.",1.1,0,4,1
"207","206,""Well, he certainly is very agreeable, and I give you leave to like him.""",1.8,3,3,0
"208","207,You have liked many a stupider person.",0.5,1,2,0
"209","208,Dear Lizzy!",0.5,0,2,1
"210","209,""Oh! you are a great deal too apt, you know, to like people in general.""",2.15,2,5,3
"211","210,You never see a fault in anybody.",-0.5,-1,0,-1
"212","211,All the world are good and agreeable in your eyes.",1.5,2,5,2
"213","212,I never heard you speak ill of a human being in my life.",-0.5,0,-2,-1
"214","213,I would wish not to be hasty in censuring any one; but I always speak what I think.",0.3,-1,1,-1
"215","214,I know you do; and it is _that_ which makes the wonder.",0,1,0,0
"216","215,""With _your_ good sense, to be so honestly blind to the follies and nonsense of others!""",-0.75,-1,0,0
"217","216,Affectation of candour is common enough;one meets with it everywhere.",-0.65,2,0,0
"218","217,""But to be candid without ostentation or designto take the good of everybodys character and make it still better, and say nothing of the badbelongs to you alone.""",1.55,2,3,2
"219","218,""And so, you like this mans sisters, too, do you?""",0.5,1,2,0
"220","219,Their manners are not equal to his.",0.1,0,0,1
"221","220,Certainly not; at first.",0,0,0,0
"222","221,But they are very pleasing women when you converse with them.",1,1,0,0
"223","222,""Miss Bingley is to live with her brother, and keep his house; and I am much mistaken if we shall not find a very charming neighbour in her.""",0.4,-1,-1,1
"224","223,""Elizabeth listened in silence, but was not convinced; their behaviour at the assembly had not been calculated to please in general; and with more quickness of observation and less pliancy of temper than her sister, and with a judgment too unassailed by any attention to herself, she was very little disposed to approve them.""",2.3,0,2,6
"225","224,""They were in fact very fine ladies; not deficient in good humour when they were pleased, nor in the power of being agreeable where they chose it; but proud and conceited.""",2.25,4,12,3
"226","225,""They were rather handsome, had been educated in one of the first private seminaries in town, had a fortune of twenty thousand pounds, were in the habit of spending more than they ought, and of associating with people of rank; and were therefore in every respect entitled to think well of themselves, and meanly of others.""",3.3,5,8,3
"227","226,They were of a respectable family in the north of England; a circumstance more deeply impressed on their memories than that their brothers fortune and their own had been acquired by trade.",2.55,3,5,2
"228","227,""Mr. Bingley inherited property to the amount of nearly a hundred thousand pounds from his father, who had intended to purchase an estate, but did not live to do it.""",0,0,0,1
"229","228,""Mr. Bingley intended it likewise, and sometimes made choice of his county; but as he was now provided with a good house and the liberty of a manor, it was doubtful to many of those who best knew the easiness of his temper, whether he might not spend the remainder of his days at Netherfield, and leave the next generation to purchase.""",1.85,2,4,2
"230","229,""His sisters were very anxious for his having an estate of his own; but though he was now established only as a tenant, Miss Bingley was by no means unwilling to preside at his table, nor was Mrs. Hurst, who had married a man of more fashion than fortune, less disposed to consider his house as her home when it suited her.""",-1.25,-2,-1,3
"231","230,""Mr. Bingley had not been of age two years, when he was tempted by an accidental recommendation to look at Netherfield House.""",-0.2,0,-2,-1
"232","231,""He did look at it, and into it for half an hour, was pleased with the situation and the principal rooms, satisfied with what the owner said in its praise, and took it immediately.""",2.9,3,8,4
"233","232,""Between him and Darcy there was a very steady friendship, in spite of great opposition of character.""",0.6,0,5,-1
"234","233,""Bingley was endeared to Darcy by the easiness, openness, and ductility of his temper, though no disposition could offer a greater contrast to his own, and though with his own he never appeared dissatisfied.""",0.65,0,0,3
"235","234,""On the strength of Darcys regard Bingley had the firmest reliance, and of his judgment the highest opinion.""",0.6,1,2,2
"236","235,""In understanding, Darcy was the superior.""",1.75,1,2,2
"237","236,""Bingley was by no means deficient, but Darcy was clever.""",-0.25,0,-1,1
"238","237,""He was at the same time haughty, reserved, and fastidious, and his manners, though well bred, were not inviting.""",0.65,-1,1,1
"239","238,In that respect his friend had greatly the advantage.",2.05,2,5,3
"240","239,""Bingley was sure of being liked wherever he appeared, Darcy was continually giving offence.""",-0.05,0,0,1
"241","240,The manner in which they spoke of the Meryton assembly was sufficiently characteristic.",1.25,1,0,0
"242","241,""Bingley had never met with pleasanter people or prettier girls in his life; everybody had been most kind and attentive to him; there had been no formality, no stiffness; he had soon felt acquainted with all the room; and as to Miss Bennet, he could not conceive an angel more beautiful.""",2,1,2,3
"243","242,""Darcy, on the contrary, had seen a collection of people in whom there was little beauty and no fashion, for none of whom he had felt the smallest interest, and from none received either attention or pleasure.""",1.75,2,6,3
"244","243,""Miss Bennet he acknowledged to be pretty, but she smiled too much.""",1.55,0,1,1
"245","244,""Mrs. Hurst and her sister allowed it to be sobut still they admired her and liked her, and pronounced her to be a sweet girl, and one whom they should not object to know more of.""",1.75,1,7,1
"246","245,""Miss Bennet was therefore established as a sweet girl, and their brother felt authorised by such commendation to think of her as he chose.""",1.55,0,0,3
"247","246,Within a short walk of Longbourn lived a family with whom the Bennets were particularly intimate.",0.5,1,0,1
"248","247,""Sir William Lucas had been formerly in trade in Meryton, where he had made a tolerable fortune, and risen to the honour of knighthood by an address to the king during his mayoralty.""",1.65,2,4,3
"249","248,The distinction had perhaps been felt too strongly.",1.1,1,0,2
"250","249,""It had given him a disgust to his business and to his residence in a small market town; and, quitting them both, he had removed with his family to a house about a mile from Meryton, denominated from that period Lucas Lodge, where he could think with pleasure of his own importance, and, unshackled by business, occupy himself solely in being civil to all the world.""",1.05,0,2,1
"251","250,""For, though elated by his rank, it did not render him supercilious; on the contrary, he was all attention to everybody.""",0.4,1,3,2
"252","251,""By nature inoffensive, friendly, and obliging, his presentation at St. Jamess had made him courteous.""",1.25,2,4,3
"253","252,""Lady Lucas was a very good kind of woman, not too clever to be a valuable neighbour to Mrs. Bennet.""",2.5,3,7,4
"254","253,They had several children.",0,0,0,0
"255","254,""The eldest of them, a sensible, intelligent young woman, about twenty-seven, was Elizabeths intimate friend.""",3.5,3,3,4
"256","255,That the Miss Lucases and the Miss Bennets should meet to talk over a ball was absolutely necessary; and the morning after the assembly brought the former to Longbourn to hear and to communicate.",1.25,-1,-2,3
"257","256,""_You_ began the evening well, Charlotte, said Mrs. Bennet with civil self-command to Miss Lucas.""",1.6,0,-2,1
"258","257,_You_ were Mr. Bingleys first choice.",0.4,0,0,1
"259","258,Yes; but he seemed to like his second better.",2.1,2,5,0
"260","259,""Oh! you mean Jane, I suppose, because he danced with her twice.""",0,0,0,0
"261","260,To be sure that _did_ seem as if he admired herindeed I rather believe he _did_I heard something about itbut I hardly know whatsomething about Mr. Robinson.",0.5,0,3,0
"262","261,Perhaps you mean what I overheard between him and Mr. Robinson; did not I mention it to you?",0,0,0,0
"263","262,""Mr. Robinsons asking him how he liked our Meryton assemblies, and whether he did not think there were a great many pretty women in the room, and _which_ he thought the prettiest?""",1.75,3,6,1
"264","263,""and his answering immediately to the last questionOh! the eldest Miss Bennet, beyond a doubt, there cannot be two opinions on that point.""",-0.75,-2,-3,-1
"265","264,Upon my word!",0,0,0,1
"266","265,""Well, that was very decided indeedthat does seem as ifbut, however, it may all come to nothing, you know.""",0.8,1,0,0
"267","266,""_My_ overhearings were more to the purpose than _yours_, Eliza, said Charlotte.""",0,0,0,0
"268","267,""Mr. Darcy is not so well worth listening to as his friend, is he?Poor Eliza!to be only just _tolerable_.""",2.65,2,1,2
"269","268,""I beg you would not put it into Lizzys head to be vexed by his ill-treatment, for he is such a disagreeable man that it would be quite a misfortune to be liked by him.""",-3,-2,-4,-3
"270","269,Mrs. Long told me last night that he sat close to her for half an hour without once opening his lips.",0,0,0,0
"271","270,""Are you quite sure, maam?is not there a little mistake?""",-0.75,-1,-2,-1
"272","271,said Jane.",0,0,0,0
"273","272,I certainly saw Mr. Darcy speaking to her.",0,0,0,0
"274","273,""Ayebecause she asked him at last how he liked Netherfield, and he could not help answering her; but she said he seemed very angry at being spoke to.""",-0.25,0,1,-2
"275","274,""Miss Bingley told me, said Jane, that he never speaks much unless among his intimate acquaintance.""",0.5,0,-2,1
"276","275,With _them_ he is remarkably agreeable.",1.25,2,2,2
"277","276,""I do not believe a word of it, my dear.""",0.5,0,2,2
"278","277,""If he had been so very agreeable, he would have talked to Mrs. Long.""",0.75,1,2,1
"279","278,""But I can guess how it was; everybody says that he is eat up with pride, and I dare say he had heard somehow that Mrs. Long does not keep a carriage, and had come to the ball in a hack chaise.""",0.35,0,0,2
"280","279,""I do not mind his not talking to Mrs. Long, said Miss Lucas, but I wish he had danced with Eliza.""",0.8,-1,-1,0
