,sent_no,sent_raw,roberta15lg,yelp,nlptown,huggingface,hinglish,imdb2way,t5imdb50k
47,47,I have heard you mention them with consideration these twenty years at least.,0.9939252734184264,0.3708701133728027,4.3465939462184915,0.9959568381309508,0.8194299340248108,0.9952139854431152,1
48,48,"Ah, you do not know what I suffer.",-0.9921408891677856,2.284643918275833,0.388818085193634,-0.9846684336662292,-1.5465731620788574,0.8185989260673523,-1
49,49,"But I hope you will get over it, and live to see many young men of four thousand a year come into the neighbourhood.",0.9960446357727052,2.4285512566566467,3.4049540162086487,0.9992039799690248,1.9585327506065369,0.9945248365402222,1
50,50,"It will be no use to us, if twenty such should come, since you will not visit them.",-0.9994953870773317,0.7321077585220337,0.34835284948349,-0.999268114566803,1.5341125130653381,-0.6620062589645386,-1
51,51,"Depend upon it, my dear, that when there are twenty, I will visit them all.",0.9973952770233154,3.5568110942840576,4.5196325182914725,0.9989363551139832,1.802340030670166,0.9934321045875549,1
52,52,"Mr. Bennet was so odd a mixture of quick parts, sarcastic humour, reserve, and caprice, that the experience of three-and-twenty years had been insufficient to make his wife understand his character.",-0.9988491535186768,1.5702935457229614,1.468506246805191,-0.9955559372901917,-0.38879701495170593,0.9981550574302673,-1
53,53,_Her_ mind was less difficult to develop.,0.9952315688133241,2.442805767059326,1.4505905508995056,-0.9997318387031556,-1.7919977903366089,0.715547502040863,-1
54,54,"She was a woman of mean understanding, little information, and uncertain temper.",-0.9988817572593688,0.6522833108901978,1.482622146606445,-0.999129593372345,0.6334708333015442,0.9544758796691895,-1
55,55,"When she was discontented, she fancied herself nervous.",-0.9932458996772766,0.3508545458316803,1.3590802252292633,0.9910849928855896,-1.717780888080597,-0.5324861407279968,-1
56,56,The business of her life was to get her daughters married; its solace was visiting and news.,0.9985576272010804,4.659873127937316,3.413028508424759,0.9978965520858764,0.5511192679405212,0.9839841723442078,1
57,57,Mr. Bennet was among the earliest of those who waited on Mr. Bingley.,0.99740868806839,3.3377401530742645,3.2767955064773564,0.9918789863586426,0.8340103030204773,0.9364606142044067,1
58,58,"He had always intended to visit him, though to the last always assuring his wife that he should not go; and till the evening after the visit was paid she had no knowledge of it.",-0.7321584820747375,0.650467574596405,1.42775297164917,-0.9981964230537416,0.5114315152168274,0.9829791188240051,-1
59,59,It was then disclosed in the following manner.,0.9958479404449464,0.6749952435493469,2.28184974193573,0.7383334636688232,0.9047378301620483,0.9880918264389038,-1
60,60,"Observing his second daughter employed in trimming a hat, he suddenly addressed her with,",0.9911779761314392,0.4563101530075073,3.3233120739459987,0.9526661038398744,0.8992159962654114,0.9562699198722839,1
61,61,"I hope Mr. Bingley will like it, Lizzy.",0.9986250400543212,2.327385008335113,3.4602792263031006,0.9997424483299256,1.9647594094276428,0.9966338276863098,1
62,62,"We are not in a way to know _what_ Mr. Bingley likes, said her mother resentfully, since we are not to visit.",-0.9994537234306335,2.339956253767013,1.2996819615364077,-0.9978825449943542,-0.40386709570884705,-0.9883831143379211,-1
63,63,"But you forget, mamma, said Elizabeth, that we shall meet him at the assemblies, and that Mrs. Long has promised to introduce him.",-0.9934741854667664,4.34494623541832,4.284110873937607,0.9986203908920288,0.5285124778747559,0.9876349568367004,-1
64,64,I do not believe Mrs. Long will do any such thing.,-0.9994107484817504,0.7461031079292297,0.5613818168640137,-0.9958463311195374,-1.522403359413147,0.55257248878479,-1
65,65,She has two nieces of her own.,0.9944856762886048,2.3471469283103943,3.34877473115921,0.9958892464637756,0.7120364308357239,0.8399032950401306,1
66,66,"She is a selfish, hypocritical woman, and I have no opinion of her.",-0.9994902610778807,0.8074419498443604,0.7459866404533386,-0.9990567564964294,-1.7192535996437073,-0.9707522392272949,-1
67,67,"No more have I, said Mr. Bennet; and I am glad to find that you do not depend on her serving you.",-0.9926804900169371,0.6316669583320618,4.5144174098968515,-0.6569376587867737,1.8276103734970093,0.9888582229614258,1
68,68,"Mrs. Bennet deigned not to make any reply; but, unable to contain herself, began scolding one of her daughters.",-0.9990109205245972,0.748998761177063,1.3258406519889832,-0.998137354850769,-1.830257773399353,-0.9983920454978943,-1
69,69,"Dont keep coughing so, Kitty, for heavens sake!",-0.9954538345336914,2.3631299138069157,0.373986691236496,-0.9679320454597472,1.4997541904449463,-0.9598974585533142,-1
70,70,Have a little compassion on my nerves.,0.9966506361961364,2.3824734687805176,3.3997202813625336,0.9988781809806824,-1.6009001731872559,-0.8634606003761292,1
71,71,You tear them to pieces.,-0.9989805817604064,0.6018164157867432,0.3773805797100067,0.8360903263092041,1.8881185054779053,-0.9599836468696594,-1
72,72,"Kitty has no discretion in her coughs, said her father; she times them ill.",-0.9987325072288512,0.708683967590332,0.4062665402889252,-0.9995660185813904,0.8630892038345337,0.5876853466033936,-1
73,73,"I do not cough for my own amusement, replied Kitty fretfully.",-0.998307466506958,1.3428385257720947,4.303846299648285,0.9951270818710328,1.5775384306907654,0.7330245971679688,-1
74,74,"When is your next ball to be, Lizzy?",0.9945334196090698,0.2952911853790283,4.229320853948593,0.8925025463104248,0.8886930346488953,0.9847155809402466,0
75,75,To-morrow fortnight.,0.9826064109802246,3.474707633256912,4.478546589612961,-0.7933714985847473,0.890649676322937,0.9890727400779724,-1
76,76,"Aye, so it is, cried her mother, and Mrs. Long does not come back till the day before; so, it will be impossible for her to introduce him, for she will not know him herself.",-0.998689353466034,0.5373675227165222,2.3367027640342712,-0.9910696744918824,-1.5027121901512146,0.9923404455184937,-1
77,77,"Then, my dear, you may have the advantage of your friend, and introduce Mr. Bingley to _her_.",0.8048485517501831,3.358910709619522,3.270934909582138,0.9993333220481871,0.5207358598709106,0.8830931782722473,1
78,78,"Impossible, Mr. Bennet, impossible, when I am not acquainted with him myself; how can you be so teasing?",-0.99815034866333,4.352358520030975,0.6407567858695984,-0.9893102645874025,1.5877866744995117,0.9956303834915161,-1
79,79,I honour your circumspection.,0.9986359477043152,0.7346967458724976,4.7443792819976816,0.9948676824569702,1.9369935393333435,0.9957877993583679,1
80,80,A fortnights acquaintance is certainly very little.,-0.9991263747215272,1.5371597409248352,1.4412466883659365,-0.9995655417442322,1.4926807880401611,-0.7970689535140991,-1
81,81,One cannot know what a man really is by the end of a fortnight.,-0.998462438583374,2.369457811117172,0.3316341042518616,-0.9945790767669678,0.8555298447608948,0.9837596416473389,-1
82,82,"But if _we_ do not venture somebody else will; and after all, Mrs. Long and her nieces must stand their chance; and, therefore, as she will think it an act of kindness, if you decline the office, I will take it on myself.",-0.9975578784942628,0.523559033870697,2.3356049656867985,0.9968543648719788,0.5855868458747864,0.881467342376709,1
83,83,The girls stared at their father.,-0.9986196756362916,0.4043160974979401,2.265937924385071,0.8348192572593689,0.6044802665710449,-0.8186356425285339,-1
84,84,"Mrs. Bennet said only, Nonsense, nonsense!",-0.9994683861732484,0.7967572808265686,0.7407065033912659,-0.9991846680641174,0.6985875368118286,0.7038021683692932,-1
85,85,What can be the meaning of that emphatic exclamation?,-0.9707887768745422,0.3243500292301178,0.3531535267829895,-0.987522542476654,0.8052771091461182,0.9977194666862488,-1
86,86,cried he.,-0.9881181120872498,0.2757200002670288,0.4047881066799164,-0.9796887040138244,0.6986197233200073,-0.6565813422203064,0
87,87,"Do you consider the forms of introduction, and the stress that is laid on them, as nonsense?",-0.9994837045669556,0.5004736185073853,1.3763936758041382,-0.9994485974311828,0.8227867484092712,0.9809484481811523,-1
88,88,I cannot quite agree with you _there_.,-0.9969192743301392,2.3739562630653377,2.452667862176895,-0.9979885816574096,0.7431881427764893,0.70745450258255,-1
89,89,"What say you, Mary?",0.9859440326690674,0.28614339232444763,0.2994334697723389,-0.9437454342842102,0.7666670083999634,0.8243389129638672,-1
90,90,"for you are a young lady of deep reflection, I know, and read great books and make extracts.",0.9972590208053588,4.548949062824249,4.661065697669984,0.9996777772903442,1.9695260524749756,0.9977380037307739,1
91,91,"Mary wished to say something very sensible, but knew not how.",-0.9993816614151,1.381494551897049,2.3956623673439026,-0.9978824257850648,0.5454574823379517,-0.9716149568557739,-1
92,92,"While Mary is adjusting her ideas, he continued, let us return to Mr. Bingley.",0.9774725437164308,2.3412054777145386,1.2686752974987028,0.9832190871238708,0.6643556952476501,0.9834514856338501,1
93,93,"I am sick of Mr. Bingley, cried his wife.",-0.9992188215255736,0.7388519048690796,0.5806947946548462,-0.9994033575057985,-0.49026569724082947,0.9525126218795776,-1
94,94,I am sorry to hear _that_; but why did not you tell me so before?,-0.9983945488929749,0.35758399963378906,1.293385922908783,-0.9979015588760376,0.8154442310333252,0.9751180410385132,-1
95,95,"If I had known as much this morning, I certainly would not have called on him.",-0.9994774460792542,0.5483300089836121,1.3869496881961825,-0.9874979257583618,-1.531636357307434,0.8248156905174255,-1
96,96,"It is very unlucky; but as I have actually paid the visit, we cannot escape the acquaintance now.",-0.9972283244132996,1.3021754622459412,1.443038284778595,-0.9987579584121704,1.4873596131801605,0.9925238490104675,-1
97,97,"The astonishment of the ladies was just what he wished; that of Mrs. Bennet perhaps surpassing the rest; though when the first tumult of joy was over, she began to declare that it was what she had expected all the while.",0.9967402815818788,2.3404290080070496,2.4285047948360443,0.9991136193275452,-0.3756033480167389,0.9983906745910645,1
98,98,"How good it was in you, my dear Mr. Bennet!",0.9975698590278624,4.5871158838272095,4.758177161216737,0.9998575448989868,1.9688060879707336,0.9931871891021729,1
99,99,But I knew I should persuade you at last.,0.998251497745514,0.3750146627426148,2.4266596436500554,-0.8695189952850342,0.8543996214866638,0.8933229446411133,-1
100,100,I was sure you loved your girls too well to neglect such an acquaintance.,0.9939572811126708,2.333464503288269,1.2330023944377901,0.9915837049484252,1.9693864583969116,0.8245280981063843,1
101,101,"Well, how pleased I am! and it is such a good joke, too, that you should have gone this morning, and never said a word about it till now.",0.9985060691833496,4.855768561363219,4.86366605758667,0.9989816546440125,1.6489890813827515,0.9689553380012512,1
102,102,"Now, Kitty, you may cough as much as you choose, said Mr. Bennet; and, as he spoke, he left the room, fatigued with the raptures of his wife.",-0.98707515001297,0.5823491215705872,0.3640040159225464,-0.9995224475860596,-1.5196674466133118,0.5733047127723694,-1
103,103,"What an excellent father you have, girls, said she, when the door was shut.",0.994433343410492,4.575085699558258,4.878182828426361,0.9997363686561584,1.874126136302948,0.9802939891815186,1
104,104,"I do not know how you will ever make him amends for his kindness; or me either, for that matter.",-0.9994680285453796,4.474707365036012,1.3398281931877136,-0.998196303844452,-0.4313500225543976,-0.5067291259765625,-1
105,105,"At our time of life, it is not so pleasant, I can tell you, to be making new acquaintance every day; but for your sakes, we would do anything.",0.9951627254486084,1.4804877638816831,2.615948438644409,-0.670640766620636,1.8094614744186401,0.9466437697410583,-1
106,106,"Lydia, my love, though you _are_ the youngest, I dare say Mr. Bingley will dance with you at the next ball.",0.9971143007278442,4.606423139572144,4.4574707448482505,0.9995146989822388,1.868501901626587,0.9912174940109253,1
107,107,"Oh! said Lydia stoutly, I am not afraid; for though I _am_ the youngest, Im the tallest.",0.997400164604187,3.38598495721817,4.2876083850860605,0.996901035308838,-0.4109814465045929,0.9881367683410645,-1
108,108,"The rest of the evening was spent in conjecturing how soon he would return Mr. Bennets visit, and determining when they should ask him to dinner.",0.9704661965370178,3.372337192296982,2.3625659942626958,-0.9958338737487792,0.8535380959510803,-0.9091368913650513,-1
109,109,"Not all that Mrs. Bennet, however, with the assistance of her five daughters, could ask on the subject, was sufficient to draw from her husband any satisfactory description of Mr. Bingley.",-0.9967483282089232,2.4786668717861176,2.466960906982422,-0.9975048899650574,1.478245884180069,-0.7334607243537903,-1
110,110,"They attacked him in various ways; with barefaced questions, ingenious suppositions, and distant surmises; but he eluded the skill of them all; and they were at last obliged to accept the second-hand intelligence of their neighbour, Lady Lucas.",-0.9987401366233826,0.7518381476402283,3.348517894744873,0.9855656027793884,-1.4895102083683014,0.9968408346176147,-1
111,111,Her report was highly favourable.,0.9986500144004822,3.3693742156028748,3.399504780769348,0.9996492862701416,1.8255889415740967,0.9906703233718872,1
112,112,Sir William had been delighted with him.,0.998803734779358,3.476353496313095,3.3316745758056636,0.9998314380645752,1.7327507734298706,0.9925641417503357,1
113,113,"He was quite young, wonderfully handsome, extremely agreeable, and, to crown the whole, he meant to be at the next assembly with a large party.",0.9986997842788696,4.64196640253067,4.59381365776062,0.9998503923416138,1.9646128416061401,0.9919832348823547,1
114,114,Nothing could be more delightful!,0.9985987544059752,4.873009979724884,4.367880880832672,0.9989894032478333,1.9703383445739746,0.9923674464225769,-1
115,115,To be fond of dancing was a certain step towards falling in love; and very lively hopes of Mr. Bingleys heart were entertained.,0.997642695903778,3.506475687026977,3.4884731471538544,0.9997323155403136,1.9662957787513733,0.9971760511398315,1
116,116,"If I can but see one of my daughters happily settled at Netherfield, said Mrs. Bennet to her husband, and all the others equally well married, I shall have nothing to wish for.",0.9951175451278688,4.791214346885682,2.3196135163307194,0.9993368983268738,1.9485883712768555,0.7574563026428223,-1
117,117,"In a few days Mr. Bingley returned Mr. Bennets visit, and sat about ten minutes with him in his library.",-0.9992746710777284,4.646769762039185,0.2581628561019897,-0.9826794862747192,0.9250584840774536,0.9706934094429016,-1
118,118,"He had entertained hopes of being admitted to a sight of the young ladies, of whose beauty he had heard much; but he saw only the father.",-0.9993340373039246,1.3344745934009552,2.3544960021972656,0.9609253406524658,0.8152369260787964,0.5302674174308777,1
119,119,"The ladies were somewhat more fortunate, for they had the advantage of ascertaining from an upper window, that he wore a blue coat and rode a black horse.",-0.9947428703308104,2.505319356918335,2.543818712234497,0.9382430911064148,1.738122045993805,-0.7168923020362854,1
120,120,"An invitation to dinner was soon afterwards dispatched; and already had Mrs. Bennet planned the courses that were to do credit to her housekeeping, when an answer arrived which deferred it all.",-0.999306321144104,2.3794213235378265,0.38085097074508667,-0.9957551956176758,0.7607988119125366,0.6698312759399414,-1
121,121,"Mr. Bingley was obliged to be in town the following day, and consequently unable to accept the honour of their invitation, etc.",-0.9994614720344543,0.8103520274162292,0.5149478316307068,-0.9996908903121948,-0.46137815713882446,0.781645655632019,-1
122,122,Mrs. Bennet was quite disconcerted.,-0.9962497353553772,1.5821101665496826,1.5012673735618591,-0.9950792789459229,0.6477245688438416,-0.9980699419975281,-1
123,123,"She could not imagine what business he could have in town so soon after his arrival in Hertfordshire; and she began to fear that he might be always flying about from one place to another, and never settled at Netherfield as he ought to be.",-0.9994474053382874,0.642792820930481,1.472796618938446,-0.9942405223846436,-1.6131898760795593,0.969977080821991,-1
124,124,Lady Lucas quieted her fears a little by starting the idea of his being gone to London only to get a large party for the ball; and a report soon followed that Mr. Bingley was to bring twelve ladies and seven gentlemen with him to the assembly.,-0.9938338994979858,3.4046917259693146,3.3631077110767365,-0.8656697869300842,0.5805556774139404,0.9890580773353577,1
125,125,"The girls grieved over such a number of ladies; but were comforted the day before the ball by hearing, that instead of twelve, he had brought only six with him from London, his five sisters and a cousin.",-0.9929775595664978,2.433082848787308,1.3449454605579376,0.9825855493545532,-1.5496093034744263,0.9935664534568787,1
126,126,"And when the party entered the assembly room it consisted of only five altogether; Mr. Bingley, his two sisters, the husband of the eldest, and another young man.",-0.9986597299575806,1.3199156820774078,1.3181707561016085,-0.9724037051200868,0.9067552089691162,-0.9922905564308167,-1
127,127,"Mr. Bingley was good-looking and gentlemanlike; he had a pleasant countenance, and easy, unaffected manners.",0.9987757802009584,2.530811905860901,3.4513260126113887,0.9998546838760376,1.9684231281280518,0.9957275390625,1
128,128,"His sisters were fine women, with an air of decided fashion.",0.9983522891998292,2.454702645540237,3.442043960094452,0.9997994303703308,0.583194375038147,0.9960099458694458,1
129,129,"His brother-in-law, Mr. Hurst, merely looked the gentleman; but his friend Mr. Darcy soon drew the attention of the room by his fine, tall person, handsome features, noble mien, and the report which was in general circulation within five minutes after his entrance, of his having ten thousand a year.",0.9982478618621826,3.5340611338615417,3.3854353129863735,0.9993894100189208,0.5094251036643982,0.9955376386642456,1
130,130,"The gentlemen pronounced him to be a fine figure of a man, the ladies declared he was much handsomer than Mr. Bingley, and he was looked at with great admiration for about half the evening, till his manners gave a disgust which turned the tide of his popularity; for he was discovered to be proud, to be above his company, and above being pleased; and not all his large estate in Derbyshire could then save him from having a most forbidding, disagreeable countenance, and being unworthy to be compared with his friend.",-0.9978402853012084,0.5461117029190063,1.4836091101169586,0.9868001937866212,1.799909234046936,0.9928898811340332,-1
131,131,"Mr. Bingley had soon made himself acquainted with all the principal people in the room; he was lively and unreserved, danced every dance, was angry that the ball closed so early, and talked of giving one himself at Netherfield.",0.9987095594406128,4.546251714229584,4.364276349544525,0.9977276921272278,1.8010823130607605,0.9948348999023438,1
132,132,Such amiable qualities must speak for themselves.,0.9983256459236144,4.790741860866547,4.478605806827545,0.9958200454711914,1.8244383931159973,0.9956027269363403,1
133,133,What a contrast between him and his friend!,-0.9983217120170592,4.491717845201492,4.602976262569428,0.9918922185897828,0.5113966464996338,0.9973483085632324,1
134,134,"Mr. Darcy danced only once with Mrs. Hurst and once with Miss Bingley, declined being introduced to any other lady, and spent the rest of the evening in walking about the room, speaking occasionally to one of his own party.",-0.9993669390678406,1.4074607491493225,1.4554855525493622,-0.9801146388053894,0.8883510828018188,-0.9993674159049988,-1
135,135,His character was decided.,0.9955626726150512,2.402693182229996,3.400257289409637,0.981769323348999,0.513336718082428,-0.7529596090316772,1
136,136,"He was the proudest, most disagreeable man in the world, and everybody hoped that he would never come there again.",-0.9960556030273438,0.6025970578193665,0.5396139621734619,-0.6943864822387695,1.9387988448143005,0.9885035157203674,1
137,137,"Amongst the most violent against him was Mrs. Bennet, whose dislike of his general behaviour was sharpened into particular resentment by his having slighted one of her daughters.",-0.997757375240326,0.9216283559799194,1.4071414768695831,-0.9946645498275756,-1.7753604650497437,0.9824809432029724,-1
138,138,"Elizabeth Bennet had been obliged, by the scarcity of gentlemen, to sit down for two dances; and during part of that time, Mr. Darcy had been standing near enough for her to overhear a conversation between him and Mr. Bingley, who came from the dance for a few minutes, to press his friend to join it.",-0.9879488945007324,0.3727936744689941,3.315313309431076,0.9240299463272096,0.9298202991485596,0.9875591397285461,-1
139,139,"Come, Darcy, said he, I must have you dance.",0.9966180920600892,3.325924277305603,4.65201860666275,0.998504400253296,0.7577322125434875,0.942201554775238,1
140,140,I hate to see you standing about by yourself in this stupid manner.,-0.9994940757751464,0.658447265625,0.7439661622047424,-0.999637484550476,-1.9273775815963745,-0.9995044469833374,-1
141,141,You had much better dance.,-0.9836800694465636,1.6312513947486875,1.4229371547698977,-0.996356725692749,1.9695764780044556,-0.9686614274978638,1
142,142,I certainly shall not.,-0.9989871382713318,0.5914262533187866,0.50851970911026,-0.9981024861335754,-1.5642176270484924,-0.7888109683990479,-1
143,143,"You know how I detest it, unless I am particularly acquainted with my partner.",-0.9989500641822816,1.4379170835018158,2.426344007253647,-0.9962777495384216,1.887021541595459,0.9931054711341858,-1
144,144,"At such an assembly as this, it would be insupportable.",-0.999481737613678,1.59379643201828,1.4065787196159365,-0.9728614687919616,-1.7815631031990051,-0.9994058609008789,-1
145,145,"Your sisters are engaged, and there is not another woman in the room whom it would not be a punishment to me to stand up with.",-0.9954752326011658,0.6473428606987,3.3939284682273865,0.9812338948249816,-1.733591377735138,0.9717435240745544,-1
146,146,"I would not be so fastidious as you are, cried Bingley, for a kingdom!",-0.9933549165725708,2.3001820743083954,1.2580927014350891,0.992544412612915,1.7306539416313171,0.9377291202545166,-1
147,147,"Upon my honour, I never met with so many pleasant girls in my life as I have this evening; and there are several of them you see uncommonly pretty.",0.99869042634964,4.547713816165924,4.541173577308656,0.9998441934585572,1.847520351409912,0.9969123601913452,1
