"","sent_raw","syuzhet","bing","afinn","nrc"
"27","26,""Medical care was spreading to the confines of the state: less and less often, on his tour of the country, every autumn, when the rowans hung coral-heavy, and the puddles tinkled with Muscovy glass, the friendly and eloquent monarch would be interrupted by a pertussal backdraucht in a crowd of schoolchildren.""",1.5,1,2,2
"28","27,Parachuting had become a popular sport.",0.5,1,3,0
"29","28,""Everybody, in a word, was contenteven the political mischiefmakers who were contentedly making mischief paid by a contented Sosed (Zemblas gigantic neighbor).""",0.15,-1,-1,2
"30","29,But let us not pursue this tiresome subject.",-0.5,-1,0,-2
"31","30,To return to the King: take for instance the question of personal culture.",0.7,0,0,3
"32","31,How often is it that kings engage in some special research?",1.4,0,1,1
"33","32,Conchologists among them can be counted on the fingers of one maimed hand.",0,0,0,0
"34","33,""The last king of Zemblapartly under the influence of his uncle Conmal, the great translator of Shakespeare (see notes to lines - and ), had become, despite frequent migraines, passionately addicted to the study of literature.""",1.35,1,3,2
"35","34,""At forty, not long before the collapse of his throne, he had attained such a degree of scholarship that he dared accede to his venerable uncles raucous dying request: Teach, Karlik!""",0.35,-2,-5,2
"36","35,""Of course, it would have been unseemly for a monarch to appear in the robes of learning at a university lectern and present to rosy youths Finnigans Wake as a monstrous extension of Angus MacDiarmids incoherent transactions and of Southeys Lingo-Grande (Dear Stumparumper, etc.) or discuss the Zemblan variants, collected in by Hodinski, of the Kongsskuggsio (The Royal Mirror), an anonymous masterpiece of the twelfth century.""",1.65,-1,4,4
"37","36,""Therefore he lectured under an assumed name and in a heavy make-up, with wig and false whiskers.""",-0.6,-1,-1,0
"38","37,""All brown-bearded, apple-cheeked, blue-eyed Zemblans look alike, and I who have not shaved now for a year, resemble my disguised king (see also note to line ).""",-0.15,0,-1,1
"39","38,""During these periods of teaching, Charles Xavier made it a rule to sleep at a pied-a-terre he had rented, as any scholarly citizen would, in Coriolanus Lane: a charming, central-heated studio with adjacent bathroom and kitchenette.""",1,1,3,2
"40","39,""One recalls with nostalgic pleasure its light gray carpeting and pearl-gray walls (one of them graced with a solitary copy of Picassos Chandelier, pot et casserole emaillee), a shelfful of calf-bound poets, and a virginal-looking daybed under its rug of imitation panda fur.""",0.65,1,2,-2
"41","40,How far from this limpid simplicity seemed the palace and the odious Council Chamber with its unsolvable problems and frightened councilors!",-1.6,-1,-3,-1
"42","41,""Line : And then the gradual; Line : gray By an extraordinary coincidence (inherent perhaps in the contrapuntal nature of Shades art) our poet seems to name here (gradual, gray) a man, whom he was to see for one fatal moment three weeks later, but of whose existence at the time (July ) he could not have known.""",0.85,0,-4,2
"43","42,""Jakob Gradus called himself variously Jack Degree or Jacques de Grey, or James de Gray, and also appears in police records as Ravus, Ravenstone, and dArgus.""",-0.25,0,-2,2
"44","43,""Having a morbid affection for the ruddy Russia of the Soviet era, he contended that the real origin of his name should be sought in the Russian word for grape, vinograd, to which a Latin suffix had adhered, making it Vinogradus.""",1.35,0,3,2
"45","44,""His father, Martin Gradus, had been a Protestant minister in Riga, but except for him and a maternal uncle (Roman Tselovalnikov, police officer and part-time member of the Social-Revolutionary party), the whole clan seems to have been in the liquor business.""",-0.25,1,0,2
"46","45,""Martin Gradus died in , and his widow moved to Strasbourg where she soon died, too.""",-0.5,-1,-3,0
"47","46,""Another Gradus, an Alsatian merchant, who oddly enough was totally unrelated to our killer but had been a close business friend of his kinsmen for years, adopted the boy and raised him with his own children.""",-0.8,-1,1,0
"48","47,""It would seem that at one time young Gradus studied pharmacology in Zurich, and at another, traveled to misty vineyards as an itinerant wine taster.""",0.4,0,0,1
"49","48,""We find him next engaging in petty subversive activitiesprinting peevish pamphlets, acting as messenger for obscure syndicalist groups, organizing strikes at glass factories, and that sort of thing.""",-2.35,-3,-3,-1
"50","49,Sometime in the forties he came to Zembla as a brandy salesman.",0,0,0,-1
"51","50,There he married a publicans daughter.",0.6,0,0,1
"52","51,""His connection with the Extremist party dates from its first ugly writhings, and when the revolution broke out, his modest organizational gifts found some appreciation in various offices.""",0.8,-2,-4,1
"53","52,""His departure for Western Europe, with a sordid purpose in his heart and a loaded gun in his pocket, took place on the very day that an innocent poet in an innocent land was beginning Canto Two of Pale Fire.""",-1.4,-1,-3,-1
"54","53,""We shall accompany Gradus in constant thought, as he makes his way from distant dim Zembla to green Appalachia, through the entire length of the poem, following the road of its rhythm, riding past in a rhyme, skidding around the corner of a run-on, breathing with the caesura, swinging down to the foot of the page from line to line as from branch to branch, hiding between two words (see note to line ), reappearing on the horizon of a new canto, steadily marching nearer in iambic motion, crossing streets, moving up with his valise on the escalator of the pentameter, stepping off, boarding a new train of thought, entering the hall of a hotel, putting out the bedlight, while Shade blots out a word, and falling asleep as the poet lays down his pen for the night.""",0.45,-2,-2,3
"55","54,""Line : Sherlock Holmes A hawk-nosed, lanky, rather likable private detective, the main character in various stories by Conan Doyle.""",0.4,0,2,1
"56","55,I have no means to ascertain at the present time which of these is referred to here but suspect that our poet simply made up this Case of the Reversed Footprints.",-0.5,-1,-2,-1
"57","56,Lines - : Stilettos of a frozen stillicide How persistently our poet evokes images of winter in the beginning of a poem which he started composing on a balmy summer night!",0.15,-1,0,0
"58","57,The mechanism of the associations is easy to make out (glass leading to crystal and crystal to ice) but the prompter behind it retains his incognito.",2.25,2,3,1
"59","58,One is too modest to suppose that the fact that the poet and his future commentator first met on a winter day somehow impinges here on the actual season.",1.4,1,0,3
"60","59,In the lovely line heading this comment the reader should note the last word.",0.75,1,3,3
"61","60,""My dictionary defines it as a succession of drops falling from the eaves, eavesdrop, cavesdrop.""",-0.75,-1,-1,0
"62","61,I remember having encountered it for the first time in a poem by Thomas Hardy.",0.75,1,2,1
"63","62,The bright frost has eternalized the bright eavesdrop.",0.25,0,1,0
"64","63,We should also note the cloak-and-dagger hint-glint in the svelte stilettos and the shadow of regicide in the rhyme.",0,0,0,-1
"65","64,""Lines - : Was close my eyes, etc.""",0,0,0,0
"66","65,These lines are represented in the drafts by a variant reading: . . . .",0.35,0,0,2
"67","66,""and home would haste my thieves, The sun with stolen ice, the moon with leaves One cannot help recalling a passage in Timon of Athens (Act IV, Scene ) where the misanthrope talks to the three marauders.""",-1.75,-2,0,0
"68","67,""Having no library in the desolate log cabin where I live like Timon in his cave, I am compelled for the purpose of quick citation to retranslate this passage into English prose from a Zemblan poetical version of Timon which, I hope, sufficiently approximates the text, or is at least faithful to its spirit: The sun is a thief: she lures the sea and robs it.""",2.2,1,6,5
"69","68,The moon is a thief: he steals his silvery light from the sun.",-0.9,-1,-2,0
"70","69,The sea is a thief: it dissolves the moon.",-1,0,0,0
"71","70,""For a prudent appraisal of Conmals translations of Shakespeares works, see note to line .""",1,2,0,1
"72","71,Line : I could make out By the end of May I could make out the outlines of some of my images in the shape his genius might give them; by mid-June I felt sure at last that he would recreate in a poem the dazzling Zembla burning in my brain.",0.9,1,3,2
"73","72,""I mesmerized him with it, I saturated him with my vision, I pressed upon him, with a drunkards wild generosity, all that I was helpless myself to put into verse.""",0.5,0,-1,-1
"74","73,""Surely, it would not be easy to discover in the history of poetry a similar casethat of two men, different in origin, upbringing, thought associations, spiritual intonation and mental mode, one a cosmopolitan scholar, the other a fireside poet, entering into a secret compact of this kind.""",2.75,3,3,4
"75","74,""At length I knew he was ripe with my Zembla, bursting with suitable rhymes, ready to spurt at the brush of an eyelash.""",1.8,2,2,2
"76","75,I kept urging him at every opportunity to surmount his habitual sloth and start writing.",0.6,0,2,0
"77","76,""My little pocket diary contains such jottings as: Suggested to him the heroic measure; retold the escape; offered the use of a quiet room in my house; discussed making recordings of my voice for his use; and finally, under date of July : poem begun!""",1.4,2,2,4
"78","77,""Although I realize only too clearly, alas, that the result, in its pale and diaphanous final phase, cannot be regarded as a direct echo of my narrative (of which, incidentally, only a few fragments are given in my notesmainly to Canto One), one can hardly doubt that the sunset glow of the story acted as a catalytic agent upon the very process of the sustained creative effervescence that enabled Shade to produce a -line poem in three weeks.""",0.95,1,1,2
"79","78,""There is, moreover, a symptomatic family resemblance in the coloration of both poem and story.""",0,0,0,0
"80","79,""I have reread, not without pleasure, my comments to his lines, and in many cases have caught myself borrowing a kind of opalescent light from my poets fiery orb, and unconsciously aping the prose style of his own critical essays.""",0.65,1,5,1
"81","80,""But his widow, and his colleagues, may stop worrying and enjoy in full the fruit of whatever advice they gave my good-natured poet.""",-0.4,1,1,2
"82","81,""Oh yes, the final text of the poem is entirely his.""",0.8,0,1,0
"83","82,""If we discount, as I think we should, three casual allusions to royalty ( , , and ) and the Popian Zembla in line , we may conclude that the final text of Pale Fire has been deliberately and drastically drained of every trace of the material I contributed; but we also find that despite the control exercised upon my poet by a domestic censor and God knows whom else, he has given the royal fugitive a refuge in the vaults of the variants he has preserved; for in his draft as many as thirteen verses, superb singing verses (given by me in note to lines , , and , all in Canto One, which he obviously worked at with a greater degree of creative freedom than he enjoyed afterwards) bear the specific imprint of my theme, a minute but genuine star ghost of my discourse on Zembla and her unfortunate king.""",2.7,1,8,7
"84","83,""Lines - : the frame house between Goldsworth and Wordsmith The first name refers to the house in Dulwich Road that I rented from Hugh Warren Goldsworth, authority on Roman Law and distinguished judge.""",1.1,1,3,1
"85","84,I never had the pleasure of meeting my landlord but I came to know his handwriting almost as well as I do Shades.",1.3,2,3,0
"86","85,""The second name denotes, of course, Wordsmith University.""",0.6,0,0,1
"87","86,""In seeming to suggest a midway situation between the two places, our poet is less concerned with spatial exactitude than with a witty exchange of syllables invoking the two masters of the heroic couplet, between whom he embowers his own muse.""",1.25,2,1,3
"88","87,""Actually, the frame house on its square of green was five miles west of the Wordsmith campus but only fifty yards or so distant from my east windows.""",0.25,0,0,1
"89","88,In the Foreword to this work I have had occasion to say something about the amenities of my habitation.",0.25,1,0,0
"90","89,""The charming, charmingly vague lady (see note to line ), who secured it for me, sight unseen, meant well, no doubt, especially since it was widely admired in the neighborhood for its old-world spaciousness and graciousness.""",3.6,2,7,-1
"91","90,""Actually, it was an old, dismal, white-and-black, half-timbered house, of the type termed wodnaggen in my country, with carved gables, drafty bow windows and a so-called semi-noble porch, surmounted by a hideous veranda.""",-1.5,-1,-3,-1
"92","91,Judge Goldsworth had a wife and four daughters.",0,0,0,0
"93","92,""Family photographs met me in the hallway and pursued me from room to room, and although I am sure that Alphina ( ), Betty ( ), Candida ( ), and Dee ( ) will soon change from horribly cute little schoolgirls to smart young ladies and superior mothers, I must confess that their pert pictures irritated me to such an extent that finally I gathered them one by one and dumped them all in a closet under the gallows row of their cellophane-shrouded winter clothes.""",-0.7,-1,0,1
"94","93,""In the study I found a large picture of their parents, with sexes reversed, Mrs. G. resembling Malenkov, and Mr. G. a Medusa-locked hag, and this I replaced by the reproduction of a beloved early Picasso: earth boy leading raincloud horse.""",0.85,2,5,0
"95","94,""I did not bother, though, to do much about the family books which were also all over the housefour sets of different Childrens Encyclopedias, and a stolid grown-up one that ascended all the way from shelf to shelf along a flight of stairs to burst an appendix in the attic.""",-0.75,-1,-2,-1
"96","95,""Judging by the novels in Mrs. Goldsworths boudoir, her intellectual interests were fully developed, going as they did from Amber to Zen.""",1.7,1,1,2
"97","96,""The head of this alphabetic family had a library too, but this consisted mainly of legal works and a lot of conspicuously lettered ledgers.""",1,0,1,3
"98","97,""All the layman could glean for instruction and entertainment was a morocco-bound album in which the judge had lovingly pasted the life histories and pictures of people he had sent to prison or condemned to death: unforgettable faces of imbecile hoodlums, last smokes and last grins, a stranglers quite ordinary-looking hands, a self-made widow, the close-set merciless eyes of a homicidal maniac (somewhat resembling, I admit, the late Jacques dArgus), a bright little parricide aged seven (Now, sonny, we want you to tell us), and a sad pudgy old pederast who had blown up his blackmailer.""",-1.9,-5,-10,-5
"99","98,""What rather surprised me was that he, my learned landlord, and not his missus, directed the household.""",0.6,0,0,1
"100","99,""Not only had he left me a detailed inventory of all such articles as cluster around a new tenant like a mob of menacing natives, but he had taken stupendous pains to write out on slips of paper recommendations, explanations, injunctions and supplementary lists.""",0.65,1,2,-2
"101","100,Whatever I touched on the first day of my stay yielded a specimen of Goldsworthiana.",0.25,0,0,-1
"102","101,""I unlocked the medicine chest in the second bathroom, and out fluttered a message advising me that the slit for discarded safety blades was too full for use.""",0.2,0,0,1
"103","102,""I opened the icebox, and it warned me with a bark that no national specialties with odors hard to get rid of should be placed therein.""",-0.75,-2,-4,-1
"104","103,""I pulled out the middle drawer of the desk in the studyand discovered a catalogue raisonne of its meager contents which included an assortment of ashtrays, a damask paperknife (described as one ancient dagger brought by Mrs. Goldsworths father from the Orient), and an old but unused pocket diary optimistically maturing there until its calendric correspondencies came around again.""",-0.75,-1,0,0
"105","104,""Among various detailed notices affixed to a special board in the pantry, such as plumbing instructions, dissertations on electricity, discourses on cactuses and so forth, I found the diet of the black cat that came with the house: Mon, Wed, Fri: Liver Tue, Thu, Sat: Fish Sun: Ground meat""",1.5,0,0,3
"106","105,""(All it got from me was milk and sardines; it was a likable little creature but after a while its movements began to grate on my nerves and I farmed it out to Mrs. Finley, the cleaning woman.)""",0.45,0,1,-1
"107","106,But perhaps the funniest note concerned the manipulations of the window curtains which had to be drawn in different ways at different hours to prevent the sun from getting at the upholstery.",0.55,-1,-3,1
"108","107,""A description of the position of the sun, daily and seasonal, was given for the several windows, and if I had heeded all this I would have been kept as busy as a participant in a regatta.""",1,0,0,1
"109","108,""A footnote, however, generously suggested that instead of manning the curtains, I might prefer to shift and reshift out of sun range the more precious pieces of furniture (two embroidered armchairs and a heavy royal console) but should do it carefully lest I scratch the wall moldings.""",2.1,2,4,5
"110","109,""I cannot, alas, reproduce the meticulous schedule of these transposals but seem to recall that I was supposed to castle the long way before going to bed and the short way first thing in the morning.""",-0.15,1,-1,0
"111","110,My dear Shade roared with laughter when I led him on a tour of inspection and had him find some of those bunny eggs for himself.",1.7,1,2,2
"112","111,""Thank God, his robust hilarity dissipated the atmosphere of damnum infectum in which I was supposed to dwell.""",2.05,2,5,3
"113","112,""On his part, he regaled me with a number of anecdotes concerning the judges dry wit and courtroom mannerisms; most of these anecdotes were doubtless folklore exaggerations, a few were evident inventions, and all were harmless.""",2.8,2,0,3
"114","113,""He did not bring up, my sweet old friend never did, ridiculous stories about the terrifying shadows that Judge Goldsworths gown threw across the underworld, or about this or that beast lying in prison and positively dying of raghdirst (thirst for revenge)crass banalities circulated by the scurrilous and the heartlessby all those for whom romance, remoteness, sealskin-lined scarlet skies, the darkening dunes of a fabulous kingdom, simply do not exist.""",-3.55,-4,1,-3
"115","114,But enough of this.",-0.25,1,0,0
"116","115,Let us turn to our poets windows.",0,0,0,0
"117","116,I have no desire to twist and batter an unambiguous apparatus criticus into the monstrous semblance of a novel.",-0.05,-2,2,-1
"118","117,""Today it would be impossible for me to describe Shades house in terms of architecture or indeed in any term other than those of peeps and glimpses, and window-framed opportunities.""",0.5,-1,2,-1
"119","118,""As previously mentioned (see Foreword), the coming of summer presented a problem in optics: the encroaching foliage did not always see eye to eye with me: it confused a green monocle with an opaque occludent, and the idea of protection with that of obstruction.""",-0.95,-2,-6,-2
"120","119,Meanwhile (on July according to my agenda) I had learnednot from John but from Sybilthat my friend had started to work on a long poem.",1.05,1,1,0
"121","120,""After not having seen him for a couple of days, I happened to be bringing him some third-class mail from his box on the road, adjacent to Goldsworths (which I used to ignore, crammed as it was with leaflets, local advertisements, commercial catalogues, and that kind of trash) and ran into Sybil whom a shrub had screened from my falcon eye.""",-0.75,-2,1,-1
"122","121,""Straw-hatted and garden-gloved, she was squatting on her hams in front of a flower bed and pruning or tying up something, and her close-fitting brown trousers reminded me of the mandolin tights (as I jokingly called them) that my own wife used to wear.""",0.6,0,0,1
"123","122,She said not to bother him with those ads and added the information about his having begun a really big poem.",-0.1,-1,-1,0
"124","123,""I felt the blood rush to my face and mumbled something about his not having shown any of it to me yet, and she straightened herself, and swept the black and gray hair off her forehead, and stared at me, and said: What do you meanshown any of it?""",-0.25,0,-1,-1
"125","124,He never shows anything unfinished.",-0.5,-1,0,-1
"126","125,""Never, never.""",0,0,0,0
"127","126,""He will not even discuss it with you until it is quite, quite finished.""",0,0,0,0
"128","127,""I could not believe it, but soon discovered on talking to my strangely reticent friend that he had been well coached by his lady.""",0.6,-1,0,0
"129","128,""When I endeavored to draw him out by means of good-natured sallies such as: People who live in glass houses should not write poems, he would only yawn and shake his head, and retort that foreigners ought to keep away from old saws.""",-0.65,-1,3,-1
"130","129,""Nevertheless the urge to find out what he was doing with all the live, glamorous, palpitating, shimmering material I had lavished upon him, the itching desire to see him at work (even if the fruit of his work was denied me), proved to be utterly agonizing and uncontrollable and led me to indulge in an orgy of spying which no considerations of pride could stop.""",0.3,0,-3,-2
"131","130,""Windows, as well known, have been the solace of firstperson literature throughout the ages.""",1.3,2,0,1
"132","131,But this observer never could emulate in sheer luck the eavesdropping Hero of Our Time or the omnipresent one of Time Lost.",0.55,1,2,1
"133","132,Yet I was granted now and then scraps of happy hunting.",1,1,4,1
"134","133,""When my casement window ceased to function because of an elms gross growth, I found, at the end of the veranda, an ivied corner from which I could view rather amply the front of the poets house.""",1.1,0,0,1
"135","134,""If I wanted to see its south side I could go down to the back of my garage and look from behind a tulip tree across the curving downhill road at several precious bright windows, for he never pulled down the shades (she did).""",1,1,1,2
"136","135,""If I yearned for the opposite side, all I had to do was walk uphill to the top of my garden where my bodyguard of black junipers watched the stars, and the omens, and the patch of pale light under the lone streetlamp on the road below.""",-0.75,-1,2,1
"137","136,""By the onset of the season here conjured up, I had surmounted the very special and very private fears that are discussed elsewhere (see note to line ) and rather enjoyed following in the dark a weedy and rocky easterly projection of my grounds ending in a locust grove on a slightly higher level than the north side of the poets house.""",1.11022302462516e-16,-2,2,1
"138","137,""Once, three decades ago, in my tender and terrible boyhood, I had the occasion of seeing a man in the act of making contact with God.""",0.4,0,0,2
"139","138,""I had wandered into the so-called Rose Court at the back of the Ducal Chapel in my native Onhava, during an interval in hymnal practice.""",0.4,0,1,1
"140","139,""As I mooned there, lifting and cooling my bare calves by turns against a smooth column, I could hear the distant sweet voices interblending in subdued boyish merriment which some chance grudge, some jealous annoyance with one particular lad, prevented me from joining.""",0.0499999999999999,-1,-1,-1
"141","140,""The sound of rapid steps made me raise my morose gaze from the sectile mosaic of the courtrealistic rose petals cut out of rodstein and large, almost palpable thorns cut out of green marble.""",-0.25,1,0,1
"142","141,""Into these roses and thorns there walked a black shadow: a tall, pale, long-nosed, dark-haired young minister whom I had seen around once or twice strode out of the vestry and without seeing me stopped in the middle of the court.""",-0.85,-2,-1,0
"143","142,Guilty disgust contorted his thin lips.",-1.75,-2,-6,-2
"144","143,He wore spectacles.",0,0,0,0
"145","144,His clenched hands seemed to be gripping invisible prison bars.",-1,-2,0,-1
"146","145,But there is no bound to the measure of grace which man may be able to receive.",-0.25,1,0,0
"147","146,All at once his look changed to one of rapture and reverence.",1.5,2,2,2
"148","147,""I had never seen such a blaze of bliss before but was to perceive something of that splendor, of that spiritual energy and divine vision, now, in another land, reflected upon the rugged and homely face of old John Shade.""",1.8,4,4,2
"149","148,How glad I was that the vigils I had kept all through the spring had prepared me to observe him at his miraculous midsummer task!",1.5,2,4,4
"150","149,I had learned exactly when and where to find the best points from which to follow the contours of his inspiration.",1.5,2,5,1
"151","150,""My binoculars would seek him out and focus upon him from afar in his various places of labor: at night, in the violet glow of his upstairs study where a kindly mirror reflected for me his hunched-up shoulders and the pencil with which he kept picking his ear (inspecting now and then the lead, and even tasting it); in the forenoon, lurking in the ruptured shadows of his first-floor study where a bright goblet of liquor quietly traveled from filing cabinet to lectern, and from lectern to bookshelf, there to hide if need be behind Dantes bust; on a hot day, among the vines of a small arborlike portico, through the garlands of which I could glimpse a stretch of oilcloth, his elbow upon it, and the plump cherubic fist propping and crimpling his temple.""",-0.55,2,-1,3
"152","151,""Incidents of perspective and lighting, interference by framework or leaves, usually deprived me of a clear view of his face; and perhaps nature arranged it that way so as to conceal from a possible predator the mysteries of generation; but sometimes when the poet paced back and forth across his lawn, or sat down for a moment on the bench at the end of it, or paused under his favorite hickory tree, I could distinguish the expression of passionate interest, rapture and reverence, with which he followed the images wording themselves in his mind, and I knew that whatever my agnostic friend might say in denial, at that moment Our Lord was with him.""",2.35,2,7,4
"153","152,""On certain nights, when long before its inhabitants usual bedtime the house would be dark on the three sides I could survey from my three vantage points, that very darkness kept telling me they were at home.""",-0.15,-2,0,0
"154","153,""Their car stood near its garagebut I could not believe they had gone out on foot, since in that case they would have left the porch light turned on.""",0,0,0,-1
"155","154,""Later considerations and deductions have persuaded me that the night of great need on which I decided to check the matter was July , the date of Shades completing his Second Canto.""",2.1,1,4,1
"156","155,""It was a hot, black, blustery night.""",-0.5,1,0,-1
"157","156,I stole through the shrubbery to the rear of their house.",-0.8,-1,-2,-1
"158","157,""At first I thought that this fourth side was also dark, thus clinching the matter, and had time to experience a queer sense of relief before noticing a faint square of light under the window of a little back parlor where I had never been.""",-1.15,-2,1,2
"159","158,It was wide open.",0,0,0,0
"160","159,""A tall lamp with a parchment-like shade illuminated the bottom of the room where I could see Sybil and John, her on the edge of a divan, sidesaddle, with her back to me, and him on a hassock near the divan upon which he seemed to be slowly collecting and stacking scattered playing cards left after a game of patience.""",0.25,1,2,-1
"161","160,Sybil was alternatively huddle-shaking and blowing her nose; Johns face was all blotchy and wet.",0,-1,0,-1
"162","161,""Not being aware at the time of the exact type of writing paper my friend used, I could not help wondering what on earth could be so tear-provoking about the outcome of a game of cards.""",0.55,0,2,1
"163","162,""As I strained to see better, standing up to my knees in a horribly elastic box hedge, I dislodged the sonorous lid of a garbage can.""",-1.2,-2,1,-1
"164","163,""This of course might have been mistaken for the work of the wind, and Sybil hated the wind.""",-1.25,-1,-5,-1
"165","164,""She at once left her perch, closed the window with a great bang, and pulled down its strident blind.""",-0.5,-1,2,-2
"166","165,I crept back to my cheerless domicile with a heavy heart and a puzzled mind.",-1.85,-3,-4,0
"167","166,""The heart remained heavy but the puzzle was solved a few days later, very probably on St. Swithins Day, for I find in my little diary under that date the anticipatory promnad vespert mid J.S., crossed out with a petulance that broke the lead in midstroke.""",0.3,0,0,1
"168","167,""Having waited and waited for my friend to join me in the lane, until the red of the sunset had turned to the ashes of dusk, I walked over to his front door, hesitated, assessed the gloom and the silence, and started to walk around the house.""",0.5,-1,1,1
"169","168,""This time not a glint came from the back parlor, but by the bright prosaic light in the kitchen I distinguished one end of a whitewashed table and Sybil sitting at it with so rapt a look on her face that one might have supposed she had just thought up a new recipe.""",2.4,3,3,1
"170","169,""The back door was ajar, and as I tapped it open and launched upon some gay airy phrase, I realized that Shade, sitting at the other end of the table, was in the act of reading to her something that I guessed to be a part of his poem.""",0.35,0,1,1
"171","170,They both started.",0,0,0,0
"172","171,An unprintable oath escaped from him and he slapped down on the table the stack of index cards he had in his hand.",0.4,0,0,1
"173","172,""Later he was to attribute this temperamental outburst to his having mistaken, with his reading glasses on, a welcome friend for an intruding salesman; but I must say it shocked me, it shocked me greatly, and disposed me at the time to read a hideous meaning into everything that followed.""",-2.85,-3,-4,1
"174","173,""Well, sit down, said Sybil, and have some coffee (victors are generous).""",1.55,2,5,1
"175","174,""I accepted, as I wanted to see if the recitation would be continued in my presence.""",1.2,0,1,1
"176","175,It was not.",0,0,0,0
"177","176,""I thought, I said to my friend, you were coming out with me for a stroll.""",0.8,0,1,1
"178","177,""He excused himself saying he felt out of sorts, and continued to clean the bowl of his pipe as fiercely as if it were my heart he was hollowing out.""",0.25,1,2,1
"179","178,""Not only did I understand then that Shade regularly read to Sybil cumulative parts of his poem but it also dawns upon me now that, just as regularly, she made him tone down or remove from his Fair Copy everything connected with the magnificent Zemblan theme with which I kept furnishing him and which, without knowing much about the growing work, I fondly believed would become the main rich thread in its weave!""",4.05,5,8,2
"180","179,""Higher up on the same wooded hill stood, and still stands I trust, Dr. Suttons old clapboard house and, at the very top, eternity shall not dislodge Professor C.s ultramodern villa from whose terrace one can glimpse to the south the larger and sadder of the three conjoined lakes called Omega, Ozero, and Zero (Indian names garbled by early settlers in such a way as to accommodate specious derivations and commonplace allusions).""",1.7,1,3,2
