,sent_no,sent_raw,roberta15lg,yelp,nlptown,huggingface,hinglish,imdb2way,t5imdb50k,robertaxml8lang,sent_clean,char_len,token_len,roberta15lg_stdscaler,roberta15lg_medianiqr,roberta15lg_lnorm_stdscaler,roberta15lg_lnorm_medianiqr,nlptown_stdscaler,nlptown_medianiqr,nlptown_lnorm_stdscaler,nlptown_lnorm_medianiqr,yelp_stdscaler,yelp_medianiqr,yelp_lnorm_stdscaler,yelp_lnorm_medianiqr,hinglish_stdscaler,hinglish_medianiqr,hinglish_lnorm_stdscaler,hinglish_lnorm_medianiqr,imdb2way_stdscaler,imdb2way_medianiqr,imdb2way_lnorm_stdscaler,imdb2way_lnorm_medianiqr,huggingface_stdscaler,huggingface_medianiqr,huggingface_lnorm_stdscaler,huggingface_lnorm_medianiqr,t5imdb50k_stdscaler,t5imdb50k_medianiqr,t5imdb50k_lnorm_stdscaler,t5imdb50k_lnorm_medianiqr,robertaxml8lang_stdscaler,robertaxml8lang_medianiqr,robertaxml8lang_lnorm_stdscaler,robertaxml8lang_lnorm_medianiqr,roberta15lg_roll10,roberta15lg_roll10_stdscale,nlptown_roll10,nlptown_roll10_stdscale,yelp_roll10,yelp_roll10_stdscale,hinglish_roll10,hinglish_roll10_stdscale,imdb2way_roll10,imdb2way_roll10_stdscale,huggingface_roll10,huggingface_roll10_stdscale,t5imdb50k_roll10,t5imdb50k_roll10_stdscale,robertaxml8lang_roll10,robertaxml8lang_roll10_stdscale,mean_lnorm_medianiqr_roll10,roberta15lg_roll100,roberta15lg_stdscaler_roll10,nlptown_roll100,nlptown_stdscaler_roll10,yelp_roll100,yelp_stdscaler_roll10,hinglish_roll100,hinglish_stdscaler_roll10,imdb2way_roll100,imdb2way_stdscaler_roll10,huggingface_roll100,huggingface_stdscaler_roll10,t5imdb50k_roll100,t5imdb50k_stdscaler_roll10,robertaxml8lang_roll100,robertaxml8lang_stdscaler_roll10
10,10,"whenever id permit, or, with a silent shiver, order it, whatever in my field of vision dwelt an indoor scene, hickory leaves, the svelte stilettos of a frozen stillicide was printed on my eyelids nether side where it would tarry for an hour or two, and while this lasted all i had to do was close my eyes to reproduce the leaves,",-0.9906400442123412,0.5639151930809021,0.34664785861968994,-0.9970676302909852,0.92394757270813,-0.9869642853736876,-1,-0.3775235116481781,whenever id permit or with a silent shiver order it whatever in my field of vision dwelt an indoor scene hickory leaves the svelte stilettos of a frozen stillicide was printed on my eyelids nether side where it would tarry for an hour or two and while this lasted all i had to do was close my eyes to reproduce the leaves,329,62,-1.044868546391675,-0.9700350786984525,-0.10732835356169687,-0.17955316653928288,-1.2730520061731592,-0.5409709117275264,-0.6398351535475112,-0.38483338770246767,-1.1008422000255298,-0.6651697236598445,-0.7202787914038342,-0.5019888931796807,0.20449991833399822,0.09578710467934463,-0.3554671980414483,-0.43935575856142595,-1.7559882777955005,-1.2308051611770727,-0.27226416763295197,-0.48766249806168127,-0.888194312530065,-0.046327193854983635,-0.03879230453212251,0.08353124307706501,-0.8090502585106114,0.0,0.07192980845317284,0.09854553988621399,-0.016206637392601753,0.02368708377776771,0.19647984094050294,0.08422706863221671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,"Or indoor scene, or trophies of the eaves.",0.99728262424469,3.3958643078804016,2.3816053867340092,0.8524178862571716,0.7293046712875366,0.8872805237770081,-1,0.5701979398727417,or indoor scene or trophies of the eaves,42,8,0.9707166089023344,0.027411931829673067,0.47894654782510365,0.48794447958946063,-0.013901525878300224,0.014415641494875385,-0.1589553841589546,0.30161337272439326,0.9875315813864711,0.42390600012947494,0.2474169038792237,0.8364147744747127,0.012235293033491634,-0.13689354489375694,-0.07297015504738324,0.05518180976484234,0.5390177924056645,-0.046318902913676456,0.3180435960263302,0.38168710268510225,1.0806833745569575,0.8864988523026861,0.4868772809980421,0.7187123165391853,-0.8090502585106114,0.0,-0.48481861638462825,-0.5660207214848978,0.8314084765156569,0.4737687368515821,0.5265588374635396,0.4625507252540662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,"i cannot understand why from the lake i could make out our front porch when id take lake road to school, whilst now, although no tree has intervened, i look but fail to see even the roof.",-0.9994957447052002,1.3988791406154633,1.3941602110862732,-0.9992873668670654,-1.6503620743751526,-0.8535948991775513,-1,-1.7276418209075928,i cannot understand why from the lake i could make out our front porch when id take lake road to school whilst now although no tree has intervened i look but fail to see even the roof,187,37,-1.0538474763754002,-0.9744784567648591,-0.15336310470612355,-0.23196558937427333,-0.6248931804971676,-0.25508078043156623,-0.5869575625801214,-0.3093516283743634,-0.4851119217719613,-0.3440696866757513,-0.6533255960048981,-0.4093870528285095,-2.3383551053611056,-2.981602497067859,-0.5761704925271134,-0.8257175746701707,-1.5926779410642833,-1.1465183036379378,-0.3055691493288253,-0.5367109340177059,-0.8905573425601743,-0.04744676363547105,-0.08565831594654842,0.02690174755645186,-0.8090502585106114,0.0,0.01614464925006975,0.03195723350277151,-1.223714057063247,-0.6174965461817651,0.023087906858633916,-0.1145079954632934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,"maybe some quirk in space has caused a fold or furrow to displace the fragile vista, the frame house between goldsworth and wordsmith on its square of green.",-0.9935683012008668,2.337669342756272,2.430938124656677,-0.9951056241989136,0.8689867854118347,0.9929094910621644,-1,-1.6150129437446594,maybe some quirk in space has caused a fold or furrow to displace the fragile vista the frame house between goldsworth and wordsmith on its square of green,157,28,-1.0478375508759084,-0.9715043416761365,-0.1886940255294809,-0.2721912692206509,0.016623602922372055,0.027879676442712005,-0.5059945831020688,-0.19377850903128507,0.20718330138431448,0.016958558337474887,-0.546817143798821,-0.26207700095615,0.15021067840477337,0.030085701772708553,-0.2956500369447665,-0.3346402079864234,0.6683600853254272,0.020436549529335633,-0.03292839928764528,-0.13519135086614778,-0.8861056505848672,-0.04533761574310941,-0.12224682323723877,-0.017309155978775994,-0.8090502585106114,0.0,-0.028315385736948875,-0.021112767082070185,-1.1229819923910656,-0.5640080542456704,-0.02380529372884094,-0.16825515085285841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,i had a favorite young shagbark there,0.9987024068832396,3.623953402042389,4.4302703738212585,0.9980472326278688,1.9697572588920595,0.9892408847808838,1,-0.4018616378307343,i had a favorite young shagbark there,37,7,0.9721561482040447,0.02812431263345966,0.5539149711345617,0.5732990563838563,1.2537305828097471,0.5735432744632842,0.39267879194551547,1.0890607082800843,1.1557320909170359,0.5116216635270864,0.46438496514621375,1.1364996569218349,1.2375312078507295,1.3459723173694218,0.6316771200751448,1.2887329516582002,0.6638678900457016,0.01811806172777422,0.45944651830032035,0.5899319905064905,1.235713715745827,0.9599500073206745,0.6411711947043022,0.9051499123871009,1.351155000253762,1.0,0.8850498962147391,1.0691314502583582,-0.03797396529621161,0.012128683313807988,-0.022389140803432243,-0.1666320116688451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15,"With ample dark jade leaves and a black, spare, vermiculated trunk.",0.9971680641174316,3.4670629799366,2.2933075726032257,0.981403350830078,0.8759360313415527,0.8478933572769165,-1,0.7055054903030396,with ample dark jade leaves and a black spare vermiculated trunk,67,11,0.9706004546396186,0.027354450893280143,0.33732182162350133,0.32669901069836194,-0.0685366883009709,-0.009682855878979007,-0.3057152336873431,0.09211646792095067,1.0400358581111055,0.4512866987787629,-0.006956133297451824,0.4845956979104993,0.15707501383672015,0.03839299191875929,-0.11559940774536452,-0.01944469515495811,0.4907883477971475,-0.07121082591301593,0.160735454421295,0.1500185078985199,1.2179954004603173,0.95155532333357,0.4127171395161382,0.629102570091575,-0.8090502585106114,0.0,-0.3106135007110383,-0.35807968874888685,0.9524237015974253,0.5380275397659875,0.49620030499034934,0.4277549607979386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,16,"the setting sun bronzed the black bark, around which, like undone garlands, the shadows of the foliage fell.",0.9862788319587708,1.337927162647247,1.4259037375450134,-0.9978349804878236,-1.6043666005134585,0.9925407171249391,-1,-0.3861792385578156,the setting sun bronzed the black bark around which like undone garlands the shadows of the foliage fell,108,18,0.9595596958416003,0.021890741345648012,0.18788843521180373,0.15656306688273802,-0.6052515535665981,-0.2464172444592059,-0.5185471116367968,-0.21169700570413508,-0.5300599443366382,-0.36750983931663844,-0.5682078399222336,-0.2916621135951823,-2.2929216347182235,-2.926618438273772,-0.7412172886931635,-1.1146474706114688,0.6679085229573033,0.02020349157505108,0.05868826191970397,-0.0002669728626534455,-0.8890111984517005,-0.046714222703671794,-0.2075467549508353,-0.12037941852296258,-0.8090502585106114,0.0,-0.12983095701645778,-0.14228746765860123,-0.023948073379617844,0.019576399283085095,0.1308928654645925,0.00905383843523793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,it is now stout and rough; it has done well.,0.9982820749282836,2.6149225831031804,3.421598970890045,0.9991987347602844,1.960222899913788,0.995400071144104,-1,1.5125646591186523,it is now stout and rough it has done well,44,10,0.9717299672151419,0.027913409634790314,0.3755463794821357,0.370219213140248,0.629604986125954,0.2982537285792091,-0.08562303742526678,0.4062939083889432,0.4116390929542125,0.12358115682477909,-0.13214672305646738,0.3114466952787662,1.228113345996745,1.3345747229843403,0.3157300497022212,0.7356379732257479,0.6714097917343588,0.022010547689959466,0.26524611337172965,0.3039319497091627,1.2369395522473086,0.9605307910963314,0.45855872234511147,0.6844942202688309,-0.8090502585106114,0.0,-0.3570798002963016,-0.41354447969845226,1.67423447016084,0.9213073782100489,0.8679392084085971,0.8538275759331847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,18,white butterflies turn lavender as they pass through its shade where gently seems to sway the phantom of my little daughters swing.,0.9930444955825806,3.4461431205272675,2.285017043352127,0.9992405772209167,0.5430654287338257,0.9880331754684448,1,1.37747323513031,white butterflies turn lavender as they pass through its shade where gently seems to sway the phantom of my little daughters swing,131,22,0.9664195055224508,0.025285436251484508,0.14763648212620525,0.11073459311869549,-0.07366653683303961,-0.011945531341018676,-0.4779252953754239,-0.1537101325804637,1.024608855672056,0.443241599765957,-0.3762738647325772,-0.02620145525652694,-0.1717283548802101,-0.3595282652823582,-0.3192093038783829,-0.37588291430793674,0.6623890543090072,0.01735481293680709,0.011066112887629237,-0.0704003825794765,1.2369840958170606,0.9605518952016429,0.22502670746343356,0.40231103907771726,1.351155000253762,1.0,0.3871836503646988,0.4748502724286699,1.5534125424223182,0.8571512157351021,0.48981589219998506,0.4204373961613612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,19,the house itself is much the same.,0.989166021347046,2.616245985031128,1.4059444963932035,-0.9745070338249208,1.4833414256572723,0.6915165185928345,1,0.5147949457168579,the house itself is much the same,34,7,0.9624870612587102,0.02333939851418813,0.5482375382091433,0.566835069771422,-0.617601535192952,-0.251864578860583,-0.3184575171247684,0.07392709971944951,0.4126150136987459,0.12409009425766292,0.12906874248651898,0.6727294196258233,0.7570587260157177,0.7644995217335402,0.3742598367942663,0.8380998548666198,0.29930546772372535,-0.17003794584293658,0.26154915007997226,0.29848741084397534,-0.8641773334340018,-0.03494829317579596,-0.5663465947931575,-0.5539271711463741,1.351155000253762,1.0,0.8850498962147391,1.0691314502583582,0.7818576141531609,0.44745734424260236,0.5361760750719773,0.4735736274591491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,20,one wing weve had revamped.,0.99509197473526,1.3819299340248108,0.364837646484375,-0.9653891324996948,-1.6217795610427856,0.6488763689994812,-1,-1.386882871389389,one wing we have had revamped,27,6,0.9684954759067101,0.026312765932041907,0.6503382914567493,0.683080899670568,-1.2617968916020441,-0.5360065016863128,-0.5489879925520517,-0.25515078650133133,-0.4976108323190034,-0.3505878014748148,-0.20513948700907708,0.2104916290708628,-2.31012183214186,-2.947434296121059,-1.4118149412134657,-2.288591554725869,0.24709275694376273,-0.19698569087444573,0.3049713173137128,0.3624354834802021,-0.8544708327279008,-0.030349492176077596,-0.6590964504933753,-0.6659993825293179,-0.8090502585106114,0.0,-0.6975749473403937,-0.8199786549761325,-0.9189489434873038,-0.4556669800653499,-0.763227682391239,-1.0157522191714639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,21,theres a solarium.,0.9965386986732484,2.5176170468330383,4.333419978618622,0.5564636588096619,0.8272457122802734,0.9840341806411744,0,0.6391310095787048,there is a solarium,18,4,0.9699623314033987,0.02703866462513646,0.9964799245336949,1.077177124427056,1.1938034246497682,0.5471105816789472,1.1322160594836512,2.144736146991037,0.33988274335356433,0.0861606054496476,0.722988725552352,1.4941701757470243,0.10897962540100024,-0.019812547478843357,0.35456856005549126,0.8036284281485779,0.657492299435535,0.014827526001481591,0.9453278620955748,1.3054922088242682,0.7656240407006886,0.7372282527963072,0.6256978861931798,0.8864530865089345,0.27105237087157535,0.5,0.15451415813744668,0.19712286865626222,0.893060253667159,0.5065056870545368,0.9033030561422088,0.8943602372891899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22,theres,0.5504046082496643,2.400872230529785,4.2975116074085244,0.9713363647460938,0.5960378646850586,0.9489688277244568,0,-0.4105213284492493,there is,6,2,0.517620163271516,-0.1968106439262273,1.102148437456149,1.1974849927646225,1.171584758052978,0.5373103641104329,2.875172637534271,4.632773641454215,0.25379121995388076,0.0412643378402918,2.044701291141931,3.3222086324568574,-0.11940317129999181,-0.296203783800403,0.6893410865462395,1.3896791330993339,0.6145549001135756,-0.007333094888715486,2.0017809741176293,2.861336715172611,1.2072785475303385,0.9464778319223509,2.1039561069550987,2.6726733080398586,0.27105237087157535,0.5,0.15451415813744668,0.19712286865626222,-0.045718946311723484,0.008016116417243438,-0.6499331107626262,-0.8858984051892361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,23,A picture window flanked with fancy chairs.,0.9983676671981812,3.5278563499450684,3.4568377137184143,0.9964117407798768,0.8696541786193848,0.9817960262298584,1,0.5090624690055847,a picture window flanked with fancy chairs,43,7,0.9718167505248506,0.027956355849493884,0.5537156857656783,0.5730721619452186,0.6514093134125504,0.3078711892136205,0.16378701999708312,0.7623220402297576,1.0848669178734036,0.47466585594566413,0.4324085204222335,1.0922735731377125,0.15086991695928115,0.030883519129108646,0.049488945053243846,0.2695579495691075,0.6547516873581056,0.01341305595406193,0.4544979212711807,0.5826441635179531,1.233972645930404,0.9591251133810167,0.6401700128688439,0.9039401567335835,1.351155000253762,1.0,0.8850498962147391,1.0691314502583582,0.7767306500089974,0.4447349382125643,0.5326829870942082,0.4695699864199676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24,"tvs huge paperclip now shines instead of the stiff vane so often visited by the naive, the gauzy mockingbird retelling all the programs she had heard; switching from chippo-chippo to a clear to-wee, to-wee; then rasping out: come here, come here, come herrr; flirting her tail aloft, or gracefully indulging in a soft upward hop-flop, and instantly (to-wee!)",0.9986780881881714,4.8372318744659415,4.356316566467285,0.9918950200080872,0.8319573402404785,0.9955978989601136,1,1.340592920780182,tvs huge paperclip now shines instead of the stiff vane so often visited by the naive the gauzy mockingbird retelling all the programs she had heard switching from chippo chippo to a clear to wee to wee then rasping out come here come here come herrr flirting her tail aloft or gracefully indulging in a soft upward hop flop and instantly to wee,358,63,0.972131491107693,0.028112110644881002,0.025488969361735846,-0.028335281880049655,1.207970919149505,0.5533595853215965,-0.5350896494787581,-0.23531116507143782,2.0504441244488745,0.9782091892730181,-0.5624200883317719,-0.28365717155203257,0.11363368356450221,-0.014180157875492967,-0.36176046950747526,-0.45037272049009097,0.6716520311880204,0.022135571021181525,-0.12447805164546988,-0.2700170445558536,1.2291643515875659,0.9568470123948515,0.09775921761098039,0.24853021734769165,1.351155000253762,1.0,0.23578785316874043,0.29413572625078205,1.5204278381100027,0.8396364145011014,0.3133663928777601,0.21819787018164702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
