,sent_no,sent_raw,jockers_rinker,jockers,huliu,lmcd,nrc,senticnet,sentiword,sent_clean,char_len,token_len,jockers_rinker_stdscaler,jockers_rinker_medianiqr,jockers_rinker_lnorm_stdscaler,jockers_rinker_lnorm_medianiqr,jockers_stdscaler,jockers_medianiqr,jockers_lnorm_stdscaler,jockers_lnorm_medianiqr,huliu_stdscaler,huliu_medianiqr,huliu_lnorm_stdscaler,huliu_lnorm_medianiqr,senticnet_stdscaler,senticnet_medianiqr,senticnet_lnorm_stdscaler,senticnet_lnorm_medianiqr,sentiword_stdscaler,sentiword_medianiqr,sentiword_lnorm_stdscaler,sentiword_lnorm_medianiqr,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,lmcd_stdscaler,lmcd_medianiqr,lmcd_lnorm_stdscaler,lmcd_lnorm_medianiqr,jockers_rinker_stdscaler_roll10,jockers_stdscaler_roll10,huliu_stdscaler_roll10,senticnet_stdscaler_roll10,sentiword_stdscaler_roll10,nrc_stdscaler_roll10,lmcd_stdscaler_roll10,lmcd_stdscaler_roll10_mean,mean_stdscaler_roll10,jockers_rinker_roll100,jockers_roll100,huliu_roll100,senticnet_roll100,sentiword_roll100,nrc_roll100,lmcd_roll100
10,11,"10,""Line : that crystal land Perhaps an allusion to Zembla, my dear country.""",0.317542648054294,0.317542648054294,0.0,0.0,0.8660254037844392,0.496809906637673,0.0,that crystal land perhaps an allusion to zembla my dear country,63,11,1.083922158755491,1.0654202299597704,0.6080261588739431,2.632619038257026,1.1165608547655077,1.1480594161619222,0.6556662601736625,2.8715969125655327,0.06267744610841489,0.0,0.02376652546217719,0.0,1.2178057384018248,1.040529683483878,0.20626096882115644,2.2383566694026222,0.03807253962978317,0.0,0.020060267877775095,0.0,2.3195890489679782,2.6262550564291964,1.381806012330405,6.9910690362400585,0.1538057658345585,0.0,0.07838487812139548,0.0,,,,,,,,,,,,,,,,
11,12,"11,""After this, in the disjointed, half-obliterated draft which I am not at all sure I have deciphered properly: Ah, I must not forget to say something That my friend told me of a certain king.""",-0.16166666666666699,-0.16166666666666699,0.0,0.0,0.0,-0.3826,0.0145833333333333,this in the disjointed half obliterated draft which i am not at all sure i have deciphered properly ah i must not forget to say something that my friend told me of a certain king,178,35,-0.6770442752370128,-0.542424578973025,-0.13625013227656207,-0.4215039487990695,-0.7366448893116498,-0.5844976732525172,-0.14574514915246012,-0.45976627093259537,0.06267744610841489,0.0,0.02376652546217719,0.0,-1.4049763321443718,-1.0854404500051515,-0.11984009716201897,-0.7440661248428065,0.12607567682257834,0.07541748640420556,0.021007716299525282,0.05002097923604471,-0.1845324457684505,0.0,-0.09154700586010794,0.0,0.1538057658345585,0.0,0.07838487812139548,0.0,,,,,,,,,,,,,,,,
12,13,"12,""Alas, he would have said a great deal more if a domestic anti-Karlist had not controlled every line he communicated to her!""",-0.490008873034126,0.10425720702853698,-0.218940134759929,0.375325945302735,0.375325945302735,0.300302459124999,-0.10686363720425099,he would have said a great deal more if a domestic anti karlist had not controlled every line he communicated to her,116,22,-1.8836143199215891,-1.6440795256613303,-0.5287590787209018,-2.0321566193386134,0.29174006707460076,0.37693666965764366,0.07831502521562533,0.47162278479054803,-0.6139799999798637,-0.609117320346018,-0.17308113046357637,-1.1194386167142933,0.6317352311504341,0.5654736700516416,0.023117359717134633,0.5633800091288711,-0.606796168425541,-0.5526436735512392,0.009016918961821736,-0.5830387323891191,0.9007264427788734,1.138190239400558,0.22786559780265708,1.5156147479129338,2.4720935608843475,0.375325945302735,1.0279865763737275,0.017052519095989777,,,,,,,,,,,,,,,,
13,14,"13,""Many a time have I rebuked him in bantering fashion: You really should promise to use all that wonderful stuff, you bad gray poet, you!""",0.39,0.39,0.52,-0.2,0.52,1.36948,0.17642857142857102,a time have i rebuked him in bantering fashion you really should promise to use all that wonderful stuff you bad gray poet you,126,24,1.3501836039168127,1.3085293966978104,0.32778967010889015,1.4826741692269811,1.3967690575309142,1.410025314856585,0.3539171354519261,1.6172649763680642,1.669791976990231,1.4467014324588792,0.4523506624348558,2.437283955361624,3.82048676018341,3.150206343792167,0.2755770698540278,2.8723009930906667,1.1027309014234354,0.9123976722533276,0.03677377698428428,0.8823974717629276,1.319052982063938,1.576919826341612,0.3141246716639795,1.9249145782463715,-1.0815406438999864,-0.2,-0.3854792340407906,-0.008329862557267805,,,,,,,,,,,,,,,,
14,15,"14,And we would both giggle like boys.",0.3779644730092271,0.3779644730092271,0.3779644730092271,0.0,0.3779644730092271,0.423320209770335,0.14173667737846,we would both giggle like boys,30,6,1.3059562519119732,1.2681477534358199,1.3654032282971977,5.740500808908499,1.3502250796341497,1.3665114745113813,1.471184142195031,6.261598871652692,1.2308162859742164,1.0515418163865657,1.2682851978922742,7.077362717825432,0.9986275623786802,0.8628686183993629,0.3535250493518517,3.5851898949370637,0.893382637772932,0.7329890701143291,0.07370148957800435,2.832013200155728,0.9083557731835148,1.1461916752711716,1.086438677699972,5.589549236194032,0.1538057658345585,0.0,0.07838487812139548,0.0,,,,,,,,,,,,,,,,
15,16,"15,""But then, after the inspiring evening stroll, we had to part, and grim night lifted the drawbridge between his impregnable fortress and my humble home.""",0.07,0.07,0.2,0.0,0.0,0.2502,-0.03125,then after the inspiring evening stroll we had to part and grim night lifted the drawbridge between his impregnable fortress and my humble home,143,24,0.17426894289707173,0.2348642506893506,0.03132103374604013,0.2661210047330479,0.1592600611751074,0.2530814667691307,0.0346897859937394,0.2902783290917038,0.680798419524498,0.5564236278687997,0.18860657814397666,0.9374169059083168,0.48230794986616415,0.44435116402785096,0.004364964867209227,0.39187621573129416,-0.15050561149763544,-0.1616088994375837,0.017099879119031054,-0.1562950987434339,-0.1845324457684505,0.0,-0.09154700586010794,0.0,0.1538057658345585,0.0,0.07838487812139548,0.0,,,,,,,,,,,,,,,,
16,17,"16,That Kings reign ( - ) will be remembered by at least a few discerning historians as a peaceful and elegant one.",0.26382809395114604,0.26382809395114604,0.275298880644674,0.0,0.275298880644674,-0.0693558175850789,-0.10897247358851699,kings reign will be remembered by at least a few discerning historians as a peaceful and elegant one,100,18,0.8865354972553979,0.8851969656662214,0.2923264272148736,1.3371514559470177,0.9088350924596129,0.9538571570294293,0.3157315210438202,1.4585323348083614,0.9135175065306348,0.765914009582646,0.32625974327141943,1.7202266784297109,-0.4707462090360884,-0.3281738201015953,-0.07866517083030397,-0.36749256635766253,-0.6195219433495446,-0.5635494888202044,0.006297874063434252,-0.726591969992142,0.6114971412236645,0.834854352035076,0.19477467644741334,1.358598124733637,0.1538057658345585,0.0,0.07838487812139548,0.0,,,,,,,,,,,,,,,,
17,18,"17,""Owing to a fluid system of judicious alliances, Mars in his time never marred the record.""",0.0625,0.0625,0.25,0.25,0.0,0.23425,-0.125,to a fluid system of judicious alliances mars in his time never marred the record,81,15,0.14670844302942151,0.2097002238297773,0.0590918222236291,0.3800778840083087,0.13025594407301816,0.22596559532958094,0.06459242698411553,0.4145797255098868,0.8353286628785187,0.6955295348359997,0.35336426570951274,1.8743654156278056,0.4347381263862843,0.40579209916718983,0.03453403126484838,0.6677934717333491,-0.7162400648798913,-0.6464355977503348,0.0011185132881829656,-1.0000387264036903,-0.1845324457684505,0.0,-0.09154700586010794,0.0,1.6979887780027396,0.25,1.005881324908045,0.016655562958027982,,,,,,,,,,,,,,,,
18,19,"18,""Internally, until corruption, betrayal, and Extremism penetrated it, the Peoples Place (parliament) worked in perfect harmony with the Royal Council.""",0.0,0.0,0.0,0.0,0.22360679774997896,0.177320190615733,0.0838525491562421,until corruption betrayal and extremism penetrated it the peoples place parliament worked in perfect harmony with the royal council,131,19,-0.08296238920099665,0.0,-0.03353148045833331,0.0,-0.11144503177772537,0.0,-0.03514119670023895,0.0,0.06267744610841489,0.0,0.02376652546217719,0.0,0.26494872305382067,0.2681644996340846,-0.0019935128899332645,0.3337234803440915,0.544080817620347,0.43364218189363757,0.03009313447914996,0.5296898495205921,0.46202894396449656,0.6780961397628862,0.12877931868811057,1.0454497506031217,0.1538057658345585,0.0,0.07838487812139548,0.0,,,,,,,,,,,,,,,,
19,20,"19,""Harmony, indeed, was the reigns password.""",0.20412414523193198,0.20412414523193198,0.40824829046386296,0.0,0.40824829046386296,0.382936896455104,-0.0510310363079829,indeed was the reigns password,30,5,0.6671394078188524,0.6848780631071697,0.8727802284521543,3.7190321074756363,0.6779470497783843,0.7380005439756057,0.9407444422255411,4.056629904427693,1.3244115995932888,1.1357949742556908,1.636310467251298,9.17025885372131,0.8781869927273808,0.76524211072473,0.3884236250369447,3.904361828018971,-0.26987429163663557,-0.2639062276765597,-0.003107678895298994,-1.2231625045477053,0.9959217474602967,1.2380285063510283,1.4347890143379487,7.242473703152064,0.1538057658345585,0.0,0.07838487812139548,0.0,,,,,,,,,,,,,,,,
20,21,"20,The polite arts and pure sciences flourished.",0.5669467095138411,0.5669467095138411,0.7559289460184542,0.0,0.3779644730092271,0.32958502046404603,-0.0944911182523068,polite arts and pure sciences flourished,40,6,2.0004155724684596,1.9022216301537311,2.064870582674965,8.610751213362756,2.0810601353400893,2.0497672117670733,2.2243468116426675,9.392398307479045,2.398955125840018,2.1030836327731315,2.5128038703223714,14.154725435650864,0.7190685398612319,0.6362641516791403,0.26278674176049244,2.7553244786563176,-0.5321341924656503,-0.4886593800762202,-0.01570054658904445,-1.8880088001038213,0.9083557731835148,1.1461916752711716,1.086438677699972,5.589549236194032,0.1538057658345585,0.0,0.07838487812139548,0.0,,,,,,,,,,,,,,,,
21,22,"21,""Technicology, applied physics, industrial chemistry and so forth were suffered to thrive.""",0.0,0.0,0.0,-0.288675134594813,0.288675134594813,0.0926647182049349,0.0360843918243516,applied physics industrial chemistry and so forth were suffered to thrive,73,11,-0.08296238920099665,0.0,-0.03353148045833331,0.0,-0.11144503177772537,0.0,-0.03514119670023895,0.0,0.06267744610841489,0.0,0.02376652546217719,0.0,0.01246935758751871,0.06351021427371613,-0.007295425489618465,0.2852337738087133,0.2558238322631773,0.18660988318745617,0.027514844033065054,0.39356780856572243,0.6501747191436922,0.8754183521430653,0.3995706668700629,2.330356345413352,-1.629263189672135,-0.288675134594813,-1.3816895545039727,-0.026219358273824975,,,,,,,,,,,,,,,,
22,23,"22,A small skyscraper of ultramarine glass was steadily rising in Onhava.",0.0,0.0,0.0,0.0,0.0,0.14532846808648198,-0.320355803613874,small skyscraper of ultramarine glass was steadily rising in onhava,67,10,-0.08296238920099665,0.0,-0.03353148045833331,0.0,-0.11144503177772537,0.0,-0.03514119670023895,0.0,0.06267744610841489,0.0,0.02376652546217719,0.0,0.16953551969747135,0.19082463104413688,0.028204594869078965,0.6099063399493542,-1.8951148251203853,-1.656715163215388,-0.05273269612719405,-3.84313832545787,-0.1845324457684505,0.0,-0.09154700586010794,0.0,0.1538057658345585,0.0,0.07838487812139548,0.0,,,,,,,,,,,,,,,,
23,24,"23,The climate seemed to be improving.",0.30618621784789696,0.30618621784789696,0.40824829046386296,0.40824829046386296,0.40824829046386296,0.0510310363079829,0.30618621784789696,climate seemed to be improving,30,5,1.0421903063287732,1.027317094660751,1.3259360829073938,5.578548161213437,1.0726430905564353,1.1070008159634048,1.4286872616884265,6.08494485664152,1.3244115995932888,1.1357949742556908,1.636310467251298,9.17025885372131,-0.11170035392693152,-0.0371390547327232,0.002998803073953461,0.37938170866628684,1.8857535272282933,1.5834373660593561,0.15906794851621944,7.338975027286222,0.9959217474602967,1.2380285063510283,1.4347890143379487,7.242473703152064,2.6754460653585523,0.40824829046386296,4.616124655021574,0.08148668472332594,,,,,,,,,,,,,,,,
24,25,"24,Taxation had become a thing of beauty.",0.188982236504614,0.188982236504614,0.3779644730092271,0.0,0.3779644730092271,0.233960008792712,0.0,had become a thing of beauty,28,6,0.6114969313554899,0.6340738767179114,0.665935873919434,2.8702504044542563,0.619390023928214,0.6832557372556922,0.7180214727473978,3.130799435826354,1.2308162859742164,1.0515418163865657,1.2682851978922742,7.077362717825432,0.4338732467285158,0.40509104651698047,0.17021903280640516,1.9087279047892756,0.03807253962978317,0.0,0.020060267877775095,0.0,0.9083557731835148,1.1461916752711716,1.086438677699972,5.589549236194032,0.1538057658345585,0.0,0.07838487812139548,0.0,,,,,,,,,,,,,,,,
25,26,"25,""The poor were getting a little richer, and the rich a little poorer (in accordance with what may be known some day as Kinbotes Law).""",0.0,0.0,0.0,-0.04,0.0,0.0462,0.0025,poor were getting a little richer and the rich a little poorer in accordance with what may be known some day as kinbotes law,124,24,-0.08296238920099665,0.0,-0.03353148045833331,0.0,-0.11144503177772537,0.0,-0.03514119670023895,0.0,0.06267744610841489,0.0,0.02376652546217719,0.0,-0.12610860122446366,-0.048818066791890706,-0.04506615997850496,-0.06020606446786236,0.053158791719976665,0.012928711955006696,0.020297098978474617,0.012503607899474712,-0.1845324457684505,0.0,-0.09154700586010794,0.0,-0.0932635161123505,-0.04,-0.014387944311041715,-0.0016659725114535609,,,,,,,,,,,,,,,,
26,27,"26,""Medical care was spreading to the confines of the state: less and less often, on his tour of the country, every autumn, when the rowans hung coral-heavy, and the puddles tinkled with Muscovy glass, the friendly and eloquent monarch would be interrupted by a pertussal backdraucht in a crowd of schoolchildren.""",-0.18721131622601503,0.208012573584461,-0.117873791697861,-0.138675049056307,0.27735009811261496,0.21439162584105104,0.0797381532073767,care was spreading to the confines of the state less and less often on his tour of the country every autumn when the rowans hung coral heavy and the puddles tinkled with muscovy glass the friendly and eloquent monarch would be interrupted by a pertussal backdraucht in a crowd of schoolchildren,294,51,-0.7709140500102903,-0.6281320786570012,-0.11517048690520866,-0.33500404244289295,0.6929844406156958,0.752058960416816,0.06253225541021966,0.40601585974369175,-0.3016238682142174,-0.3279388140358751,-0.021961962287188188,-0.2600500109073886,0.37551183464091675,0.3577845545137609,-0.03180882250922086,0.06104157800821849,0.5192524918269653,0.4123646458569467,0.023615776483541216,0.1877147273242271,0.6174282579431093,0.8410747472145651,0.010297241885552116,0.48325157524588563,-0.7027528540227952,-0.138675049056307,-0.07300468745538655,-0.0027185855529564206,,,,,,,,,,,,,,,,
27,28,"27,Parachuting had become a popular sport.",0.20412414523193198,0.20412414523193198,0.40824829046386296,0.40824829046386296,0.0,0.14370339824328,-0.153093108923949,had become a popular sport,26,5,0.6671394078188524,0.6848780631071697,0.8727802284521543,3.7190321074756363,0.6779470497783843,0.7380005439756057,0.9407444422255411,4.056629904427693,1.3244115995932888,1.1357949742556908,1.636310467251298,9.17025885372131,0.16468885602451871,0.18689603082550807,0.11061434376964725,1.3636012499861634,-0.885767954169475,-0.7917186830296807,-0.049443572441447314,-3.6694875136431233,-0.1845324457684505,0.0,-0.09154700586010794,0.0,2.6754460653585523,0.40824829046386296,4.616124655021574,0.08148668472332594,,,,,,,,,,,,,,,,
28,29,"28,""Everybody, in a word, was contenteven the political mischiefmakers who were contentedly making mischief paid by a contented Sosed (Zemblas gigantic neighbor).""",0.0319801074533416,0.0319801074533416,-0.21320071635560997,-0.21320071635560997,0.426401432711221,0.528098174412847,-0.29315098498896397,in a word was contenteven the political mischiefmakers who were contentedly making mischief paid by a contented sosed zemblas gigantic neighbor,143,21,0.03455597709703798,0.107299771057057,0.00032757227351829437,0.138939950792254,0.012228939090823444,0.11562246431037286,0.0013170802742099687,0.1515523241035267,-0.5962417255252644,-0.5931495802940772,-0.17704448257059427,-1.1419775155361582,1.311120934330116,1.1161689528582146,0.08997406674070342,1.1748314509514117,-1.730947324383032,-1.516025857699523,-0.011676024619331425,-1.6755322945119415,1.0484117477535584,1.2930786023515253,0.28860396785243864,1.8038186833745244,-1.1630779316791207,-0.21320071635560997,-0.48670241976564305,-0.010147582882227984,,,,,,,,,,,,,,,,
29,30,"29,But let us not pursue this tiresome subject.",0.176776695296637,0.176776695296637,0.353553390593274,0.0,0.707106781186547,0.24147696577520603,0.162045304021917,let us not pursue this tiresome subject,39,7,0.5666448224425501,0.5931218011454898,0.5274233994211931,2.3018672147853083,0.572188564396142,0.6391272190896082,0.5688759488112649,2.510820855982873,1.1553712758487706,0.9836273011961214,1.0218385841959083,5.6758633957596505,0.4562920753657003,0.42326326167953765,0.14414950870769014,1.6703038362486669,1.015935062232457,0.8380148237443412,0.07263890404496112,2.7759135036818123,1.8600741929114675,2.1443282742185885,1.7978816100302772,8.965350279025367,0.1538057658345585,0.0,0.07838487812139548,0.0,,,,,,,,,,,,,,,,
