"","sent_raw","syuzhet","bing","afinn","nrc"
"161","that is elvedon",0,0,0,0
"162","the lady sits between the two long windows  writing",0,0,0,0
"163","the gardeners sweep the lawn with giant brooms",0,0,0,0
"164","we are the first to come here",0,0,0,0
"165","we are the discoverers of an unknown land",-0.5,-1,0,0
"166","do not stir  if the gardeners saw us they would shoot us",-0.5,0,-1,-1
"167","we should be nailed like stoats to the stable door",1.5,2,4,1
"168","look",0,0,0,0
"169","do not move",0,0,0,0
"170","grasp the ferns tight on the top of the wall",0,1,2,1
"171","i see the lady writing",0,0,0,0
"172","i see the gardeners sweeping   said susan",0,1,0,0
"173","if we died here  nobody would bury us",-0.5,-1,-3,0
"174","run   said bernard",0,0,0,0
"175","run",0,0,0,0
"176","the gardener with the black beard has seen us",-0.25,0,0,-1
"177","we shall be shot",-0.4,0,0,-1
"178","we shall be shot like jays and pinned to the wall",0.1,1,2,-1
"179","we are in a hostile country",-0.75,-1,-2,-1
"180","we must escape to the beech wood",-0.25,0,-1,0
"181","we must hide under the trees",0,0,-1,0
"182","i turned a twig as we came",0,0,0,0
"183","there is a secret path",0,0,0,0
"184","bend as low as you can",0,0,0,0
"185","follow without looking back",0,0,0,0
"186","they will think we are foxes",0,0,0,0
"187","run",0,0,0,0
"188","now we are safe",0.75,1,1,1
"189","now we can stand upright again",0.6,0,0,1
"190","now we can stretch our arms in this high canopy  in this vast wood",0,0,0,0
"191","i hear nothing",0,0,0,0
"192","that is only the murmur of the waves in the air",-0.25,0,0,0
"193","that is a wood pigeon breaking cover in the tops of the beech trees",-0.6,0,2,-1
"194","the pigeon beats the air  the pigeon beats the air with wooden wings",0,0,0,-1
"195","now you trail away   said susan   making phrases  now you mount like an air ball own string  higher and higher through the layers of the leaves  out of reach  now you lag  now you tug at my skirts  looking back  making phrases  you have escaped me  here is the garden  here is the hedge  here is rhoda on the path rocking petals to and fro in her brown basin",0.35,-1,2,0
"196","my ships are white   said rhoda",0.4,0,0,1
"197","i do not want red petals of hollyhocks or geranium  i want white petals that float when i tip the basin up  i have a fleet now swimming from shore to shore  i will drop a twig in as a raft for a drowning sailor  i will drop a stone in and see bubbles rise from the depths of the sea  neville has gone and susan has gone  jinny is in the kitchen garden picking currants with louis perhaps  i have a short time alone  while miss hudson spreads our copy books on the schoolroom table  i have a short space of freedom  i have picked all the fallen petals and made them swim  i have put raindrops in some  i will plant a lighthouse here  a head of sweet alice  and i will now rock the brown basin from side to side so that my ships may ride the waves  some will founder  some will dash themselves against the cliffs  one sails alone  that is my ship  it sails into icy caverns where the sea bear barks and stalactites swing green chains  the waves rise  their crests curl  look at the lights on the mastheads  they have scattered  they have foundered  all except my ship  which mounts the wave and sweeps before the gale and reaches the islands where the parrots chatter and the creepers",1.15,-2,0,10
"198","where is bernard   said neville",0,0,0,0
"199","he has my knife  we were in the tool she would making boats  and susan came past the door  and bernard dropped his boat and went after her taking my knife  the sharp one that cuts the keel  he is like a dangling wire  a broken bell pull  always twangling  he is like the seaweed hung outside the window  damp now  now dry  he leaves me in the lurch  he follows susan  and if susan cries he will take my knife and tell her stories  the big blade is an emperor  the broken blade a negro  i hate dangling things  i hate dampish things  i hate wandering and mixing things together  now the bell rings and we shall be late  now we must drop our toys  now we must go in together  the copy books are laid out side by side on the green baize table",-3.15,-3,-6,-4
"200","i will not conjugate the verb   said louis   until bernard has said it  my father is a banker in brisbane and i speak with an australian accent  i will wait and copy bernard  he is english  they are all english  susan own father is a clergyman  rhoda has no father  bernard and neville are the sons of gentlemen  jinny lives with her grandmother in london  now they suck their pens  now they twist their copy books  and  looking sideways at miss hudson  count the purple buttons on her bodice  bernard has a chip in his hair  susan has a red look in her eyes  both are flushed  but i am pale  i am neat  and my knickerbockers are drawn together by a belt with a brass snake  i know the lesson by heart  i know more than they will ever know  i knew my cases and my genders  i could know everything in the world if i wished  but i do not wish to come to the top and say my lesson  my roots are threaded  like fibres in a flower pot  round and round about the world  i do not wish to come to the top and live in the light of this great clock  yellow faced  which ticks and ticks  jinny and susan  bernard and neville bind themselves into a thong with which to lash me  they laugh at my neatness  at my australian accent  i will now try to imitate bernard softly lisping latin",2.25,0,3,-1
"201","those are white words   said susan   like stones one picks up by the seashore",0.9,1,2,0
"202","they flick their tails right and left as i speak them   said bernard",0.8,1,0,0
"203","they wag their tails  they flick their tails  they move through the air in flocks  now this way  now that way  moving all together  now dividing  now coming together",0,0,0,0
"204","those are yellow words  those are fiery words   said jinny",0.25,1,0,-1
"205","i should like a fiery dress  a yellow dress  a fulvous dress to wear in the evening",0.75,2,2,-1
"206","each tense   said neville   means differently  there is an order in this world  there are distinctions  there are differences in this world  upon whose verge i step  for this is only a beginning",-0.5,-1,-2,-1
"207","now miss hudson   said rhoda   has shut the book  now the terror is beginning  now taking her lump of chalk she draws figures  six  seven  eight  and then a cross and then a line on the blackboard  what is the answer  the others look  they look with understanding  louis writes  susan writes  neville writes  jinny writes  even bernard has now begun to write  but i cannot write  i see only figures  the others are handing in their answers  one by one  now it is my turn  but i have no answer  the others are allowed to go  they slam the door  miss hudson goes  i am left alone to find an answer  the figures mean nothing now  meaning has gone  the clock ticks  the two hands are convoys marching through a desert  the black bars on the clock face are green oases  the long hand has marched ahead to find water  the other  painfully stumbles among hot stones in the desert  it will die in the desert  the kitchen door slams  wild dogs bark far away  look  the loop of the figure is beginning to fill with time  it holds the world in it  i begin to draw a figure and the world is looped in it  and i myself am outside the loop  which i now join  so  and seal up  and make entire  the world is entire  and i am outside of it  crying   oh save me  from being blown for ever outside the loop of time",-3.3,-6,-12,-5
"208","there rhoda sits staring at the blackboard   said louis   in the schoolroom  while we ramble off  picking here a bit of thyme  pinching here a leaf of southernwood while bernard tells a story  her shoulder blades meet across her back like the wings of a small butterfly  and as she stares at the chalk figures  her mind lodges in those white circles  it steps through those white loops into emptiness  alone  they have no meaning for her  she has no answer for them  she has no body as the others have  and i  who speak with an australian accent  whose father is a banker in brisbane  do not fear her as i fear the others",-1.2,-1,-4,-1
"209","let us now crawl   said bernard   under the canopy of the currant leaves  and tell stories  let us inhabit the underworld  let us take possession of our secret territory  which is lit by pendant currants like candelabra  shining red on one side  black on the other  here  jinny  if we curl up close  we can sit under the canopy of the currant leaves and watch the censers swing  this is our universe  the others pass down the carriage drive  the skirts of miss hudson and miss curry sweep by like candle extinguishers  those are susan own white socks  those are louis  neat sand shoes firmly printing the gravel",1.2,1,0,0
"210","here come warm gusts of decomposing leaves  of rotting vegetation",-0.5,1,1,-1
"211","we are in a swamp now  in a malarial jungle",-0.6,0,0,-1
"212","there is an elephant white with maggots  killed by an arrow shot dead in its eye",-1.5,-2,-6,0
"213","the bright eyes of hopping birds  eagles  vultures  are apparent",0.5,1,1,0
"214","they take us for fallen trees",-0.5,-1,-2,0
"215","they pick at a worm  that is a hooded cobra  and leave it with a festering brown scar to be mauled by lions",-1.8,-1,-3,-2
"216","this is our world  lit with crescents and stars of light  and great petals half transparent block the openings like purple windows",0.35,3,4,0
"217","everything is strange",-0.5,-1,-1,0
"218","things are huge and very small",0,0,1,-1
"219","the stalks of flowers are thick as oak trees",0,0,0,1
"220","leaves are high as the domes of vast cathedrals",0,0,0,0
"221","we are giants  lying here  who can make forests quiver",-1.1,-1,0,-2
"222","this is here   said jinny   this is now  but soon we shall go  soon miss curry will blow her whistle  we shall walk  we shall part  you will go to school  you will have masters wearing crosses with white ties  i shall have a mistress in a school on the east coast who sits under a portrait of queen alexandra  that is where i am going  and susan and rhoda  this is only here  this is only now  now we lie under the currant bushes and every time the breeze stirs we are mottled all over  my hand is like a snake own skin  my knees are pink floating islands  your face is like an apple tree netted under",-0.35,-1,0,0
"223","the heat is going   said bernard   from the jungle  the leaves flap black wings over us  miss curry has blown her whistle on the terrace  we must creep out from the awning of the currant leaves and stand upright  there are twigs in your hair  jinny  there is a green caterpillar on your neck  we must form  two by two  miss curry is taking us for a brisk walk  while miss hudson sits at her desk settling her accounts",0.1,-1,0,-1
"224","it is dull   said jinny   walking along the high road with no windows to look at  with no bleared eyes of blue glass let into the pavement",-0.75,-1,-3,-1
"225","we must form into pairs   said susan   and walk in order  not shuffling our feet  not lagging  with louis going first to lead us  because louis is alert and not a wool gatherer",-0.75,0,-3,0
"226","ownince i am supposed   said neville   to be too delicate to go with them  since i get so easily tired and then am sick  i will use this hour of solitude  this reprieve from conversation  to coast round the purlieus of the house and recover  if i can  by standing on the same stair half way up the landing  what i felt when i heard about the dead man through the swing door last night when cook was shoving in and out the dampers",-0.9,-1,-7,0
"227","he was found with his throat cut",0.35,0,-1,1
"228","the apple tree leaves became fixed in the sky  the moon glared  i was unable to lift my foot up the stair",-1.3,-1,-2,1
"229","he was found in the gutter",0.2,-1,0,1
"230","his blood gurgled down the gutter",-0.4,-1,0,0
"231","his jowl was white as a dead codfish",-0.6,-1,-3,1
"232","i shall call this stricture  this rigidity   death among the apple trees  for ever",-1,-2,-2,-2
"233","there were the floating  pale grey clouds  and the immitigable tree  the implacable tree with its greaved silver bark",-1.1,-2,-1,-1
"234","the ripple of my life was unavailing",0,0,-2,0
"235","i was unable to pass by",-0.5,-1,-2,-1
"236","there was an obstacle",-0.75,-1,-2,-1
"237","i cannot surmount this unintelligible obstacle   i said",-0.65,-1,-2,-2
"238","and the others passed on",0,0,0,0
"239","but we are doomed  all of us  by the apple trees  by the immitigable tree which we cannot pass",-1,-1,-2,0
"240","now the stricture and rigidity are over  and i will continue to make my survey of the purlieus of the house in the late afternoon  in the sunset  when the sun makes oleaginous spots on the linoleum  and a crack of light kneels on the wall  making the chair legs look broken",-0.15,-3,-1,-1
"241","i saw florrie in the kitchen garden   said susan   as we came back from our walk  with the washing blown out round her  the pyjamas  the drawers  the night gowns blown tight  and ernest kissed her  he was in his green baize apron  cleaning silver  and his mouth was sucked like a purse in wrinkles and he seized her with the pyjamas blown out hard between them  he was blind as a bull  and she swooned in anguish  only little veins streaking her white cheeks red  now though they pass plates of bread and butter and cups of milk at tea time i see a crack in the earth and hot steam hisses up  and the urn roars as ernest roared  and i am blown out hard like the pyjamas  even while my teeth meet in the soft bread and butter  and i lap the sweet milk  i am not afraid of heat  nor of the frozen winter  rhoda dreams  sucking a crust soaked in milk  louis regards the wall opposite with snail green eyes  bernard moulds his bread into pellets and calls them  people   neville with his clean and decisive ways has finished  he has rolled his napkin and slipped it through the silver ring  jinny spins her fingers on the table cloth  as if they were dancing in the sunshine  pirouetting  but i am not afraid of the heat or of the frozen winter",0.35,-2,3,2
"242","now   said louis   we all rise  we all stand up  miss curry spreads wide the black book on the harmonium  it is difficult not to weep as we sing  as we pray that god may keep us safe while we sleep  calling ourselves little children  when we are sad and trembling with apprehension it is sweet to sing together  leaning slightly  i towards susan  susan towards bernard  clasping hands  afraid of much  i of my accent  rhoda of figures  yet resolute to conquer",-1.55,-3,-3,0
"243","we troop upstairs like ponies   said bernard   owntamping  clattering one behind another to take our turns in the bathroom",0.5,1,2,0
"244","we buffet  we tussle  we spring up and down on the hard  white beds",0.15,-1,-1,0
"245","my turn has come",0,0,0,0
"246","i come now",0,0,0,0
"247","mrs constable  girt in a bath towel  takes her lemon coloured sponge and soaks it in water  it turns chocolate brown  it drips  and  holding it high above me  shivering beneath her  she squeezes it",0.6,-2,0,0
"248","water pours down the runnel of my spine",0,0,0,0
"249","bright arrows of sensation shoot on either side",0.6,2,0,-1
"250","i am covered with warm flesh",0.5,1,1,0
"251","my dry crannies are wetted  my cold body is warmed  it is sluiced and gleaming",-0.5,-1,0,-1
"252","water descends and sheets me like an eel",0.5,1,2,0
"253","now hot towels envelop me  and their roughness  as i rub my back  makes my blood purr",-0.5,1,0,0
"254","rich and heavy sensations form on the roof of my mind  down showers the day  the woods  and elvedon  susan and the pigeon",1,2,2,-1
"255","pouring down the walls of my mind  running together  the day falls copious  resplendent",0.25,0,0,1
"256","now i tie my pyjamas loosely round me  and lie under this thin sheet afloat in the shallow light which is like a film of water drawn over my eyes by a wave",0,-1,2,-1
"257","i hear through it far off  far away  faint and far  the chorus beginning  wheels  dogs  men shouting  church bells  the chorus beginning",-0.45,-1,0,2
"258","as i fold up my frock and my chemise   said rhoda   owno i put off my hopeless desire to be susan  to be jinny  but i will stretch my toes so that they touch the rail at the end of the bed  i will assure myself  touching the rail  of something hard  now i cannot sink  cannot altogether fall through the thin sheet now  now i spread my body on this frail mattress and hang suspended  i am above the earth now  i am no longer upright  to be knocked against and damaged  all is soft  and bending  walls and cupboards whiten and bend their yellow squares on top of which a pale glass gleams  out of me now my mind can pour  i can think of my armadas sailing on the high waves  i am relieved of hard contacts and collisions  i sail on alone under the white cliffs  oh  but i sink  i fall  that is the corner of the cupboard  that is the nursery looking glass  but they stretch  they elongate  i sink down on the black plumes of sleep  its thick wings are pressed to my eyes  travelling through darkness i see the stretched flower beds  and mrs constable runs from behind the corner of the pampas grass to say my aunt has come to fetch me in a carriage  i mount  i escape  i rise on spring heeled boots over the tree tops  but i am now fallen into the carriage at the hall door  where she sits nodding yellow plumes with eyes hard like glazed marbles  oh  to awake from dreaming  look  there is the chest of drawers  let me pull myself out of these waters  but they heap themselves on me  they sweep me between their great shoulders  i am turned  i am tumbled  i am stretched  among these long lights  these long waves  these endless paths  with people pursuing  pursuing",-1.75,-6,-3,2
"259","the sun rose higher",0.6,0,1,1
"260","blue waves  green waves swept a quick fan over the beach  circling the spike of sea holly and leaving shallow pools of light here and there on the sand",0,-1,3,2
"261","a faint black rim was left behind them",-1.05,-1,0,-1
"262","the rocks which had been misty and soft hardened and were marked with red clefts",-0.15,0,0,0
"263","sharp stripes of shadow lay on the grass  and the dew dancing on the tips of the flowers and leaves made the garden like a mosaic of single sparks not yet formed into one whole",1.1,2,2,1
"264","the birds  whose breasts were specked canary and rose  now sang a strain or two together  wildly  like skaters rollicking arm in arm  and were suddenly silent  breaking asunder",-0.7,-2,3,2
"265","the sun laid broader blades upon the house",1,0,0,1
"266","the light touched something green in the window corner and made it a lump of emerald  a cave of pure green like stoneless fruit",1.75,1,3,-1
"267","it sharpened the edges of chairs and tables and stitched white table cloths with fine gold wires",1.15,2,4,2
"268","as the light increased a bud here and there split asunder and shook out flowers  green veined and quivering  as if the effort of opening had set them rocking  and pealing a faint carillon as they beat their frail clappers against their white walls",-2.4,-4,1,1
"269","everything became softly amorphous  as if the china of the plate flowed and the steel of the knife were liquid",-0.4,-1,0,0
