,sent_no,sent_no,parag_no,sect_no,sent_raw,sent_clean,char_len,token_len,sentimentr,sentimentr_stdscaler,sentimentr_medianiqr,sentimentr_lnorm_stdscaler,sentimentr_lnorm_medianiqr,syuzhet,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,sentiword,sentiword_stdscaler,sentiword_medianiqr,sentiword_lnorm_stdscaler,sentiword_lnorm_medianiqr,senticnet,senticnet_stdscaler,senticnet_medianiqr,senticnet_lnorm_stdscaler,senticnet_lnorm_medianiqr,nrc,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,afinn,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,scores,vader,vader_stdscaler,vader_medianiqr,vader_lnorm_stdscaler,vader_lnorm_medianiqr,textblob,textblob_stdscaler,textblob_medianiqr,textblob_lnorm_stdscaler,textblob_lnorm_medianiqr,pattern,pattern_stdscaler,pattern_medianiqr,pattern_lnorm_stdscaler,pattern_lnorm_medianiqr,roberta15lg,yelp,nlptown,huggingface,hinglish,imdb2way,t5imdb50k,robertaxml8lang
871,871,871,149,10,He had lost his temper over the Lighthouse.,he had lost his temper over the lighthouse ,43,8,-0.65,-0.6866261092184897,-0.6666666666666667,-0.6866261092184897,-1.792757334467164,-0.65,-0.7125259286439951,-0.8125,-0.7125259286439951,-1.8834090520111908,-64.94684094275742,-2.085457413256278,-3.389808217445317,-2.085457413256278,-30.10450144661507,-0.25,-0.4623017978421122,-0.3773584905660379,-0.4623017978421122,-0.7636323355364801,-1.1520000000000001,-1.1058704873693783,-0.9512017479970868,-1.1058704873693783,-1.8306452498284105,0.0,-0.13845285763131185,0.0,-0.13845285763131185,0.0,-1.3764994117198055,-1.6458283788943568,-3.770310802882225,-1.6458283788943568,-14.587202562673221,"{'neg': 0.459, 'neu': 0.541, 'pos': 0.0, 'compound': -0.6249}",-0.6249,-1.7291262815708588,-1.5651847213525358,-1.7291262815708588,-5.785412389807996,0.0,-0.2284188409795207,0.0,-0.2284188409795207,0.0,0.0,-0.27238351099745245,0.0,-0.27238351099745245,0.0,-0.9988810420036316,0.4626452922821045,1.380585938692093,-0.999771773815155,-1.5192188620567322,0.6904413104057312,-1,-1.8856059908866882
872,872,872,149,10,"He looked into the hedge, into its intricacy, its darkness.",he looked into the hedge  into its intricacy  its darkness ,59,10,-1.75,-1.7284775541465691,-1.794871794871795,-1.7284775541465691,-3.8613234896215833,-0.75,-0.8096120441665383,-0.9375,-0.8096120441665383,-1.7385314326257146,-60.55862131282277,-1.9426776627138056,-3.16077131979824,-1.9426776627138056,-22.456360635292018,-1.0,-1.497932433967066,-1.5094339622641515,-1.497932433967066,-2.4436234737167366,0.06499999999999999,-0.2305890375176251,-0.06482155863073563,-0.2305890375176251,-0.07579104537506158,-8.128372959350388,-0.976065745394836,-1.0807352085356359,-0.976065745394836,-3.322649090584734,-0.4162183486928336,-0.5654252380697721,-1.1400459187074654,-0.5654252380697721,-3.528638696676523,"{'neg': 0.182, 'neu': 0.818, 'pos': 0.0, 'compound': -0.25}",-0.25,-0.7839493135790019,-0.6261740763932373,-0.7839493135790019,-1.8516282252545992,0.0,-0.2284188409795207,0.0,-0.2284188409795207,0.0,0.0,-0.27238351099745245,0.0,-0.27238351099745245,0.0,0.9986386299133301,0.32117336988449097,3.3266877233982086,0.8263550400733948,1.6027202606201172,0.9986977577209473,1,0.502376139163971
873,873,873,150,10,"Always, Mrs. Ramsay felt, one helped oneself out of solitude reluctantly by laying hold of some little odd or end, some sound, some sight.",always  mrs  ramsay felt  one helped oneself out of solitude reluctantly by laying hold of some little odd or end  some sound  some sight ,138,24,0.05000000000000005,-0.02362973517334806,0.05128205128205133,-0.02362973517334806,0.04596813678120937,0.05000000000000005,-0.03292311998619297,0.06250000000000007,-0.03292311998619297,0.04829253979515878,-23.934588700996237,-0.7510394401178598,-1.2492318992284803,-0.7510394401178598,-3.698095497353719,0.5625,0.6596313912932542,0.8490566037735854,0.6596313912932542,0.5727242516523601,-0.8369999999999997,-0.8793185919681439,-0.7217771303714493,-0.8793185919681439,-0.5582301995893956,0.0,-0.13845285763131185,0.0,-0.13845285763131185,0.0,-0.6101181077272645,-0.7835800228841063,-1.6711484749013557,-0.7835800228841063,-2.1552052859102173,"{'neg': 0.134, 'neu': 0.866, 'pos': 0.0, 'compound': -0.3415}",-0.3415,-1.0146340096879771,-0.8553537883531622,-1.0146340096879771,-1.0538850648740758,0.015277777777777796,-0.16767663873617225,0.11442080378250608,-0.16767663873617225,0.15433432071003472,0.014376587025298478,-0.1961126744455736,0.13358843295708106,-0.1961126744455736,0.15104884903697946,0.9960917234420776,3.5102946162223816,3.4358329474925995,0.9769530892372131,0.5669944286346436,0.9848098754882812,-1,-0.4648478925228119
874,874,874,150,10,"She listened, but it was all very still; cricket was over; the children were in their baths; there was only the sound of the sea.",she listened  but it was all very still  cricket was over  the children were in their baths  there was only the sound of the sea ,129,25,0.0,-0.07098661903371535,0.0,-0.07098661903371535,0.0,0.0,-0.08146617774746459,0.0,-0.08146617774746459,0.0,0.0,0.027721627526289358,0.0,0.027721627526289358,0.0,0.6428571428571429,0.7705918165923568,0.9703504043126692,0.7705918165923568,0.6283603218128753,-0.10800000000000004,-0.3550127768967158,-0.19082301529497456,-0.3550127768967158,-0.20195398552247176,7.564939812194433,0.6410993496231937,1.0058220564407865,0.6410993496231937,1.2369334189274162,0.0,-0.09714191091649124,0.0,-0.09714191091649124,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.15366325863644595,0.0,-0.15366325863644595,0.0,0.20000000000000004,0.5667518065697669,1.4978723404255323,0.5667518065697669,1.93956149954138,0.18582318817556,0.7134478262974934,1.726684398166224,0.7134478262974934,1.8742726283332842,-0.9971530437469482,1.5015032291412354,1.4008947610855103,-0.9856536984443665,0.8438669443130493,0.9926871061325073,1,0.5648095607757568
875,875,875,150,10,She stopped knitting; she held the long reddish-brown stocking dangling in her hands a moment.,she stopped knitting  she held the long reddish brown stocking dangling in her hands a moment ,94,15,-0.4,-0.4498416899166534,-0.4102564102564103,-0.4498416899166534,-0.5883921507994795,-0.4,-0.4698106398376373,-0.5,-0.4698106398376373,-0.6181445093780319,0.0,0.027721627526289358,0.0,0.027721627526289358,0.0,-0.125,-0.2896966918212866,-0.18867924528301894,-0.2896966918212866,-0.2036352894763947,0.086,-0.21548557782420946,-0.049526584122359815,-0.21548557782420946,-0.0847305020090432,0.0,-0.13845285763131185,0.0,-0.13845285763131185,0.0,-0.3481180554173769,-0.4888062422583215,-0.9535153112623771,-0.4888062422583215,-1.967529535423528,"{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.2263}",-0.2263,-0.7241981955704476,-0.5668127739511585,-0.7241981955704476,-1.1173959130003088,-0.05,-0.42721150286684256,-0.37446808510638296,-0.42721150286684256,-0.8081506248089081,-0.017968878979626443,-0.3677122165701944,-0.16696830622314499,-0.3677122165701944,-0.3020665178550329,-0.9975439310073853,1.4439198970794678,1.43115234375,-0.9976259469985962,0.8385741114616394,-0.9990823268890381,-1,0.5409627556800842
876,876,876,150,10,She saw the light again.,she saw the light again ,24,5,0.0,-0.07098661903371535,0.0,-0.07098661903371535,0.0,0.0,-0.08146617774746459,0.0,-0.08146617774746459,0.0,0.0,0.027721627526289358,0.0,0.027721627526289358,0.0,0.15625,0.09866479672557102,0.2358490566037737,0.09866479672557102,0.7636323355364801,0.6559999999999999,0.19446547099707195,0.3656227239621268,0.19446547099707195,1.3782310097434274,0.0,-0.13845285763131185,0.0,-0.13845285763131185,0.0,0.0,-0.09714191091649124,0.0,-0.09714191091649124,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.15366325863644595,0.0,-0.15366325863644595,0.0,0.4,1.3619224541190542,2.9957446808510637,1.3619224541190542,19.395614995413798,0.2469992810028629,1.0379999448707762,2.2951377008072003,1.0379999448707762,12.456572189588421,0.9956236481666565,2.3012206852436066,4.3062222599983215,0.997837245464325,0.675139844417572,0.9950785636901855,1,1.6007299423217773
877,877,877,150,10,"With some irony in her interrogation, for when one woke at all, one's relations changed, she looked at the steady light, the pitiless, the remorseless, which was so much her, yet so little her, which had her at its beck and call (she woke in the night and saw it bent across their bed, stroking the floor), but for all that she thought, watching it with fascination, hypnotised, as if it were stroking with its silver fingers some sealed vessel in her brain whose bursting would flood her with delight, she had known happiness, exquisite happiness, intense happiness, and it silvered the rough waves a little more brightly, as daylight faded, and the blue went out of the sea and it rolled in waves of pure lemon which curved and swelled and broke upon the beach and the ecstasy burst in her eyes and waves of pure delight raced over the floor of her mind and she felt, It is enough!",with some irony in her interrogation  for when one woke at all  one own relations changed  she looked at the steady light  the pitiless  the remorseless  which was so much her  yet so little her  which had her at its beck and call  she woke in the night and saw it bent across their bed  stroking the floor   but for all that she thought  watching it with fascination  hypnotised  as if it were stroking with its silver fingers some sealed vessel in her brain whose bursting would flood her with delight  she had known happiness  exquisite happiness  intense happiness  and it silvered the rough waves a little more brightly  as daylight faded  and the blue went out of the sea and it rolled in waves of pure lemon which curved and swelled and broke upon the beach and the ecstasy burst in her eyes and waves of pure delight raced over the floor of her mind and she felt  it is enough ,883,161,4.550000000000002,4.238489812259706,4.666666666666668,4.238489812259706,0.6235677685103179,5.550000000000002,5.306813233753682,6.937500000000001,5.306813233753682,0.7990765590950489,49.2805342995115,1.6311651620944967,2.5721275693118795,1.6311651620944967,1.1350445992268892,0.34375,0.35757245575680946,0.5188679245283022,0.35757245575680946,0.05217363783168498,7.6599999999999975,5.231828884934359,5.4668608885651855,5.231828884934359,0.4031808405188414,46.39572695654429,4.64253578921159,6.1687001689389245,4.64253578921159,1.177966562236467,4.240885099440662,4.674237800424522,11.616027415679081,4.674237800424522,2.233143341910291,"{'neg': 0.045, 'neu': 0.753, 'pos': 0.202, 'compound': 0.989}",0.9890000000000001,2.3397483747163053,2.477144646211647,2.3397483747163053,0.4549715067768443,0.3233465608465609,1.0571596298764536,2.421659349318924,1.0571596298764536,0.4869181214496146,0.3284716129024282,5.784901677393401,10.609339989877666,5.784901677393401,1.7882255583497335,0.9974954128265381,3.248889595270157,2.4460316002368927,0.9887440800666809,0.6584485769271851,0.9987808465957642,1,-1.3940127491950989
878,878,878,150,10,It is enough!,it is enough ,13,3,-0.25,-0.30777103833555164,-0.25641025641025644,-0.30777103833555164,-1.8387254712483727,-0.25,-0.3241814665538225,-0.3125,-0.3241814665538225,-1.9317015918063491,47.650535804050435,1.5781298087637423,2.487052110457655,1.5781298087637423,58.89927221389564,0.125,0.05551352022036462,0.18867924528301894,0.05551352022036462,1.0181764473819734,0.579,0.13908611878788124,0.30954115076474875,0.13908611878788124,2.098828948847858,0.0,-0.13845285763131185,0.0,-0.13845285763131185,0.0,0.0,-0.09714191091649124,0.0,-0.09714191091649124,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.15366325863644595,0.0,-0.15366325863644595,0.0,0.0,-0.2284188409795207,0.0,-0.2284188409795207,0.0,0.0,-0.27238351099745245,0.0,-0.27238351099745245,0.0,0.9948063492774963,4.668851673603058,4.459291458129883,0.9994178414344788,1.946590781211853,0.594417154788971,0,1.5984362959861755
879,879,879,151,10,He turned and saw her.,he turned and saw her ,22,5,0.0,-0.07098661903371535,0.0,-0.07098661903371535,0.0,0.0,-0.08146617774746459,0.0,-0.08146617774746459,0.0,0.0,0.027721627526289358,0.0,0.027721627526289358,0.0,-0.25,-0.4623017978421122,-0.3773584905660379,-0.4623017978421122,-1.2218117368583683,0.53,0.10384471283657816,0.2738528769118719,0.10384471283657816,1.084394956904727,0.0,-0.13845285763131185,0.0,-0.13845285763131185,0.0,0.0,-0.09714191091649124,0.0,-0.09714191091649124,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.15366325863644595,0.0,-0.15366325863644595,0.0,0.0,-0.2284188409795207,0.0,-0.2284188409795207,0.0,0.0,-0.27238351099745245,0.0,-0.27238351099745245,0.0,0.9966585636138916,0.3282190263271332,0.2651856541633606,0.9993085861206055,0.6717778444290161,0.8441729545593262,1,0.6052611470222473
880,880,880,151,10,"She was lovely, lovelier now than ever he thought.",she was lovely  lovelier now than ever he thought ,50,9,0.75,0.6393666388717935,0.7692307692307693,0.6393666388717935,1.8387254712483727,0.75,0.6466796886716092,0.9375,0.6466796886716092,1.9317015918063491,31.277127264959102,1.045387288131004,1.632465282095673,1.045387288131004,12.886878757061744,0.5625,0.6596313912932542,0.8490566037735854,0.6596313912932542,1.5272646710729605,1.311,0.6655495709583689,0.8426802621995632,0.6655495709583689,1.5469146697063847,8.198586437918914,0.7063953913586004,1.090070678104054,0.7063953913586004,3.7237226397873653,1.3059236913957686,1.3721404816923433,3.5769998588357947,1.3721404816923433,12.301590384090895,"{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.5859}",0.5859,1.3234751397269282,1.4675015654351908,1.3234751397269282,4.8216398985629745,0.5,1.7595077778936976,3.7446808510638303,1.7595077778936976,13.469177080148466,0.2265288295237375,0.9293998678037976,2.1049245764955518,0.9293998678037976,6.346785721913585,0.9986205101013184,4.526192605495453,4.782263457775116,0.999860942363739,1.96885085105896,0.8071867823600769,1,1.8490824699401855
881,881,881,151,10,But he could not speak to her.,but he could not speak to her ,30,7,0.0,-0.07098661903371535,0.0,-0.07098661903371535,0.0,0.0,-0.08146617774746459,0.0,-0.08146617774746459,0.0,0.0,0.027721627526289358,0.0,0.027721627526289358,0.0,0.0,-0.117091585800461,0.0,-0.117091585800461,0.0,0.076,-0.22267770148774071,-0.05680990531682448,-0.22267770148774071,-0.024986058914855457,0.0,-0.13845285763131185,0.0,-0.13845285763131185,0.0,0.0,-0.09714191091649124,0.0,-0.09714191091649124,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.15366325863644595,0.0,-0.15366325863644595,0.0,0.0,-0.2284188409795207,0.0,-0.2284188409795207,0.0,0.0,-0.27238351099745245,0.0,-0.27238351099745245,0.0,-0.999481201171875,0.6204574108123779,2.356151729822159,-0.9779348373413086,-1.5652185082435608,-0.5548101663589478,-1,-1.6153590083122253
882,882,882,151,10,He could not interrupt her.,he could not interrupt her ,27,5,-0.75,-0.7813398769392241,-0.7692307692307693,-0.7813398769392241,-3.309705848247072,-0.75,-0.8096120441665383,-0.9375,-0.8096120441665383,-3.4770628652514293,-38.32242933372549,-1.2191774253664522,-2.0001848278105765,-1.2191774253664522,-28.421462539353172,-0.166666666666667,-0.3472317271615623,-0.25157232704402577,-0.3472317271615623,-0.8145411579055803,-0.83,-0.8742841054036722,-0.7166788055353243,-0.8742841054036722,-2.087168788020926,-8.613681450752807,-1.0260758333881688,-1.1452610338493685,-1.0260758333881688,-7.042058966058494,-1.1699752213592611,-1.413469965808042,-3.204629205532319,-1.413469965808042,-19.83775993156763,"{'neg': 0.0, 'neu': 0.663, 'pos': 0.337, 'compound': 0.2584}",0.2584,0.4978004077521799,0.6472135253600502,0.4978004077521799,3.8276858672463083,0.0,-0.2284188409795207,0.0,-0.2284188409795207,0.0,0.0,-0.27238351099745245,0.0,-0.27238351099745245,0.0,-0.9945752620697021,4.417028516530991,1.3969540297985077,0.9993280172348022,-1.8126519918441772,0.9405593276023865,-1,-1.601384699344635
883,883,883,151,10,He wanted urgently to speak to her now that James was gone and she was alone at last.,he wanted urgently to speak to her now that james was gone and she was alone at last ,85,18,-0.6,-0.6392692253581224,-0.6153846153846154,-0.6392692253581224,-0.7354901884993492,-0.6,-0.6639828708827236,-0.7499999999999999,-0.6639828708827236,-0.7726806367225398,0.0,0.027721627526289358,0.0,0.027721627526289358,0.0,-0.145833333333333,-0.3184642094914237,-0.22012578616352166,-0.3184642094914237,-0.19797875365760556,0.2520000000000001,-0.09609632500959064,0.07137654770575387,-0.09609632500959064,0.0116601608269326,0.0,-0.13845285763131185,0.0,-0.13845285763131185,0.0,-0.6688131650250312,-0.8496172766600927,-1.8319176018049912,-0.8496172766600927,-3.1500560307745937,"{'neg': 0.105, 'neu': 0.895, 'pos': 0.0, 'compound': -0.25}",-0.25,-0.7839493135790019,-0.6261740763932373,-0.7839493135790019,-1.028682347363666,0.0,-0.2284188409795207,0.0,-0.2284188409795207,0.0,0.0,-0.27238351099745245,0.0,-0.27238351099745245,0.0,0.9963847994804382,0.5569032430648804,2.2978113293647766,-0.8733422756195068,0.862538754940033,0.8556176424026489,1,-1.5684075355529785
884,884,884,151,10,"But he resolved, no; he would not interrupt her.",but he resolved  no  he would not interrupt her ,48,9,-0.15000000000000002,-0.21305727061481716,-0.15384615384615388,-0.21305727061481716,-0.3677450942496747,-0.15000000000000002,-0.2270953510312793,-0.18750000000000006,-0.2270953510312793,-0.38634031836127003,-31.277127264959102,-0.9899440330784252,-1.632465282095673,-0.9899440330784252,-12.886878757061744,-0.166666666666667,-0.3472317271615623,-0.25157232704402577,-0.3472317271615623,-0.4525228655031003,-0.83,-0.8742841054036722,-0.7166788055353243,-0.8742841054036722,-1.2269080336783469,-8.198586437918914,-0.9833011066212242,-1.090070678104054,-0.9833011066212242,-3.7237226397873653,-0.4353078971319228,-0.5869027084527694,-1.1923332862785982,-0.5869027084527694,-4.100530128030298,"{'neg': 0.209, 'neu': 0.448, 'pos': 0.343, 'compound': 0.2033}",0.2033,0.3588853612428406,0.5092047589229807,0.3588853612428406,1.6730489697522668,0.0,-0.2284188409795207,0.0,-0.2284188409795207,0.0,0.0,-0.27238351099745245,0.0,-0.27238351099745245,0.0,-0.9844055771827698,2.4245037734508514,1.3928472697734833,0.9982619881629944,-1.6060574650764465,0.9217060208320618,-1,0.5764148235321045
885,885,885,151,10,"She was aloof from him now in her beauty, in her sadness.",she was aloof from him now in her beauty  in her sadness ,57,12,-0.5,-0.5445554576373879,-0.5128205128205129,-0.5445554576373879,-0.9193627356241866,-0.5,-0.5668967553601804,-0.625,-0.5668967553601804,-0.9658507959031748,-28.6951732282652,-0.9059348484066968,-1.4977038543864307,-0.9059348484066968,-8.867291787371766,-0.5625,-0.8938145628941762,-0.8490566037735854,-0.8938145628941762,-1.14544850330472,0.419,0.024012140171381213,0.193008011653314,0.024012140171381213,0.25555185812360504,-8.009671422068505,-0.9638337848386616,-1.0649528457811976,-0.9638337848386616,-2.7284393813610732,1.160583497375444,1.2086196041560937,3.178904735116721,1.2086196041560937,8.199381911811262,"{'neg': 0.174, 'neu': 0.599, 'pos': 0.228, 'compound': 0.2263}",0.2263,0.4168716782975557,0.5668127739511585,0.4168716782975557,1.396744891250386,0.0,-0.2284188409795207,0.0,-0.2284188409795207,0.0,0.0,-0.27238351099745245,0.0,-0.27238351099745245,0.0,-0.9981081485748291,4.356358736753464,4.310270309448242,0.9880052208900452,-1.7892884612083435,0.9795393347740173,1,-1.812728464603424
886,886,886,151,10,"He would let her be, and he passed her without a word, though it hurt him that she should look so distant, and he could not reach her, he could do nothing to help her.",he would let her be  and he passed her without a word  though it hurt him that she should look so distant  and he could not reach her  he could do nothing to help her ,167,35,-0.75,-0.7813398769392241,-0.7692307692307693,-0.7813398769392241,-0.4728151211781531,-0.75,-0.8096120441665383,-0.9375,-0.8096120441665383,-0.4967232664644899,-21.95221938042295,-0.6865389773006148,-1.1457649450957377,-0.6865389773006148,-2.3258075963186857,-0.40277777777777823,-0.6732635940897886,-0.6079664570230618,-0.6732635940897886,-0.2812106378483549,0.331,-0.039278548067693785,0.12891478514202478,-0.039278548067693785,-0.041310284072561015,0.0,-0.13845285763131185,0.0,-0.13845285763131185,0.0,0.2735717592902873,0.21065108777750874,0.7493287324598026,0.21065108777750874,0.6626576096631531,"{'neg': 0.178, 'neu': 0.822, 'pos': 0.0, 'compound': -0.6939}",-0.6939,-1.903085232735004,-1.7380087664370694,-1.903085232735004,-1.4683940862904756,-0.1,-0.6260041647541643,-0.7489361702127659,-0.6260041647541643,-0.6927005355504926,-0.02804775249859485,-0.4211827734860727,-0.2606220306434344,-0.4211827734860727,-0.20207048627597665,-0.9972232580184937,0.7574661374092102,1.4769325852394104,-0.9994713664054871,1.483343631029129,0.7439232468605042,-1,-1.8252204060554504
887,887,887,151,10,"And again he would have passed her without a word had she not, at that very moment, given him of her own free will what she knew he would never ask, and called to him and taken the green shawl off the picture frame, and gone to him.",and again he would have passed her without a word had she not  at that very moment  given him of her own free will what she knew he would never ask  and called to him and taken the green shawl off the picture frame  and gone to him ,232,48,0.5,0.4025822195699572,0.5128205128205129,0.4025822195699572,0.22984068390604664,0.5,0.4039643998652512,0.625,0.4039643998652512,0.2414626989757937,20.52881820644927,0.695668947768381,1.0714725403194991,0.695668947768381,1.5859376386965682,-2.120833333333333,-3.0456248846204685,-3.2012578616352214,-3.0456248846204685,-1.079691274411301,1.862,1.0618355848189407,1.2439912600145666,1.0618355848189407,0.3007349813279686,14.418362176622347,1.347331079692622,1.9170419137533783,1.347331079692622,1.2278789323689845,0.2518129898872536,0.18617050213582856,0.6897302156430151,0.18617050213582856,0.4447570724359382,"{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.5106}",0.5106,1.1336329799782303,1.2788979336255482,1.1336329799782303,0.787867809845832,0.2500000000000001,0.7655444684570888,1.8723404255319156,0.7655444684570888,1.2627353512639192,0.25765220538425043,1.0945159630928036,2.394125553210249,1.0945159630928036,1.353522536560532,0.9808172583580017,0.7863433957099915,0.4345621168613434,0.8921383023262024,-1.487932711839676,0.9872795343399048,-1,-0.4735112488269806
888,888,888,151,10,"For he wished, she knew, to protect her.",for he wished  she knew  to protect her ,40,8,0.75,0.6393666388717935,0.7692307692307693,0.6393666388717935,2.06856615515442,0.75,0.6466796886716092,0.9375,0.6466796886716092,2.173164290782143,32.47342047137871,1.084311147917573,1.6949041087226584,1.084311147917573,15.052250723307536,0.0,-0.117091585800461,0.0,-0.117091585800461,0.0,1.14,0.5425642563119847,0.7181354697742173,0.5425642563119847,1.509990827087765,8.278528411677996,0.7146332549296655,1.100699632522526,0.7146332549296655,4.2300354935731335,0.4588331372399352,0.4190869117427973,1.2567702676274084,0.4190869117427973,4.862400854224407,"{'neg': 0.0, 'neu': 0.729, 'pos': 0.271, 'compound': 0.3818}",0.3818,0.8089096044718255,0.9562930494677522,0.8089096044718255,3.5347582820110297,0.0,-0.2284188409795207,0.0,-0.2284188409795207,0.0,0.0,-0.27238351099745245,0.0,-0.27238351099745245,0.0,0.9950756430625916,2.2901802361011505,2.318004935979843,-0.9838647246360779,0.523838996887207,0.7922644019126892,1,-0.45085132122039795
889,889,889,152,11,She folded the green shawl about her shoulders.,she folded the green shawl about her shoulders ,47,8,0.0,-0.07098661903371535,0.0,-0.07098661903371535,0.0,0.0,-0.08146617774746459,0.0,-0.08146617774746459,0.0,0.0,0.027721627526289358,0.0,0.027721627526289358,0.0,-0.1875,-0.3759992448316994,-0.2830188679245285,-0.3759992448316994,-0.5727242516523601,0.16899999999999998,-0.15579095141690008,0.010924981791697026,-0.15579095141690008,0.09473880671882698,8.278528411677996,0.7146332549296655,1.100699632522526,0.7146332549296655,4.2300354935731335,0.0,-0.09714191091649124,0.0,-0.09714191091649124,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.15366325863644595,0.0,-0.15366325863644595,0.0,-0.2,-1.0235894885288082,-1.4978723404255319,-1.0235894885288082,-6.061129686066811,-0.0957193565890373,-0.7801949538946169,-0.8894321599339441,-0.7801949538946169,-3.0170509769583065,-0.9802694320678711,0.3496111333370209,1.2487665712833405,-0.919358491897583,-1.534243643283844,0.7574237585067749,-1,-0.4777493476867676
890,890,890,152,11,She took his arm.,she took his arm ,17,4,0.0,-0.07098661903371535,0.0,-0.07098661903371535,0.0,0.0,-0.08146617774746459,0.0,-0.08146617774746459,0.0,0.0,0.027721627526289358,0.0,0.027721627526289358,0.0,0.0,-0.117091585800461,0.0,-0.117091585800461,0.0,-0.04,-0.3061063359847032,-0.14129643117261473,-0.3061063359847032,-0.2681836990194486,0.0,-0.13845285763131185,0.0,-0.13845285763131185,0.0,0.0,-0.09714191091649124,0.0,-0.09714191091649124,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.15366325863644595,0.0,-0.15366325863644595,0.0,0.0,-0.2284188409795207,0.0,-0.2284188409795207,0.0,0.0,-0.27238351099745245,0.0,-0.27238351099745245,0.0,-0.996030330657959,0.26014378666877747,0.36437442898750305,0.9968072772026062,0.8538813591003418,0.5818910598754883,0,0.5634682178497314
891,891,891,152,11,"His beauty was so great, she said, beginning to speak of Kennedy the gardener, at once he was so awfully handsome, that she couldn't dismiss him.",his beauty was so great  she said  beginning to speak of kennedy the gardener  at once he was so awfully handsome  that she could not dismiss him ,145,26,1.0,0.8761510581736297,1.0256410256410258,0.8761510581736297,0.8486425251915569,1.0,0.889394977477967,1.25,0.889394977477967,0.8915545808336999,46.55670274230532,1.5425397005053272,2.429961045713104,1.5425397005053272,6.640063945838483,0.3333333333333329,0.3431886969217401,0.50314465408805,0.3431886969217401,0.31328506073291457,-0.8370000000000001,-0.8793185919681441,-0.7217771303714495,-0.8793185919681441,-0.5269495758325287,7.521151245145508,0.6365870236902791,1.0,0.6365870236902791,1.1824746226680063,2.6503039913662705,2.8846900408520155,7.259334573260357,2.8846900408520155,8.641881627813348,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.918}",0.9179999999999999,2.1607471351126195,2.2993112085159675,2.1607471351126195,2.6150687858211112,0.65,2.3558857635556634,4.86808510638298,2.3558857635556634,6.061129686066811,0.09074857960628938,0.2090569080871853,0.8432432900348565,0.2090569080871853,0.8801148579326405,0.9974879026412964,4.785752952098846,4.553885996341705,0.9998367428779602,1.963322401046753,0.9928748607635498,1,1.7463897466659546
892,892,892,152,11,"There was a ladder against the greenhouse, and little lumps of putty stuck about, for they were beginning to mend the greenhouse.",there was a ladder against the greenhouse  and little lumps of putty stuck about  for they were beginning to mend the greenhouse ,129,22,-0.25,-0.30777103833555164,-0.25641025641025644,-0.30777103833555164,-0.2507352915338691,-0.25,-0.3241814665538225,-0.3125,-0.3241814665538225,-0.2634138534281386,-24.44364758862634,-0.7676027179655407,-1.2758015056235477,-0.7676027179655407,-4.120090234976932,0.25,0.22811862624119025,0.3773584905660379,0.22811862624119025,0.2776844856496292,-1.7059999999999995,-1.5043141383290095,-1.3546977421704296,-1.5043141383290095,-1.0557745621477106,0.0,-0.13845285763131185,0.0,-0.13845285763131185,0.0,-0.6267544318926752,-0.8022973938415515,-1.716716320544479,-0.8022973938415515,-2.4152422844181705,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.25}",-0.25,-0.7839493135790019,-0.6261740763932373,-0.7839493135790019,-0.8416491932975451,-0.1875,-0.9738913230569776,-1.4042553191489362,-0.9738913230569776,-2.06629421115914,-0.060463538574566864,-0.5931553784687774,-0.5618321897264565,-0.5931553784687774,-0.6930167698851487,0.9480457305908203,0.5004820227622986,1.3675548434257507,-0.9968304634094238,-1.574842631816864,0.8361743688583374,-1,-0.4409848749637604
