"","sent_raw","syuzhet","bing","afinn","nrc"
"50","49,""He was generally called Captain Anthony a title which, I presume, he acquired by sailing a craft on the Chesapeake Bay.""",1.3,0,0,3
"51","50,He was not considered a rich slaveholder.",0.5,1,2,0
"52","51,""He owned two or three farms, and about thirty slaves.""",-1,-1,-3,0
"53","52,His farms and slaves were under the care of an overseer.",0,-1,-1,0
"54","53,The overseer s name was Plummer.",0,0,0,0
"55","54,""Mr. Plummer was a miserable drunkard, a profane swearer, and a savage monster.""",-3.3,-5,-3,-4
"56","55,He always went armed with a cowskin and a heavy cudgel.",-0.8,0,0,0
"57","56,""I have known him to cut and slash the women s heads so horribly, that even master would be enraged at his cruelty, and would threaten to whip him if he did not mind himself.""",-3.9,-2,-10,-3
"58","57,""Master, however, was not a humane slaveholder.""",0.5,2,2,2
"59","58,It required extraordinary barbarity on the part of an overseer to affect him.",-0.25,0,0,1
"60","59,""He was a cruel man, hardened by a long life of slaveholding.""",-1.75,-2,-3,-2
"61","60,He would at times seem to take great pleasure in whipping a slave.",0.25,1,3,-1
"62","61,""I have often been awakened at the dawn of day by the most heart-rending shrieks of an own aunt of mine, whom he used to tie up to a joist, and whip upon her naked back till she was literally covered with blood.""",0.25,1,0,1
"63","62,""No words, no tears, no prayers, from his gory victim, seemed to move his iron heart from its bloody purpose.""",-3.3,-1,-9,-3
"64","63,""The louder she screamed, the harder he whipped; and where the blood ran fastest, there he whipped longest.""",-1.05,0,-2,0
"65","64,""He would whip her to make her scream, and whip her to make her hush; and not until overcome by fatigue, would he cease to swing the blood-clotted cowskin.""",-2.15,-2,-4,-2
"66","65,I remember the first time I ever witnessed this horrible exhibition.",-0.75,-1,-3,-1
"67","66,""I was quite a child, but I well remember it.""",1.4,1,0,1
"68","67,I never shall forget it whilst I remember any thing.",-0.5,0,-1,-1
"69","68,""It was the first of a long series of such outrages, of which I was doomed to be a witness and a participant.""",-2,-2,-2,-1
"70","69,It struck me with awful force.",-1.85,-2,-4,-2
"71","70,""It was the blood-stained gate, the entrance to the hell of slavery, through which I was about to pass.""",-1.55,-1,-7,-2
"72","71,It was a most terrible spectacle.",-0.35,-1,-3,-1
"73","72,I wish I could commit to paper the feelings with which I beheld it.",0.55,0,2,0
"74","73,""This occurrence took place very soon after I went to live with my old master, and under the following circumstances.""",0,1,0,1
"75","74,""Aunt Hester went out one night, where or for what I do not know, and happened to be absent when my master desired her presence.""",0.85,1,2,2
"76","75,""He had ordered her not to go out evenings, and warned her that she must never let him catch her in company with a young man, who was paying attention to her belonging to Colonel Lloyd.""",0.15,-1,-2,3
"77","76,""The young man s name was Ned Roberts, generally called Lloyd s Ned.""",0.4,0,0,1
"78","77,""Why master was so careful of her, may be safely left to conjecture.""",0.75,2,3,2
"79","78,""She was a woman of noble form, and of graceful proportions, having very few equals, and fewer superiors, in personal appearance, among the colored or white women of our neighborhood.""",1.9,2,4,3
"80","79,""Aunt Hester had not only disobeyed his orders in going out, but had been found in company with Lloyd s Ned; which circumstance, I found, from what he said while whipping her, was the chief offence.""",-0.75,-1,-2,2
"81","80,""Had he been a man of pure morals himself, he might have been thought interested in protecting the innocence of my aunt; but those who knew him will not suspect him of any such virtue.""",3.9,1,2,5
"82","81,""Before he commenced whipping Aunt Hester, he took her into the kitchen, and stripped her from neck to waist, leaving her neck, shoulders, and back, entirely naked.""",0.25,0,0,0
"83","82,""He then told her to cross her hands, calling her at the same time a d d b -h.""",0,0,0,-1
"84","83,""After crossing her hands, he tied them with a strong rope, and led her to a stool under a large hook in the joist, put in for the purpose.""",0.9,2,2,0
"85","84,""He made her get upon the stool, and tied her hands to the hook.""",0,0,0,0
"86","85,She now stood fair for his infernal purpose.",-0.25,0,2,1
"87","86,""Her arms were stretched up at their full length, so that she stood upon the ends of her toes.""",0,0,0,1
"88","87,""He then said to her, Now, you d d b -h, I learn you how to disobey my orders! and after rolling up his sleeves, he commenced to lay on the heavy cowskin, and soon the warm, red blood (amid heart-rending shrieks from her, and horrid oaths from him) came dripping to the floor.""",-0.1,-2,-2,-1
"89","88,""I was so terrified and horror-stricken at the sight, that I hid myself in a closet, and dared not venture out till long after the bloody transaction was over.""",-1.75,-2,-9,-2
"90","89,I expected it would be my turn next.",0,0,0,0
"91","90,It was all new to me. I had never seen any thing like it before.",1.3,1,2,0
"92","91,""I had always lived with my grandmother on the outskirts of the plantation, where she was put to raise the children of the younger women.""",0.85,0,0,2
"93","92,""I had therefore been, until now, out of the way of the bloody scenes that often occurred on the plantation.""",-0.75,-1,-3,-1
"94","93,""My master s family consisted of two sons, Andrew and Richard; one daughter, Lucretia, and her husband, Captain Thomas Auld.""",1,1,0,3
"95","94,""They lived in one house, upon the home plantation of Colonel Edward Lloyd.""",0,0,0,1
"96","95,My master was Colonel Lloyd s clerk and superintendent.",0,1,0,2
"97","96,He was what might be called the overseer of the overseers.",0,0,0,0
"98","97,I spent two years of childhood on this plantation in my old master s family.",0.35,1,0,1
"99","98,""It was here that I witnessed the bloody transaction recorded in the first chapter; and as I received my first impressions of slavery on this plantation, I will give some description of it, and of slavery as it there existed.""",-0.9,-1,-6,-1
"100","99,""The plantation is about twelve miles north of Easton, in Talbot county, and is situated on the border of Miles River.""",0,0,0,0
"101","100,""The principal products raised upon it were tobacco, corn, and wheat.""",0.15,0,0,0
"102","101,""These were raised in great abundance; so that, with the products of this and the other farms belonging to him, he was able to keep in almost constant employment a large sloop, in carrying them to market at Baltimore.""",1.1,2,3,1
"103","102,""This sloop was named Sally Lloyd, in honor of one of the colonel s daughters.""",1,1,2,2
"104","103,""My master s son-in-law, Captain Auld, was master of the vessel; she was otherwise manned by the colonel s own slaves.""",-1,0,-3,3
"105","104,""Their names were Peter, Isaac, Rich, and Jake.""",0.5,1,2,0
"106","105,""These were esteemed very highly by the other slaves, and looked upon as the privileged ones of the plantation; for it was no small affair, in the eyes of the slaves, to be allowed to see Baltimore.""",0.55,0,0,0
"107","106,""Colonel Lloyd kept from three to four hundred slaves on his home plantation, and owned a large number more on the neighboring farms belonging to him.""",-1,-1,-3,1
"108","107,The names of the farms nearest to the home plantation were Wye Town and New Design.",0.8,0,0,0
"109","108,Wye Town was under the overseership of a man named Noah Willis.",0,0,0,0
"110","109,New Design was under the overseership of a Mr. Townsend.",0.8,0,0,0
"111","110,""The overseers of these, and all the rest of the farms, numbering over twenty, received advice and direction from the managers of the home plantation.""",0.6,0,0,2
"112","111,This was the great business place.",0.5,1,3,0
"113","112,It was the seat of government for the whole twenty farms.",-0.5,0,0,-1
"114","113,All disputes among the overseers were settled here.",-0.6,0,-2,0
"115","114,""If a slave was convicted of any high misdemeanor, became unmanageable, or evinced a determination to run away, he was brought immediately here, severely whipped, put on board the sloop, carried to Baltimore, and sold to Austin Woolfolk, or some other slave-trader, as a warning to the slaves remaining.""",-3.25,-3,-13,-1
"116","115,""Here, too, the slaves of all the other farms received their monthly allowance of food, and their yearly clothing.""",0,-1,-3,2
"117","116,""The men and women slaves received, as their monthly allowance of food, eight pounds of pork, or its equivalent in fish, and one bushel of corn meal.""",0,-1,-3,2
"118","117,""Their yearly clothing consisted of two coarse linen shirts, one pair of linen trousers, like the shirts, one jacket, one pair of trousers for winter, made of coarse negro cloth, one pair of stockings, and one pair of shoes; the whole of which could not have cost more than seven dollars.""",0.3,0,2,-1
"119","118,""The allowance of the slave children was given to their mothers, or the old women having the care of them.""",0.25,-1,-1,-1
"120","119,""The children unable to work in the field had neither shoes, stockings, jackets, nor trousers, given to them; their clothing consisted of two coarse linen shirts per year.""",-0.45,-1,-2,-1
"121","120,""When these failed them, they went naked until the next allowance-day.""",-0.5,-1,-2,0
"122","121,""Children from seven to ten years old, of both sexes, almost naked, might be seen at all seasons of the year.""",0,0,0,0
"123","122,""There were no beds given the slaves, unless one coarse blanket be considered such, and none but the men and women had these.""",-1.6,-2,-4,0
"124","123,""This, however, is not considered a very great privation.""",0.5,1,3,0
"125","124,""They find less difficulty from the want of beds, than from the want of time to sleep; for when their day s work in the field is done, the most of them having their washing, mending, and cooking to do, and having few or none of the ordinary facilities for doing either of these, very many of their sleeping hours are consumed in preparing for the field the coming day; and when this is done, old and young, male and female, married and single, drop down side by side, on one common bed, the cold, damp floor, each covering himself or herself with their miserable blankets; and here they sleep till they are summoned to the field by the driver s horn.""",-0.7,-2,-3,0
"126","125,""At the sound of this, all must rise, and be off to the field.""",0,0,1,0
"127","126,""There must be no halting; every one must be at his or her post; and woe betides them who hear not this morning summons to the field; for if they are not awakened by the sense of hearing, they are by the sense of feeling: no age nor sex finds any favor.""",-0.45,0,2,-2
"128","127,""Mr. Severe, the overseer, used to stand by the door of the quarter, armed with a large hickory stick and heavy cowskin, ready to whip any one who was so unfortunate as not to hear, or, from any other cause, was prevented from being ready to start for the field at the sound of the horn.""",-0.7,-1,-3,-2
"129","128,""Mr. Severe was rightly named: he was a cruel man. I have seen him whip a woman, causing the blood to run half an hour at the time; and this, too, in the midst of her crying children, pleading for their mother s release.""",-2.4,-1,-7,-2
"130","129,He seemed to take pleasure in manifesting his fiendish barbarity.",-1.5,-1,3,0
"131","130,""Added to his cruelty, he was a profane swearer.""",-1.5,-2,-3,-2
"132","131,It was enough to chill the blood and stiffen the hair of an ordinary man to hear him talk.",-0.55,0,0,1
"133","132,Scarce a sentence escaped him but that was commenced or concluded by some horrid oath.",-0.6,-2,-5,-2
"134","133,The field was the place to witness his cruelty and profanity.",-1.5,-2,-3,-2
"135","134,His presence made it both the field of blood and of blasphemy.",-0.1,-1,0,0
"136","135,""From the rising till the going down of the sun, he was cursing, raving, cutting, and slashing among the slaves of the field, in the most frightful manner.""",-2.9,-4,-6,-2
"137","136,His career was short.",0,0,0,1
"138","137,""He died very soon after I went to Colonel Lloyd s; and he died as he lived, uttering, with his dying groans, bitter curses and horrid oaths.""",-3.05,-5,-13,-1
"139","138,His death was regarded by the slaves as the result of a merciful providence.",-0.65,0,-5,0
"140","139,Mr. Severe s place was filled by a Mr. Hopkins.",-0.75,-1,-2,0
"141","140,He was a very different man.",0,0,0,0
"142","141,""He was less cruel, less profane, and made less noise, than Mr. Severe.""",-2.25,-4,-5,-3
"143","142,His course was characterized by no extraordinary demonstrations of cruelty.",-0.25,0,-4,0
"144","143,""He whipped, but seemed to take no pleasure in it.""",-0.3,1,2,0
"145","144,He was called by the slaves a good overseer.",-0.25,0,0,1
"146","145,The home plantation of Colonel Lloyd wore the appearance of a country village.",0,0,0,1
"147","146,All the mechanical operations for all the farms were performed here.",0,0,0,0
"148","147,""The shoemaking and mending, the blacksmithing, cartwrighting, coopering, weaving, and grain-grinding, were all performed by the slaves on the home plantation.""",-0.75,-1,-3,0
"149","148,The whole place wore a business-like aspect very unlike the neighboring farms.",0,1,2,0
"150","149,""The number of houses, too, conspired to give it advantage over the neighboring farms.""",-0.25,1,2,1
"151","150,It was called by the slaves the Great House Farm.",-0.5,0,0,0
"152","151,""Few privileges were esteemed higher, by the slaves of the out-farms, than that of being selected to do errands at the Great House Farm.""",0.7,0,2,0
"153","152,It was associated in their minds with greatness.",0.5,1,0,1
"154","153,""A representative could not be prouder of his election to a seat in the American Congress, than a slave on one of the out-farms would be of his election to do errands at the Great House Farm.""",-0.25,0,0,-1
"155","154,""They regarded it as evidence of great confidence reposed in them by their overseers; and it was on this account, as well as a constant desire to be out of the field from under the driver s lash, that they esteemed it a high privilege, one worth careful living for.""",4.95,5,12,3
"156","155,""He was called the smartest and most trusty fellow, who had this honor conferred upon him the most frequently.""",2.4,3,4,3
"157","156,""The competitors for this office sought as diligently to please their overseers, as the office-seekers in the political parties seek to please and deceive the people.""",0.85,0,-2,-1
"158","157,""The same traits of character might be seen in Colonel Lloyd s slaves, as are seen in the slaves of the political parties.""",-1,-1,-3,1
"159","158,""The slaves selected to go to the Great House Farm, for the monthly allowance for themselves and their fellow-slaves, were peculiarly enthusiastic.""",-0.25,0,3,1
"160","159,""While on their way, they would make the dense old woods, for miles around, reverberate with their wild songs, revealing at once the highest joy and the deepest sadness.""",0,-2,3,-1
"161","160,""They would compose and sing as they went along, consulting neither time nor tune.""",0.85,0,0,1
"162","161,""The thought that came up, came out if not in the word, in the sound; and as frequently in the one as in the other.""",0,0,0,1
"163","162,""They would sometimes sing the most pathetic sentiment in the most rapturous tone, and the most rapturous sentiment in the most pathetic tone.""",0.35,0,2,0
"164","163,Into all of their songs they would manage to weave something of the Great House Farm.",0.9,1,3,1
"165","164,""Especially would they do this, when leaving home.""",0,0,0,0
"166","165,They would then sing most exultingly the following words:",1,1,0,0
"167","166,I am going away to the Great House Farm!",0.5,1,3,0
"168","167,""O, yea!""",0,0,0,0
"169","168,""O, yea!""",0,0,0,0
"170","169,""This they would sing, as a chorus, to words which to many would seem unmeaning jargon, but which, nevertheless, were full of meaning to themselves.""",0.45,0,0,1
"171","170,""I have sometimes thought that the mere hearing of those songs would do more to impress some minds with the horrible character of slavery, than the reading of whole volumes of philosophy on the subject could do.""",-0.65,0,-3,-2
"172","171,""I did not, when a slave, understand the deep meaning of those rude and apparently incoherent songs.""",-1.75,-3,-7,-2
"173","172,I was myself within the circle; so that I neither saw nor heard as those without might see and hear.",0,0,0,0
"174","173,""They told a tale of woe which was then altogether beyond my feeble comprehension; they were tones loud, long, and deep; they breathed the prayer and complaint of souls boiling over with the bitterest anguish.""",-3.25,-6,-9,-3
"175","174,""Every tone was a testimony against slavery, and a prayer to God for deliverance from chains.""",-0.35,0,-2,1
"176","175,""The hearing of those wild notes always depressed my spirit, and filled me with ineffable sadness.""",-1.25,-3,-1,-2
"177","176,I have frequently found myself in tears while hearing them.",-0.2,0,-2,0
"178","177,""The mere recurrence to those songs, even now, afflicts me; and while I am writing these lines, an expression of feeling has already found its way down my cheek.""",0.85,0,1,1
"179","178,To those songs I trace my first glimmering conception of the dehumanizing character of slavery.",-1.15,1,-5,-1
"180","179,I can never get rid of that conception.",0,0,0,0
"181","180,""Those songs still follow me, to deepen my hatred of slavery, and quicken my sympathies for my brethren in bonds.""",-1.25,-1,-6,-3
"182","181,""If any one wishes to be impressed with the soul-killing effects of slavery, let him go to Colonel Lloyd s plantation, and, on allowance-day, place himself in the deep pine woods, and there let him, in silence, analyze the sounds that shall pass through the chambers of his soul, and if he is not thus impressed, it will only be because there is no flesh in his obdurate heart.""",0.8,0,-3,-2
"183","182,""I have often been utterly astonished, since I came to the north, to find persons who could speak of the singing, among slaves, as evidence of their contentment and happiness.""",0.45,1,2,1
"184","183,It is impossible to conceive of a greater mistake.",-0.75,-2,1,-1
"185","184,Slaves sing most when they are most unhappy.",-1.15,-2,-5,0
"186","185,""The songs of the slave represent the sorrows of his heart; and he is relieved by them, only as an aching heart is relieved by its tears.""",-1.3,-2,-5,-2
"187","186,""At least, such is my experience.""",0,0,0,0
"188","187,""I have often sung to drown my sorrow, but seldom to express my happiness.""",-0.75,0,-1,-1
"189","188,""Crying for joy, and singing for joy, were alike uncommon to me while in the jaws of slavery.""",-0.5,1,-2,-1
"190","189,""The singing of a man cast away upon a desolate island might be as appropriately considered as evidence of contentment and happiness, as the singing of a slave; the songs of the one and of the other are prompted by the same emotion.""",0.1,0,2,0
"191","190,""Colonel Lloyd kept a large and finely cultivated garden, which afforded almost constant employment for four men, besides the chief gardener, (Mr. M Durmond.) This garden was probably the greatest attraction of the place.""",3.5,3,5,5
"192","191,""During the summer months, people came from far and near from Baltimore, Easton, and Annapolis to see it.""",0,0,0,0
"193","192,""It abounded in fruits of almost every description, from the hardy apple of the north to the delicate orange of the south.""",1.95,2,2,1
"194","193,This garden was not the least source of trouble on the plantation.",0.1,-1,-2,1
"195","194,""Its excellent fruit was quite a temptation to the hungry swarms of boys, as well as the older slaves, belonging to the colonel, few of whom had the virtue or the vice to resist it.""",-0.55,0,0,-1
"196","195,""Scarcely a day passed, during the summer, but that some slave had to take the lash for stealing fruit.""",-2,-3,-5,-4
"197","196,The colonel had to resort to all kinds of stratagems to keep his slaves out of the garden.",-0.4,-1,-3,2
"198","197,""The last and most successful one was that of tarring his fence all around; after which, if a slave was caught with any tar upon his person, it was deemed sufficient proof that he had either been into the garden, or had tried to get in.""",1.6,1,0,1
"199","198,""In either case, he was severely whipped by the chief gardener.""",-0.8,0,-2,-1
"200","199,This plan worked well; the slaves became as fearful of tar as of the lash.",-0.95,0,-5,-2
"201","200,They seemed to realize the impossibility of touching tar without being defiled.",-0.6,0,0,0
"202","201,The colonel also kept a splendid riding equipage.",1,1,3,2
"203","202,His stable and carriage-house presented the appearance of some of our large city livery establishments.",1,1,2,1
"204","203,His horses were of the finest form and noblest blood.",0.5,1,5,0
"205","204,""His carriage-house contained three splendid coaches, three or four gigs, besides dearborns and barouches of the most fashionable style.""",1.5,2,3,2
"206","205,This establishment was under the care of two slaves old Barney and young Barney father and son.",0.4,-1,-1,1
"207","206,To attend to this establishment was their sole work.",0.25,1,0,0
"208","207,But it was by no means an easy employment; for in nothing was Colonel Lloyd more particular than in the management of his horses.",1.2,1,0,2
"209","208,""The slightest inattention to these was unpardonable, and was visited upon those, under whose care they were placed, with the severest punishment; no excuse could shield them, if the colonel only suspected any want of attention to his horses a supposition which he frequently indulged, and one which, of course, made the office of old and young Barney a very trying one.""",-1,-1,0,0
"210","209,They never knew when they were safe from punishment.",0.25,1,1,0
"211","210,""They were frequently whipped when least deserving, and escaped whipping when most deserving it.""",-0.55,1,0,0
"212","211,""Every thing depended upon the looks of the horses, and the state of Colonel Lloyd s own mind when his horses were brought to him for use.""",-0.25,0,0,1
"213","212,""If a horse did not move fast enough, or hold his head high enough, it was owing to some fault of his keepers.""",-1,1,0,-2
"214","213,""It was painful to stand near the stable-door, and hear the various complaints against the keepers when a horse was taken out for use.""",-1.5,-1,-2,0
"215","214,This horse has not had proper attention.",0.75,1,0,2
"216","215,""He has not been sufficiently rubbed and curried, or he has not been properly fed; his food was too wet or too dry; he got it too soon or too late; he was too hot or too cold; he had too much hay, and not enough of grain; or he had too much grain, and not enough of hay; instead of old Barney s attending to the horse, he had very improperly left it to his son.""",0.65,2,-2,-1
"217","216,""To all these complaints, no matter how unjust, the slave must answer never a word.""",-2.5,-3,-7,-1
"218","217,Colonel Lloyd could not brook any contradiction from a slave.",-1.25,-2,-3,-1
"219","218,""When he spoke, a slave must stand, listen, and tremble; and such was literally the case.""",-0.75,-1,-3,-3
"220","219,""I have seen Colonel Lloyd make old Barney, a man between fifty and sixty years of age, uncover his bald head, kneel down upon the cold, damp ground, and receive upon his naked and toil-worn shoulders more than thirty lashes at the time.""",-0.5,-3,-1,-1
"221","220,""Colonel Lloyd had three sons Edward, Murray, and Daniel, and three sons-in-law, Mr. Winder, Mr. Nicholson, and Mr. Lowndes.""",0,0,0,1
"222","221,""All of these lived at the Great House Farm, and enjoyed the luxury of whipping the servants when they pleased, from old Barney down to William Wilkes, the coach-driver.""",2.75,4,10,2
"223","222,""I have seen Winder make one of the house-servants stand off from him a suitable distance to be touched with the end of his whip, and at every stroke raise great ridges upon his back.""",0.75,2,5,-2
"224","223,To describe the wealth of Colonel Lloyd would be almost equal to describing the riches of Job.",0.5,0,3,3
"225","224,He kept from ten to fifteen house-servants.",0,0,0,0
"226","225,""He was said to own a thousand slaves, and I think this estimate quite within the truth.""",0,-1,-3,1
"227","226,Colonel Lloyd owned so many that he did not know them when he saw them; nor did all the slaves of the out-farms know him.",-1,-1,-3,1
"228","227,""It is reported of him, that, while riding along the road one day, he met a colored man, and addressed him in the usual manner of speaking to colored people on the public highways of the south: Well, boy, whom do you belong to?""",1.45,1,0,1
"229","228,""To Colonel Lloyd, replied the slave.""",-0.75,-1,-3,0
"230","229,""Well, does the colonel treat you well?""",0.8,1,0,1
"231","230,""No, sir, was the ready reply.""",1.05,1,-1,1
"232","231,""What, does he work you too hard?""",0,0,-1,0
"233","232,""Yes, sir.""",1.05,0,1,1
"234","233,""Well, don t he give you enough to eat?""",1.15,2,0,2
"235","234,""Yes, sir, he gives me enough, such as it is.""",0.8,1,1,1
"236","235,""The colonel, after ascertaining where the slave belonged, rode on; the man also went on about his business, not dreaming that he had been conversing with his master.""",-0.75,0,-3,1
"237","236,""He thought, said, and heard nothing more of the matter, until two or three weeks afterwards.""",0,0,1,0
"238","237,""The poor man was then informed by his overseer that, for having found fault with his master, he was now to be sold to a Georgia trader.""",-0.4,-1,-2,1
"239","238,""He was immediately chained and handcuffed; and thus, without a moment s warning, he was snatched away, and forever sundered, from his family and friends, by a hand more unrelenting than death.""",-3.85,-3,-5,-1
"240","239,""This is the penalty of telling the truth, of telling the simple truth, in answer to a series of plain questions.""",0.25,-1,-2,0
"241","240,""It is partly in consequence of such facts, that slaves, when inquired of as to their condition and the character of their masters, almost universally say they are contented, and that their masters are kind.""",0.25,0,-1,2
"242","241,""The slaveholders have been known to send in spies among their slaves, to ascertain their views and feelings in regard to their condition.""",-1,0,-3,0
"243","242,""The frequency of this has had the effect to establish among the slaves the maxim, that a still tongue makes a wise head.""",-0.5,0,-3,1
"244","243,""They suppress the truth rather than take the consequences of telling it, and in so doing prove themselves a part of the human family.""",0.3,-1,0,1
"245","244,""If they have any thing to say of their masters, it is generally in their masters favor, especially when speaking to an untried man. I have been frequently asked, when a slave, if I had a kind master, and do not remember ever to have given a negative answer; nor did I, in pursuing this course, consider myself as uttering what was absolutely false; for I always measured the kindness of my master by the standard of kindness set up among slaveholders around us.""",-0.25,1,0,2
"246","245,""Moreover, slaves are like other people, and imbibe prejudices quite common to others.""",-1.5,-1,-1,0
"247","246,They think their own better than that of others.",0.8,1,2,0
"248","247,""Many, under the influence of this prejudice, think their own masters are better than the masters of other slaves; and this, too, in some cases, when the very reverse is true.""",-0.1,0,1,0
"249","248,""Indeed, it is not uncommon for slaves even to fall out and quarrel among themselves about the relative goodness of their masters, each contending for the superior goodness of his own over that of the others.""",-0.4,0,1,0
"250","249,""At the very same time, they mutually execrate their masters when viewed separately.""",-0.7,0,0,0
"251","250,It was so on our plantation.",0,0,0,0
