"","sent_raw","syuzhet","bing","afinn","nrc"
"35","She was now formidable to behold, and it was only in silence, looking up from their plates, after she had spoken so severely about Charles Tansley, that her daughters, Prue, Nancy, Roseâ€""could sport with infidel ideas which they had brewed for themselves of a life different from hers; in Paris, perhaps; a wilder life; not always taking care of some man or other; for there was in all their minds a mute questioning of deference and chivalry, of the Bank of England and the Indian Empire, of ringed fingers and lace, though to them all there was something in this of the essence of beauty, which called out the manliness in their girlish hearts, and made them, as they sat at table beneath their mother's eyes, honour her strange severity, her extreme courtesy, like a queen's raising from the mud to wash a beggar's dirty foot, when she admonished them so very severely about that wretched atheist who had chased themâ€""or, speaking accurately, been invited to stay with themâ€""in the Isle of Skye.",-0.7,1,4,0
"36","""There'll be no landing at the Lighthouse tomorrow,"" said Charles Tansley, clapping his hands together as he stood at the window with her husband.",0.6,0,-1,1
"37","Surely, he had said enough.",-0.25,1,0,0
"38","She wished they would both leave her and James alone and go on talking.",-0.85,0,-3,-1
"39","She looked at him.",0,0,0,0
"40","He was such a miserable specimen, the children said, all humps and hollows.",-1,-1,-3,-1
"41","He couldn't play cricket; he poked; he shuffled.",0,0,0,0
"42","He was a sarcastic brute, Andrew said.",-1,-2,-2,-1
"43","They knew what he liked bestâ€""to be for ever walking up and down, up and down, with Mr. Ramsay, and saying who had won this, who had won that, who was a ""first rate man"" at Latin verses, who was ""brilliant but I think fundamentally unsound,"" who was undoubtedly the ""ablest fellow in Balliol,"" who had buried his light temporarily at Bristol or Bedford, but was bound to be heard of later when his Prolegomena, of which Mr. Tansley had the first pages in proof with him if Mr. Ramsay would like to see them, to some branch of mathematics or philosophy saw the light of day.",1.55,4,12,0
"44","That was what they talked about.",0,0,0,0
"45","She could not help laughing herself sometimes.",0.6,0,3,1
"46","She said, the other day, something about ""waves mountains high.""",0,0,0,0
"47","Yes, said Charles Tansley, it was a little rough.",0.55,-1,1,0
"48","""Aren't you drenched to the skin?""",0,0,0,0
"49","she had said.",0,0,0,0
"50","""Damp, not wet through,"" said Mr. Tansley, pinching his sleeve, feeling his socks.",0.25,0,1,0
"51","But it was not that they minded, the children said.",0,0,0,0
"52","It was not his face; it was not his manners.",0.1,0,0,1
"53","It was himâ€""his point of view.",0,0,0,0
"54","When they talked about something interesting, people, music, history, anything, even said it was a fine evening so why not sit out of doors, then what they complained of about Charles Tansley was that until he had turned the whole thing round and made it somehow reflect himself and disparage themâ€""he was not satisfied.",1.1,1,2,2
"55","And he would go to picture galleries they said, and he would ask one, did one like his tie?",0.5,1,2,0
"56","God knows, said Rose, one did not.",0,0,2,1
"57","Disappearing as stealthily as stags from the dinner-table directly the meal was over, the eight sons and daughters of Mr. and Mrs. Ramsay sought their bedrooms, their fastness in a house where there was no other privacy to debate anything, everything; Tansley's tie; the passing of the Reform Bill; sea birds and butterflies; people; while the sun poured into those attics, which a plank alone separated from each other so that every footstep could be plainly heard and the Swiss girl sobbing for her father who was dying of cancer in a valley of the Grisons, and lit up bats, flannels, straw hats, ink-pots, paint-pots, beetles, and the skulls of small birds, while it drew from the long frilled strips of seaweed pinned to the wall a smell of salt and weeds, which was in the towels too, gritty with sand from bathing.",-2.9,-3,-7,0
"58","Strife, divisions, difference of opinion, prejudices twisted into the very fibre of being, oh, that they should begin so early, Mrs. Ramsay deplored.",-1.75,-3,-3,-1
"59","They were so critical, her children.",-0.6,-1,0,0
"60","They talked such nonsense.",-0.75,-1,-2,-1
"61","She went from the dining-room, holding James by the hand, since he would not go with the others.",0,0,0,0
"62","It seemed to her such nonsenseâ€""inventing differences, when people, heaven knows, were different enough without that.",-0.2,1,0,-1
"63","The real differences, she thought, standing by the drawing-room window, are enough, quite enough.",0,1,0,2
"64","She had in mind at the moment, rich and poor, high and low; the great in birth receiving from her, half grudging, some respect, for had she not in her veins the blood of that very noble, if slightly mythical, Italian house, whose daughters, scattered about English drawing-rooms in the nineteenth century, had lisped so charmingly, had stormed so wildly, and all her wit and her bearing and her temper came from them, and not from the sluggish English, or the cold Scotch; but more profoundly, she ruminated the other problem, of rich and poor, and the things she saw with her own eyes, weekly, daily, here or in London, when she visited this widow, or that struggling wife in person with a bag on her arm, and a note-book and pencil with which she wrote down in columns carefully ruled for the purpose wages and spendings, employment and unemployment, in the hope that thus she would cease to be a private woman whose charity was half a sop to her own indignation, half a relief to her own curiosity, and become what with her untrained mind she greatly admired, an investigator, elucidating the social problem.",2.9,-2,7,5
"65","Insoluble questions they were, it seemed to her, standing there, holding James by the hand.",0,0,0,1
"66","He had followed her into the drawing-room, that young man they laughed at; he was standing by the table, fidgeting with something, awkwardly, feeling himself out of things, as she knew without looking round.",1.45,0,2,2
"67","They had all goneâ€""the children; Minta Doyle and Paul Rayley; Augustus Carmichael; her husbandâ€""they had all gone.",0,0,0,0
"68","So she turned with a sigh and said, ""Would it bore you to come with me, Mr. Tansley?""",-1.15,-1,-4,-1
"69","She had a dull errand in the town; she had a letter or two to write; she would be ten minutes perhaps; she would put on her hat.",-1.15,-1,-2,0
"70","And, with her basket and her parasol, there she was again, ten minutes later, giving out a sense of being ready, of being equipped for a jaunt, which, however, she must interrupt for a moment, as they passed the tennis lawn, to ask Mr. Carmichael, who was basking with his yellow cat's eyes ajar, so that like a cat's they seemed to reflect the branches moving or the clouds passing, but to give no inkling of any inner thoughts or emotion whatsoever, if he wanted anything.",1.6,1,-1,1
"71","For they were making the great expedition, she said, laughing.",1.7,1,4,2
"72","They were going to the town.",0,0,0,0
"73","""Stamps, writing-paper, tobacco?""",-0.25,0,0,-1
"74","she suggested, stopping by his side.",-0.4,0,-1,0
"75","But no, he wanted nothing.",0,0,-1,0
"76","His hands clasped themselves over his capacious paunch, his eyes blinked, as if he would have liked to reply kindly to these blandishments (she was seductive but a little nervous) but could not, sunk as he was in a grey-green somnolence which embraced them all, without need of words, in a vast and benevolent lethargy of well-wishing; all the house; all the world; all the people in it, for he had slipped into his glass at lunch a few drops of something, which accounted, the children thought, for the vivid streak of canary-yellow in moustache and beard that were otherwise milk white.",0.4,2,1,0
"77","No, nothing, he murmured.",0,0,-1,0
"78","He should have been a great philosopher, said Mrs. Ramsay, as they went down the road to the fishing village, but he had made an unfortunate marriage.",0.75,0,3,1
"79","Holding her black parasol very erect, and moving with an indescribable air of expectation, as if she were going to meet some one round the corner, she told the story; an affair at Oxford with some girl; an early marriage; poverty; going to India; translating a little poetry ""very beautifully, I believe,"" being willing to teach the boys Persian or Hindustanee, but what really was the use of that?â€""and then lying, as they saw him, on the lawn.",1.55,0,2,0
"80","It flattered him; snubbed as he had been, it soothed him that Mrs. Ramsay should tell him this.",-0.5,0,1,0
"81","Charles Tansley revived.",0,0,0,0
"82","Insinuating, too, as she did the greatness of man's intellect, even in its decay, the subjection of all wivesâ€""not that she blamed the girl, and the marriage had been happy enough, she believedâ€""to their husband's labours, she made him feel better pleased with himself than he had done yet, and he would have liked, had they taken a cab, for example, to have paid the fare.",2.15,3,8,4
"83","As for her little bag, might he not carry that?",0,0,0,0
"84","No, no, she said, she always carried THAT herself.",0,0,-1,0
"85","She did too.",0,0,0,0
"86","Yes, he felt that in her.",0.8,0,1,0
"87","He felt many things, something in particular that excited him and disturbed him for reasons which he could not give.",0,0,1,0
"88","He would like her to see him, gowned and hooded, walking in a procession.",1.1,1,2,1
"89","A fellowship, a professorship, he felt capable of anything and saw himselfâ€""but what was she looking at?",1.3,1,1,1
"90","At a man pasting a bill.",-0.25,0,0,0
"91","The vast flapping sheet flattened itself out, and each shove of the brush revealed fresh legs, hoops, horses, glistening reds and blues, beautifully smooth, until half the wall was covered with the advertisement of a circus; a hundred horsemen, twenty performing seals, lions, tigers...",2.3,4,4,-2
"92","Craning forwards, for she was short-sighted, she read it out...""",-1,0,0,0
"93","will visit this town,"" she read.",0.4,0,0,1
"94","It was terribly dangerous work for a one-armed man, she exclaimed, to stand on top of a ladder like thatâ€""his left arm had been cut off in a reaping machine two years ago.",-0.5,1,-2,0
"95","""Let us all go!""",0,0,0,0
"96","she cried, moving on, as if all those riders and horses had filled her with childlike exultation and made her forget her pity.",-1,0,-5,-1
"97","""Let's go,"" he said, repeating her words, clicking them out, however, with a self-consciousness that made her wince.",-0.75,-1,0,-1
"98","""Let us all go to the circus.""",0.1,0,0,0
"99","No.",0,0,-1,0
"100","He could not say it right.",0.8,1,0,0
"101","He could not feel it right.",0.8,1,0,0
"102","But why not?",0,0,0,0
"103","she wondered.",0,0,0,0
"104","What was wrong with him then?",-0.75,-1,-2,-1
"105","She liked him warmly, at the moment.",1.5,2,2,0
"106","Had they not been taken, she asked, to circuses when they were children?",0,0,0,0
"107","Never, he answered, as if she asked the very thing he wanted; had been longing all these days to say, how they did not go to circuses.",-0.25,-1,-1,0
"108","It was a large family, nine brothers and sisters, and his father was a working man.",0.25,0,0,1
"109","""My father is a chemist, Mrs. Ramsay.",0,0,0,1
"110","He keeps a shop.""",0,0,0,0
"111","He himself had paid his own way since he was thirteen.",0,0,0,0
"112","Often he went without a greatcoat in winter.",0,0,0,0
"113","He could never ""return hospitality"" (those were his parched stiff words) at college.",0.75,-1,0,-1
"114","He had to make things last twice the time other people did; he smoked the cheapest tobacco; shag; the same the old men did in the quays.",-0.25,1,0,-1
"115","He worked hardâ€""seven hours a day; his subject was now the influence of something upon somebodyâ€""they were walking on and Mrs. Ramsay did not quite catch the meaning, only the words, here and there...dissertation...fellowship...readership...lectureship.",0.8,0,-1,-1
"116","She could not follow the ugly academic jargon, that rattled itself off so glibly, but said to herself that she saw now why going to the circus had knocked him off his perch, poor little man, and why he came out, instantly, with all that about his father and mother and brothers and sisters, and she would see to it that they didn't laugh at him any more; she would tell Prue about it.",-1.4,-3,-4,0
"117","What he would have liked, she supposed, would have been to say how he had gone not to the circus but to Ibsen with the Ramsays.",0.6,1,2,0
"118","He was an awful prigâ€""oh yes, an insufferable bore.",-1.2,-3,-4,-2
"119","For, though they had reached the town now and were in the main street, with carts grinding past on the cobbles, still he went on talking, about settlements, and teaching, and working men, and helping our own class, and lectures, till she gathered that he had got back entire self-confidence, had recovered from the circus, and was about (and now again she liked him warmly) to tell herâ€""but here, the houses falling away on both sides, they came out on the quay, and the whole bay spread before them and Mrs. Ramsay could not help exclaiming, ""Oh, how beautiful!""",2.25,4,12,2
"120","For the great plateful of blue water was before her; the hoary Lighthouse, distant, austere, in the midst; and on the right, as far as the eye could see, fading and falling, in soft low pleats, the green sand dunes with the wild flowing grasses on them, which always seemed to be running away into some moon country, uninhabited of men.",0.4,0,2,-2
"121","That was the view, she said, stopping, growing greyer-eyed, that her husband loved.",0.9,1,3,0
"122","She paused a moment.",0,0,0,0
"123","But now, she said, artists had come here.",0,0,0,0
"124","There indeed, only a few paces off, stood one of them, in Panama hat and yellow boots, seriously, softly, absorbedly, for all that he was watched by ten little boys, with an air of profound contentment on his round red face gazing, and then, when he had gazed, dipping; imbuing the tip of his brush in some soft mound of green or pink.",2.2,3,0,1
"125","Since Mr. Paunceforte had been there, three years before, all the pictures were like that, she said, green and grey, with lemon-coloured sailing-boats, and pink women on the beach.",0.5,0,1,0
"126","But her grandmother's friends, she said, glancing discreetly as they passed, took the greatest pains; first they mixed their own colours, and then they ground them, and then they put damp cloths to keep them moist.",-0.25,0,3,-1
"127","So Mr. Tansley supposed she meant him to see that that man's picture was skimpy, was that what one said?",-0.6,-1,0,0
"128","The colours weren't solid?",0.25,1,2,1
"129","Was that what one said?",0,0,0,0
"130","Under the influence of that extraordinary emotion which had been growing all the walk, had begun in the garden when he had wanted to take her bag, had increased in the town when he had wanted to tell her everything about himself, he was coming to see himself, and everything he had ever known gone crooked a little.",2.15,0,2,2
"131","It was awfully strange.",-1.5,-2,-1,0
"132","There he stood in the parlour of the poky little house where she had taken him, waiting for her, while she went upstairs a moment to see a woman.",0,-1,0,0
"133","He heard her quick step above; heard her voice cheerful, then low; looked at the mats, tea-caddies, glass shades; waited quite impatiently; looked forward eagerly to the walk home; determined to carry her bag; then heard her come out; shut a door; say they must keep the windows open and the doors shut, ask at the house for anything they wanted (she must be talking to a child) when, suddenly, in she came, stood for a moment silent (as if she had been pretending up there, and for a moment let herself be now), stood quite motionless for a moment against a picture of Queen Victoria wearing the blue ribbon of the Garter; when all at once he realised that it was this: it was this:â€""she was the most beautiful person he had ever seen.",2.55,2,6,5
"134","With stars in her eyes and veils in her hair, with cyclamen and wild violetsâ€""what nonsense was he thinking?",-1,-2,-2,-2
"135","She was fifty at least; she had eight children.",0,0,0,0
"136","Stepping through fields of flowers and taking to her breast buds that had broken and lambs that had fallen; with the stars in her eyes and the wind in her hairâ€""He had hold of her bag.",-1.25,-2,-3,-1
"137","""Good-bye, Elsie,"" she said, and they walked up the street, she holding her parasol erect and walking as if she expected to meet some one round the corner, while for the first time in his life Charles Tansley felt an extraordinary pride; a man digging in a drain stopped digging and looked at her, let his arm fall down and looked at her; for the first time in his life Charles Tansley felt an extraordinary pride; felt the wind and the cyclamen and the violets for he was walking with a beautiful woman.",0.85,2,5,3
"138","He had hold of her bag.",0,0,0,0
"139","SECTION 2  ""No going to the Lighthouse, James,"" he said, as trying in deference to Mrs. Ramsay to soften his voice into some semblance of geniality at least.",0.85,1,-1,2
"140","Odious little man, thought Mrs. Ramsay, why go on saying that?",-1,0,0,-1
"141","SECTION 3  ""Perhaps you will wake up and find the sun shining and the birds singing,"" she said compassionately, smoothing the little boy's hair, for her husband, with his caustic saying that it would not be fine, had dashed his spirits she could see.",1.95,0,2,2
"142","This going to the Lighthouse was a passion of his, she saw, and then, as if her husband had not said enough, with his caustic saying that it would not be fine tomorrow, this odious little man went and rubbed it in all over again.",0.1,2,3,1
"143","""Perhaps it will be fine tomorrow,"" she said, smoothing his hair.",0.25,1,2,0
"144","All she could do now was to admire the refrigerator, and turn the pages of the Stores list in the hope that she might come upon something like a rake, or a mowing-machine, which, with its prongs and its handles, would need the greatest skill and care in cutting out.",4.3,4,11,1
"145","All these young men parodied her husband, she reflected; he said it would rain; they said it would be a positive tornado.",1.15,1,2,1
"146","But here, as she turned the page, suddenly her search for the picture of a rake or a mowing-machine was interrupted.",-0.75,0,-2,-1
"147","The gruff murmur, irregularly broken by the taking out of pipes and the putting in of pipes which had kept on assuring her, though she could not hear what was said (as she sat in the window which opened on the terrace), that the men were happily talking; this sound, which had lasted now half an hour and had taken its place soothingly in the scale of sounds pressing on top of her, such as the tap of balls upon bats, the sharp, sudden bark now and then, ""How's that?",0.55,3,1,-1
"148","How's that?""",0,0,0,0
"149","of the children playing cricket, had ceased; so that the monotonous fall of the waves on the beach, which for the most part beat a measured and soothing tattoo to her thoughts and seemed consolingly to repeat over and over again as she sat with the children the words of some old cradle song, murmured by nature, ""I am guarding youâ€""I am your support,"" but at other times suddenly and unexpectedly, especially when her mind raised itself slightly from the task actually in hand, had no such kindly meaning, but like a ghostly roll of drums remorselessly beat the measure of life, made one think of the destruction of the island and its engulfment in the sea, and warned her whose day had slipped past in one quick doing after another that it was all ephemeral as a rainbowâ€""this sound which had been obscured and concealed under the other sounds suddenly thundered hollow in her ears and made her look up with an impulse of terror.",-3.65,-6,-3,-2
"150","They had ceased to talk; that was the explanation.",0.4,0,0,1
"151","Falling in one second from the tension which had gripped her to the other extreme which, as if to recoup her for her unnecessary expense of emotion, was cool, amused, and even faintly malicious, she concluded that poor Charles Tansley had been shed.",-1.5,-4,0,0
"152","That was of little account to her.",0,0,0,0
"153","If her husband required sacrifices (and indeed he did) she cheerfully offered up to him Charles Tansley, who had snubbed her little boy.",-0.15,0,0,-2
"154","One moment more, with her head raised, she listened, as if she waited for some habitual sound, some regular mechanical sound; and then, hearing something rhythmical, half said, half chanted, beginning in the garden, as her husband beat up and down the terrace, something between a croak and a song, she was soothed once more, assured again that all was well, and looking down at the book on her knee found the picture of a pocket knife with six blades which could only be cut out if James was very careful.",2.9,0,4,4
"155","Suddenly a loud cry, as of a sleep-walker, half roused, something about  Stormed at with shot and shell  sung out with the utmost intensity in her ear, made her turn apprehensively to see if anyone had heard him.",-2.25,-3,-1,-3
"156","Only Lily Briscoe, she was glad to find; and that did not matter.",0.75,1,4,1
"157","But the sight of the girl standing on the edge of the lawn painting reminded her; she was supposed to be keeping her head as much in the same position as possible for Lily's picture.",0,0,0,1
"158","Lily's picture!",0,0,0,0
"159","Mrs. Ramsay smiled.",0.8,0,2,0
"160","With her little Chinese eyes and her puckered-up face, she would never marry; one could not take her painting very seriously; she was an independent little creature, and Mrs. Ramsay liked her for it; so, remembering her promise, she bent her head.",1.2,1,3,1
"161","SECTION 4  Indeed, he almost knocked her easel over, coming down upon her with his hands waving shouting out, ""Boldly we rode and well,"" but, mercifully, he turned sharp, and rode off, to die gloriously she supposed upon the heights of Balaclava.",1.4,3,-1,-1
"162","Never was anybody at once so ridiculous and so alarming.",-1.5,-2,-3,-2
"163","But so long as he kept like that, waving, shouting, she was safe; he would not stand still and look at her picture.",1.25,2,3,1
"164","And that was what Lily Briscoe could not have endured.",0,0,0,0
"165","Even while she looked at the mass, at the line, at the colour, at Mrs. Ramsay sitting in the window with James, she kept a feeler on her surroundings lest some one should creep up, and suddenly she should find her picture looked at.",-0.75,-1,0,-1
"166","But now, with all her senses quickened as they were, looking, straining, till the colour of the wall and the jacmanna beyond burnt into her eyes, she was aware of someone coming out of the house, coming towards her; but somehow divined, from the footfall, William Bankes, so that though her brush quivered, she did not, as she would have done had it been Mr. Tansley, Paul Rayley, Minta Doyle, or practically anybody else, turn her canvas upon the grass, but let it stand.",-1,-1,0,-1
"167","William Bankes stood beside her.",0,0,0,0
"168","They had rooms in the village, and so, walking in, walking out, parting late on door-mats, had said little things about the soup, about the children, about one thing and another which made them allies; so that when he stood beside her now in his judicial way (he was old enough to be her father too, a botanist, a widower, smelling of soap, very scrupulous and clean) she just stood there.",0,1,2,1
"169","He just stood there.",0,0,0,0
"170","Her shoes were excellent, he observed.",1,1,3,1
"171","They allowed the toes their natural expansion.",0.6,0,1,0
"172","Lodging in the same house with her, he had noticed too, how orderly she was, up before breakfast and off to paint, he believed, alone: poor, presumably, and without the complexion or the allurement of Miss Doyle certainly, but with a good sense which made her in his eyes superior to that young lady.",1.9,1,-1,6
"173","Now, for instance, when Ramsay bore down on them, shouting, gesticulating, Miss Briscoe, he felt certain, understood.",0.05,-2,-3,-1
"174","Some one had blundered.",0,0,0,0
"175","Mr. Ramsay glared at them.",-0.8,0,0,0
"176","He glared at them without seeming to see them.",-0.8,0,0,0
"177","That did make them both vaguely uncomfortable.",-0.75,-1,-2,-1
"178","Together they had seen a thing they had not been meant to see.",0,0,0,0
"179","They had encroached upon a privacy.",0,0,0,0
"180","So, Lily thought, it was probably an excuse of his for moving, for getting out of earshot, that made Mr. Bankes almost immediately say something about its being chilly and suggested taking a stroll.",-1.5,-2,-1,-2
"181","She would come, yes.",0.8,0,1,0
"182","But it was with difficulty that she took her eyes off her picture.",-0.5,-1,0,-1
"183","The jacmanna was bright violet; the wall staring white.",0.65,1,1,0
"184","She would not have considered it honest to tamper with the bright violet and the staring white, since she saw them like that, fashionable though it was, since Mr. Paunceforte's visit, to see everything pale, elegant, semitransparent.",2.2,3,7,4
"185","Then beneath the colour there was the shape.",0,0,0,1
"186","She could see it all so clearly, so commandingly, when she looked: it was when she took her brush in hand that the whole thing changed.",0.5,1,1,0
"187","It was in that moment's flight between the picture and her canvas that the demons set on her who often brought her to the verge of tears and made this passage from conception to work as dreadful as any down a dark passage for a child.",-2.3,-1,-5,-1
"188","Such she often felt herselfâ€""struggling against terrific odds to maintain her courage; to say: ""But this is what I see; this is what I see,"" and so to clasp some miserable remnant of her vision to her breast, which a thousand forces did their best to pluck from her.",0.5,1,5,1
"189","And it was then too, in that chill and windy way, as she began to paint, that there forced themselves upon her other things, her own inadequacy, her insignificance, keeping house for her father off the Brompton Road, and had much ado to control her impulse to fling herself (thank Heaven she had always resisted so far) at Mrs. Ramsay's knee and say to herâ€""but what could one say to her?",-0.3,-1,3,-3
"190","""I'm in love with you?""",0.75,1,3,1
"191","No, that was not true.",0.5,0,1,1
"192","""I'm in love with this all,"" waving her hand at the hedge, at the house, at the children.",0.75,0,3,1
"193","It was absurd, it was impossible.",-1.25,-2,0,-2
"194","So now she laid her brushes neatly in the box, side by side, and said to William Bankes:  ""It suddenly gets cold.",0,0,0,0
"195","The sun seems to give less heat,"" she said, looking about her, for it was bright enough, the grass still a soft deep green, the house starred in its greenery with purple passion flowers, and rooks dropping cool cries from the high blue.",1.7,5,1,4
"196","But something moved, flashed, turned a silver wing in the air.",0,0,0,0
"197","It was September after all, the middle of September, and past six in the evening.",0,0,0,0
"198","So off they strolled down the garden in the usual direction, past the tennis lawn, past the pampas grass, to that break in the thick hedge, guarded by red hot pokers like brasiers of clear burning coal, between which the blue waters of the bay looked bluer than ever.",1.5,0,3,2
"199","They came there regularly every evening drawn by some need.",0,0,0,0
"200","It was as if the water floated off and set sailing thoughts which had grown stagnant on dry land, and gave to their bodies even some sort of physical relief.",0,0,0,1
"201","First, the pulse of colour flooded the bay with blue, and the heart expanded with it and the body swam, only the next instant to be checked and chilled by the prickly blackness on the ruffled waves.",-1.55,0,0,-2
"202","Then, up behind the great black rock, almost every evening spurted irregularly, so that one had to watch for it and it was a delight when it came, a fountain of white water; and then, while one waited for that, one watched, on the pale semicircular beach, wave after wave shedding again and again smoothly, a film of mother of pearl.",1.65,2,6,2
"203","They both smiled, standing there.",0.8,0,2,1
"204","They both felt a common hilarity, excited by the moving waves; and then by the swift cutting race of a sailing boat, which, having sliced a curve in the bay, stopped; shivered; let its sails drop down; and then, with a natural instinct to complete the picture, after this swift movement, both of them looked at the dunes far away, and instead of merriment felt come over them some sadnessâ€""because the thing was completed partly, and partly because distant views seem to outlast by a million years (Lily thought) the gazer and to be communing already with a sky which beholds an earth entirely at rest.",2.5,2,3,4
"205","Looking at the far sand hills, William Bankes thought of Ramsay: thought of a road in Westmorland, thought of Ramsay striding along a road by himself hung round with that solitude which seemed to be his natural air.",0.6,-1,1,0
"206","But this was suddenly interrupted, William Bankes remembered (and this must refer to some actual incident), by a hen, straddling her wings out in protection of a covey of little chicks, upon which Ramsay, stopping, pointed his stick and said ""Prettyâ€""pretty,"" an odd illumination in to his heart, Bankes had thought it, which showed his simplicity, his sympathy with humble things; but it seemed to him as if their friendship had ceased, there, on that stretch of road.",1.9,2,2,4
