,sent_no,sent_raw,syuzhet,bing,afinn,nrc,char_len,token_len,sent_clean,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,syuzhet_roll10,bing_roll10,afinn_roll10,nrc_roll10,mean_roll10,syuzhet_roll10_stdscale,bing_roll10_stdscale,afinn_roll10_stdscale,nrc_roll10_stdscale,syuzhet_roll100,syuzhet_stdscaler_roll10,bing_roll100,bing_stdscaler_roll10,afinn_roll100,afinn_stdscaler_roll10,nrc_roll100,nrc_stdscaler_roll10
12,13,"12,My mother was named Harriet Bailey.",0.0,0,0,0,38,6,  my mother was named harriet bailey ,0.034986578921596574,0.0,0.017778794145760165,0.0,0.09018128141396221,0.0,0.05652376113362837,0.0,0.155025709531822,0.0,0.11886667894275801,0.0,-0.1049517028805107,0.0,-0.1098535120007892,0.0,,,,,,,,,,,,,,,,,
13,14,"13,""She was the daughter of Isaac and Betsey Bailey, both colored, and quite dark.""",0.0,-1,0,1,83,14,   she was the daughter of isaac and betsey bailey  both colored  and quite dark  ,0.034986578921596574,0.0,0.017778794145760165,0.0,-0.6081031361400204,-0.5,-0.8132338746782881,-1.0024213075060533,0.155025709531822,0.0,0.11886667894275801,0.0,0.5511907951280155,0.5,0.6963204091816859,0.8091308749497275,,,,,,,,,,,,,,,,,
14,15,"14,My mother was of a darker complexion than either my grandmother or grandfather.",0.0,-1,0,1,82,13,  my mother was of a darker complexion than either my grandmother or grandfather ,0.034986578921596574,0.0,0.017778794145760165,0.0,-0.6081031361400204,-0.5,-0.8801383082022818,-1.0795306388526729,0.155025709531822,0.0,0.11886667894275801,0.0,0.5511907951280155,0.5,0.758333787734184,0.8713717114843219,,,,,,,,,,,,,,,,,
15,16,"15,My father was a white man.",0.4,0,0,1,29,6,  my father was a white man ,0.3710169926891928,0.32,0.9629644508526124,1.0,0.09018128141396221,0.0,0.05652376113362837,0.0,0.155025709531822,0.0,0.11886667894275801,0.0,0.5511907951280155,0.5,1.7712189707583195,1.887972041549364,,,,,,,,,,,,,,,,,
16,17,"16,He was admitted to be such by all I ever heard speak of my parentage.",0.6,0,-1,1,72,15,  he was admitted to be such by all i ever heard speak of my parentage ,0.5390321995729909,0.48,0.5848901881698715,0.6,0.09018128141396221,0.0,0.05652376113362837,0.0,-0.18003625934105316,-0.3333333333333333,-0.25299237009542613,-0.5203421346225363,0.5511907951280155,0.5,0.6425754811028542,0.7551888166197456,,,,,,,,,,,,,,,,,
17,18,"17,""The opinion was also whispered that my master was my father; but of the correctness of this opinion, I know nothing; the means of knowing was withheld from me.""",0.6,1,0,2,164,29,   the opinion was also whispered that my master was my father  but of the correctness of this opinion  i know nothing  the means of knowing was withheld from me  ,0.5390321995729909,0.48,0.31111227381340395,0.3103448275862069,0.7884656989679448,0.5,0.47640675773248464,0.48392752776154296,0.155025709531822,0.0,0.11886667894275801,0.0,1.2073332931365417,1.0,0.6685213084512558,0.7812298102962886,,,,,,,,,,,,,,,,,
18,19,"18,My mother and I were separated when I was but an infant before I knew her as my mother.",0.6,0,0,1,90,19,  my mother and i were separated when i was but an infant before i knew her as my mother ,0.5390321995729909,0.48,0.4654983157437428,0.4736842105263158,0.09018128141396221,0.0,0.05652376113362837,0.0,0.155025709531822,0.0,0.11886667894275801,0.0,0.5511907951280155,0.5,0.48416937729156084,0.5962016973313781,,,,,,,,,,,,,,,,,
19,20,"19,""It is a common custom, in the part of Maryland from which I ran away, to part children from their mothers at a very early age.""",0.0,0,0,0,131,26,   it is a common custom  in the part of maryland from which i ran away  to part children from their mothers at a very early age  ,0.034986578921596574,0.0,0.017778794145760165,0.0,0.09018128141396221,0.0,0.05652376113362837,0.0,0.155025709531822,0.0,0.11886667894275801,0.0,-0.1049517028805107,0.0,-0.1098535120007892,0.0,,,,,,,,,,,,,,,,,
20,21,"20,""Frequently, before the child has reached its twelfth month, its mother is taken from it, and hired out on some farm a considerable distance off, and the child is placed under the care of an old woman, too old for field labor.""",1.3,0,3,3,230,42,   frequently  before the child has reached its twelfth month  its mother is taken from it  and hired out on some farm a considerable distance off  and the child is placed under the care of an old woman  too old for field labor  ,1.1270854236662842,1.04,0.456614991902513,0.4642857142857143,0.09018128141396221,0.0,0.05652376113362837,0.0,1.1602116161504474,1.0,0.5172870886265267,0.5575094299527175,1.863475791145068,1.5,0.6963204091816859,0.8091308749497275,,,,,,,,,,,,,,,,,
21,22,"21,""For what this separation is done, I do not know, unless it be to hinder the development of the child s affection toward its mother, and to blunt and destroy the natural affection of the mother for the child.""",-1.11022302462516e-16,-2,-1,2,212,39,   for what this separation is done  i do not know  unless it be to hinder the development of the child s affection toward its mother  and to blunt and destroy the natural affection of the mother for the child  ,0.034986578921596484,-8.88178419700128e-17,0.017778794145760127,-4.270088556250615e-17,-1.306387553694003,-1.0,-0.5679176184236451,-0.7196870925684485,-0.18003625934105316,-0.3333333333333333,-0.02415603222577435,-0.20013159023943705,1.2073332931365417,1.0,0.4689380211558596,0.5809144743228812,,,,,,,,,,,,,,,,,
22,23,"22,This is the inevitable result.",-0.6,-1,0,0,33,5,  this is the inevitable result ,-0.4690590417297977,-0.48,-1.6835553879265734,-1.8,-0.6081031361400204,-0.5,-2.378797619139738,-2.8067796610169493,0.155025709531822,0.0,0.11886667894275801,0.0,-0.1049517028805107,0.0,-0.1098535120007892,0.0,,,,,,,,,,,,,,,,,
23,24,"23,""I never saw my mother, to know her as such, more than four or five times in my life; and each of these times was very short in duration, and at night.""",0.0,0,0,0,155,32,   i never saw my mother  to know her as such  more than four or five times in my life  and each of these times was very short in duration  and at night  ,0.034986578921596574,0.0,0.017778794145760165,0.0,0.09018128141396221,0.0,0.05652376113362837,0.0,0.155025709531822,0.0,0.11886667894275801,0.0,-0.1049517028805107,0.0,-0.1098535120007892,0.0,,,,,,,,,,,,,,,,,
24,25,"24,""She was hired by a Mr. Stewart, who lived about twelve miles from my home.""",0.0,0,0,0,79,15,   she was hired by a mr  stewart  who lived about twelve miles from my home  ,0.034986578921596574,0.0,0.017778794145760165,0.0,0.09018128141396221,0.0,0.05652376113362837,0.0,0.155025709531822,0.0,0.11886667894275801,0.0,-0.1049517028805107,0.0,-0.1098535120007892,0.0,,,,,,,,,,,,,,,,,
25,26,"25,""She made her journeys to see me in the night, travelling the whole distance on foot, after the performance of her day s work.""",0.65,1,0,0,130,24,   she made her journeys to see me in the night  travelling the whole distance on foot  after the performance of her day s work  ,0.5810360012939404,0.52,0.40176046718291886,0.40625,0.7884656989679448,0.5,0.563882382023913,0.5847457627118644,0.155025709531822,0.0,0.11886667894275801,0.0,-0.1049517028805107,0.0,-0.1098535120007892,0.0,,,,,,,,,,,,,,,,,
26,27,"26,""She was a field hand, and a whipping is the penalty of not being in the field at sunrise, unless a slave has special permission from his or her master to the contrary a permission which they seldom get, and one that gives to him that gives it the proud name of being a kind master.""",1.35,0,-1,2,286,56,   she was a field hand  and a whipping is the penalty of not being in the field at sunrise  unless a slave has special permission from his or her master to the contrary a permission which they seldom get  and one that gives to him that gives it the proud name of being a kind master  ,1.1690892253872338,1.08,0.3595646789370773,0.3616071428571429,0.09018128141396221,0.0,0.05652376113362837,0.0,-0.18003625934105316,-0.3333333333333333,0.019261576521815833,-0.13937735748817937,1.2073332931365417,1.0,0.29323344859044836,0.40456543747486373,,,,,,,,,,,,,,,,,
27,28,"27,I do not recollect of ever seeing my mother by the light of day.",0.0,0,0,0,67,14,  i do not recollect of ever seeing my mother by the light of day ,0.034986578921596574,0.0,0.017778794145760165,0.0,0.09018128141396221,0.0,0.05652376113362837,0.0,0.155025709531822,0.0,0.11886667894275801,0.0,-0.1049517028805107,0.0,-0.1098535120007892,0.0,,,,,,,,,,,,,,,,,
28,29,"28,She was with me in the night.",0.0,0,0,0,32,7,  she was with me in the night ,0.034986578921596574,0.0,0.017778794145760165,0.0,0.09018128141396221,0.0,0.05652376113362837,0.0,0.155025709531822,0.0,0.11886667894275801,0.0,-0.1049517028805107,0.0,-0.1098535120007892,0.0,,,,,,,,,,,,,,,,,
29,30,"29,""She would lie down with me, and get me to sleep, but long before I waked she was gone.""",-0.5,-1,0,-1,91,19,   she would lie down with me  and get me to sleep  but long before i waked she was gone  ,-0.3850514382878987,-0.4,-0.355320807185892,-0.39473684210526316,-0.6081031361400204,-0.5,-0.5843502863067312,-0.7386262265834077,0.155025709531822,0.0,0.11886667894275801,0.0,-0.761094200889037,-0.5,-0.7038764012931392,-0.5962016973313781,,,,,,,,,,,,,,,,,
30,31,"30,Very little communication ever took place between us.",0.0,0,0,0,56,8,  very little communication ever took place between us ,0.034986578921596574,0.0,0.017778794145760165,0.0,0.09018128141396221,0.0,0.05652376113362837,0.0,0.155025709531822,0.0,0.11886667894275801,0.0,-0.1049517028805107,0.0,-0.1098535120007892,0.0,,,,,,,,,,,,,,,,,
31,32,"31,""Death soon ended what little we could have while she lived, and with it her hardships and suffering.""",-2.55,-3,-4,-2,105,18,   death soon ended what little we could have while she lived  and with it her hardships and suffering  ,-2.107207308846829,-2.04,-1.9907407263563006,-2.125,-2.0046719712479857,-1.5,-1.9729107224275104,-2.3389830508474576,-1.1852221659596789,-1.3333333333333333,-1.1206634845178558,-1.734473782075121,-1.417236698897563,-1.0,-1.363901833840195,-1.258648027699576,,,,,,,,,,,,,,,,,
32,33,"32,""She died when I was about seven years old, on one of my master s farms, near Lee s Mill.""",-0.5,0,-3,1,93,20,   she died when i was about seven years old  on one of my master s farms  near lee s mill  ,-0.3850514382878987,-0.4,-0.3366658271193094,-0.375,0.09018128141396221,0.0,0.05652376113362837,0.0,-0.8501601970868037,-1.0,-0.7178161813931563,-1.1707698029007068,0.5511907951280155,0.5,0.45446823282694343,0.5663916124648093,,,,,,,,,,,,,,,,,
33,34,"33,""I was not allowed to be present during her illness, at her death, or burial.""",-1.75,-2,-4,-2,81,15,   i was not allowed to be present during her illness  at her death  or burial  ,-1.4351464813116368,-1.4,-1.636296105091231,-1.75,-1.306387553694003,-1.0,-1.5670238257152826,-1.8711864406779661,-1.1852221659596789,-1.3333333333333333,-1.3685695172099785,-2.0813685384901452,-1.417236698897563,-1.0,-1.614711498208076,-1.5103776332394911,,,,,,,,,,,,,,,,,
34,35,"34,She was gone long before I knew any thing about it.",0.0,0,0,0,54,11,  she was gone long before i knew any thing about it ,0.034986578921596574,0.0,0.017778794145760165,0.0,0.09018128141396221,0.0,0.05652376113362837,0.0,0.155025709531822,0.0,0.11886667894275801,0.0,-0.1049517028805107,0.0,-0.1098535120007892,0.0,,,,,,,,,,,,,,,,,
35,36,"35,""Never having enjoyed, to any considerable extent, her soothing presence, her tender and watchful care, I received the tidings of her death with much the same emotions I should have probably felt at the death of a stranger.""",3.95,0,7,4,227,38,   never having enjoyed  to any considerable extent  her soothing presence  her tender and watchful care  i received the tidings of her death with much the same emotions i should have probably felt at the death of a stranger  ,3.3532869148766093,3.16,1.4915222194057864,1.5592105263157896,0.09018128141396221,0.0,0.05652376113362837,0.0,2.5004594916419483,2.3333333333333335,1.146371946021951,1.4377874772464818,2.5196182891535943,2.0,1.0781922665839108,1.1924033946627561,,,,,,,,,,,,,,,,,
36,37,"36,""Called thus suddenly away, she left me without the slightest intimation of who my father was.""",0.0,0,0,0,98,16,   called thus suddenly away  she left me without the slightest intimation of who my father was  ,0.034986578921596574,0.0,0.017778794145760165,0.0,0.09018128141396221,0.0,0.05652376113362837,0.0,0.155025709531822,0.0,0.11886667894275801,0.0,-0.1049517028805107,0.0,-0.1098535120007892,0.0,,,,,,,,,,,,,,,,,
37,38,"37,""The whisper that my master was my father, may or may not be true; and, true or false, it is of but little consequence to my purpose whilst the fact remains, in all its glaring odiousness, that slaveholders have ordained, and by law established, that the children of slave women shall in all cases follow the condition of their mothers; and this is done too obviously to administer to their own lusts, and make a gratification of their wicked desires profitable as well as pleasurable; for by this cunning arrangement, the slaveholder, in cases not a few, sustains to his slaves the double relation of master and father.""",-0.5,0,2,2,624,108,   the whisper that my master was my father  may or may not be true  and  true or false  it is of but little consequence to my purpose whilst the fact remains  in all its glaring odiousness  that slaveholders have ordained  and by law established  that the children of slave women shall in all cases follow the condition of their mothers  and this is done too obviously to administer to their own lusts  and make a gratification of their wicked desires profitable as well as pleasurable  for by this cunning arrangement  the slaveholder  in cases not a few  sustains to his slaves the double relation of master and father  ,-0.3850514382878987,-0.4,-0.047859098681104564,-0.06944444444444445,0.09018128141396221,0.0,0.05652376113362837,0.0,0.8251496472775723,0.6666666666666666,0.2221608592311425,0.14453948183959342,1.2073332931365417,1.0,0.09915454163911173,0.20977467128326266,,,,,,,,,,,,,,,,,
38,39,"38,""I know of such cases; and it is worthy of remark that such slaves invariably suffer greater hardships, and have more to contend with, than others.""",-1.8,-3,-1,2,151,26,   i know of such cases  and it is worthy of remark that such slaves invariably suffer greater hardships  and have more to contend with  than others  ,-1.4771502830325864,-1.44,-0.963760157049817,-1.0384615384615385,-2.0046719712479857,-1.5,-1.348469342870237,-1.6192959582790092,-0.18003625934105316,-0.3333333333333333,-0.09566738781004056,-0.3001973853591556,1.2073332931365417,1.0,0.758333787734184,0.8713717114843219,,,,,,,,,,,,,,,,,
39,40,"39,""They are, in the first place, a constant offence to their mistress.""",-1.3,-2,-2,0,72,12,   they are  in the first place  a constant offence to their mistress  ,-1.0571122658230911,-1.04,-1.5181478980028746,-1.625,-1.306387553694003,-1.0,-1.9729107224275104,-2.3389830508474576,-0.5150982282139284,-0.6666666666666666,-0.8107809436527024,-1.3008553365563407,-0.1049517028805107,0.0,-0.1098535120007892,0.0,,,,,,,,,,,,,,,,,
40,41,"40,""She is ever disposed to find fault with them; they can seldom do any thing to please her; she is never better pleased than when she sees them under the lash, especially when she suspects her husband of showing to his mulatto children favors which he withholds from his black slaves.""",0.3,0,4,-1,287,51,   she is ever disposed to find fault with them  they can seldom do any thing to please her  she is never better pleased than when she sees them under the lash  especially when she suspects her husband of showing to his mulatto children favors which he withholds from his black slaves  ,0.28700938924729374,0.24,0.10117752856107064,0.08823529411764706,0.09018128141396221,0.0,0.05652376113362837,0.0,1.4952735850233227,1.3333333333333333,0.5563479131053276,0.612167217202984,-0.761094200889037,-0.5,-0.33115615703127255,-0.22211435782933694,,,,,,,,,,,,,,,,,
41,42,"41,""The master is frequently compelled to sell this class of his slaves, out of deference to the feelings of his white wife; and, cruel as the deed may strike any one to be, for a man to sell his own children to human flesh-mongers, it is often the dictate of humanity for him to do so; for, unless he does this, he must not only whip them himself, but must stand by and see one white son tie up his brother, of but few shades darker complexion than himself, and ply the gory lash to his naked back; and if he lisp one word of disapproval, it is set down to his parental partiality, and only makes a bad matter worse, both for himself and the slave whom he would protect and defend.""",-4.65,-6,-15,0,683,133,   the master is frequently compelled to sell this class of his slaves  out of deference to the feelings of his white wife  and  cruel as the deed may strike any one to be  for a man to sell his own children to human flesh mongers  it is often the dictate of humanity for him to do so  for  unless he does this  he must not only whip them himself  but must stand by and see one white son tie up his brother  of but few shades darker complexion than himself  and ply the gory lash to his naked back  and if he lisp one word of disapproval  it is set down to his parental partiality  and only makes a bad matter worse  both for himself and the slave whom he would protect and defend  ,-3.8713669811267097,-3.72,-0.4779106761948635,-0.5244360902255639,-4.099525223909933,-3.0,-0.49279685095810843,-0.6331081942143494,-4.870903823561306,-5.0,-0.5102181784526663,-0.8802780472937644,-0.1049517028805107,0.0,-0.1098535120007892,0.0,,,,,,,,,,,,,,,,,
42,43,"42,Every year brings with it multitudes of this class of slaves.",-1.0,-1,-3,0,64,11,  every year brings with it multitudes of this class of slaves ,-0.805089455497394,-0.8,-1.27111073772722,-1.3636363636363638,-0.6081031361400204,-0.5,-1.0504405026269927,-1.275808936825886,-0.8501601970868037,-1.0,-1.402374885304359,-2.1286723689103755,-0.1049517028805107,0.0,-0.1098535120007892,0.0,,,,,,,,,,,,,,,,,
43,44,"43,""It was doubtless in consequence of a knowledge of this fact, that one great statesman of the south predicted the downfall of slavery by the inevitable laws of population.""",-0.5,0,0,1,175,29,   it was doubtless in consequence of a knowledge of this fact  that one great statesman of the south predicted the downfall of slavery by the inevitable laws of population  ,-0.3850514382878987,-0.4,-0.226665772243943,-0.25862068965517243,0.09018128141396221,0.0,0.05652376113362837,0.0,0.155025709531822,0.0,0.11886667894275801,0.0,0.5511907951280155,0.5,0.2793338982252333,0.3906149051481443,,,,,,,,,,,,,,,,,
44,45,"44,""Whether this prophecy is ever fulfilled or not, it is nevertheless plain that a very different-looking class of people are springing up at the south, and are now held in slavery, from those originally brought to this country from Africa; and if their increase do no other good, it will do away the force of the argument, that God cursed Ham, and therefore American slavery is right.""",0.2,1,3,-1,387,67,   whether this prophecy is ever fulfilled or not  it is nevertheless plain that a very different looking class of people are springing up at the south  and are now held in slavery  from those originally brought to this country from africa  and if their increase do no other good  it will do away the force of the argument  that god cursed ham  and therefore american slavery is right  ,0.20300178580539469,0.16,0.06010053996845504,0.04477611940298508,0.7884656989679448,0.5,0.23826416264656616,0.20946116873260814,1.1602116161504474,1.0,0.3686227566549712,0.3494835232539423,-0.761094200889037,-0.5,-0.27830776418817205,-0.16907212312382364,,,,,,,,,,,,,,,,,
45,46,"45,""If the lineal descendants of Ham are alone to be scripturally enslaved, it is certain that slavery at the south must soon become unscriptural; for thousands are ushered into the world, annually, who, like myself, owe their existence to white fathers, and those fathers most frequently their own masters.""",-0.0499999999999999,2,-4,0,308,49,   if the lineal descendants of ham are alone to be scripturally enslaved  it is certain that slavery at the south must soon become unscriptural  for thousands are ushered into the world  annually  who  like myself  owe their existence to white fathers  and those fathers most frequently their own masters  ,-0.007017222799352863,-0.03999999999999992,0.003311666747185928,-0.01530612244897956,1.4867501165219275,1.0,0.5535281244547235,0.5728121757177447,-1.1852221659596789,-1.3333333333333333,-0.33647093212440626,-0.637153634231677,-0.1049517028805107,0.0,-0.1098535120007892,0.0,,,,,,,,,,,,,,,,,
46,47,"46,I have had two masters.",0.1,1,0,0,26,5,  i have had two masters ,0.11899418236349563,0.08,0.3013344911578158,0.3,0.7884656989679448,0.5,2.491845141406995,2.8067796610169493,0.155025709531822,0.0,0.11886667894275801,0.0,-0.1049517028805107,0.0,-0.1098535120007892,0.0,,,,,,,,,,,,,,,,,
47,48,"47,My first master s name was Anthony.",0.0,1,0,1,38,7,  my first master s name was anthony ,0.034986578921596574,0.0,0.017778794145760165,0.0,0.7884656989679448,0.5,1.7960390327574614,2.0048426150121066,0.155025709531822,0.0,0.11886667894275801,0.0,0.5511907951280155,0.5,1.5024943303641611,1.618261749899455,,,,,,,,,,,,,,,,,
48,49,"48,I do not remember his first name.",0.0,0,0,0,36,7,  i do not remember his first name ,0.034986578921596574,0.0,0.017778794145760165,0.0,0.09018128141396221,0.0,0.05652376113362837,0.0,0.155025709531822,0.0,0.11886667894275801,0.0,-0.1049517028805107,0.0,-0.1098535120007892,0.0,,,,,,,,,,,,,,,,,
49,50,"49,""He was generally called Captain Anthony a title which, I presume, he acquired by sailing a craft on the Chesapeake Bay.""",1.3,0,0,3,124,21,   he was generally called captain anthony a title which  i presume  he acquired by sailing a craft on the chesapeake bay  ,1.1270854236662842,1.04,0.8954511896592658,0.9285714285714286,0.09018128141396221,0.0,0.05652376113362837,0.0,0.155025709531822,0.0,0.11886667894275801,0.0,1.863475791145068,1.5,1.5024943303641611,1.618261749899455,,,,,,,,,,,,,,,,,
50,51,"50,He was not considered a rich slaveholder.",0.5,1,2,0,44,7,  he was not considered a rich slaveholder ,0.45502459613109186,0.4,1.030477712045959,1.0714285714285714,0.7884656989679448,0.5,1.7960390327574614,2.0048426150121066,0.8251496472775723,0.6666666666666666,1.7125483176778329,2.23003771981087,-0.1049517028805107,0.0,-0.1098535120007892,0.0,,,,,,,,,,,,,,,,,
51,52,"51,""He owned two or three farms, and about thirty slaves.""",-1.0,-1,-3,0,58,10,   he owned two or three farms  and about thirty slaves  ,-0.805089455497394,-0.8,-1.399999690914518,-1.5,-0.6081031361400204,-0.5,-1.1611369290030549,-1.4033898305084747,-0.8501601970868037,-1.0,-1.5544990417290707,-2.3415396058014135,-0.1049517028805107,0.0,-0.1098535120007892,0.0,,,,,,,,,,,,,,,,,
52,53,"52,His farms and slaves were under the care of an overseer.",0.0,-1,-1,0,59,11,  his farms and slaves were under the care of an overseer ,0.034986578921596574,0.0,0.017778794145760165,0.0,-0.6081031361400204,-0.5,-1.0504405026269927,-1.275808936825886,-0.18003625934105316,-0.3333333333333333,-0.3882138424729477,-0.7095574563034587,-0.1049517028805107,0.0,-0.1098535120007892,0.0,,,,,,,,,,,,,,,,,
53,54,"53,The overseer s name was Plummer.",0.0,0,0,0,35,6,  the overseer s name was plummer ,0.034986578921596574,0.0,0.017778794145760165,0.0,0.09018128141396221,0.0,0.05652376113362837,0.0,0.155025709531822,0.0,0.11886667894275801,0.0,-0.1049517028805107,0.0,-0.1098535120007892,0.0,,,,,,,,,,,,,,,,,
