,parag_no,sent_no_start,sent_no_mid,sent_no_end,parag_raw,parag_clean,token_len,char_len,sentimentr,sentimentr_lnorm_meanstd,sentimentr_medianiqr,sentimentr_lnorm_medianiqr,syuzhet,syuzhet_lnorm_meanstd,syuzhet_medianiqr,syuzhet_lnorm_medianiqr,bing,bing_lnorm_meanstd,bing_medianiqr,bing_lnorm_medianiqr,sentiword,sentiword_lnorm_meanstd,sentiword_medianiqr,sentiword_lnorm_medianiqr,senticnet,senticnet_lnorm_meanstd,senticnet_medianiqr,senticnet_lnorm_medianiqr,nrc,nrc_lnorm_meanstd,nrc_medianiqr,nrc_lnorm_medianiqr,afinn,afinn_lnorm_meanstd,afinn_medianiqr,afinn_lnorm_medianiqr,scores,vader,vader_lnorm_meanstd,vader_medianiqr,vader_lnorm_medianiqr,textblob,textblob_lnorm_meanstd,textblob_medianiqr,textblob_lnorm_medianiqr,flair,flair_lnorm_meanstd,flair_medianiqr,flair_lnorm_medianiqr,pattern,pattern_lnorm_meanstd,pattern_medianiqr,pattern_lnorm_medianiqr,stanza,stanza_lnorm_meanstd,stanza_medianiqr,stanza_lnorm_medianiqr
49,49,386,388,390,"I may be deemed superstitious, and even egotistical, in regarding this
event as a special interposition of divine Providence in my favor. But
I should be false to the earliest sentiments of my soul, if I
suppressed the opinion. I prefer to be true to myself, even at the
hazard of incurring the ridicule of others, rather than to be false,
and incur my own abhorrence. From my earliest recollection, I date the
entertainment of a deep conviction that slavery would not always be
able to hold me within its foul embrace; and in the darkest hours of my
career in slavery, this living word of faith and spirit of hope
departed not from me, but remained like ministering angels to cheer me
through the gloom. This good spirit was from God, and to him I offer
thanksgiving and praise.",i may be deemed superstitious and even egotistical in regarding this event as a special interposition of divine providence in my favor but i should be false to the earliest sentiments of my soul if i suppressed the opinion i prefer to be true to myself even at the hazard of incurring the ridicule of others rather than to be false and incur my own abhorrence from my earliest recollection i date the entertainment of a deep conviction that slavery would not always be able to hold me within its foul embrace and in the darkest hours of my career in slavery this living word of faith and spirit of hope departed not from me but remained like ministering angels to cheer me through the gloom this good spirit was from god and to him i offer thanksgiving and praise,140,779,1.5,0.2391386348161826,0.2895442359249331,0.2343136050361222,1.0,0.20455231027523152,0.24260355029585798,0.19423691120561276,16.830363203863836,0.09806551935099181,0.16748047380684086,0.19025535816722408,-0.5104166666666674,-0.21484128422439808,-0.26298774623013216,-0.3208324239110593,4.466,0.16456275658768757,0.11236695554750042,0.16400094002893478,33.463523343552446,0.5951135260980671,0.5493544370030947,0.6099509639190618,1.3884364286940343,0.35975476602295825,0.5531831811545237,0.6726490358709232,"{'neg': 0.151, 'neu': 0.598, 'pos': 0.251, 'compound': 0.9255}",0.9255,0.2916645846529737,0.5470731049366064,0.7217226957813785,0.17486772486772484,-0.11415857664230787,0.49734161018165995,0.6236645169337325,-0.6998,-0.11806686938680669,0.11526182225011601,-0.18610180427592418,0.31783585919360335,-0.036136987853975344,0.25022468085588967,0.33501669431559233,29.157165002574718,-0.10872883119008162,-0.06577694900589248,0.1596277824155085
50,50,391,397,403,"My new mistress proved to be all she appeared when I first met her at
the door,—a woman of the kindest heart and finest feelings. She had
never had a slave under her control previously to myself, and prior to
her marriage she had been dependent upon her own industry for a living.
She was by trade a weaver; and by constant application to her business,
she had been in a good degree preserved from the blighting and
dehumanizing effects of slavery. I was utterly astonished at her
goodness. I scarcely knew how to behave towards her. She was entirely
unlike any other white woman I had ever seen. I could not approach her
as I was accustomed to approach other white ladies. My early
instruction was all out of place. The crouching servility, usually so
acceptable a quality in a slave, did not answer when manifested toward
her. Her favor was not gained by it; she seemed to be disturbed by it.
She did not deem it impudent or unmannerly for a slave to look her in
the face. The meanest slave was put fully at ease in her presence, and
none left without feeling better for having seen her. Her face was made
of heavenly smiles, and her voice of tranquil music.",my new mistress proved to be all she appeared when i first met her at the door—a woman of the kindest heart and finest feelings she had never had a slave under her control previously to myself and prior to her marriage she had been dependent upon her own industry for a living she was by trade a weaver and by constant application to her business she had been in a good degree preserved from the blighting and dehumanizing effects of slavery i was utterly astonished at her goodness i scarcely knew how to behave towards her she was entirely unlike any other white woman i had ever seen i could not approach her as i was accustomed to approach other white ladies my early instruction was all out of place the crouching servility usually so acceptable a quality in a slave did not answer when manifested toward her her favor was not gained by it she seemed to be disturbed by it she did not deem it impudent or unmannerly for a slave to look her in the face the meanest slave was put fully at ease in her presence and none left without feeling better for having seen her her face was made of heavenly smiles and her voice of tranquil music,214,1160,4.25,0.48207173052306673,0.8793565683646114,0.46137250049914513,3.25,0.4209299759783707,0.7751479289940829,0.40695198614373396,47.12553099353301,0.13653784928063817,0.4689504417458991,0.34850894343191097,3.3854166666666656,0.7848430609270624,1.1596450482271428,0.6844047152097955,9.402,0.41546354291259424,0.7629749233861661,0.4392140013554144,45.55519280491371,0.5004562929549086,0.8039238968432142,0.5233396415983991,2.195399315149031,0.3715683776663691,0.8225305591356469,0.6928796159031391,"{'neg': 0.067, 'neu': 0.815, 'pos': 0.118, 'compound': 0.8572}",0.8572,0.1255017503563591,0.5061295447052123,0.4219156861665878,0.09527629233511586,-0.18118503819812065,0.07255352826139182,0.045395683014019445,0.5634,-0.03515314837242301,0.8046497666930446,0.48457519800860616,0.3012842626475867,-0.12749699292361738,0.2131195667977909,0.04311608912317206,39.70013761561164,-0.13928358847900346,0.25180559865396296,-0.20049325516971708
51,51,404,405,406,"But, alas! this kind heart had but a short time to remain such. The
fatal poison of irresponsible power was already in her hands, and soon
commenced its infernal work. That cheerful eye, under the influence of
slavery, soon became red with rage; that voice, made all of sweet
accord, changed to one of harsh and horrid discord; and that angelic
face gave place to that of a demon.",but alas this kind heart had but a short time to remain such the fatal poison of irresponsible power was already in her hands and soon commenced its infernal work that cheerful eye under the influence of slavery soon became red with rage that voice made all of sweet accord changed to one of harsh and horrid discord and that angelic face gave place to that of a demon,69,380,-3.8499999999999996,-1.5276066309310952,-0.8579088471849865,-1.4169856032410564,-3.8499999999999996,-1.4884737790847327,-0.9053254437869822,-1.4701315914312758,-95.52728809794685,-0.4808400561438875,-0.9506007255062542,-2.1910374571968094,-0.956916666666667,-0.7398356454952737,-0.4260351582665401,-0.8487428911881658,-0.41800000000000015,-0.6267972425637185,-0.5313869575246317,-0.704041807735697,-21.076138491945912,-1.375738436941141,-0.598885042887761,-1.1933776243879488,-3.2301928863884553,-1.6029446394852116,-0.9884189380571838,-2.6884354995651556,"{'neg': 0.365, 'neu': 0.505, 'pos': 0.131, 'compound': -0.9808}",-0.9808,-1.0366400416336523,-0.5956898360459192,-1.6749326065325114,0.09375,-0.1050164295859755,0.06440754102566965,0.7025381228958449,-0.6542,-0.16677009701528028,0.14014789750866377,-0.580055112700947,0.1767156406625499,-0.005325772126082668,-0.06613645022537361,0.43346034600793054,15.228052178688433,-0.09203383862874231,-0.48535910098656926,0.3563964226248341
52,52,407,415,424,"Very soon after I went to live with Mr. and Mrs. Auld, she very kindly
commenced to teach me the A, B, C. After I had learned this, she
assisted me in learning to spell words of three or four letters. Just
at this point of my progress, Mr. Auld found out what was going on, and
at once forbade Mrs. Auld to instruct me further, telling her, among
other things, that it was unlawful, as well as unsafe, to teach a slave
to read. To use his own words, further, he said, “If you give a nigger
an inch, he will take an ell. A nigger should know nothing but to obey
his master—to do as he is told to do. Learning would _spoil_ the best
nigger in the world. Now,” said he, “if you teach that nigger (speaking
of myself) how to read, there would be no keeping him. It would forever
unfit him to be a slave. He would at once become unmanageable, and of
no value to his master. As to himself, it could do him no good, but a
great deal of harm. It would make him discontented and unhappy.” These
words sank deep into my heart, stirred up sentiments within that lay
slumbering, and called into existence an entirely new train of thought.
It was a new and special revelation, explaining dark and mysterious
things, with which my youthful understanding had struggled, but
struggled in vain. I now understood what had been to me a most
perplexing difficulty—to wit, the white man’s power to enslave the
black man. It was a grand achievement, and I prized it highly. From
that moment, I understood the pathway from slavery to freedom. It was
just what I wanted, and I got it at a time when I the least expected
it. Whilst I was saddened by the thought of losing the aid of my kind
mistress, I was gladdened by the invaluable instruction which, by the
merest accident, I had gained from my master. Though conscious of the
difficulty of learning without a teacher, I set out with high hope, and
a fixed purpose, at whatever cost of trouble, to learn how to read. The
very decided manner with which he spoke, and strove to impress his wife
with the evil consequences of giving me instruction, served to convince
me that he was deeply sensible of the truths he was uttering. It gave
me the best assurance that I might rely with the utmost confidence on
the results which, he said, would flow from teaching me to read. What
he most dreaded, that I most desired. What he most loved, that I most
hated. That which to him was a great evil, to be carefully shunned, was
to me a great good, to be diligently sought; and the argument which he
so warmly urged, against my learning to read, only served to inspire me
with a desire and determination to learn. In learning to read, I owe
almost as much to the bitter opposition of my master, as to the kindly
aid of my mistress. I acknowledge the benefit of both.",very soon after i went to live with mr and mrs auld she very kindly commenced to teach me the a b c after i had learned this she assisted me in learning to spell words of three or four letters just at this point of my progress mr auld found out what was going on and at once forbade mrs auld to instruct me further telling her among other things that it was unlawful as well as unsafe to teach a slave to read to use his own words further he said “if you give a nigger an inch he will take an ell a nigger should know nothing but to obey his master—to do as he is told to do learning would spoil the best nigger in the world now” said he “if you teach that nigger speaking of myself how to read there would be no keeping him it would forever unfit him to be a slave he would at once become unmanageable and of no value to his master as to himself it could do him no good but a great deal of harm it would make him discontented and unhappy” these words sank deep into my heart stirred up sentiments within that lay slumbering and called into existence an entirely new train of thought it was a new and special revelation explaining dark and mysterious things with which my youthful understanding had struggled but struggled in vain i now understood what had been to me a most perplexing difficulty—to wit the white man’s power to enslave the black man it was a grand achievement and i prized it highly from that moment i understood the pathway from slavery to freedom it was just what i wanted and i got it at a time when i the least expected it whilst i was saddened by the thought of losing the aid of my kind mistress i was gladdened by the invaluable instruction which by the merest accident i had gained from my master though conscious of the difficulty of learning without a teacher i set out with high hope and a fixed purpose at whatever cost of trouble to learn how to read the very decided manner with which he spoke and strove to impress his wife with the evil consequences of giving me instruction served to convince me that he was deeply sensible of the truths he was uttering it gave me the best assurance that i might rely with the utmost confidence on the results which he said would flow from teaching me to read what he most dreaded that i most desired what he most loved that i most hated that which to him was a great evil to be carefully shunned was to me a great good to be diligently sought and the argument which he so warmly urged against my learning to read only served to inspire me with a desire and determination to learn in learning to read i owe almost as much to the bitter opposition of my master as to the kindly aid of my mistress i acknowledge the benefit of both,524,2783,15.450000000000005,0.7377389494698382,3.281501340482575,0.7003334216994413,11.450000000000003,0.6001915145833709,2.7159763313609475,0.5831791928379797,41.313825456518494,0.08214743677187457,0.41111763177174626,0.12477729527653668,10.366016666666665,0.9883575881223526,3.7087352261920934,0.8890496734704267,22.747000000000003,0.4045333077901165,2.521962632220647,0.4272246269371936,92.24246023175509,0.3671076284427958,1.7868446166198368,0.40132567837996047,-2.515133367136936,-0.1494057465406711,-0.7497469869133933,-0.19927843301687354,"{'neg': 0.158, 'neu': 0.642, 'pos': 0.201, 'compound': 0.9814}",0.9814,-0.010529751678981816,0.5805832808800168,0.17647453194420332,0.17907279795034894,-0.1898130345931111,0.519784539932555,-0.029042103176439613,0.9894,-0.04324258581376398,1.037138101345267,0.4191409178080394,1.5697329431495344,0.04071277336482911,3.0567082705229693,0.5805562144979975,85.04294697631765,-0.17046709196747764,1.6176523520659676,-0.568024750367795
53,53,425,436,448,"I had resided but a short time in Baltimore before I observed a marked
difference, in the treatment of slaves, from that which I had witnessed
in the country. A city slave is almost a freeman, compared with a slave
on the plantation. He is much better fed and clothed, and enjoys
privileges altogether unknown to the slave on the plantation. There is
a vestige of decency, a sense of shame, that does much to curb and
check those outbreaks of atrocious cruelty so commonly enacted upon the
plantation. He is a desperate slaveholder, who will shock the humanity
of his non-slaveholding neighbors with the cries of his lacerated
slave. Few are willing to incur the odium attaching to the reputation
of being a cruel master; and above all things, they would not be known
as not giving a slave enough to eat. Every city slaveholder is anxious
to have it known of him, that he feeds his slaves well; and it is due
to them to say, that most of them do give their slaves enough to eat.
There are, however, some painful exceptions to this rule. Directly
opposite to us, on Philpot Street, lived Mr. Thomas Hamilton. He owned
two slaves. Their names were Henrietta and Mary. Henrietta was about
twenty-two years of age, Mary was about fourteen; and of all the
mangled and emaciated creatures I ever looked upon, these two were the
most so. His heart must be harder than stone, that could look upon
these unmoved. The head, neck, and shoulders of Mary were literally cut
to pieces. I have frequently felt her head, and found it nearly covered
with festering sores, caused by the lash of her cruel mistress. I do
not know that her master ever whipped her, but I have been an
eye-witness to the cruelty of Mrs. Hamilton. I used to be in Mr.
Hamilton’s house nearly every day. Mrs. Hamilton used to sit in a large
chair in the middle of the room, with a heavy cowskin always by her
side, and scarce an hour passed during the day but was marked by the
blood of one of these slaves. The girls seldom passed her without her
saying, “Move faster, you _black gip!_” at the same time giving them a
blow with the cowskin over the head or shoulders, often drawing the
blood. She would then say, “Take that, you _black gip!_” continuing,
“If you don’t move faster, I’ll move you!” Added to the cruel lashings
to which these slaves were subjected, they were kept nearly
half-starved. They seldom knew what it was to eat a full meal. I have
seen Mary contending with the pigs for the offal thrown into the
street. So much was Mary kicked and cut to pieces, that she was oftener
called “_pecked_” than by her name.",i had resided but a short time in baltimore before i observed a marked difference in the treatment of slaves from that which i had witnessed in the country a city slave is almost a freeman compared with a slave on the plantation he is much better fed and clothed and enjoys privileges altogether unknown to the slave on the plantation there is a vestige of decency a sense of shame that does much to curb and check those outbreaks of atrocious cruelty so commonly enacted upon the plantation he is a desperate slaveholder who will shock the humanity of his non slaveholding neighbors with the cries of his lacerated slave few are willing to incur the odium attaching to the reputation of being a cruel master and above all things they would not be known as not giving a slave enough to eat every city slaveholder is anxious to have it known of him that he feeds his slaves well and it is due to them to say that most of them do give their slaves enough to eat there are however some painful exceptions to this rule directly opposite to us on philpot street lived mr thomas hamilton he owned two slaves their names were henrietta and mary henrietta was about twenty two years of age mary was about fourteen and of all the mangled and emaciated creatures i ever looked upon these two were the most so his heart must be harder than stone that could look upon these unmoved the head neck and shoulders of mary were literally cut to pieces i have frequently felt her head and found it nearly covered with festering sores caused by the lash of her cruel mistress i do not know that her master ever whipped her but i have been an eye witness to the cruelty of mrs hamilton i used to be in mr hamilton’s house nearly every day mrs hamilton used to sit in a large chair in the middle of the room with a heavy cowskin always by her side and scarce an hour passed during the day but was marked by the blood of one of these slaves the girls seldom passed her without her saying “move faster you black gip” at the same time giving them a blow with the cowskin over the head or shoulders often drawing the blood she would then say “take that you black gip” continuing “if you do not move faster I will move you” added to the cruel lashings to which these slaves were subjected they were kept nearly half starved they seldom knew what it was to eat a full meal i have seen mary contending with the pigs for the offal thrown into the street so much was mary kicked and cut to pieces that she was oftener called “pecked” than by her name,478,2589,-17.550000000000004,-1.0207406080415364,-3.7962466487935664,-0.9432401921016008,-19.549999999999997,-1.0877444117200878,-4.621301775147929,-1.0761853071330454,-265.0074140552043,-0.16148939366685996,-2.6371128614801314,-0.8774079633226107,-2.663149999999998,-0.31373412829170333,-1.0490965901372091,-0.4202745729572977,3.81,-0.33432275761467367,0.025900418492766853,-0.3832265582431068,-80.39773013136059,-0.8789131479762342,-1.847799891971127,-0.7387827264521853,-10.686468882793802,-0.7568012497717931,-3.477168325229117,-1.2394314116514007,"{'neg': 0.121, 'neu': 0.845, 'pos': 0.034, 'compound': -0.9934}",-0.9934,-0.26254751563838724,-0.6032431136288703,-0.27824022122136033,-0.09890873015873013,-0.23556226259206553,-0.9638329346786924,-0.4237422277780217,-0.9992,-0.08646939121270124,-0.04813490872376999,0.0694855904555657,-0.5114746579579402,-0.3900025507697447,-1.6089108558844902,-0.7956046524447409,74.48628310842844,-0.1791519332833782,1.299657387172734,-0.6703850485161659
54,54,449,452,456,"I lived in Master Hugh’s family about seven years. During this time, I
succeeded in learning to read and write. In accomplishing this, I was
compelled to resort to various stratagems. I had no regular teacher. My
mistress, who had kindly commenced to instruct me, had, in compliance
with the advice and direction of her husband, not only ceased to
instruct, but had set her face against my being instructed by any one
else. It is due, however, to my mistress to say of her, that she did
not adopt this course of treatment immediately. She at first lacked the
depravity indispensable to shutting me up in mental darkness. It was at
least necessary for her to have some training in the exercise of
irresponsible power, to make her equal to the task of treating me as
though I were a brute.",i lived in master hugh’s family about seven years during this time i succeeded in learning to read and write in accomplishing this i was compelled to resort to various stratagems i had no regular teacher my mistress who had kindly commenced to instruct me had in compliance with the advice and direction of her husband not only ceased to instruct but had set her face against my being instructed by any one else it is due however to my mistress to say of her that she did not adopt this course of treatment immediately she at first lacked the depravity indispensable to shutting me up in mental darkness it was at least necessary for her to have some training in the exercise of irresponsible power to make her equal to the task of treating me as though i were a brute,142,787,-0.050000000000000266,-0.05481865278225749,-0.0428954423592493,-0.040435361716194086,-1.0499999999999998,-0.1864854172999057,-0.24260355029585798,-0.19018178216774473,-50.37083802108023,-0.08466290976366914,-0.5012447869147246,-0.5613869023888709,1.6895833333333328,0.5834619205529444,0.5403813612280938,0.4819049937683211,8.168,0.6987202552526209,0.6003229314264997,0.7499182764844003,6.686357071050461,-0.09964870027737467,-0.014393089822906498,-0.025756135545991387,0.19779157566248923,0.06484005610720803,0.15577076646517563,0.16761333453600508,"{'neg': 0.068, 'neu': 0.897, 'pos': 0.035, 'compound': -0.6835}",-0.6835,-0.43700416934093494,-0.41746845307676167,-0.5930117396260003,0.0659090909090909,-0.1796064146812716,-0.08418240132520419,0.05901521116897671,-0.9999,-0.14026378248481106,-0.048516931808879296,-0.36564939850290684,0.14599783512199288,-0.16772366884644485,-0.1349991532901828,-0.0854105132757862,27.69082059274849,-0.12653683909472122,-0.1099471665063683,-0.05025895382342941
55,55,457,464,472,"My mistress was, as I have said, a kind and tender-hearted woman; and
in the simplicity of her soul she commenced, when I first went to live
with her, to treat me as she supposed one human being ought to treat
another. In entering upon the duties of a slaveholder, she did not seem
to perceive that I sustained to her the relation of a mere chattel, and
that for her to treat me as a human being was not only wrong, but
dangerously so. Slavery proved as injurious to her as it did to me.
When I went there, she was a pious, warm, and tender-hearted woman.
There was no sorrow or suffering for which she had not a tear. She had
bread for the hungry, clothes for the naked, and comfort for every
mourner that came within her reach. Slavery soon proved its ability to
divest her of these heavenly qualities. Under its influence, the tender
heart became stone, and the lamblike disposition gave way to one of
tiger-like fierceness. The first step in her downward course was in her
ceasing to instruct me. She now commenced to practise her husband’s
precepts. She finally became even more violent in her opposition than
her husband himself. She was not satisfied with simply doing as well as
he had commanded; she seemed anxious to do better. Nothing seemed to
make her more angry than to see me with a newspaper. She seemed to
think that here lay the danger. I have had her rush at me with a face
made all up of fury, and snatch from me a newspaper, in a manner that
fully revealed her apprehension. She was an apt woman; and a little
experience soon demonstrated, to her satisfaction, that education and
slavery were incompatible with each other.",my mistress was as i have said a kind and tender hearted woman and in the simplicity of her soul she commenced when i first went to live with her to treat me as she supposed one human being ought to treat another in entering upon the duties of a slaveholder she did not seem to perceive that i sustained to her the relation of a mere chattel and that for her to treat me as a human being was not only wrong but dangerously so slavery proved as injurious to her as it did to me when i went there she was a pious warm and tender hearted woman there was no sorrow or suffering for which she had not a tear she had bread for the hungry clothes for the naked and comfort for every mourner that came within her reach slavery soon proved its ability to divest her of these heavenly qualities under its influence the tender heart became stone and the lamblike disposition gave way to one of tiger like fierceness the first step in her downward course was in her ceasing to instruct me she now commenced to practise her husband’s precepts she finally became even more violent in her opposition than her husband himself she was not satisfied with simply doing as well as he had commanded she seemed anxious to do better nothing seemed to make her more angry than to see me with a newspaper she seemed to think that here lay the danger i have had her rush at me with a face made all up of fury and snatch from me a newspaper in a manner that fully revealed her apprehension she was an apt woman and a little experience soon demonstrated to her satisfaction that education and slavery were incompatible with each other,304,1643,-1.7499999999999996,-0.19837775756007214,-0.40750670241286846,-0.17461375214777525,-1.7499999999999996,-0.1424304702554385,-0.40828402366863903,-0.14687254629302368,-59.55014893213248,-0.023552650934892425,-0.5925889440182621,-0.3100135757982555,-1.4277333333333333,-0.26879952995903245,-0.5979622333922023,-0.37509038327326777,2.7200000000000015,-0.31396109548815687,-0.11777111411342131,-0.3608918519649151,-19.087578497628954,-0.4973657625199,-0.5570193067104219,-0.3896670541993761,-0.17190910054601558,-0.0029125833056889436,0.032372392827378436,0.05158825808946463,"{'neg': 0.202, 'neu': 0.695, 'pos': 0.103, 'compound': -0.9943}",-0.9943,-0.33860812980418,-0.6037826334562238,-0.4154761162338669,0.008954545454545451,-0.21585238488024527,-0.38815496910584885,-0.25369583510632016,-0.9992,-0.09946896500089487,-0.04813490872376999,-0.035666066864575324,0.17004695753863955,-0.21738653138662492,-0.08108620128063132,-0.24408628852356595,53.80754847090287,-0.15072093472371162,0.6767585644586557,-0.33529481677004863
56,56,473,475,477,"From this time I was most narrowly watched. If I was in a separate room
any considerable length of time, I was sure to be suspected of having a
book, and was at once called to give an account of myself. All this,
however, was too late. The first step had been taken. Mistress, in
teaching me the alphabet, had given me the _inch,_ and no precaution
could prevent me from taking the _ell._",from this time i was most narrowly watched if i was in a separate room any considerable length of time i was sure to be suspected of having a book and was at once called to give an account of myself all this however was too late the first step had been taken mistress in teaching me the alphabet had given me the inch and no precaution could prevent me from taking the ell,74,388,-1.9,-0.7274897088137245,-0.43967828418230553,-0.669151455536267,-1.9,-0.6782355643777015,-0.44378698224852076,-0.6736081517358302,-18.853463945630104,-0.046209128113624626,-0.18761253315017093,-0.4032096143422847,3.145833333333333,2.155631411986312,1.0721569351990219,2.062807174988458,2.616,0.2365176406207088,-0.131479223646489,0.24292824911466873,0.0,-0.2700905056822428,-0.15516292423780248,-0.18171030465328544,-0.6811888417882932,-0.30181482419367894,-0.13761456105239253,-0.4602760124332539,"{'neg': 0.057, 'neu': 0.897, 'pos': 0.047, 'compound': -0.1779}",-0.1779,-0.28332890607188216,-0.1143782033989749,-0.31573600990285167,0.1416666666666667,-0.058678955515908585,0.32014397241867026,1.1023133232466789,-0.999,-0.21043471841652922,-0.04802575927088164,-0.9332518698721556,0.19702994313622715,0.005423884453816821,-0.020596160006185384,0.4678061328639123,17.48384693923286,-0.07112062601736298,-0.41740852638623444,0.6028813726977625
57,57,478,483,489,"The plan which I adopted, and the one by which I was most successful,
was that of making friends of all the little white boys whom I met in
the street. As many of these as I could, I converted into teachers.
With their kindly aid, obtained at different times and in different
places, I finally succeeded in learning to read. When I was sent of
errands, I always took my book with me, and by going one part of my
errand quickly, I found time to get a lesson before my return. I used
also to carry bread with me, enough of which was always in the house,
and to which I was always welcome; for I was much better off in this
regard than many of the poor white children in our neighborhood. This
bread I used to bestow upon the hungry little urchins, who, in return,
would give me that more valuable bread of knowledge. I am strongly
tempted to give the names of two or three of those little boys, as a
testimonial of the gratitude and affection I bear them; but prudence
forbids;—not that it would injure me, but it might embarrass them; for
it is almost an unpardonable offence to teach slaves to read in this
Christian country. It is enough to say of the dear little fellows, that
they lived on Philpot Street, very near Durgin and Bailey’s ship-yard.
I used to talk this matter of slavery over with them. I would sometimes
say to them, I wished I could be as free as they would be when they got
to be men. “You will be free as soon as you are twenty-one, _but I am a
slave for life!_ Have not I as good a right to be free as you have?”
These words used to trouble them; they would express for me the
liveliest sympathy, and console me with the hope that something would
occur by which I might be free.",the plan which i adopted and the one by which i was most successful was that of making friends of all the little white boys whom i met in the street as many of these as i could i converted into teachers with their kindly aid obtained at different times and in different places i finally succeeded in learning to read when i was sent of errands i always took my book with me and by going one part of my errand quickly i found time to get a lesson before my return i used also to carry bread with me enough of which was always in the house and to which i was always welcome for i was much better off in this regard than many of the poor white children in our neighborhood this bread i used to bestow upon the hungry little urchins who in return would give me that more valuable bread of knowledge i am strongly tempted to give the names of two or three of those little boys as a testimonial of the gratitude and affection i bear them but prudence forbids—not that it would injure me but it might embarrass them for it is almost an unpardonable offence to teach slaves to read in this christian country it is enough to say of the dear little fellows that they lived on philpot street very near durgin and bailey’s ship yard i used to talk this matter of slavery over with them i would sometimes say to them i wished i could be as free as they would be when they got to be men “you will be free as soon as you are twenty one but i am a slave for life have not i as good a right to be free as you have” these words used to trouble them they would express for me the liveliest sympathy and console me with the hope that something would occur by which i might be free,332,1700,12.7,0.9706511840206249,2.6916890080428955,0.9180262583343286,10.7,0.8793438497556857,2.5384615384615388,0.8576063602739992,176.3374283509712,0.25616251019554953,1.7547497752942398,0.8405776980531159,2.3874999999999993,0.34171553707789515,0.795238038310012,0.23881581857427195,19.124999999999996,0.7004776630099442,2.0445513559824677,0.7518459769750059,101.23292228422439,0.8336286875009611,1.976123448275275,0.8281922206795235,2.032129674116803,0.22840957321934763,0.7680345588187819,0.4477229493305417,"{'neg': 0.058, 'neu': 0.79, 'pos': 0.153, 'compound': 0.9829}",0.9829,0.058843825625341864,0.5814824805922728,0.3016450301842755,0.2187864823348695,-0.1633595037525229,0.7317407678692204,0.19918495934733876,-0.9611,-0.09521029943960063,-0.027341937948535993,-0.0012183419592403588,1.2299595779998946,0.11582583418076559,2.2950095768210903,0.8205468744515898,59.60913710742622,-0.14730015955886103,0.8515179390000661,-0.29497726195974067
58,58,490,493,497,"I was now about twelve years old, and the thought of being _a slave for
life_ began to bear heavily upon my heart. Just about this time, I got
hold of a book entitled “The Columbian Orator.” Every opportunity I
got, I used to read this book. Among much of other interesting matter,
I found in it a dialogue between a master and his slave. The slave was
represented as having run away from his master three times. The
dialogue represented the conversation which took place between them,
when the slave was retaken the third time. In this dialogue, the whole
argument in behalf of slavery was brought forward by the master, all of
which was disposed of by the slave. The slave was made to say some very
smart as well as impressive things in reply to his master—things which
had the desired though unexpected effect; for the conversation resulted
in the voluntary emancipation of the slave on the part of the master.",i was now about twelve years old and the thought of being a slave for life began to bear heavily upon my heart just about this time i got hold of a book entitled “the columbian orator” every opportunity i got i used to read this book among much of other interesting matter i found in it a dialogue between a master and his slave the slave was represented as having run away from his master three times the dialogue represented the conversation which took place between them when the slave was retaken the third time in this dialogue the whole argument in behalf of slavery was brought forward by the master all of which was disposed of by the slave the slave was made to say some very smart as well as impressive things in reply to his master—things which had the desired though unexpected effect for the conversation resulted in the voluntary emancipation of the slave on the part of the master,164,913,2.3000000000000003,0.3270651050978447,0.4611260053619305,0.31649461526868866,-1.7000000000000002,-0.2664156541289194,-0.3964497041420119,-0.2687590524310811,0.0,0.05181337979882846,0.0,0.0,7.7931,2.412806972722279,2.769188968890097,2.3214112295381537,6.917999999999999,0.37894452540712037,0.435561999538669,0.3991562926828647,19.867725415583575,0.16841919558601484,0.26311811986936373,0.2195258588825977,-2.3077515868078193,-0.47017338777163825,-0.6805272746933072,-0.7485867760998888,"{'neg': 0.043, 'neu': 0.844, 'pos': 0.113, 'compound': 0.8464}",0.8464,0.1991951755112352,0.4996553067769685,0.5548804704848157,0.20595238095238097,-0.11359557296857763,0.663243780995615,0.6285218146388993,0.9579,-0.0002967356260125033,1.0199470625153493,0.766523639414335,0.4284428458569163,0.00011525267304286316,0.4981817189793529,0.45084474118742973,32.50083484754345,-0.12227941094232922,0.03494333424567567,-8.053384167955447e-05
