,sent_no,sent_raw,roberta15lg,yelp,nlptown,huggingface,hinglish,imdb2way,t5imdb50k,robertaxml8lang
10,10,"but now the distant ethiopians, who live between the sunset and the dawn, were worshipping the sea god with a feast, a hundred cattle and a hundred rams.",0.9910125732421875,3.443071573972702,2.3500604927539825,0.9621888399124146,0.8467762470245361,0.9787387251853943,-1,0.5379614233970642
11,11,"there sat the god, delighting in his banquet.",0.9982840418815613,3.4711837470531464,4.462926834821701,0.9998646974563599,0.6050112247467041,0.9841625094413757,1,1.4862879812717438
12,12,"the other gods were gathered on olympus, in father zeus palace.",0.9894384741783142,4.439204156398773,3.2827486097812653,0.9892639517784119,0.8856176733970642,0.9548289775848389,1,0.631400465965271
13,13,"he was thinking of fine, well-born aegisthus, who was killed by agamemnon s famous son orestes.",0.9890525937080383,0.3175836503505707,2.2915845215320587,0.9969367980957031,1.8004094362258911,0.8782308101654053,1,-1.5146602392196655
14,14,"He told the deathless gods, this is absurd, that mortals blame the gods! they say we cause their suffering, but they themselves increase it by folly.",-0.9947666525840759,0.9309554100036621,0.4688240587711334,-0.9924513101577759,-1.9253810048103333,-0.6412047743797302,-1,-1.9190390706062317
15,15,"so aegisthus overstepped: he took the legal wife of agamemnon, then killed the husband when he came back home, although he knew that it would doom them all.",-0.9967707991600037,0.8415971994400024,1.4210824072360992,-0.9946914911270142,0.708906352519989,-0.9927842020988464,-1,-1.7948563694953918
16,16,"we gods had warned aegisthus; we sent down perceptive hermes, who flashed into sight and told him not to murder agamemnon",0.9948480725288391,0.8671102523803711,4.257706046104431,0.9910869002342224,-1.6070793867111206,0.9628733396530151,-1,-0.3762311637401581
17,17,"Or court his wife, orestes would grow up and come back to his home to take revenge.",-0.9814969301223755,0.7749543190002441,2.310890883207321,-0.9029579162597656,0.6786420345306396,0.9494081139564514,-1,-1.8073384165763855
18,18,aegisthus would not hear that good advice.,-0.9978678822517395,0.48596158623695374,1.3974113464355469,-0.9992852210998535,0.5031582713127136,-0.7583712935447693,-1,-1.8027437925338745
19,19,but now his death has paid all debts.,0.9855507016181946,0.6349020004272461,0.34761443734169006,-0.9618173241615295,0.6260005235671997,0.942665696144104,0,-1.6389005184173584
20,20,"athena looked at him steadily and answered, father, he did deserve to die.",0.9973256587982178,0.5689178109169006,0.34228453040122986,0.9812665581703186,0.8870754837989807,0.9237337708473206,1,-1.4261569678783417
21,21,bring death to all who act like him! but i am agonizing about odysseus and his bad luck.,-0.9941229224205017,0.4817241132259369,0.3450595736503601,-0.9961106777191162,-1.8611223101615906,0.9964708089828491,-1,-1.9333902597427368
22,22,"for too long he has suffered, with no friends, sea all around him, sea on every side,",-0.9918674230575562,1.3674946129322052,1.4794245958328247,-0.9980253577232361,-0.41368937492370605,0.9914037585258484,-1,-1.8927797675132751
23,23,"Out on an island where a goddess lives, daughter of fearful atlas, who holds up the pillars of the sea, and knows its depths those pillars keep the heaven and earth apart.",0.9916220903396606,4.894870698451996,3.4988519847393036,0.9995171427726746,1.8873019218444824,0.9647475481033325,1,1.4488421976566315
24,24,"his daughter holds that poor unhappy man, and tries beguiling him with gentle words to cease all thoughts of ithaca; but he longs to see even just the smoke that rises from his own homeland, and he wants to die.",-0.9961750507354736,0.6748768091201782,2.28711074590683,-0.910424530506134,-1.610743224620819,0.9452031254768372,-1,-1.813650667667389
25,25,"you do not even care, olympian!",-0.9992407560348511,0.8026784658432007,4.546846568584442,-0.9997624754905701,1.4868346154689789,0.7333217263221741,-1,-1.7336692214012146
26,26,Remember how he sacrificed to you on the broad plain of troy beside his ships?,0.9938681721687317,0.4521734118461609,4.389955043792725,-0.9911237359046936,1.810077965259552,0.98662930727005,-1,-0.4270883798599243
27,27,so why do you dismiss odysseus?,-0.9983135461807251,0.5326884984970093,2.29679599404335,-0.9978436231613159,0.8024938106536865,0.9857636094093323,-1,-1.8153578639030457
28,28,"daughter! the cloud god said, you must be joking, since how could i forget odysseus?",-0.9924207329750061,4.594010829925537,4.4546612203121185,-0.8248923420906067,1.6580979228019714,0.9320818185806274,-1,-1.602282166481018
29,29,"he is more sensible than other humans, and makes more sacrifices to the gods.",0.9979224801063538,4.865967512130737,4.395693421363831,0.9839958548545837,1.6215139627456665,0.9909156560897827,1,1.6953446865081787
30,30,"but lord poseidon rages, unrelenting, because odysseus destroyed the eye of godlike polyphemus, his own son,",-0.8949170112609863,2.331148862838745,0.2836189568042755,-0.9951334595680237,-1.4018602967262268,0.9979638457298279,-1,-1.8969109058380127
31,31,"The strongest of the cyclopes whose mother, tho sa, is a sea-nymph, child of phorcys, the sea king; and she lay beside poseidon inside a hollow cave.",0.9969434142112732,2.318957358598709,4.714049875736237,-0.9766771793365479,1.683169662952423,0.9949753284454346,1,-0.4825412631034851
32,32,so now poseidon prevents odysseus from reaching home but does not kill him.,-0.9935910701751709,0.469224750995636,2.4486167430877686,0.919331431388855,-1.694726288318634,0.9805787205696106,1,-1.5026916861534119
33,33,"come then, we must plan: how can he get back home?",0.9679045677185059,4.4713926911354065,4.428558170795441,-0.9995400905609131,0.8414319753646851,0.9258189797401428,1,0.7399510145187378
34,34,"poseidon must give up his anger, since he cannot fight alone against the will of all the gods.",0.97801673412323,0.5630756616592407,4.4192085564136505,-0.9745892882347107,-1.5809106826782227,0.9556613564491272,-1,-1.5842390060424805
35,35,"athena s eyes lit up and she replied,",0.9984102845191956,4.372146129608154,0.34738579392433167,0.9996824860572815,0.8781567215919495,0.9783040881156921,1,-0.4147588610649109
36,36,"great father, if the blessed gods at last will let odysseus return back home, then hurry, we must send our messenger, hermes the giant-slayer.",0.9917601346969604,4.732493281364441,4.724196135997772,0.9202523827552795,1.9393205046653748,0.9421024322509766,-1,1.6299960613250732
37,37,he must swoop down to ogygia right away and tell the beautiful calypso we have formed a firm decision that odysseus has waited long enough.,0.9951940774917603,4.356124609708786,4.549305081367493,0.9987375736236572,0.865774929523468,0.9913719892501831,1,1.4418030381202698
38,38,he must go home.,-0.971072793006897,4.5734782218933105,4.559531390666962,0.9955744743347168,0.7700499296188354,-0.8570619225502014,0,-1.8766995072364807
39,39,"and i will go to ithaca to rouse the courage of his son, and make him call",0.9970784783363342,4.603496611118317,4.540002465248108,0.9987133741378784,1.928620159626007,0.9923966526985168,1,-0.4112362563610077
40,40,"A meeting, and speak out against the suitors who kill his flocks of sheep and longhorn cattle unstoppably.",0.9905924797058105,0.7181249260902405,4.458362817764282,0.7417527437210083,0.5797011852264404,0.6418679356575012,-1,-1.874760627746582
41,41,"then i will send him off to pylos and to sparta, to seek news about his father s journey home, and gain a noble reputation for himself.",0.9972720146179199,2.2284031212329865,3.355666399002075,0.994605541229248,1.4957858324050903,0.9933467507362366,1,1.4629435241222382
42,42,"with that, she tied her sandals on her feet, the marvelous golden sandals that she wears to travel sea and land, as fast as wind.",0.9984285235404968,4.621903955936432,4.823770642280579,0.9997448325157166,0.8553017973899841,0.9978040456771851,1,1.4697037637233734
43,43,she took the heavy bronze-tipped spear she uses,-0.9778199195861816,0.3357491195201874,3.3532167971134186,0.9817201495170593,0.8771725296974182,0.8262572288513184,1,0.624596357345581
44,44,To tame the ranks of warriors with whom she is enraged.,0.9797963500022888,0.6468145251274109,3.3428838551044464,-0.9299761056900024,-1.7269479632377625,0.9519245624542236,-1,-1.561517357826233
45,45,"then from the mountain down she sped to ithaca, and stopped outside odysseus court, bronze spear in hand.",0.9974071979522705,4.740065336227417,0.37477168440818787,0.8597767353057861,0.8436463475227356,0.9857358932495117,1,0.6335423588752747
46,46,"she looked like mentes now, the taphian leader, a guest-friend.",-0.9985373616218567,0.44952958822250366,2.284425288438797,0.9401394724845886,0.8427200317382812,-0.9749472141265869,1,0.6077303290367126
47,47,there she found the lordly suitors sitting on hides they killed the cows themselves and playing checkers.,-0.9953492879867554,0.6821959614753723,3.248129904270172,-0.9950547814369202,0.8116893768310547,0.5098930597305298,-1,-1.7892610430717468
48,48,"quick, attentive house slaves were waiting on them.",0.9986557960510254,3.4959264993667603,4.52999472618103,0.9676556587219238,1.617968201637268,0.993503749370575,-1,0.5943187475204468
49,49,"some were mixing wine with water in the bowls, and others brought",0.9971654415130615,1.4493713080883026,1.3854394257068634,0.8656882047653198,0.9361879229545593,0.920377790927887,-1,0.7634676694869995
50,50,"The tables out and wiped them off with sponges, and others carved up heaping plates of meat.",0.9964619874954224,1.5546485781669617,0.5855650901794434,-0.9940856695175171,0.8905547857284546,0.8635309338569641,-1,0.5818051695823669
51,51,"telemachus was sitting with them, feeling dejected.",-0.9988120794296265,1.5736404061317444,1.3709596693515778,-0.9992920756340027,-1.6830386519432068,-0.9961980581283569,-1,-1.5423455834388733
52,52,"in his mind he saw his father coming from somewhere, scattering the suitors, and gaining back his honor, and control of all his property.",0.9936810731887817,0.6320033073425293,4.408304661512375,0.9903910160064697,0.6801449656486511,0.9614695906639099,1,-0.47652894258499146
53,53,"with this in mind, he was the first to see athena there.",0.9980847239494324,4.477997988462448,3.464902490377426,0.9985116720199585,1.6468099355697632,0.9879994988441467,1,1.5716781616210938
54,54,"he disapproved of leaving strangers stranded, so he went straight to meet her at the gate,",0.9980433583259583,0.6256833076477051,2.2807883620262146,0.9302617311477661,-1.6715890765190125,0.7265348434448242,-1,-1.582903265953064
55,55,"And shook her hand, and took her spear of bronze, and let his words fly out to her.",0.9987703561782837,4.80725759267807,0.49781522154808044,0.9992504119873047,0.7336933016777039,0.9928326606750488,1,0.5426581501960754
56,56,"good evening, stranger, and welcome.",0.9987089037895203,3.62077134847641,4.562958061695099,0.9998571276664734,1.9678888320922852,0.9945465326309204,1,1.7732262015342712
57,57,"be our guest, come share our dinner, and then tell us what you need.",0.9987331032752991,4.477406978607178,4.640284597873688,0.999509334564209,0.7228862047195435,0.9952704310417175,1,0.5607993602752686
58,58,"he led her in, and pallas followed him.",0.9969353675842285,2.31994366645813,4.350795537233353,0.9993658661842346,0.8916836380958557,0.9757415056228638,1,0.5126934051513672
59,59,"inside the high-roofed hall, he set her spear beside a pillar in a polished stand, in which odysseus kept stores of weapons.",0.996794581413269,3.459926962852478,3.378700762987137,0.9854919910430908,0.7984113693237305,0.978077232837677,1,0.5639110207557678
60,60,"and then he led her to a chair and spread a smooth embroidered cloth across the seat,",0.995384156703949,4.47909551858902,4.3985520005226135,0.996934175491333,0.9085100889205933,0.983371913433075,1,0.5922935009002686
61,61,And pulled a footstool up to it.,0.9918586015701294,0.43137192726135254,4.25594025850296,0.96121746301651,0.9321839213371277,0.6484216451644897,1,0.5131903290748596
62,62,"he sat beside her on a chair of inlaid wood, a distance from the suitors, so their shouting would not upset the stranger during dinner; also to ask about his absent father.",0.9959173202514648,0.37289026379585266,3.5057358741760254,-0.9767614603042603,-1.6160967350006104,0.7939386367797852,-1,-0.45168688893318176
63,63,"a girl brought washing water in a jug of gold, and poured it on their hands and into a silver bowl, and set a table by them.",0.9885156750679016,0.6454281806945801,4.4514705538749695,0.6077492833137512,0.9178024530410767,0.8368065357208252,-1,0.6782398223876953
64,64,"a deferential slave brought bread and laid a wide array of food, a generous spread.",0.9986783266067505,3.584088146686554,4.559759676456451,0.9996321201324463,1.9345043897628784,0.9864952564239502,1,1.4550834000110626
65,65,"The carver set beside them plates of meat of every kind, and gave them golden cups.",0.9983604550361633,3.4462640583515167,4.791990637779236,0.9974198341369629,0.9098931550979614,0.9922216534614563,1,0.589107871055603
66,66,the cup boy kept on topping up the wine.,0.998425304889679,1.3827707171440125,2.3256113827228546,0.9988085627555847,0.8947217464447021,0.9631656408309937,1,-0.41163262724876404
67,67,"the suitors sauntered in and sat on chairs, observing proper order, and the slaves poured water on their hands.",0.9952478408813477,3.5084447860717773,4.319631576538086,0.9874506592750549,0.5304930806159973,0.9893630743026733,1,0.5166863799095154
68,68,"the house girls brought baskets of bread and heaped it up beside them, and house boys filled their wine-bowls up with drink.",0.9913971424102783,2.3787938952445984,4.363148659467697,0.9843130111694336,0.9231497645378113,0.9879178404808044,1,0.5869305729866028
69,69,they reached to take the good things set before them.,0.9977484941482544,2.366853803396225,3.3881441950798035,0.5376436114311218,1.7433294653892517,0.9862551689147949,1,0.5077730417251587
70,70,"once they were satisfied with food and drink,",0.9980670213699341,2.5634265542030334,2.295746862888336,-0.6198098063468933,0.6539503931999207,0.9696127772331238,1,0.6685097217559814
71,71,"The suitors turned their minds to other things singing and dancing, glories of the feast.",0.9984734058380127,3.476255863904953,4.563719272613525,-0.8355991840362549,1.8504744172096252,0.9976261258125305,1,1.7144073843955994
72,72,"a slave brought out a well-tuned lyre and gave it to phemius, the man the suitors forced to sing for them.",0.9780014753341675,0.7727994322776794,4.44583997130394,0.9925605058670044,1.8501277565956116,0.977726399898529,1,-0.4465717077255249
73,73,he struck the chords to start his lovely song.,0.9987984299659729,3.410215526819229,4.493379980325699,0.9998151063919067,1.9688313603401184,0.9976667165756226,1,1.6149062514305115
74,74,"telemachus leaned in close to athena, so they would not hear, and said, dear guest excuse my saying this these men are only interested in music a life of ease.",-0.9983181357383728,0.7793997526168823,0.5217791199684143,-0.9770213961601257,-1.6719974875450134,0.9646385908126831,-1,-1.5088556408882141
75,75,they make no contribution.,-0.9994956851005554,0.7227777242660522,0.6980417370796204,-0.9990128874778748,1.884642779827118,-0.997613787651062,-1,-1.87760591506958
76,76,"This food belongs to someone else, a man whose white bones may be lying in the rain or sunk beneath the waves.",-0.994593620300293,0.6864703297615051,0.5311817526817322,-0.9942904114723206,0.8090096116065979,-0.8755759596824646,1,-1.5896735191345215
77,77,"if they saw him return to ithaca, they would all pray for faster feet, instead of wealth and gold and fancy clothes.",0.9840579628944397,1.4344373941421509,1.4185167849063873,-0.9989025592803955,0.795922040939331,0.9501179456710815,-1,-1.4003219902515411
78,78,"in fact, he must have died.",-0.9968724250793457,0.43778276443481445,0.36250925064086914,-0.9991864562034607,-1.5439568758010864,0.5835933089256287,-1,-1.798726201057434
79,79,we have no hope.,-0.9993464946746826,0.5174428820610046,4.37548354268074,-0.9992727637290955,1.9629139304161072,-0.9974958896636963,-1,-1.869140863418579
80,80,he will not come back home.,-0.9990127086639404,0.786182701587677,0.5054319500923157,-0.999674379825592,-1.6200761795043945,0.9157925844192505,-1,-1.6806536316871643
81,81,"if someone says so, we do not believe it.",-0.9994046092033386,0.2792312800884247,0.41101720929145813,-0.999488890171051,-1.4718310832977295,0.7816817760467529,-1,-1.8161926865577698
82,82,"but come now, tell me this and tell the truth.",-0.991046667098999,0.32993200421333313,4.371841549873352,0.9911646246910095,0.7674449682235718,0.9953321218490601,1,0.5383259654045105
83,83,who are you?,-0.9963732361793518,0.5550788640975952,4.379852712154388,-0.9952166676521301,0.7099609375,0.7048720717430115,0,0.8040942549705505
84,84,"from what city, and what parents?",-0.9654014706611633,0.4173486828804016,4.237026125192642,-0.9868162870407104,0.8418412208557129,0.9818546772003174,0,0.7834348678588867
85,85,What kind of ship did you here arrive on?,-0.8274180889129639,0.37098419666290283,0.3552979528903961,-0.993537425994873,0.675524115562439,-0.5190386176109314,0,0.7609527111053467
86,86,"what sailors brought you here, and by what route?",0.9879137277603149,1.4036708772182465,4.365053802728653,-0.9685842990875244,0.8432909846305847,0.9950494170188904,0,0.66091388463974
87,87,you surely did not travel here on foot! here is the thing i really want to know: have you been here before?,-0.9994035363197327,2.3380565643310547,4.298378437757492,-0.9902607798576355,0.6904866099357605,0.9823423027992249,1,0.546448290348053
88,88,are you a friend who visited my father?,0.9886136651039124,2.3278003931045532,0.24623394012451172,0.9776864647865295,0.8619977235794067,0.9068988561630249,1,0.728974461555481
89,89,many men came to his house.,0.9979109168052673,0.29238200187683105,2.228849709033966,0.9959174394607544,0.8288381695747375,0.6770097017288208,0,0.6638581156730652
90,90,he traveled many places.,0.9985625743865967,0.25654518604278564,4.4172214567661285,0.9971405267715454,0.7446579933166504,0.9849303364753723,0,0.5922062397003174
91,91,athena s clear bright eyes met his.,0.998659610748291,4.3534135818481445,3.3357967734336853,0.9997177720069885,1.9659260511398315,0.9886350631713867,1,-0.38613608479499817
92,92,"she said, yes, i will tell you everything.",0.9952433109283447,0.35585474967956543,4.505016922950745,0.9997037053108215,0.7008331418037415,0.940312385559082,1,0.6988343000411987
93,93,"i am mentes, the son of wise anchialus,",0.9947358965873718,2.2889780402183533,4.43705740571022,0.9956423044204712,1.79653799533844,0.9722789525985718,1,1.4913659691810608
94,94,"Lord of the taphians, who love the oar.",0.9961189031600952,3.560891330242157,4.7530436515808105,0.9992963075637817,1.9604337215423584,0.9676880240440369,0,1.5892024636268616
95,95,"i traveled with my ship and my companions over the wine-dark sea to foreign lands, with iron that i hope to trade for copper in temese.",0.9975565671920776,2.280142992734909,4.405329674482346,0.9942128658294678,1.880111038684845,0.995995283126831,1,-0.451973021030426
96,96,"my ship is in the harbor far from the town, beneath the woody hill.",0.9930824041366577,2.2998375594615936,4.402886003255844,-0.6928961873054504,0.8726779222488403,0.9701107740402222,-1,0.6528167128562927
97,97,"and you and i are guest-friends through our fathers, from long ago laertes can confirm it.",0.9969156384468079,0.7716987729072571,4.6401708126068115,0.9987186193466187,0.7783421874046326,0.9954952597618103,1,0.5226039886474609
98,98,"i hear that fine old man no longer comes to town, but lives out in the countryside,",0.9939756393432617,3.363176316022873,3.43304842710495,0.9666427373886108,0.9314664602279663,0.9603741765022278,1,0.5921851992607117
99,99,"Stricken by grief, with only one old slave, who gives him food and drink when he trails back leg-weary from his orchard, rich in vines.",-0.9964038133621216,0.4996091425418854,1.2897100448608398,-0.9943755865097046,0.6337494254112244,0.959158182144165,-1,-1.6608088612556458
100,100,i came because they told me that your father was here but now it seems that gods have blocked his path back home.,-0.9967849850654602,0.6962901949882507,1.3267286717891693,-0.9995458722114563,0.7924962639808655,0.9515931606292725,1,-1.74324369430542
101,101,but i am sure that he is not yet dead.,0.9850719571113586,2.3126727640628815,2.4889414310455322,-0.9888451099395752,-1.5641040205955505,0.9501705169677734,1,0.5928203463554382
102,102,"the wide sea keeps him trapped upon some island, captured by fierce men who will not let him go.",0.9830424189567566,2.337802469730377,3.3294076025485992,0.9957832098007202,-1.6732615232467651,0.9802950024604797,1,-1.6440950632095337
103,103,"now i will make a prophecy the gods have given me,",-0.8169626593589783,4.628711700439453,4.5462606549263,0.9863244295120239,0.7936306595802307,0.9930780529975891,1,0.5059459209442139
104,104,"And i think it will all come true, although i am no prophet.",0.992925763130188,4.269159257411957,3.3586679995059967,0.9994785785675049,1.8297929167747498,0.9979879260063171,1,-0.4642571210861206
105,105,"he will not be gone much longer from his own dear native land, even if chains of iron hold him fast.",0.9867261648178101,0.7234764695167542,2.3608346581459045,-0.9282384514808655,-1.524362862110138,0.9599665999412537,-1,-1.6760076880455017
106,106,he will devise a means of getting home.,0.9860582947731018,0.5332249402999878,3.454390197992325,0.9922604560852051,0.7954720258712769,0.9325682520866394,1,0.7767738699913025
107,107,he is resourceful.,0.9986719489097595,3.39879110455513,3.4500921070575714,0.9998515248298645,1.9656285643577576,0.9835448861122131,1,1.791063666343689
108,108,tell me now are you odysseus son?,-0.9890314340591431,0.3811228275299072,4.274448990821838,-0.9835006594657898,0.8732631206512451,0.8935034275054932,-1,0.6309679746627808
109,109,you are so tall! your handsome face and eyes resemble his.,0.9983015656471252,2.3853965997695923,4.832322835922241,0.9996440410614014,1.9711017608642578,0.9941033720970154,1,1.8785563707351685
110,110,"we often met and knew each other well, before he went to troy, where all the best",0.9980248808860779,4.577186584472656,4.403311103582382,0.9995839595794678,1.9619115591049194,0.9953150749206543,1,1.6084156036376953
111,111,Leaders of argos sailed in hollow ships.,-0.9994563460350037,0.6140570044517517,0.2956964075565338,-0.9977750182151794,0.6064127683639526,-0.9988568425178528,-1,0.5318689942359924
112,112,"from that time on, we have not seen each other.",-0.9994000792503357,2.337419480085373,1.3708007335662842,-0.9949691295623779,-1.532864511013031,0.9502167105674744,-1,0.6509903073310852
113,113,telemachus was careful as he answered.,0.9980075359344482,1.467842549085617,2.263098359107971,-0.8611028790473938,1.964426338672638,0.9733496308326721,1,-0.419578492641449
114,114,"dear guest, i will be frank with you.",0.9818515181541443,2.299276113510132,4.652032434940338,0.9996402859687805,1.5892409086227417,0.9629056453704834,0,1.717707633972168
115,115,"my mother says that i am his son, but i cannot be sure, since no one knows his own begetting.",-0.9927735924720764,0.5264995694160461,2.3302230536937714,-0.9984122514724731,0.633492648601532,0.8975452780723572,-1,0.7159669995307922
116,116,"i wish i were the son of someone lucky, who could grow old at home with all his wealth.",0.9915909171104431,4.485462844371796,2.3431451320648193,-0.9916762113571167,0.5788410902023315,0.9666915535926819,1,-0.3740921914577484
117,117,"instead, the most unlucky man alive is said to be my father since you ask.",-0.9990041255950928,0.6382384300231934,0.5572634935379028,-0.9886152744293213,-0.42851248383522034,0.5875892043113708,-1,-1.8045042157173157
118,118,Athena looked at him with sparkling eyes.,0.9986371994018555,4.434045881032944,4.230540424585342,0.9998539090156555,0.625618040561676,0.9916244149208069,1,1.6528267860412598
119,119,"son of penelope, you and your sons will make a name in history, since you are so clever.",0.9937177896499634,4.508337080478668,4.650349915027618,0.9998763203620911,1.9681803584098816,0.9900608062744141,1,1.769623577594757
120,120,but now tell me this.,-0.9986903667449951,1.3732351064682007,2.2791680693626404,0.8739612102508545,0.8701402544975281,0.9436874985694885,-1,0.6040683388710022
121,121,who are these banqueters?,-0.9984694123268127,0.4913330078125,4.3029018342494965,-0.9932841658592224,0.8205748200416565,0.7910094261169434,0,0.5924248695373535
122,122,and what is the occasion?,0.9975084662437439,2.301800787448883,4.252650171518326,0.7345085740089417,0.7991775274276733,0.9881845712661743,0,0.8718016743659973
123,123,"a drinking party, or a wedding feast?",0.9985353946685791,2.491097390651703,2.292449504137039,-0.6092424988746643,0.8444381356239319,-0.5440467000007629,-1,0.7900824546813965
124,124,"they look so arrogant and self-indulgent, making themselves at home.",-0.9993375539779663,0.8847365379333496,0.48166579008102417,0.6962463855743408,-1.3951270878314972,-0.9995599389076233,1,-1.9518606662750244
125,125,a wise observer would surely disapprove of how they act.,-0.9994685053825378,1.4626024961471558,2.399205982685089,0.8375804424285889,-0.4021124541759491,-0.9850670695304871,-1,-1.7331385016441345
126,126,"telemachus said moodily, my friend,",-0.9976800680160522,2.375185042619705,4.352789044380188,0.9880327582359314,0.7439131736755371,0.9924203753471375,1,-0.4902608096599579
127,127,"Since you have raised the subject, there was once a time when this house here was doing well, our future bright, when he was still at home.",0.9733718633651733,2.318791925907135,3.3938331604003906,0.9936188459396362,1.9697555303573608,0.9752243161201477,1,1.602665662765503
128,128,"but now the gods have changed their plans and cursed us, and cast my father into utter darkness.",-0.9959512948989868,0.5083935260772705,3.288455605506897,-0.9958990812301636,-1.733224332332611,0.663007915019989,-1,-1.91237872838974
129,129,"if he had died it would not be this bad if he had fallen with his friends at troy, or in his loved ones arms, when he had wound the threads of war to end.",-0.9983672499656677,0.6662195920944214,2.338458687067032,-0.9839015603065491,-1.6387062072753906,0.9369692802429199,-1,-1.8506313562393188
130,130,the greeks would then have built a tomb for him; he would have won,0.9851294755935669,0.4221607744693756,1.331270307302475,0.9587885141372681,-0.4726589024066925,0.579777181148529,-1,-1.4167534112930298
131,131,Fame for his son.,0.9977185130119324,2.355538845062256,4.568782567977905,0.9995666146278381,1.969213604927063,0.987471878528595,1,1.7264404892921448
132,132,"but now, the winds have seized him, and he is nameless and unknown.",-0.9846858382225037,0.5217970609664917,0.3632320463657379,-0.9956254959106445,-1.5238665342330933,0.9757225513458252,1,-1.702945053577423
133,133,he left nothing but tears for me. i do not weep only for him.,0.9978923201560974,0.6817910671234131,0.30968350172042847,0.9966609477996826,1.5035079717636108,0.9921577572822571,-1,-1.559164822101593
134,134,the gods have given me so many other troubles.,-0.9981770515441895,4.34710305929184,4.436843425035477,-0.9833399653434753,-1.7525386214256287,0.9360367655754089,-1,-1.8892079591751099
135,135,"all the chiefs of same, zacynthus, dulichium, and local lords, from rocky ithaca, are courting mother, wasting our whole house.",-0.9971878528594971,0.8196718096733093,4.479833036661148,-0.9993429780006409,0.8640671372413635,-0.9995647072792053,-1,-1.920042335987091
136,136,"she does not turn these awful suitors down, nor can she end the courting.",-0.9994025230407715,0.8396285176277161,0.5476622581481934,0.941141664981842,-1.5197045803070068,-0.9927919507026672,-1,-1.9069895148277283
137,137,"they keep eating,",0.998429536819458,2.270879566669464,2.275053471326828,0.9987863898277283,0.730791449546814,0.9291462898254395,1,-0.49289482831954956
138,138,"Spoiling my house and soon, they will kill me! athena said in outrage, this is monstrous! you need odysseus to come back home and lay his hands on all those shameless suitors! if only he would come here now and stand right at the gates, with two spears in his hands, in shield and helmet, as when i first saw him! odysseus was visiting our house, drinking and having fun on his way back from sailing in swift ships to ephyra",-0.9938226342201233,0.7187247276306152,4.794763445854187,-0.9809638261795044,-0.37889280915260315,0.9714818596839905,-1,-1.425952821969986
139,139,To visit ilus.,0.9980452060699463,3.46891513466835,4.435069650411606,0.9748716354370117,0.7237180471420288,0.9926822781562805,1,-0.49812281131744385
140,140,he had gone there looking for deadly poison to anoint his arrows.,-0.9971700310707092,0.7492616772651672,0.45103737711906433,-0.9961085319519043,-1.8520298600196838,0.6704044342041016,-1,-1.6629905104637146
141,141,"ilus refused, because he feared the gods.",-0.9980483651161194,0.860980212688446,0.4587157368659973,-0.9423119425773621,-1.8713942170143127,0.9516398310661316,-1,-1.7882655262947083
142,142,"my father gave odysseus the poison, loving him blindly.",-0.9932536482810974,0.6038080453872681,4.691162884235382,0.9963480830192566,1.9151533842086792,0.8840311169624329,-1,1.4890138506889343
