"","sent_raw","syuzhet","bing","afinn","nrc"
"65","64,""Dorothea immediately took up the necklace and fastened it round her sister's neck, where it fitted almost as closely as a bracelet; but the circle suited the Henrietta-Maria style of Celia's head and neck, and she could see that it did, in the pier-glass opposite.""",0.4,0,2,0
"66","65,""""""There, Celia! you can wear that with your Indian muslin. But this cross you must wear with your dark dresses.""""""",-0.6,-1,0,-2
"67","66,Celia was trying not to smile with pleasure.",1.25,2,5,1
"68","67,""""""O Dodo, you must keep the cross yourself.""""""",0,0,0,-1
"69","68,""""""No, no, dear, no,"""" said Dorothea, putting up her hand with careless deprecation.""",0,-1,-1,1
"70","69,""""""Yes, indeed you must; it would suit you in your black dress, now,"""" said Celia, insistingly.""",0.55,0,1,-1
"71","70,""""""You might wear that.""""""",0,0,0,-1
"72","71,""""""Not for the world, not for the world. A cross is the last thing I would wear as a trinket.""""""",0,0,0,-2
"73","72,Dorothea shuddered slightly.",0,0,0,0
"74","73,""""""Then you will think it wicked in me to wear it,"""" said Celia, uneasily.""",-1.75,-2,-2,-2
"75","74,""""""No, dear, no,"""" said Dorothea, stroking her sister's cheek.""",0.75,0,1,1
"76","75,""""""Souls have complexions too: what will suit one will not suit another.""""""",0,0,0,0
"77","76,""""""But you might like to keep it for mamma's sake.""""""",0.5,1,2,0
"78","77,""""""No, I have other things of mamma's her sandal-wood box which I am so fond of plenty of things. In fact, they are all yours, dear. We need discuss them no longer. There take away your property.""""""",1,1,3,1
"79","78,Celia felt a little hurt.",-0.75,-1,-2,-1
"80","79,""There was a strong assumption of superiority in this Puritanic toleration, hardly less trying to the blond flesh of an unenthusiastic sister than a Puritanic persecution.""",0.75,1,2,1
"81","80,""""""But how can I wear ornaments if you, who are the elder sister, will never wear them?""""""",0.4,0,0,0
"82","81,""""""Nay, Celia, that is too much to ask, that I should wear trinkets to keep you in countenance. If I were to put on such a necklace as that, I should feel as if I had been pirouetting. The world would go round with me, and I should not know how to walk.""""""",0,0,0,-2
"83","82,Celia had unclasped the necklace and drawn it off.",0,0,0,0
"84","83,""""""It would be a little tight for your neck; something to lie down and hang would suit you better,"""" she said, with some satisfaction.""",0.05,-1,2,-1
"85","84,""The complete unfitness of the necklace from all points of view for Dorothea, made Celia happier in taking it.""",0.5,1,0,0
"86","85,""She was opening some ring-boxes, which disclosed a fine emerald with diamonds, and just then the sun passing beyond a cloud sent a bright gleam over the table.""",1.1,1,3,1
"87","86,""""""How very beautiful these gems are!"""" said Dorothea, under a new current of feeling, as sudden as the gleam.""",2.4,2,4,1
"88","87,""""""It is strange how deeply colors seem to penetrate one, like scent. I suppose that is the reason why gems are used as spiritual emblems in the Revelation of St. John. They look like fragments of heaven. I think that emerald is more beautiful than any of them.""""""",3.65,5,6,1
"89","88,""""""And there is a bracelet to match it,"""" said Celia.""",0,0,0,0
"90","89,""""""We did not notice this at first.""""""",0,0,0,0
"91","90,""""""They are lovely,"""" said Dorothea, slipping the ring and bracelet on her finely turned finger and wrist, and holding them towards the window on a level with her eyes.""",1.95,2,3,2
"92","91,All the while her thought was trying to justify her delight in the colors by merging them in her mystic religious joy.",1.75,2,6,2
"93","92,""""""You would like those, Dorothea,"""" said Celia, rather falteringly, beginning to think with wonder that her sister showed some weakness, and also that emeralds would suit her own complexion even better than purple amethysts.""",0.3,2,2,-1
"94","93,""""""You must keep that ring and bracelet if nothing else. But see, these agates are very pretty and quiet.""""""",1,2,1,2
"95","94,""""""Yes! I will keep these this ring and bracelet,"""" said Dorothea.""",0.8,0,1,0
"96","95,""Then, letting her hand fall on the table, she said in another tone """"Yet what miserable men find such things, and work at them, and sell them!""""""",-1,-1,-3,-2
"97","96,""She paused again, and Celia thought that her sister was going to renounce the ornaments, as in consistency she ought to do.""",-0.4,-1,0,0
"98","97,""""""Yes, dear, I will keep these,"""" said Dorothea, decidedly.""",1.3,0,3,1
"99","98,""""""But take all the rest away, and the casket.""""""",-0.25,0,0,0
"100","99,""She took up her pencil without removing the jewels, and still looking at them.""",0.6,0,1,0
"101","100,""She thought of often having them by her, to feed her eye at these little fountains of pure color.""",1,1,1,0
"102","101,""""""Shall you wear them in company?"""" said Celia, who was watching her with real curiosity as to what she would do.""",0.75,0,0,1
"103","102,Dorothea glanced quickly at her sister.",0,0,0,0
"104","103,""Across all her imaginative adornment of those whom she loved, there darted now and then a keen discernment, which was not without a scorching quality.""",1,2,10,0
"105","104,""If Miss Brooke ever attained perfect meekness, it would not be for lack of inward fire.""",-0.25,-1,-3,0
"106","105,""""""Perhaps,"""" she said, rather haughtily.""",-0.8,-1,0,0
"107","106,""""""I cannot tell to what level I may sink.""""""",0.15,-1,0,1
"108","107,""Celia blushed, and was unhappy: she saw that she had offended her sister, and dared not say even anything pretty about the gift of the ornaments which she put back into the box and carried away.""",-0.25,0,-1,0
"109","108,""Dorothea too was unhappy, as she went on with her plan-drawing, questioning the purity of her own feeling and speech in the scene which had ended with that little explosion.""",-0.0499999999999999,-1,-2,0
"110","109,""Celia's consciousness told her that she had not been at all in the wrong: it was quite natural and justifiable that she should have asked that question, and she repeated to herself that Dorothea was inconsistent: either she should have taken her full share of the jewels, or, after what she had said, she should have renounced them altogether.""",1.35,-2,1,4
"111","110,""""""I am sure at least, I trust,"""" thought Celia, """"that the wearing of a necklace will not interfere with my prayers. And I do not see that I should be bound by Dorothea's opinions now we are going into society, though of course she herself ought to be bound by them. But Dorothea is not always consistent.""""""",0.45,1,1,-1
"112","111,""Thus Celia, mutely bending over her tapestry, until she heard her sister calling her.""",0.4,0,0,0
"113","112,""""""Here, Kitty, come and look at my plan; I shall think I am a great architect, if I have not got incompatible stairs and fireplaces.""""""",0,0,3,-1
"114","113,""As Celia bent over the paper, Dorothea put her cheek against her sister's arm caressingly.""",-0.4,-1,0,0
"115","114,Celia understood the action.",0.25,0,0,1
"116","115,""Dorothea saw that she had been in the wrong, and Celia pardoned her.""",0.05,-1,0,-1
"117","116,""Since they could remember, there had been a mixture of criticism and awe in the attitude of Celia's mind towards her elder sister.""",-0.6,0,-2,0
"118","117,The younger had always worn a yoke; but is there any yoked creature without its private opinions?",-0.1,-1,-1,-1
"119","118,""""""'Dime; no ves aquel caballero que h cia nosotros viene sobre un caballo rucio rodado que trae puesto en la cabeza un yelmo de oro?' 'Lo que veo y columbro,' respondi Sancho, 'no es sino un hombre sobre un as no pardo como el mio, que trae sobre la cabeza una cosa que relumbra.' 'Pues ese es el yelmo de Mambrino,' dijo Don Quijote.""""""",0,0,-1,1
"120","119,CERVANTES.",0,0,0,0
"121","120,""""""'Seest thou not yon cavalier who cometh toward us on a dapple-gray steed, and weareth a golden helmet?' 'What I see,' answered Sancho, 'is nothing but a man on a gray ass like my own, who carries something shiny on his head.' 'Just so,' answered Don Quixote: 'and that resplendent object is the helmet of Mambrino.'""""""",1.7,3,-3,2
"122","121,""""""Sir Humphry Davy?"""" said Mr. Brooke, over the soup, in his easy smiling way, taking up Sir James Chettam's remark that he was studying Davy's Agricultural Chemistry.""",1.8,2,3,3
"123","122,""""""Well, now, Sir Humphry Davy; I dined with him years ago at Cartwright's, and Wordsworth was there too the poet Wordsworth, you know. Now there was something singular. I was at Cambridge when Wordsworth was there, and I never met him and I dined with him twenty years afterwards at Cartwright's. There's an oddity in things, now. But Davy was there: he was a poet too. Or, as I may say, Wordsworth was poet one, and Davy was poet two. That was true in every sense, you know.""""""",1.05,0,2,2
"124","123,Dorothea felt a little more uneasy than usual.",-0.6,-1,-2,0
"125","124,""In the beginning of dinner, the party being small and the room still, these motes from the mass of a magistrate's mind fell too noticeably.""",0.1,-1,0,-1
"126","125,She wondered how a man like Mr. Casaubon would support such triviality.",1,2,4,0
"127","126,""His manners, she thought, were very dignified; the set of his iron-gray hair and his deep eye-sockets made him resemble the portrait of Locke.""",0.6,1,-1,3
"128","127,He had the spare form and the pale complexion which became a student; as different as possible from the blooming Englishman of the red-whiskered type represented by Sir James Chettam.",-0.1,-1,0,2
"129","128,""""""I am reading the Agricultural Chemistry,"""" said this excellent baronet, """"because I am going to take one of the farms into my own hands, and see if something cannot be done in setting a good pattern of farming among my tenants. Do you approve of that, Miss Brooke?""""""",2.35,2,4,4
"130","129,""""""A great mistake, Chettam,"""" interposed Mr. Brooke, """"going into electrifying your land and that kind of thing, and making a parlor of your cow-house. It won't do. I went into science a great deal myself at one time; but I saw it would not do. It leads to everything; you can let nothing alone. No, no see that your tenants don't sell their straw, and that kind of thing; and give them draining-tiles, you know. But your fancy farming will not do the most expensive sort of whistle you can buy: you may as well keep a pack of hounds.""""""",1.35,1,0,3
"131","130,""""""Surely,"""" said Dorothea, """"it is better to spend money in finding out how men can make the most of the land which supports them all, than in keeping dogs and horses only to gallop over it. It is not a sin to make yourself poor in performing experiments for the good of all.""""""",1.4,1,3,2
"132","131,""She spoke with more energy than is expected of so young a lady, but Sir James had appealed to her.""",0.65,0,0,1
"133","132,""He was accustomed to do so, and she had often thought that she could urge him to many good actions when he was her brother-in-law.""",0.75,1,3,2
"134","133,""Mr. Casaubon turned his eyes very markedly on Dorothea while she was speaking, and seemed to observe her newly.""",0,0,0,0
"135","134,""""""Young ladies don't understand political economy, you know,"""" said Mr. Brooke, smiling towards Mr. Casaubon.""",1.15,1,2,2
"136","135,""""""I remember when we were all reading Adam Smith. There is a book, now. I took in all the new ideas at one time human perfectibility, now. But some say, history moves in circles; and that may be very well argued; I have argued it myself. The fact is, human reason may carry you a little too far over the hedge, in fact. It carried me a good way at one time; but I saw it would not do. I pulled up; I pulled up in time. But not too hard. I have always been in favor of a little theory: we must have Thought; else we shall be landed back in the dark ages. But talking of books, there is Southey's 'Peninsular War.' I am reading that of a morning. You know Southey?""""""",2.3,0,2,3
"137","136,""""""No"""" said Mr. Casaubon, not keeping pace with Mr. Brooke's impetuous reason, and thinking of the book only.""",-0.2,-1,-1,1
"138","137,""""""I have little leisure for such literature just now. I have been using up my eyesight on old characters lately; the fact is, I want a reader for my evenings; but I am fastidious in voices, and I cannot endure listening to an imperfect reader. It is a misfortune, in some senses: I feed too much on the inward sources; I live too much with the dead. My mind is something like the ghost of an ancient, wandering about the world and trying mentally to construct it as it used to be, in spite of ruin and confusing changes. But I find it necessary to use the utmost caution about my eyesight.""""""",-2.05,-6,-9,-1
"139","138,This was the first time that Mr. Casaubon had spoken at any length.",0,0,0,0
"140","139,""He delivered himself with precision, as if he had been called upon to make a public statement; and the balanced sing-song neatness of his speech, occasionally corresponded to by a movement of his head, was the more conspicuous from its contrast with good Mr. Brooke's scrappy slovenliness.""",1.65,1,4,7
"141","140,""Dorothea said to herself that Mr. Casaubon was the most interesting man she had ever seen, not excepting even Monsieur Liret, the Vaudois clergyman who had given conferences on the history of the Waldenses.""",0.75,1,2,1
"142","141,""To reconstruct a past world, doubtless with a view to the highest purposes of truth what a work to be in any way present at, to assist in, though only as a lamp-holder!""",2.9,2,0,5
"143","142,""This elevating thought lifted her above her annoyance at being twitted with her ignorance of political economy, that never-explained science which was thrust as an extinguisher over all her lights.""",-1.4,-2,-4,-2
"144","143,""""""But you are fond of riding, Miss Brooke,"""" Sir James presently took an opportunity of saying.""",1.25,0,2,2
"145","144,""""""I should have thought you would enter a little into the pleasures of hunting. I wish you would let me send over a chestnut horse for you to try. It has been trained for a lady. I saw you on Saturday cantering over the hill on a nag not worthy of you. My groom shall bring Corydon for you every day, if you will only mention the time.""""""",1.55,0,3,-1
"146","145,""""""Thank you, you are very good. I mean to give up riding. I shall not ride any more,"""" said Dorothea, urged to this brusque resolution by a little annoyance that Sir James would be soliciting her attention when she wanted to give it all to Mr. Casaubon.""",-0.65,0,5,2
"147","146,""""""No, that is too hard,"""" said Sir James, in a tone of reproach that showed strong interest.""",0.5,-1,1,1
"148","147,""""""Your sister is given to self-mortification, is she not?"""" he continued, turning to Celia, who sat at his right hand.""",0.8,0,0,-1
"149","148,""""""I think she is,"""" said Celia, feeling afraid lest she should say something that would not please her sister, and blushing as prettily as possible above her necklace.""",1.5,0,0,-1
"150","149,""""""She likes giving up.""""""",0.75,1,2,1
"151","150,""""""If that were true, Celia, my giving-up would be self-indulgence, not self-mortification. But there may be good reasons for choosing not to do what is very agreeable,"""" said Dorothea.""",2,2,7,3
"152","151,""Mr. Brooke was speaking at the same time, but it was evident that Mr. Casaubon was observing Dorothea, and she was aware of it.""",0.5,0,0,1
"153","152,""""""Exactly,"""" said Sir James.""",0.25,0,0,1
"154","153,""""""You give up from some high, generous motive.""""""",0.75,1,2,2
"155","154,""""""No, indeed, not exactly. I did not say that of myself,"""" answered Dorothea, reddening.""",-0.25,0,-1,0
"156","155,""Unlike Celia, she rarely blushed, and only from high delight or anger.""",0.25,0,0,0
"157","156,At this moment she felt angry with the perverse Sir James.",-1,-2,-3,-1
"158","157,""Why did he not pay attention to Celia, and leave her to listen to Mr. Casaubon?""",-0.1,0,-2,1
"159","158,""if that learned man would only talk, instead of allowing himself to be talked to by Mr. Brooke, who was just then informing him that the Reformation either meant something or it did not, that he himself was a Protestant to the core, but that Catholicism was a fact; and as to refusing an acre of your ground for a Romanist chapel, all men needed the bridle of religion, which, properly speaking, was the dread of a Hereafter.""",0.4,-1,-4,2
"160","159,""""""I made a great study of theology at one time,"""" said Mr. Brooke, as if to explain the insight just manifested.""",1,1,3,3
"161","160,""""""I know something of all schools. I knew Wilberforce in his best days. Do you know Wilberforce?""""""",0.5,1,3,0
"162","161,""Mr. Casaubon said, """"No.""""""",0,0,-1,0
"163","162,""""""Well, Wilberforce was perhaps not enough of a thinker; but if I went into Parliament, as I have been asked to do, I should sit on the independent bench, as Wilberforce did, and work at philanthropy.""""""",2.3,3,2,2
"164","163,""Mr. Casaubon bowed, and observed that it was a wide field.""",-0.25,0,0,0
"165","164,""""""Yes,"""" said Mr. Brooke, with an easy smile, """"but I have documents. I began a long while ago to collect documents. They want arranging, but when a question has struck me, I have written to somebody and got an answer. I have documents at my back. But now, how do you arrange your documents?""""""",1.85,1,4,2
"166","165,""""""In pigeon-holes partly,"""" said Mr. Casaubon, with rather a startled air of effort.""",-0.6,0,-2,0
"167","166,""""""Ah, pigeon-holes will not do. I have tried pigeon-holes, but everything gets mixed in pigeon-holes: I never know whether a paper is in A or Z.""""""",0,0,0,-1
"168","167,""""""I wish you would let me sort your papers for you, uncle,"""" said Dorothea.""",0.8,0,1,0
"169","168,""""""I would letter them all, and then make a list of subjects under each letter.""""""",0,0,0,0
"170","169,""Mr. Casaubon gravely smiled approval, and said to Mr. Brooke, """"You have an excellent secretary at hand, you perceive.""""""",1.8,1,7,3
"171","170,""""""No, no,"""" said Mr. Brooke, shaking his head; """"I cannot let young ladies meddle with my documents. Young ladies are too flighty.""""""",-0.6,-2,-1,-1
"172","171,Dorothea felt hurt.",-0.75,-1,-2,-1
"173","172,""Mr. Casaubon would think that her uncle had some special reason for delivering this opinion, whereas the remark lay in his mind as lightly as the broken wing of an insect among all the other fragments there, and a chance current had sent it alighting on her.""",0.9,-1,1,1
"174","173,""When the two girls were in the drawing-room alone, Celia said""",-0.6,0,-2,0
"175","174,""""""How very ugly Mr. Casaubon is!""""""",-0.75,-1,-3,-1
"176","175,""""""Celia! He is one of the most distinguished-looking men I ever saw. He is remarkably like the portrait of Locke. He has the same deep eye-sockets.""""""",1,3,4,1
"177","176,""""""Had Locke those two white moles with hairs on them?""""""",0,0,0,1
"178","177,""""""Oh, I dare say! when people of a certain sort looked at him,"""" said Dorothea, walking away a little.""",0.8,0,1,0
"179","178,""""""Mr. Casaubon is so sallow.""""""",0,0,0,0
"180","179,""""""All the better. I suppose you admire a man with the complexion of a cochon de lait.""""""",1.8,2,5,1
"181","180,""""""Dodo!"""" exclaimed Celia, looking after her in surprise.""",0.6,0,0,1
"182","181,""""""I never heard you make such a comparison before.""""""",0,0,0,0
"183","182,""""""Why should I make it before the occasion came? It is a good comparison: the match is perfect.""""""",1.5,2,6,2
"184","183,""Miss Brooke was clearly forgetting herself, and Celia thought so.""",0.5,0,-1,0
"185","184,""""""I wonder you show temper, Dorothea.""""""",-0.5,0,0,0
"186","185,""""""It is so painful in you, Celia, that you will look at human beings as if they were merely animals with a toilet, and never see the great soul in a man's face.""""""",-0.25,0,1,-2
"187","186,""""""Has Mr. Casaubon a great soul?""""""",0.5,1,3,0
"188","187,Celia was not without a touch of naive malice.",-1.5,-2,-2,-2
"189","188,""""""Yes, I believe he has,"""" said Dorothea, with the full voice of decision.""",0.8,0,1,1
"190","189,""""""Everything I see in him corresponds to his pamphlet on Biblical Cosmology.""""""",0,0,0,1
"191","190,""""""He talks very little,"""" said Celia""",0,0,0,0
"192","191,""""""There is no one for him to talk to.""""""",0.4,0,-1,1
"193","192,""Celia thought privately, """"Dorothea quite despises Sir James Chettam; I believe she would not accept him.""""""",1.25,0,1,1
"194","193,Celia felt that this was a pity.",-0.5,-1,-2,0
"195","194,She had never been deceived as to the object of the baronet's interest.",-0.25,-1,-2,0
"196","195,""Sometimes, indeed, she had reflected that Dodo would perhaps not make a husband happy who had not her way of looking at things; and stifled in the depths of her heart was the feeling that her sister was too religious for family comfort.""",1,2,5,1
"197","196,""Notions and scruples were like spilt needles, making one afraid of treading, or sitting down, or even eating.""",-0.25,0,0,-1
