"","sent_raw","syuzhet","bing","afinn","nrc"
"18","17,""But supposing all these conjectures to be false, you cannot contest the inestimable benefit which I shall confer on all mankind, to the last generation, by discovering a passage near the pole to those countries, to reach which at present so many months are requisite; or by ascertaining the secret of the magnet, which, if at all possible, can only be effected by an undertaking such as mine.""",1,1,2,3
"19","18,""These reflections have dispelled the agitation with which I began my letter, and I feel my heart glow with an enthusiasm which elevates me to heaven, for nothing contributes so much to tranquillise the mind as a steady purposea point on which the soul may fix its intellectual eye.""",2.2,4,2,2
"20","19,This expedition has been the favourite dream of my early years.",0.85,0,3,1
"21","20,I have read with ardour the accounts of the various voyages which have been made in the prospect of arriving at the North Pacific Ocean through the seas which surround the pole.",0.6,0,1,2
"22","21,You may remember that a history of all the voyages made for purposes of discovery composed the whole of our good Uncle Thomas library.",2.75,1,3,4
"23","22,""My education was neglected, yet I was passionately fond of reading.""",0.85,1,0,0
"24","23,""These volumes were my study day and night, and my familiarity with them increased that regret which I had felt, as a child, on learning that my fathers dying injunction had forbidden my uncle to allow me to embark in a seafaring life.""",0.55,-3,-5,1
"25","24,""These visions faded when I perused, for the first time, those poets whose effusions entranced my soul and lifted it to heaven.""",1.4,2,3,0
"26","25,I also became a poet and for one year lived in a paradise of my own creation; I imagined that I also might obtain a niche in the temple where the names of Homer and Shakespeare are consecrated.",0.5,1,3,0
"27","26,You are well acquainted with my failure and how heavily I bore the disappointment.",-1.7,-2,-6,-4
"28","27,""But just at that time I inherited the fortune of my cousin, and my thoughts were turned into the channel of their earlier bent.""",0.1,0,2,1
"29","28,Six years have passed since I resolved on my present undertaking.",0.85,0,2,1
"30","29,""I can, even now, remember the hour from which I dedicated myself to this great enterprise.""",1,2,5,0
"31","30,I commenced by inuring my body to hardship.",-0.75,-1,-2,-1
"32","31,""I accompanied the whale-fishers on several expeditions to the North Sea; I voluntarily endured cold, famine, thirst, and want of sleep; I often worked harder than the common sailors during the day and devoted my nights to the study of mathematics, the theory of medicine, and those branches of physical science from which a naval adventurer might derive the greatest practical advantage.""",2.3,0,7,1
"33","32,""Twice I actually hired myself as an under-mate in a Greenland whaler, and acquitted myself to admiration.""",0.5,1,2,2
"34","33,""I must own I felt a little proud when my captain offered me the second dignity in the vessel and entreated me to remain with the greatest earnestness, so valuable did he consider my services.""",3,5,7,5
"35","34,""And now, dear Margaret, do I not deserve to accomplish some great purpose?""",2,2,7,3
"36","35,""My life might have been passed in ease and luxury, but I preferred glory to every enticement that wealth placed in my path.""",3.3,3,9,4
"37","36,""Oh, that some encouraging voice would answer in the affirmative!""",1.5,2,2,1
"38","37,""My courage and my resolution is firm; but my hopes fluctuate, and my spirits are often depressed.""",0.6,0,4,1
"39","38,""I am about to proceed on a long and difficult voyage, the emergencies of which will demand all my fortitude: I am required not only to raise the spirits of others, but sometimes to sustain my own, when theirs are failing.""",-1,-1,-4,0
"40","39,This is the most favourable period for travelling in Russia.",0,0,2,0
"41","40,""They fly quickly over the snow in their sledges; the motion is pleasant, and, in my opinion, far more agreeable than that of an English stagecoach.""",1.75,2,5,2
"42","41,""The cold is not excessive, if you are wrapped in fursa dress which I have already adopted, for there is a great difference between walking the deck and remaining seated motionless for hours, when no exercise prevents the blood from actually freezing in your veins.""",-1.7,-3,1,-2
"43","42,I have no ambition to lose my life on the post-road between St. Petersburgh and Archangel.",0.35,-1,-1,0
"44","43,""I shall depart for the latter town in a fortnight or three weeks; and my intention is to hire a ship there, which can easily be done by paying the insurance for the owner, and to engage as many sailors as I think necessary among those who are accustomed to the whale-fishing.""",1.2,0,1,1
"45","44,I do not intend to sail until the month of June; and when shall I return?",0,0,0,0
"46","45,""Ah, dear sister, how can I answer this question?""",0.5,0,2,2
"47","46,""If I succeed, many, many months, perhaps years, will pass before you and I may meet.""",0.5,1,3,1
"48","47,""If I fail, you will see me again soon, or never.""",-0.75,-1,-2,0
"49","48,""Farewell, my dear, excellent Margaret.""",1.5,1,5,2
"50","49,""Heaven shower down blessings on you, and save me, that I may again and again testify my gratitude for all your love and kindness.""",3.8,4,12,5
"51","50,""Your affectionate brother,""",0.9,1,3,1
"52","51,R. Walton",0,0,0,0
"53","52,Letter",0,0,0,0
"54","53,""_To Mrs. Saville, England._""",0,0,0,0
"55","54,""Archangel, th March, .""",0,0,0,1
"56","55,""How slowly the time passes here, encompassed as I am by frost and snow!""",-0.5,-2,0,0
"57","56,Yet a second step is taken towards my enterprise.",0,0,0,0
"58","57,I have hired a vessel and am occupied in collecting my sailors; those whom I have already engaged appear to be men on whom I can depend and are certainly possessed of dauntless courage.",1.25,2,4,1
"59","58,""But I have one want which I have never yet been able to satisfy, and the absence of the object of which I now feel as a most severe evil, I have no friend, Margaret: when I am glowing with the enthusiasm of success, there will be none to participate my joy; if I am assailed by disappointment, no one will endeavour to sustain me in dejection.""",0.3,-1,-1,2
"60","59,""I shall commit my thoughts to paper, it is true; but that is a poor medium for the communication of feeling.""",0,-1,2,1
"61","60,""I desire the company of a man who could sympathise with me, whose eyes would reply to mine.""",0.6,0,1,0
"62","61,""You may deem me romantic, my dear sister, but I bitterly feel the want of a friend.""",0.8,0,2,2
"63","62,""I have no one near me, gentle yet courageous, possessed of a cultivated as well as of a capacious mind, whose tastes are like my own, to approve or amend my plans.""",4.6,5,3,3
"64","63,How would such a friend repair the faults of your poor brother!",0.2,-2,-1,2
"65","64,I am too ardent in execution and too impatient of difficulties.",-1.75,-1,-1,-2
"66","65,But it is a still greater evil to me that I am self-educated: for the first fourteen years of my life I ran wild on a common and read nothing but our Uncle Thomas books of voyages.",-0.5,-1,0,0
"67","66,At that age I became acquainted with the celebrated poets of our own country; but it was only when it had ceased to be in my power to derive its most important benefits from such a conviction that I perceived the necessity of becoming acquainted with more languages than that of my native country.",2.25,3,7,1
"68","67,Now I am twenty-eight and am in reality more illiterate than many schoolboys of fifteen.",-0.5,-1,0,-1
"69","68,""It is true that I have thought more and that my daydreams are more extended and magnificent, but they want (as the painters call it) _keeping;_ and I greatly need a friend who would have sense enough not to despise me as romantic, and affection enough for me to endeavour to regulate my mind.""",2.5,3,10,6
"70","69,""Well, these are useless complaints; I shall certainly find no friend on the wide ocean, nor even here in Archangel, among merchants and seamen.""",-0.15,-1,-4,0
"71","70,""Yet some feelings, unallied to the dross of human nature, beat even in these rugged bosoms.""",0,0,0,-1
"72","71,""My lieutenant, for instance, is a man of wonderful courage and enterprise; he is madly desirous of glory, or rather, to word my phrase more characteristically, of advancement in his profession.""",5,3,7,7
"73","72,""He is an Englishman, and in the midst of national and professional prejudices, unsoftened by cultivation, retains some of the noblest endowments of humanity.""",1.25,-1,2,3
"74","73,""I first became acquainted with him on board a whale vessel; finding that he was unemployed in this city, I easily engaged him to assist in my enterprise.""",0.65,-1,-1,1
"75","74,The master is a person of an excellent disposition and is remarkable in the ship for his gentleness and the mildness of his discipline.",2,3,5,3
"76","75,""This circumstance, added to his well-known integrity and dauntless courage, made me very desirous to engage him.""",4.1,4,9,3
"77","76,""A youth passed in solitude, my best years spent under your gentle and feminine fosterage, has so refined the groundwork of my character that I cannot overcome an intense distaste to the usual brutality exercised on board ship: I have never believed it to be necessary, and when I heard of a mariner equally noted for his kindliness of heart and the respect and obedience paid to him by his crew, I felt myself peculiarly fortunate in being able to secure his services.""",6.25,3,11,5
"78","77,""I heard of him first in rather a romantic manner, from a lady who owes to him the happiness of her life.""",1.25,2,3,2
"79","78,""This, briefly, is his story.""",0,0,0,0
"80","79,""Some years ago he loved a young Russian lady of moderate fortune, and having amassed a considerable sum in prize-money, the father of the girl consented to the match.""",1.9,3,5,5
"81","80,""He saw his mistress once before the destined ceremony; but she was bathed in tears, and throwing herself at his feet, entreated him to spare her, confessing at the same time that she loved another, but that he was poor, and that her father would never consent to the union.""",0.1,-1,1,0
"82","81,""My generous friend reassured the suppliant, and on being informed of the name of her lover, instantly abandoned his pursuit.""",1.4,3,2,2
"83","82,""He had already bought a farm with his money, on which he had designed to pass the remainder of his life; but he bestowed the whole on his rival, together with the remains of his prize-money to purchase stock, and then himself solicited the young womans father to consent to her marriage with her lover.""",3.7,1,2,4
"84","83,""But the old man decidedly refused, thinking himself bound in honour to my friend, who, when he found the father inexorable, quitted his country, nor returned until he heard that his former mistress was married according to her inclinations.""",-0.7,-3,-2,-1
"85","84,What a noble fellow! you will exclaim.",1.15,1,2,2
"86","85,""He is so; but then he is wholly uneducated: he is as silent as a Turk, and a kind of ignorant carelessness attends him, which, while it renders his conduct the more astonishing, detracts from the interest and sympathy which otherwise he would command.""",-0.95,-1,2,0
"87","86,""Yet do not suppose, because I complain a little or because I can conceive a consolation for my toils which I may never know, that I am wavering in my resolutions.""",-2.35,-1,-3,-2
"88","87,""Those are as fixed as fate, and my voyage is only now delayed until the weather shall permit my embarkation.""",-1,-1,-1,-2
"89","88,""The winter has been dreadfully severe, but the spring promises well, and it is considered as a remarkably early season, so that perhaps I may sail sooner than I expected.""",0.55,1,-1,0
"90","89,I shall do nothing rashly: you know me sufficiently to confide in my prudence and considerateness whenever the safety of others is committed to my care.",3.55,2,6,2
"91","90,I cannot describe to you my sensations on the near prospect of my undertaking.",1.1,1,1,1
"92","91,""It is impossible to communicate to you a conception of the trembling sensation, half pleasurable and half fearful, with which I am preparing to depart.""",-0.3,0,-1,-1
"93","92,""I am going to unexplored regions, to the land of mist and snow, but I shall kill no albatross; therefore do not be alarmed for my safety or if I should come back to you as worn and woeful as the Ancient Mariner.""",-1.55,-5,-9,-3
"94","93,""You will smile at my allusion, but I will disclose a secret.""",0.75,1,2,1
"95","94,""I have often attributed my attachment to, my passionate enthusiasm for, the dangerous mysteries of ocean to that production of the most imaginative of modern poets.""",2.2,3,2,4
"96","95,There is something at work in my soul which I do not understand.",0.25,1,0,0
"97","96,""I am practically industriouspainstaking, a workman to execute with perseverance and labourbut besides this there is a love for the marvellous, a belief in the marvellous, intertwined in all my projects, which hurries me out of the common pathways of men, even to the wild sea and unvisited regions I am about to explore.""",1.5,2,3,1
"98","97,But to return to dearer considerations.",0.8,0,0,0
"99","98,""Shall I meet you again, after having traversed immense seas, and returned by the most southern cape of Africa or America?""",0.5,1,0,1
"100","99,""I dare not expect such success, yet I cannot bear to look on the reverse of the picture.""",1.15,1,2,2
"101","100,Continue for the present to write to me by every opportunity: I may receive your letters on some occasions when I need them most to support my spirits.",1.9,1,4,4
"102","101,I love you very tenderly.",1.25,2,3,1
"103","102,""Remember me with affection, should you never hear from me again.""",1,1,3,1
"104","103,""Your affectionate brother, Robert Walton""",0.9,1,3,1
"105","104,Letter",0,0,0,0
"106","105,""_To Mrs. Saville, England._""",0,0,0,0
"107","106,""July th, .""",0,0,0,0
"108","107,""My dear Sister,""",0.5,0,2,1
"109","108,I write a few lines in haste to say that I am safeand well advanced on my voyage.",0.95,1,1,1
"110","109,""This letter will reach England by a merchantman now on its homeward voyage from Archangel; more fortunate than I, who may not see my native land, perhaps, for many years.""",1,1,3,2
"111","110,""I am, however, in good spirits: my men are bold and apparently firm of purpose, nor do the floating sheets of ice that continually pass us, indicating the dangers of the region towards which we are advancing, appear to dismay them.""",0.75,0,5,2
"112","111,""We have already reached a very high latitude; but it is the height of summer, and although not so warm as in England, the southern gales, which blow us speedily towards those shores which I so ardently desire to attain, breathe a degree of renovating warmth which I had not expected.""",2.8,3,5,1
"113","112,No incidents have hitherto befallen us that would make a figure in a letter.",0,0,-1,-1
"114","113,""One or two stiff gales and the springing of a leak are accidents which experienced navigators scarcely remember to record, and I shall be well content if nothing worse happen to us during our voyage.""",-0.85,-3,-6,-2
"115","114,""Adieu, my dear Margaret.""",0.5,0,2,1
"116","115,""Be assured that for my own sake, as well as yours, I will not rashly encounter danger.""",0.6,0,-2,0
"117","116,""I will be cool, persevering, and prudent.""",1.25,2,1,2
"118","117,But success _shall_ crown my endeavours.",0.75,1,2,1
"119","118,Wherefore not?",0,0,0,0
"120","119,""Thus far I have gone, tracing a secure way over the pathless seas, the very stars themselves being witnesses and testimonies of my triumph.""",1.25,2,6,1
"121","120,Why not still proceed over the untamed yet obedient element?",-0.6,0,0,-1
"122","121,What can stop the determined heart and resolved will of man?",0.7,0,3,1
"123","122,My swelling heart involuntarily pours itself out thus.",-1.35,-2,0,-1
"124","123,But I must finish.",0,0,0,0
"125","124,Heaven bless my beloved sister!",2.3,3,7,1
"126","125,Letter",0,0,0,0
"127","126,""_To Mrs. Saville, England._""",0,0,0,0
"128","127,""August th, .""",0,0,0,1
"129","128,""So strange an accident has happened to us that I cannot forbear recording it, although it is very probable that you will see me before these papers can come into your possession.""",-1,-1,-3,-2
"130","129,""Last Monday (July st) we were nearly surrounded by ice, which closed in the ship on all sides, scarcely leaving her the sea-room in which she floated.""",-0.5,-1,0,0
"131","130,""Our situation was somewhat dangerous, especially as we were compassed round by a very thick fog.""",-0.5,-1,-2,-1
"132","131,""We accordingly lay to, hoping that some change would take place in the atmosphere and weather.""",0.85,0,2,0
"133","132,""About two oclock the mist cleared away, and we beheld, stretched out in every direction, vast and irregular plains of ice, which seemed to have no end.""",-0.5,-1,0,-1
"134","133,""Some of my comrades groaned, and my own mind began to grow watchful with anxious thoughts, when a strange sight suddenly attracted our attention and diverted our solicitude from our own situation.""",0.65,-3,-4,2
"135","134,""We perceived a low carriage, fixed on a sledge and drawn by dogs, pass on towards the north, at the distance of half a mile; a being which had the shape of a man, but apparently of gigantic stature, sat in the sledge and guided the dogs.""",0.25,0,0,2
"136","135,We watched the rapid progress of the traveller with our telescopes until he was lost among the distant inequalities of the ice.",-1,0,-1,0
"137","136,This appearance excited our unqualified wonder.",0.25,1,3,1
"138","137,""We were, as we believed, many hundred miles from any land; but this apparition seemed to denote that it was not, in reality, so distant as we had supposed.""",0,0,0,1
"139","138,""Shut in, however, by ice, it was impossible to follow his track, which we had observed with the greatest attention.""",0.25,0,3,0
"140","139,""About two hours after this occurrence we heard the ground sea, and before night the ice broke and freed our ship.""",0.05,0,-1,0
"141","140,""We, however, lay to until the morning, fearing to encounter in the dark those large loose masses which float about after the breaking up of the ice.""",-2.45,-3,-5,-1
"142","141,I profited of this time to rest for a few hours.",0,0,0,1
"143","142,""In the morning, however, as soon as it was light, I went upon deck and found all the sailors busy on one side of the vessel, apparently talking to someone in the sea.""",0.6,0,0,2
"144","143,""It was, in fact, a sledge, like that we had seen before, which had drifted towards us in the night on a large fragment of ice.""",0.5,1,2,0
"145","144,Only one dog remained alive; but there was a human being within it whom the sailors were persuading to enter the vessel.",0.5,0,1,1
"146","145,""He was not, as the other traveller seemed to be, a savage inhabitant of some undiscovered island, but a European.""",-0.5,-1,0,-1
"147","146,""When I appeared on deck the master said, Here is our captain, and he will not allow you to perish on the open sea.""",-0.25,0,1,2
"148","147,""On perceiving me, the stranger addressed me in English, although with a foreign accent.""",-0.75,-1,0,-2
"149","148,""Before I come on board your vessel, said he, will you have the kindness to inform me whither you are bound?""",0.25,1,2,0
"150","149,You may conceive my astonishment on hearing such a question addressed to me from a man on the brink of destruction and to whom I should have supposed that my vessel would have been a resource which he would not have exchanged for the most precious wealth the earth can afford.",1.25,2,0,3
"151","150,""I replied, however, that we were on a voyage of discovery towards the northern pole.""",0.6,0,0,1
"152","151,Upon hearing this he appeared satisfied and consented to come on board.",1,1,2,0
"153","152,Good God!",0.75,1,4,2
"154","153,""Margaret, if you had seen the man who thus capitulated for his safety, your surprise would have been boundless.""",1.8,1,1,1
"155","154,""His limbs were nearly frozen, and his body dreadfully emaciated by fatigue and suffering.""",-3.5,-5,-4,-4
"156","155,I never saw a man in so wretched a condition.",-0.5,-1,0,-1
"157","156,""We attempted to carry him into the cabin, but as soon as he had quitted the fresh air he fainted.""",0.5,1,1,0
"158","157,We accordingly brought him back to the deck and restored him to animation by rubbing him with brandy and forcing him to swallow a small quantity.",1,1,1,-2
"159","158,As soon as he showed signs of life we wrapped him up in blankets and placed him near the chimney of the kitchen stove.",0,0,0,0
"160","159,""By slow degrees he recovered and ate a little soup, which restored him wonderfully.""",1,1,5,2
"161","160,""Two days passed in this manner before he was able to speak, and I often feared that his sufferings had deprived him of understanding.""",0,-1,0,1
"162","161,""When he had in some measure recovered, I removed him to my own cabin and attended on him as much as my duty would permit.""",0,0,0,0
"163","162,""I never saw a more interesting creature: his eyes have generally an expression of wildness, and even madness, but there are moments when, if anyone performs an act of kindness towards him or does him any the most trifling service, his whole countenance is lighted up, as it were, with a beam of benevolence and sweetness that I never saw equalled.""",1.25,3,1,3
"164","163,""But he is generally melancholy and despairing, and sometimes he gnashes his teeth, as if impatient of the weight of woes that oppresses him.""",-2.5,-3,-7,-3
"165","164,""When my guest was a little recovered I had great trouble to keep off the men, who wished to ask him a thousand questions; but I would not allow him to be tormented by their idle curiosity, in a state of body and mind whose restoration evidently depended upon entire repose.""",0.05,-2,2,2
"166","165,""Once, however, the lieutenant asked why he had come so far upon the ice in so strange a vehicle.""",-0.5,-1,-1,0
"167","166,""His countenance instantly assumed an aspect of the deepest gloom, and he replied, To seek one who fled from me.""",-1.8,0,-1,-1
"168","167,And did the man whom you pursued travel in the same fashion?",-0.25,0,0,0
"169","168,Yes.",0.8,0,1,0
"170","169,""Then I fancy we have seen him, for the day before we picked you up we saw some dogs drawing a sledge, with a man in it, across the ice.""",0.5,1,0,1
"171","170,""This aroused the strangers attention, and he asked a multitude of questions concerning the route which the dmon, as he called him, had pursued.""",0.8,0,0,1
"172","171,""Soon after, when he was alone with me, he said, I have, doubtless, excited your curiosity, as well as that of these good people; but you are too considerate to make inquiries.""",3.45,5,4,5
"173","172,Certainly; it would indeed be very impertinent and inhuman in me to trouble you with any inquisitiveness of mine.",-1.5,-3,-4,-1
"174","173,And yet you rescued me from a strange and perilous situation; you have benevolently restored me to life.",1.3,-1,2,-1
"175","174,Soon after this he inquired if I thought that the breaking up of the ice had destroyed the other sledge.",-1.35,-1,-3,-1
"176","175,""I replied that I could not answer with any degree of certainty, for the ice had not broken until near midnight, and the traveller might have arrived at a place of safety before that time; but of this I could not judge.""",0.85,-1,0,1
"177","176,From this time a new spirit of life animated the decaying frame of the stranger.",1.2,-1,1,1
"178","177,""He manifested the greatest eagerness to be upon deck to watch for the sledge which had before appeared; but I have persuaded him to remain in the cabin, for he is far too weak to sustain the rawness of the atmosphere.""",1,1,1,2
"179","178,I have promised that someone should watch for him and give him instant notice if any new object should appear in sight.",1.3,0,1,0
"180","179,Such is my journal of what relates to this strange occurrence up to the present day.",-0.25,-1,-1,1
"181","180,The stranger has gradually improved in health but is very silent and appears uneasy when anyone except myself enters his cabin.",-0.75,0,0,-1
"182","181,""Yet his manners are so conciliating and gentle that the sailors are all interested in him, although they have had very little communication with him.""",2.2,1,4,2
"183","182,""For my own part, I begin to love him as a brother, and his constant and deep grief fills me with sympathy and compassion.""",1.4,1,5,4
"184","183,""He must have been a noble creature in his better days, being even now in wreck so attractive and amiable.""",1.55,3,4,0
"185","184,""I said in one of my letters, my dear Margaret, that I should find no friend on the wide ocean; yet I have found a man who, before his spirit had been broken by misery, I should have been happy to have possessed as the brother of my heart.""",1.45,-1,3,3
"186","185,""I shall continue my journal concerning the stranger at intervals, should I have any fresh incidents to record.""",0.4,0,1,0
"187","186,""August th, .""",0,0,0,1
"188","187,My affection for my guest increases every day.",1.4,1,3,1
"189","188,He excites at once my admiration and my pity to an astonishing degree.",1.35,2,-2,2
"190","189,How can I see so noble a creature destroyed by misery without feeling the most poignant grief?",-0.9,0,-2,-3
"191","190,""He is so gentle, yet so wise; his mind is so cultivated, and when he speaks, although his words are culled with the choicest art, yet they flow with rapidity and unparalleled eloquence.""",2.95,4,0,4
"192","191,""He is now much recovered from his illness and is continually on the deck, apparently watching for the sledge that preceded his own.""",-0.75,-1,-2,-1
"193","192,""Yet, although unhappy, he is not so utterly occupied by his own misery but that he interests himself deeply in the projects of others.""",-1.4,-2,-3,-2
"194","193,""He has frequently conversed with me on mine, which I have communicated to him without disguise.""",-0.25,0,-1,0
"195","194,He entered attentively into all my arguments in favour of my eventual success and into every minute detail of the measures I had taken to secure it.",1.25,3,6,1
"196","195,""I was easily led by the sympathy which he evinced to use the language of my heart, to give utterance to the burning ardour of my soul and to say, with all the fervour that warmed me, how gladly I would sacrifice my fortune, my existence, my every hope, to the furtherance of my enterprise.""",1.75,2,6,4
"197","196,""One mans life or death were but a small price to pay for the acquirement of the knowledge which I sought, for the dominion I should acquire and transmit over the elemental foes of our race.""",0.55,-1,-3,1
"198","197,""As I spoke, a dark gloom spread over my listeners countenance.""",-1.35,-2,-1,-2
"199","198,""At first I perceived that he tried to suppress his emotion; he placed his hands before his eyes, and my voice quivered and failed me as I beheld tears trickle fast from between his fingers; a groan burst from his heaving breast.""",-2.6,-1,-6,-2
"200","199,""I paused; at length he spoke, in broken accents: Unhappy man!""",-1.5,-2,-3,-3
"201","200,Do you share my madness?",-0.5,-1,-2,0
"202","201,Have you drunk also of the intoxicating draught?",-0.5,-1,-2,0
"203","202,""Hear me; let me reveal my tale, and you will dash the cup from your lips!""",0,0,0,1
"204","203,""Such words, you may imagine, strongly excited my curiosity; but the paroxysm of grief that had seized the stranger overcame his weakened powers, and many hours of repose and tranquil conversation were necessary to restore his composure.""",1.85,0,2,2
"205","204,""Having conquered the violence of his feelings, he appeared to despise himself for being the slave of passion; and quelling the dark tyranny of despair, he led me again to converse concerning myself personally.""",-2.95,-3,-8,-4
"206","205,He asked me the history of my earlier years.",0,0,0,0
"207","206,""The tale was quickly told, but it awakened various trains of reflection.""",-0.25,0,0,1
"208","207,""I spoke of my desire of finding a friend, of my thirst for a more intimate sympathy with a fellow mind than had ever fallen to my lot, and expressed my conviction that a man could boast of little happiness who did not enjoy this blessing.""",3.55,2,10,5
"209","208,""I agree with you, replied the stranger; we are unfashioned creatures, but half made up, if one wiser, better, dearer than ourselvessuch a friend ought to bedo not lend his aid to perfectionate our weak and faulty natures.""",1.6,-2,2,1
"210","209,""I once had a friend, the most noble of human creatures, and am entitled, therefore, to judge respecting friendship.""",2.6,1,6,4
"211","210,""You have hope, and the world before you, and have no cause for despair.""",-0.25,-1,-2,0
"212","211,But II have lost everything and cannot begin life anew.",-0.75,-1,-3,-1
"213","212,""As he said this his countenance became expressive of a calm, settled grief that touched me to the heart.""",0.25,0,0,-1
"214","213,But he was silent and presently retired to his cabin.",0,1,0,0
"215","214,""Even broken in spirit as he is, no one can feel more deeply than he does the beauties of nature.""",0,-1,2,0
"216","215,""The starry sky, the sea, and every sight afforded by these wonderful regions seem still to have the power of elevating his soul from earth.""",1.85,1,4,4
"217","216,""Such a man has a double existence: he may suffer misery and be overwhelmed by disappointments, yet when he has retired into himself, he will be like a celestial spirit that has a halo around him, within whose circle no grief or folly ventures.""",-2.5,-4,-6,-2
"218","217,Will you smile at the enthusiasm I express concerning this divine wanderer?",2.5,3,2,2
"219","218,You would not if you saw him.",0,0,0,0
"220","219,""You have been tutored and refined by books and retirement from the world, and you are therefore somewhat fastidious; but this only renders you the more fit to appreciate the extraordinary merits of this wonderful man.""",3.4,3,8,2
"221","220,Sometimes I have endeavoured to discover what quality it is which he possesses that elevates him so immeasurably above any other person I ever knew.",0,0,2,0
"222","221,""I believe it to be an intuitive discernment, a quick but never-failing power of judgment, a penetration into the causes of things, unequalled for clearness and precision; add to this a facility of expression and a voice whose varied intonations are soul-subduing music.""",2.3,0,0,2
"223","222,""August th, .""",0,0,0,1
"224","223,""Yesterday the stranger said to me, You may easily perceive, Captain Walton, that I have suffered great and unparalleled misfortunes.""",-2,0,1,1
"225","224,""I had determined at one time that the memory of these evils should die with me, but you have won me to alter my determination.""",-0.2,-1,2,1
"226","225,""You seek for knowledge and wisdom, as I once did; and I ardently hope that the gratification of your wishes may not be a serpent to sting you, as mine has been.""",2.8,2,6,1
"227","226,""I do not know that the relation of my disasters will be useful to you; yet, when I reflect that you are pursuing the same course, exposing yourself to the same dangers which have rendered me what I am, I imagine that you may deduce an apt moral from my tale, one that may direct you if you succeed in your undertaking and console you in case of failure.""",-0.2,1,0,3
"228","227,Prepare to hear of occurrences which are usually deemed marvellous.",0.1,1,0,1
"229","228,""Were we among the tamer scenes of nature I might fear to encounter your unbelief, perhaps your ridicule; but many things will appear possible in these wild and mysterious regions which would provoke the laughter of those unacquainted with the ever-varied powers of nature; nor can I doubt but that my tale conveys in its series internal evidence of the truth of the events of which it is composed.""",-1.4,-6,-4,-1
"230","229,""You may easily imagine that I was much gratified by the offered communication, yet I could not endure that he should renew his grief by a recital of his misfortunes.""",-0.5,0,-2,0
"231","230,""I felt the greatest eagerness to hear the promised narrative, partly from curiosity and partly from a strong desire to ameliorate his fate if it were in my power.""",3.6,5,7,2
"232","231,I expressed these feelings in my answer.",0,0,0,0
"233","232,""I thank you, he replied, for your sympathy, but it is useless; my fate is nearly fulfilled.""",0.55,0,4,-1
"234","233,""I wait but for one event, and then I shall repose in peace.""",1.3,1,2,1
"235","234,""I understand your feeling, continued he, perceiving that I wished to interrupt him; but you are mistaken, my friend, if thus you will allow me to name you; nothing can alter my destiny; listen to my history, and you will perceive how irrevocably it is determined.""",0.3,-1,1,1
"236","235,He then told me that he would commence his narrative the next day when I should be at leisure.",0.8,0,0,1
"237","236,This promise drew from me the warmest thanks.",1.35,1,3,1
"238","237,""I have resolved every night, when I am not imperatively occupied by my duties, to record, as nearly as possible in his own words, what he has related during the day.""",0.6,0,2,-1
"239","238,""If I should be engaged, I will at least make notes.""",0.6,0,0,1
"240","239,""This manuscript will doubtless afford you the greatest pleasure; but to me, who know him, and who hear it from his own lipswith what interest and sympathy shall I read it in some future day!""",2.75,4,9,4
"241","240,""Even now, as I commence my task, his full-toned voice swells in my ears; his lustrous eyes dwell on me with all their melancholy sweetness; I see his thin hand raised in animation, while the lineaments of his face are irradiated by the soul within.""",0.5,1,-2,3
