,sent_no,sent_raw,syuzhet,bing,afinn,nrc,char_len,token_len,sent_clean,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,syuzhet_roll10,bing_roll10,afinn_roll10,nrc_roll10,mean_roll10,syuzhet_roll10_stdscale,bing_roll10_stdscale,afinn_roll10_stdscale,nrc_roll10_stdscale,syuzhet_roll100,syuzhet_stdscaler_roll10,bing_roll100,bing_stdscaler_roll10,afinn_roll100,afinn_stdscaler_roll10,nrc_roll100,nrc_stdscaler_roll10
10,11,"10,The Dursleys shuddered to think what the neighbors would say if the Potters arrived in the street.",0.0,0,0,0,101,17,  the dursleys shuddered to think what the neighbors would say if the potters arrived in the street ,-0.022431056931712344,0.0,-0.011759012854827089,0.0,0.0730502391329433,0.0,0.04966344822694688,0.0,-0.009075201545764772,0.0,0.00483091938123769,0.0,0.1842563364328035,0.0,0.208394410067216,0.0,,,,,,,,,,,,,,,,,
11,12,"11,""The Dursleys knew that the Potters had a small son, too, but they had never even seen him.""",0.0,0,0,-1,95,18,   the dursleys knew that the potters had a small son  too  but they had never even seen him  ,-0.022431056931712344,0.0,-0.011759012854827089,0.0,0.0730502391329433,0.0,0.04966344822694688,0.0,-0.009075201545764772,0.0,0.00483091938123769,0.0,-0.7688056563506326,-1.0,-0.2855914303670391,-0.8888888888888888,,,,,,,,,,,,,,,,,
12,13,"12,This boy was another good reason for keeping the Potters away; they didn't want Dudley mixing with a child like that.",2.7,2,6,2,120,21,  this boy was another good reason for keeping the potters away  they did not want dudley mixing with a child like that ,3.6320431507795665,4.153846153846154,1.5768251589188582,3.101620029455081,2.234234672349077,2.0,1.058404008337864,0.09523809523809523,3.1364851826536286,6.0,1.4475810940273903,0.2857142857142857,2.0903803219996755,2.0,1.055227279383082,1.5238095238095237,,,,,,,,,,,,,,,,,
13,14,"13,""When Mr. and Mrs. Dursley woke up on the dull, gray Tuesday our story starts, there was nothing about the cloudy sky outside to suggest that strange and mysterious things would soon be happening all over the country.""",-1.9,-4,-4,0,221,38,   when mr  and mrs  dursley woke up on the dull  gray tuesday our story starts  there was nothing about the cloudy sky outside to suggest that strange and mysterious things would soon be happening all over the country  ,-2.594098091987797,-2.923076923076923,-0.6295417463223713,-1.206185567010309,-4.249318627299323,-4.0,-1.0652603287377513,-0.10526315789473684,-2.106115457678694,-4.0,-0.5267086186462923,-0.10526315789473684,0.1842563364328035,0.0,0.208394410067216,0.0,,,,,,,,,,,,,,,,,
14,15,"14,""Mr. Dursley hummed as he picked out his most boring tie for work, and Mrs. Dursley gossiped away happily as she wrestled a screaming Dudley into his high chair.""",-1.15,1,-5,-1,165,29,   mr  dursley hummed as he picked out his most boring tie for work  and mrs  dursley gossiped away happily as she wrestled a screaming dudley into his high chair  ,-1.578966367623553,-1.769230769230769,-0.5017246290532241,-0.956629932456452,1.1536424557410099,1.0,0.4148970993015894,0.034482758620689655,-2.6303755217119265,-5.0,-0.8657941860086822,-0.1724137931034483,-0.7688056563506326,-1.0,-0.09821749089197682,-0.5517241379310345,,,,,,,,,,,,,,,,,
15,16,"15,""None of them noticed a large, tawny owl flutter past the window.""",0.6,1,0,0,69,12,   none of them noticed a large  tawny owl flutter past the window  ,0.7896743225596828,0.923076923076923,0.6060237206127171,1.206185567010309,1.1536424557410099,1.0,0.9323114383239995,0.08333333333333333,-0.009075201545764772,0.0,0.00483091938123769,0.0,0.1842563364328035,0.0,0.208394410067216,0.0,,,,,,,,,,,,,,,,,
16,17,"16,""At half past eight, Mr. Dursley picked up his briefcase, pecked Mrs. Dursley on the cheek, and tried to kiss Dudley good-bye but missed, because Dudley was now having a tantrum and throwing his cereal at the walls.""",-1.0,-1,3,2,219,38,   at half past eight  mr  dursley picked up his briefcase  pecked mrs  dursley on the cheek  and tried to kiss dudley good bye but missed  because dudley was now having a tantrum and throwing his cereal at the walls  ,-1.3759400227507044,-1.5384615384615383,-0.3369078199430082,-0.6348345089527943,-1.0075419774751235,-1.0,-0.22906749601422763,-0.02631578947368421,1.5637049905539322,3.0,0.40348557290188514,0.07894736842105263,2.0903803219996755,2.0,0.6763809957417736,0.8421052631578947,,,,,,,,,,,,,,,,,
17,18,"17,""""""Little tyke,"""" chortled Mr. Dursley as he left the house.""",0.0,0,0,0,64,10,     little tyke    chortled mr  dursley as he left the house  ,-0.022431056931712344,0.0,-0.011759012854827089,0.0,0.0730502391329433,0.0,0.04966344822694688,0.0,-0.009075201545764772,0.0,0.00483091938123769,0.0,0.1842563364328035,0.0,0.208394410067216,0.0,,,,,,,,,,,,,,,,,
18,19,"18,He got into his car and backed out of number four's drive.",0.25,0,1,0,61,12,  he got into his car and backed out of number four own drive ,0.3159461845230357,0.3846153846153846,0.24565045942331634,0.5025773195876287,0.0730502391329433,0.0,0.04966344822694688,0.0,0.5151848624874675,1.0,0.4256330536530322,0.08333333333333333,0.1842563364328035,0.0,0.208394410067216,0.0,,,,,,,,,,,,,,,,,
19,20,"19,""It was on the corner of the street that he noticed the first sign of something peculiar -- a cat reading a map. For a second, Mr. Dursley didn't realize what he had seen -- then he jerked his head around to look again.""",-0.15,-1,0,1,223,44,   it was on the corner of the street that he noticed the first sign of something peculiar    a cat reading a map  for a second  mr  dursley did not realize what he had seen    then he jerked his head around to look again  ,-0.22545740180456117,-0.23076923076923075,-0.05388056286397783,-0.08223992502343017,-1.0075419774751235,-1.0,-0.19105873089043113,-0.022727272727272728,-0.009075201545764772,0.0,0.00483091938123769,0.0,1.1373183292162394,1.0,0.41047952660850223,0.36363636363636365,,,,,,,,,,,,,,,,,
20,21,"20,""There was a tabby cat standing on the corner of Privet Drive, but there wasn't a map in sight.""",0.0,0,0,1,99,19,   there was a tabby cat standing on the corner of privet drive  but there was not a map in sight  ,-0.022431056931712344,0.0,-0.011759012854827089,0.0,0.0730502391329433,0.0,0.04966344822694688,0.0,-0.009075201545764772,0.0,0.00483091938123769,0.0,1.1373183292162394,1.0,0.6763809957417736,0.8421052631578947,,,,,,,,,,,,,,,,,
21,22,"21,What could he have been thinking of?",0.0,0,0,0,39,7,  what could he have been thinking of ,-0.022431056931712344,0.0,-0.011759012854827089,0.0,0.0730502391329433,0.0,0.04966344822694688,0.0,-0.009075201545764772,0.0,0.00483091938123769,0.0,0.1842563364328035,0.0,0.208394410067216,0.0,,,,,,,,,,,,,,,,,
22,23,"22,It must have been a trick of the light.",-0.5,-1,0,-1,42,9,  it must have been a trick of the light ,-0.6991855398412083,-0.7692307692307692,-0.6981842722632096,-1.34020618556701,-1.0075419774751235,-1.0,-1.1272005385691235,-0.1111111111111111,-0.009075201545764772,0.0,0.00483091938123769,0.0,-0.7688056563506326,-1.0,-0.7795772708012941,-1.7777777777777777,,,,,,,,,,,,,,,,,
23,24,"23,Mr. Dursley blinked and stared at the cat.",0.0,0,0,0,45,8,  mr  dursley blinked and stared at the cat ,-0.022431056931712344,0.0,-0.011759012854827089,0.0,0.0730502391329433,0.0,0.04966344822694688,0.0,-0.009075201545764772,0.0,0.00483091938123769,0.0,0.1842563364328035,0.0,0.208394410067216,0.0,,,,,,,,,,,,,,,,,
24,25,"24,It stared back.",0.0,0,0,0,18,3,  it stared back ,-0.022431056931712344,0.0,-0.011759012854827089,0.0,0.0730502391329433,0.0,0.04966344822694688,0.0,-0.009075201545764772,0.0,0.00483091938123769,0.0,0.1842563364328035,0.0,0.208394410067216,0.0,,,,,,,,,,,,,,,,,
25,26,"25,""As Mr. Dursley drove around the corner and up the road, he watched the cat in his mirror.""",0.0,0,0,0,94,18,   as mr  dursley drove around the corner and up the road  he watched the cat in his mirror  ,-0.022431056931712344,0.0,-0.011759012854827089,0.0,0.0730502391329433,0.0,0.04966344822694688,0.0,-0.009075201545764772,0.0,0.00483091938123769,0.0,0.1842563364328035,0.0,0.208394410067216,0.0,,,,,,,,,,,,,,,,,
26,27,"26,""It was now reading the sign that said Privet Drive -- no, looking at the sign; cats couldn't read maps or signs.""",0.1,0,-1,1,117,22,   it was now reading the sign that said privet drive    no  looking at the sign  cats could not read maps or signs  ,0.11291983965018687,0.15384615384615385,0.04440305382404058,0.10965323336457357,0.0730502391329433,0.0,0.04966344822694688,0.0,-0.533335265578997,-1.0,-0.22469751749428662,-0.045454545454545456,1.1373183292162394,1.0,0.6125646431497883,0.7272727272727273,,,,,,,,,,,,,,,,,
27,28,"27,Mr. Dursley gave himself a little shake and put the cat out of his mind.",0.0,-1,0,0,75,15,  mr  dursley gave himself a little shake and put the cat out of his mind ,-0.022431056931712344,0.0,-0.011759012854827089,0.0,-1.0075419774751235,-1.0,-0.6564549438506952,-0.06666666666666667,-0.009075201545764772,0.0,0.00483091938123769,0.0,0.1842563364328035,0.0,0.208394410067216,0.0,,,,,,,,,,,,,,,,,
28,29,"28,As he drove toward town he thought of nothing except a large order of drills he was hoping to get that day.",0.6,0,2,0,110,22,  as he drove toward town he thought of nothing except a large order of drills he was hoping to get that day ,0.7896743225596828,0.923076923076923,0.32521338721837884,0.6579194001874413,0.0730502391329433,0.0,0.04966344822694688,0.0,1.0394449265206998,2.0,0.46388779313228634,0.09090909090909091,0.1842563364328035,0.0,0.208394410067216,0.0,,,,,,,,,,,,,,,,,
29,30,"29,""But on the edge of town, drills were driven out of his mind by something else.""",0.0,0,0,0,83,16,   but on the edge of town  drills were driven out of his mind by something else  ,-0.022431056931712344,0.0,-0.011759012854827089,0.0,0.0730502391329433,0.0,0.04966344822694688,0.0,-0.009075201545764772,0.0,0.00483091938123769,0.0,0.1842563364328035,0.0,0.208394410067216,0.0,,,,,,,,,,,,,,,,,
30,31,"30,""As he sat in the usual morning traffic jam, he couldn't help noticing that there seemed to be a lot of strangely dressed people about.""",-0.1,-2,1,2,139,25,   as he sat in the usual morning traffic jam  he could not help noticing that there seemed to be a lot of strangely dressed people about  ,-0.15778195351361154,-0.15384615384615385,-0.061181631532230635,-0.09649484536082473,-2.08813419408319,-2.0,-0.7976786222662238,-0.08,0.5151848624874675,1.0,0.20681594383169907,0.04,2.0903803219996755,2.0,0.9197340202925434,1.28,,,,,,,,,,,,,,,,,
31,32,"31,People in cloaks.",0.0,0,0,0,20,3,  people in cloaks ,-0.022431056931712344,0.0,-0.011759012854827089,0.0,0.0730502391329433,0.0,0.04966344822694688,0.0,-0.009075201545764772,0.0,0.00483091938123769,0.0,0.1842563364328035,0.0,0.208394410067216,0.0,,,,,,,,,,,,,,,,,
32,33,"32,Mr. Dursley couldn't bear people who dressed in funny clothes -- the getups you saw on young people!",1.2,-1,4,1,103,18,  mr  dursley could not bear people who dressed in funny clothes    the getups you saw on young people ,1.601779702051078,1.846153846153846,0.8119512984352318,1.6082474226804122,-1.0075419774751235,-1.0,-0.5387685451710882,-0.05555555555555555,2.087965054587164,4.0,1.126969944106023,0.2222222222222222,1.1373183292162394,1.0,0.7023802505014712,0.8888888888888888,,,,,,,,,,,,,,,,,
33,34,"33,He supposed this was some stupid new fashion.",-0.2,-1,-2,-1,48,8,  he supposed this was some stupid new fashion ,-0.29313285009551077,-0.3076923076923077,-0.3206503795885992,-0.6030927835051546,-1.0075419774751235,-1.0,-1.2743085369186322,-0.125,-1.0575953296122291,-2.0,-1.257575483434146,-0.25,-0.7688056563506326,-1.0,-0.903073730909858,-2.0,,,,,,,,,,,,,,,,,
34,35,"34,He drummed his fingers on the steering wheel and his eyes fell on a huddle of these weirdos standing quite close by.",-0.5,-1,0,0,119,22,  he drummed his fingers on the steering wheel and his eyes fell on a huddle of these weirdos standing quite close by ,-0.6991855398412083,-0.7692307692307692,-0.29256934624916536,-0.5482661668228678,-1.0075419774751235,-1.0,-0.43178091000780916,-0.045454545454545456,-0.009075201545764772,0.0,0.00483091938123769,0.0,0.1842563364328035,0.0,0.208394410067216,0.0,,,,,,,,,,,,,,,,,
35,36,"35,They were whispering excitedly together.",0.8,1,0,0,43,5,  they were whispering excitedly together ,1.0603761157234814,1.2307692307692308,1.9651457342413143,3.8597938144329893,1.1536424557410099,1.0,2.1680186244598736,0.2,-0.009075201545764772,0.0,0.00483091938123769,0.0,0.1842563364328035,0.0,0.208394410067216,0.0,,,,,,,,,,,,,,,,,
36,37,"36,""Mr. Dursley was enraged to see that a couple of them weren't young at all; why, that man had to be older than he was, and wearing an emerald-green cloak!""",-0.35,-1,-2,2,158,30,   mr  dursley was enraged to see that a couple of them were not young at all  why  that man had to be older than he was  and wearing an emerald green cloak  ,-0.49615919496835953,-0.5384615384615384,-0.1559083173305874,-0.2814432989690721,-1.0075419774751235,-1.0,-0.3033957478118742,-0.03333333333333333,-1.0575953296122291,-2.0,-0.3318107880361979,-0.06666666666666667,2.0903803219996755,2.0,0.8011774185883221,1.0666666666666667,,,,,,,,,,,,,,,,,
37,38,"37,The nerve of him!",-0.4,0,0,1,20,4,  the nerve of him ,-0.5638346432593092,-0.6153846153846154,-1.2473244797899157,-2.4123711340206184,0.0730502391329433,0.0,0.04966344822694688,0.0,-0.009075201545764772,0.0,0.00483091938123769,0.0,1.1373183292162394,1.0,2.4313306920213638,4.0,,,,,,,,,,,,,,,,,
38,39,"38,But then it struck Mr. Dursley that this was probably some silly stunt -- these people were obviously collecting for something...",-0.75,-3,-2,-1,132,21,  but then it struck mr  dursley that this was probably some silly stunt    these people were obviously collecting for something   ,-1.0375627812959562,-1.1538461538461537,-0.4530323939030729,-0.8615611192930779,-3.168726410691257,-3.0,-1.463447391939429,-0.14285714285714285,-1.0575953296122291,-2.0,-0.47608580550081314,-0.09523809523809523,-0.7688056563506326,-1.0,-0.21502202459071693,-0.7619047619047619,,,,,,,,,,,,,,,,,
39,40,"39,""yes, that would be it.""",0.8,0,1,0,27,5,   yes  that would be it  ,1.0603761157234814,1.2307692307692308,1.9651457342413143,3.8597938144329893,0.0730502391329433,0.0,0.04966344822694688,0.0,0.5151848624874675,1.0,1.0147560416335446,0.2,0.1842563364328035,0.0,0.208394410067216,0.0,,,,,,,,,,,,,,,,,
40,41,"40,""The traffic moved on and a few minutes later, Mr. Dursley arrived in the Grunnings parking lot, his mind back on drills.""",0.0,0,0,0,125,22,   the traffic moved on and a few minutes later  mr  dursley arrived in the grunnings parking lot  his mind back on drills  ,-0.022431056931712344,0.0,-0.011759012854827089,0.0,0.0730502391329433,0.0,0.04966344822694688,0.0,-0.009075201545764772,0.0,0.00483091938123769,0.0,0.1842563364328035,0.0,0.208394410067216,0.0,,,,,,,,,,,,,,,,,
41,42,"41,Mr. Dursley always sat with his back to the window in his office on the ninth floor.",0.0,0,0,0,87,17,  mr  dursley always sat with his back to the window in his office on the ninth floor ,-0.022431056931712344,0.0,-0.011759012854827089,0.0,0.0730502391329433,0.0,0.04966344822694688,0.0,-0.009075201545764772,0.0,0.00483091938123769,0.0,0.1842563364328035,0.0,0.208394410067216,0.0,,,,,,,,,,,,,,,,,
42,43,"42,""If he hadn't, he might have found it harder to concentrate on drills that morning.""",0.6,0,0,1,87,15,   if he had not  he might have found it harder to concentrate on drills that morning  ,0.7896743225596828,0.923076923076923,0.4824671739192083,0.9649484536082473,0.0730502391329433,0.0,0.04966344822694688,0.0,-0.009075201545764772,0.0,0.00483091938123769,0.0,1.1373183292162394,1.0,0.8011774185883221,1.0666666666666667,,,,,,,,,,,,,,,,,
43,44,"43,""He didn't see the owls swoop ing past in broad daylight, though people down in the street did; they pointed and gazed open- mouthed as owl after owl sped overhead.""",0.0,0,0,0,168,30,   he did not see the owls swoop ing past in broad daylight  though people down in the street did  they pointed and gazed open  mouthed as owl after owl sped overhead  ,-0.022431056931712344,0.0,-0.011759012854827089,0.0,0.0730502391329433,0.0,0.04966344822694688,0.0,-0.009075201545764772,0.0,0.00483091938123769,0.0,0.1842563364328035,0.0,0.208394410067216,0.0,,,,,,,,,,,,,,,,,
44,45,"44,Most of them had never seen an owl even at nighttime.",0.0,0,0,0,56,11,  most of them had never seen an owl even at nighttime ,-0.022431056931712344,0.0,-0.011759012854827089,0.0,0.0730502391329433,0.0,0.04966344822694688,0.0,-0.009075201545764772,0.0,0.00483091938123769,0.0,0.1842563364328035,0.0,0.208394410067216,0.0,,,,,,,,,,,,,,,,,
45,46,"45,""Mr. Dursley, however, had a perfectly normal, owl-free morning.""",0.5,2,4,0,68,9,   mr  dursley  however  had a perfectly normal  owl free morning  ,0.6543234259777837,0.7692307692307692,0.6746662465535553,1.34020618556701,2.234234672349077,2.0,2.4033914218190873,0.2222222222222222,2.087965054587164,4.0,2.2491089688308086,0.4444444444444444,0.1842563364328035,0.0,0.208394410067216,0.0,,,,,,,,,,,,,,,,,
46,47,"46,He yelled at five different people.",0.0,0,0,0,38,6,  he yelled at five different people ,-0.022431056931712344,0.0,-0.011759012854827089,0.0,0.0730502391329433,0.0,0.04966344822694688,0.0,-0.009075201545764772,0.0,0.00483091938123769,0.0,0.1842563364328035,0.0,0.208394410067216,0.0,,,,,,,,,,,,,,,,,
47,48,"47,He made several important telephone calls and shouted a bit more.",0.75,1,2,0,68,11,  he made several important telephone calls and shouted a bit more ,0.9927006674325317,1.1538461538461537,0.8306719873281876,1.6447985004686032,1.1536424557410099,1.0,1.0125521646964588,0.09090909090909091,1.0394449265206998,2.0,0.9229446668833349,0.18181818181818182,0.1842563364328035,0.0,0.208394410067216,0.0,,,,,,,,,,,,,,,,,
48,49,"48,""He was in a very good mood until lunchtime, when he thought he'd stretch his legs and walk across the road to buy himself a bun from the bakery.""",0.75,1,3,1,149,29,   he was in a very good mood until lunchtime  when he thought he would stretch his legs and walk across the road to buy himself a bun from the bakery  ,0.9927006674325317,1.1538461538461537,0.3077837803180406,0.6238890863846427,1.1536424557410099,1.0,0.4148970993015894,0.034482758620689655,1.5637049905539322,3.0,0.5272059826151896,0.10344827586206896,1.1373183292162394,1.0,0.5150063110264088,0.5517241379310345,,,,,,,,,,,,,,,,,
49,50,"49,He'd forgotten all about the people in cloaks until he passed a group of them next to the baker's.",-0.5,0,-1,-1,101,19,  he would forgotten all about the people in cloaks until he passed a group of them next to the baker own ,-0.6991855398412083,-0.7692307692307692,-0.3369078199430082,-0.6348345089527943,0.0730502391329433,0.0,0.04966344822694688,0.0,-0.533335265578997,-1.0,-0.2609388496325273,-0.05263157894736842,-0.7688056563506326,-1.0,-0.25959217560734144,-0.8421052631578947,,,,,,,,,,,,,,,,,
50,51,"50,He eyed them angrily as he passed.",-0.5,-1,0,0,37,7,  he eyed them angrily as he passed ,-0.6991855398412083,-0.7692307692307692,-0.8943057749513189,-1.7231222385861558,-1.0075419774751235,-1.0,-1.463447391939429,-0.14285714285714285,-0.009075201545764772,0.0,0.00483091938123769,0.0,0.1842563364328035,0.0,0.208394410067216,0.0,,,,,,,,,,,,,,,,,
51,52,"51,""He didn't know why, but they made him uneasy.""",-1.0,-1,-2,-1,50,9,   he did not know why  but they made him uneasy  ,-1.3759400227507044,-1.5384615384615383,-1.384609531671592,-2.68041237113402,-1.0075419774751235,-1.0,-1.1272005385691235,-0.1111111111111111,-1.0575953296122291,-2.0,-1.1173081053435479,-0.2222222222222222,-0.7688056563506326,-1.0,-0.7795772708012941,-1.7777777777777777,,,,,,,,,,,,,,,,,
52,53,"52,""This bunch were whispering excitedly, too, and he couldn't see a single collecting tin.""",0.8,1,0,0,92,14,   this bunch were whispering excitedly  too  and he could not see a single collecting tin  ,1.0603761157234814,1.2307692307692308,0.6942783968223664,1.3784977908689249,1.1536424557410099,1.0,0.8062188683101348,0.07142857142857142,-0.009075201545764772,0.0,0.00483091938123769,0.0,0.1842563364328035,0.0,0.208394410067216,0.0,,,,,,,,,,,,,,,,,
53,54,"53,""It was on his way back past them, clutching a large doughnut in a bag, that he caught a few words of what they were saying.""",0.0,0,0,-1,128,26,   it was on his way back past them  clutching a large doughnut in a bag  that he caught a few words of what they were saying  ,-0.022431056931712344,0.0,-0.011759012854827089,0.0,0.0730502391329433,0.0,0.04966344822694688,0.0,-0.009075201545764772,0.0,0.00483091938123769,0.0,-0.7688056563506326,-1.0,-0.13359578715649909,-0.6153846153846154,,,,,,,,,,,,,,,,,
54,55,"54,""""""The Potters, that's right, that's what I heard yes, their son, Harry""""""",1.6,1,1,-1,77,12,     the potters  that is right  that is what i heard yes  their son  harry   ,2.143183288378675,2.4615384615384617,1.6356616097252907,3.2164948453608244,1.1536424557410099,1.0,0.9323114383239995,0.08333333333333333,0.5151848624874675,1.0,0.4256330536530322,0.08333333333333333,-0.7688056563506326,-1.0,-0.5325843505841666,-1.3333333333333333,,,,,,,,,,,,,,,,,
55,56,"55,Mr. Dursley stopped dead.",-1.4,-1,-4,0,28,4,  mr  dursley stopped dead ,-1.9173436090783011,-2.1538461538461537,-4.336238147127636,-8.443298969072163,-1.0075419774751235,-1.0,-2.5982805220642113,-0.25,-2.106115457678694,-4.0,-5.044794691880297,-1.0,0.1842563364328035,0.0,0.208394410067216,0.0,,,,,,,,,,,,,,,,,
56,57,"56,Fear flooded him.",-1.55,-1,-2,-1,20,3,  fear flooded him ,-2.1203699539511502,-2.3846153846153846,-6.395513925352785,-12.463917525773196,-1.0075419774751235,-1.0,-3.480928512161264,-0.3333333333333333,-1.0575953296122291,-2.0,-3.3615861547931183,-0.6666666666666666,-0.7688056563506326,-1.0,-2.755520632538315,-5.333333333333333,,,,,,,,,,,,,,,,,
57,58,"57,""He looked back at the whisperers as if he wanted to say something to them, but thought better of it.""",0.8,1,2,0,105,20,   he looked back at the whisperers as if he wanted to say something to them  but thought better of it  ,1.0603761157234814,1.2307692307692308,0.4824671739192083,0.9649484536082473,1.1536424557410099,1.0,0.5792522422851786,0.05,1.0394449265206998,2.0,0.5097934805073912,0.1,0.1842563364328035,0.0,0.208394410067216,0.0,,,,,,,,,,,,,,,,,
