"","sent_raw","syuzhet","bing","afinn","nrc"
"38","37,The nerve of him!",-0.4,0,0,1
"39","38,But then it struck Mr. Dursley that this was probably some silly stunt -- these people were obviously collecting for something...",-0.75,-3,-2,-1
"40","39,""yes, that would be it.""",0.8,0,1,0
"41","40,""The traffic moved on and a few minutes later, Mr. Dursley arrived in the Grunnings parking lot, his mind back on drills.""",0,0,0,0
"42","41,Mr. Dursley always sat with his back to the window in his office on the ninth floor.",0,0,0,0
"43","42,""If he hadn't, he might have found it harder to concentrate on drills that morning.""",0.6,0,0,1
"44","43,""He didn't see the owls swoop ing past in broad daylight, though people down in the street did; they pointed and gazed open- mouthed as owl after owl sped overhead.""",0,0,0,0
"45","44,Most of them had never seen an owl even at nighttime.",0,0,0,0
"46","45,""Mr. Dursley, however, had a perfectly normal, owl-free morning.""",0.5,2,4,0
"47","46,He yelled at five different people.",0,0,0,0
"48","47,He made several important telephone calls and shouted a bit more.",0.75,1,2,0
"49","48,""He was in a very good mood until lunchtime, when he thought he'd stretch his legs and walk across the road to buy himself a bun from the bakery.""",0.75,1,3,1
"50","49,He'd forgotten all about the people in cloaks until he passed a group of them next to the baker's.",-0.5,0,-1,-1
"51","50,He eyed them angrily as he passed.",-0.5,-1,0,0
"52","51,""He didn't know why, but they made him uneasy.""",-1,-1,-2,-1
"53","52,""This bunch were whispering excitedly, too, and he couldn't see a single collecting tin.""",0.8,1,0,0
"54","53,""It was on his way back past them, clutching a large doughnut in a bag, that he caught a few words of what they were saying.""",0,0,0,-1
"55","54,""""""The Potters, that's right, that's what I heard yes, their son, Harry""""""",1.6,1,1,-1
"56","55,Mr. Dursley stopped dead.",-1.4,-1,-4,0
"57","56,Fear flooded him.",-1.55,-1,-2,-1
"58","57,""He looked back at the whisperers as if he wanted to say something to them, but thought better of it.""",0.8,1,2,0
"59","58,""He dashed back across the road, hurried up to his office, snapped at his secretary not to disturb him, seized his telephone, and had almost finished dialing his home number when he changed his mind.""",-1.1,-1,-2,-2
"60","59,""He put the receiver back down and stroked his mustache, thinking... no, he was being stupid.""",-1,-1,-3,-1
"61","60,Potter wasn't such an unusual name.",-0.6,-1,0,0
"62","61,He was sure there were lots of people called Potter who had a son called Harry.",0,0,0,-1
"63","62,""Come to think of it, he wasn't even sure his nephew was called Harry.""",0,0,0,-1
"64","63,He'd never even seen the boy.",0.25,0,0,-1
"65","64,It might have been Harvey.",0,0,0,0
"66","65,Or Harold.",0,0,0,0
"67","66,There was no point in worrying Mrs. Dursley; she always got so upset at any mention of her sister.",-1.5,-2,-6,-2
"68","67,""He didn't blame her -- if he'd had a sister like that... but all the same, those people in cloaks...""",-0.25,0,0,-1
"69","68,""He found it a lot harder to concentrate on drills that afternoon and when he left the building at five o'clock, he was still so worried that he walked straight into someone just outside the door.""",0.55,-1,-2,1
"70","69,""""""Sorry,"""" he grunted, as the tiny old man stumbled and almost fell.""",-2.2,-3,-1,-1
"71","70,It was a few seconds before Mr. Dursley realized that the man was wearing a violet cloak.",0,0,0,0
"72","71,He didn't seem at all upset at being almost knocked to the ground.",-0.75,-1,-2,-1
"73","72,""On the contrary, his face split into a wide smile and he said in a squeaky voice that made passersby stare, """"Don't be sorry, my dear sir, for nothing could upset me today! Rejoice, for You-Know-Who has gone at last! Even Muggles like yourself should be celebrating, this happy, happy day!""""""",1.65,0,13,3
"74","73,And the old man hugged Mr. Dursley around the middle and walked off.",0,0,0,0
"75","74,Mr. Dursley stood rooted to the spot.",0,0,0,1
"76","75,He had been hugged by a complete stranger.",-0.5,-1,0,-1
"77","76,""He also thought he had been called a Muggle, whatever that was.""",0,0,0,0
"78","77,He was rattled.",-0.25,-1,0,0
"79","78,""He hurried to his car and set off for home, hoping he was imagining things, which he had never hoped before, because he didn't approve of imagination.""",0.85,1,2,0
"80","79,""As he pulled into the driveway of number four, the first thing he saw -- and it didn't improve his mood -- was the tabby cat he'd spotted that morning.""",0.75,1,2,1
"81","80,It was now sitting on his garden wall.",0.6,0,0,1
"82","81,He was sure it was the same one; it had the same markings around its eyes.",0,0,0,0
"83","82,""""""Shoo!"""" said Mr. Dursley loudly.""",0,0,0,0
"84","83,The cat didn't move.",0,0,0,0
"85","84,It just gave him a stern look.",-0.75,-1,0,-1
"86","85,Was this normal cat behavior?",0,0,0,0
"87","86,Mr. Dursley wondered.",0,0,0,0
"88","87,""Trying to pull himself together, he let himself into the house.""",0,0,0,1
"89","88,He was still determined not to mention anything to his wife.",0.5,0,2,1
"90","89,""Mrs. Dursley had had a nice, normal day.""",0.5,1,3,0
"91","90,""She told him over dinner all about Mrs. Next Door's problems with her daughter and how Dudley had learned a new word (""""Won't!"""").""",1.5,-1,-2,3
"92","91,Mr. Dursley tried to act normally.",0,0,0,0
"93","92,""When Dudley had been put to bed, he went into the living room in time to catch the last report on the evening news: """"And finally, bird-watchers everywhere have reported that the nation's owls have been behaving very unusually today. Although owls normally hunt at night and are hardly ever seen in daylight, there have been hundreds of sightings of these birds flying in every direction since sunrise. Experts are unable to explain why the owls have suddenly changed their sleeping pattern.""""""",2.77555756156289e-17,-2,-2,2
"94","93,The newscaster allowed himself a grin.",0.5,1,0,1
"95","94,""""""Most mysterious. And now, over to Jim McGuffin with the weather. Going to be any more showers of owls tonight, Jim?""""""",-0.4,-1,0,0
"96","95,""""""Well, Ted,"""" said the weatherman, """"I don't know about that, but it's not only the owls that have been acting oddly today. Viewers as far apart as Kent, Yorkshire, and Dundee have been phoning in to tell me that instead of the rain I promised yesterday, they've had a downpour of shooting stars! Perhaps people have been celebrating Bonfire Night early -- it's not until next week, folks! But I can promise a wet night tonight.""""""",1.6,2,5,1
"97","96,Mr. Dursley sat frozen in his armchair.",-0.25,-1,0,0
"98","97,Shooting stars all over Britain?",-0.6,0,0,-1
"99","98,Owls flying by daylight?",0.1,0,0,1
"100","99,Mysterious people in cloaks all over the place?",-0.4,-1,0,0
"101","100,""And a whisper, a whisper about the Potters...""",0,0,0,0
"102","101,Mrs. Dursley came into the living room carrying two cups of tea.",0,0,0,0
"103","102,It was no good.",0.75,1,2,1
"104","103,He'd have to say something to her.",0,0,0,0
"105","104,He cleared his throat nervously.",0,0,-1,0
"106","105,""""""Er -- Petunia, dear -- you haven't heard from your sister lately, have you?""""""",0.5,0,2,1
"107","106,""As he had expected, Mrs. Dursley looked shocked and angry.""",-1.25,-2,-5,-1
"108","107,""After all, they normally pretended she didn't have a sister.""",-0.25,0,0,-1
"109","108,""""""No,"""" she said sharply.""",-0.25,-1,-1,0
"110","109,""""""Why?""""""",0,0,0,0
"111","110,""""""Funny stuff on the news,"""" Mr. Dursley mumbled.""",0.8,-1,4,0
"112","111,""""""Owls... shooting stars... and there were a lot of funny-looking people in town today...""""""",-0.6,-1,4,-1
"113","112,""""""So?"""" snapped Mrs. Dursley.""",0,0,0,0
"114","113,""""""Well, I just thought... maybe... it was something to do with... you know... her crowd.""""""",0.8,1,0,0
"115","114,Mrs. Dursley sipped her tea through pursed lips.",0,0,0,0
"116","115,""Mr. Dursley wondered whether he dared tell her he'd heard the name """"Potter.""""""",0,0,0,0
"117","116,He decided he didn't dare.",0,0,0,0
"118","117,""Instead he said, as casually as he could, """"Their son -- he'd be about Dudley's age now, wouldn't he?""""""",0,0,0,0
"119","118,""""""I suppose so,"""" said Mrs. Dursley stiffly.""",0,0,0,0
"120","119,""""""What's his name again? Howard, isn't it?""""""",0,0,0,0
"121","120,""""""Harry. Nasty, common name, if you ask me.""""""",-1,-1,-3,-2
"122","121,""""""Oh, yes,"""" said Mr. Dursley, his heart sinking horribly.""",0.05,-1,1,-1
"123","122,""""""Yes, I quite agree.""""""",1.3,0,2,1
"124","123,He didn't say another word on the subject as they went upstairs to bed.",0,0,0,0
"125","124,""While Mrs. Dursley was in the bathroom, Mr. Dursley crept to the bedroom window and peered down into the front garden.""",0,-1,0,1
"126","125,The cat was still there.",0,0,0,0
"127","126,It was staring down Privet Drive as though it were waiting for something.",-0.25,0,0,-1
"128","127,Was he imagining things?",0,0,0,0
"129","128,Could all this have anything to do with the Potters?",0,0,0,0
"130","129,""If it did... if it got out that they were related to a pair of -- well, he didn't think he could bear it.""",0.8,1,0,0
"131","130,The Dursleys got into bed.",0,0,0,0
"132","131,""Mrs. Dursley fell asleep quickly but Mr. Dursley lay awake, turning it all over in his mind.""",-0.5,-1,0,-1
"133","132,""His last, comforting thought before he fell asleep was that even if the Potters were involved, there was no reason for them to come near him and Mrs. Dursley.""",0.6,0,1,0
"134","133,The Potters knew very well what he and Petunia thought about them and their kind....",1.3,1,2,1
"135","134,He couldn't see how he and Petunia could get mixed up in anything that might be going on -- he yawned and turned over -- it couldn't affect them....",0,0,0,0
"136","135,How very wrong he was.",-0.75,-1,-2,-1
"137","136,""Mr. Dursley might have been drifting into an uneasy sleep, but the cat on the wall outside was showing no sign of sleepiness.""",-1,-1,-3,-1
"138","137,""It was sitting as still as a statue, its eyes fixed unblinkingly on the far corner of Privet Drive.""",0,0,0,1
"139","138,""It didn't so much as quiver when a car door slammed on the next street, nor when two owls swooped overhead.""",-0.6,0,0,-1
"140","139,""In fact, it was nearly midnight before the cat moved at all.""",0,0,0,0
"141","140,""A man appeared on the corner the cat had been watching, appeared so suddenly and silently you'd have thought he'd just popped out of the ground.""",0,0,0,0
"142","141,The cat's tail twitched and its eyes narrowed.",0,0,0,0
"143","142,Nothing like this man had ever been seen on Privet Drive.",0.5,1,2,0
"144","143,""He was tall, thin, and very old, judging by the silver of his hair and beard, which were both long enough to tuck into his belt.""",-0.25,1,0,-1
"145","144,""He was wearing long robes, a purple cloak that swept the ground, and high-heeled, buckled boots.""",-0.25,0,0,0
"146","145,""His blue eyes were light, bright, and sparkling behind half-moon spectacles and his nose was very long and crooked, as though it had been broken at least twice.""",-0.25,0,3,-1
"147","146,This man's name was Albus Dumbledore.",0,0,0,0
"148","147,Albus Dumbledore didn't seem to realize that he had just arrived in a street where everything from his name to his boots was unwelcome.",-0.75,-1,0,-1
"149","148,""He was busy rummaging in his cloak, looking for something.""",0,0,0,0
"150","149,""But he did seem to realize he was being watched, because he looked up suddenly at the cat, which was still staring at him from the other end of the street.""",-0.25,0,0,-1
"151","150,""For some reason, the sight of the cat seemed to amuse him.""",1.35,1,3,2
"152","151,""He chuckled and muttered, """"I should have known.""""""",0,0,0,0
"153","152,He found what he was looking for in his inside pocket.",0.6,0,0,1
"154","153,It seemed to be a silver cigarette lighter.",0.15,1,0,-1
"155","154,""He flicked it open, held it up in the air, and clicked it.""",0,0,0,0
"156","155,The nearest street lamp went out with a little pop.",0,0,0,-1
"157","156,He clicked it again -- the next lamp flickered into darkness.",-0.75,-1,-1,-1
"158","157,""Twelve times he clicked the Put-Outer, until the only lights left on the whole street were two tiny pinpricks in the distance, which were the eyes of the cat watching him.""",0,0,0,0
"159","158,""If anyone looked out of their window now, even beady-eyed Mrs. Dursley, they wouldn't be able to see anything that was happening down on the pavement.""",0,0,0,0
"160","159,""Dumbledore slipped the Put-Outer back inside his cloak and set off down the street toward number four, where he sat down on the wall next to the cat.""",0,0,0,0
"161","160,""He didn't look at it, but after a moment he spoke to it.""",0,0,0,-1
"162","161,""""""Fancy seeing you here, Professor McGonagall.""""""",0.9,1,0,2
"163","162,""He turned to smile at the tabby, but it had gone.""",0.75,1,2,1
"164","163,Instead he was smiling at a rather severe-looking woman who was wearing square glasses exactly the shape of the markings the cat had had around its eyes.",0.75,0,0,2
"165","164,""She, too, was wearing a cloak, an emerald one.""",0,0,0,0
"166","165,Her black hair was drawn into a tight bun.",-0.25,0,0,-1
"167","166,She looked distinctly ruffled.",0,0,0,0
"168","167,""""""How did you know it was me?"""" she asked.""",0,0,0,0
"169","168,""""""My dear Professor, I 've never seen a cat sit so stiffly.""""""",0.9,0,2,2
"170","169,""""""You'd be stiff if you'd been sitting on a brick wall all day,"""" said Professor McGonagall.""",0.15,-1,0,0
"171","170,""""""All day? When you could have been celebrating? I must have passed a dozen feasts and parties on my way here.""""""",0.75,0,3,1
"172","171,Professor McGonagall sniffed angrily.",-0.1,-1,0,1
"173","172,""""""Oh yes, everyone's celebrating, all right,"""" she said impatiently.""",1.55,0,4,1
"174","173,""""""You'd think they'd be a bit more careful, but no -- even the Muggles have noticed something's going on. It was on their news.""""""",0.25,0,1,1
"175","174,She jerked her head back at the Dursleys' dark living-room window.",-0.6,-1,0,0
"176","175,""""""I heard it. Flocks of owls... shooting stars.... Well, they're not completely stupid. They were bound to notice something. Shooting stars down in Kent -- I' bet that was Dedalus Diggle. He never had much sense.""""""",-0.65,0,-2,-1
"177","176,""""""You can't blame them,"""" said Dumbledore gently.""",-0.75,-1,-2,-1
"178","177,""""""We've had precious little to celebrate for eleven years.""""""",1,2,3,1
"179","178,""""""I know that,"""" said Professor McGonagall irritably.""",-0.6,-1,0,1
"180","179,""""""But that's no reason to lose our heads. People are being downright careless, out on the streets in broad daylight, not even dressed in Muggle clothes, swapping rumors.""""""",-0.75,-3,-3,0
"181","180,""She threw a sharp, sideways glance at Dumbledore here, as though hoping he was going to tell her something, but he didn't, so she went on.""",0.6,1,2,0
"182","181,""""""A fine thing it would be if, on the very day YouKnow-Who seems to have disappeared at last, the Muggles found out about us all. I suppose he really has gone, Dumbledore?""""""",0.25,1,1,1
"183","182,""""""It certainly seems so,"""" said Dumbledore.""",0,0,0,0
"184","183,""""""We have much to be thankful for. Would you care for a lemon drop?""""""",2,0,3,0
"185","184,""""""A what?""""""",0,0,0,0
"186","185,""""""A lemon drop. They're a kind of Muggle sweet I' rather fond of""""""",1.75,1,5,1
"187","186,""""""No, thank you,"""" said Professor McGonagall coldly, as though she didn't think this was the moment for lemon drops.""",0.15,-1,1,-1
"188","187,""""""As I say, even if You-Know-Who has gone -""""""",0,0,0,0
"189","188,""""""My dear Professor, surely a sensible person like yourself can call him by his name? All this 'You- Know-Who' nonsense -- for eleven years I have been trying to persuade people to call him by his proper name: Voldemort.""""""",1.95,2,2,2
"190","189,""Professor McGonagall flinched, but Dumbledore, who was unsticking two lemon drops, seemed not to notice.""",-0.4,-1,0,0
"191","190,""""""It all gets so confusing if we keep saying 'You-Know-Who.'""",-0.5,-1,-2,0
"192","191,I have never seen any reason to be frightened of saying Voldemort's name.",0.1,0,-2,0
"193","192,""""""I know you haven 't, said Professor McGonagall, sounding half exasperated, half admiring. """"But you're different.""",0.55,0,1,2
"194","193,""Everyone knows you're the only one You-Know- oh, all right, Voldemort, was frightened of.""",0.3,1,-2,-1
"195","194,""""""You flatter me,"""" said Dumbledore calmly.""",0.25,1,0,0
"196","195,""""""Voldemort had powers I will never have.""""""",0,0,0,0
"197","196,""""""Only because you're too -- well -- noble to use them.""""""",1.55,2,2,1
"198","197,""""""It's lucky it's dark. I haven't blushed so much since Madam Pomfrey told me she liked my new earmuffs.""""""",1.45,1,5,1
"199","198,""Professor McGonagall shot a sharp look at Dumbledore and said, """"The owls are nothing next to the rumors that are flying around. You know what everyone's saying? About why he's disappeared? About what finally stopped him?""""""",-1.1,0,-2,2
"200","199,""It seemed that Professor McGonagall had reached the point she was most anxious to discuss, the real reason she had been waiting on a cold, hard wall all day, for neither as a cat nor as a woman had she fixed Dumbledore with such a piercing stare as she did now.""",-0.5,-3,-2,1
"201","200,""It was plain that whatever """"everyone"""" was saying, she was not going to believe it until Dumbledore told her it was true.""",0.5,0,2,1
"202","201,""Dumbledore, however, was choosing another lemon drop and did not answer.""",0,-1,-1,-1
"203","202,""""""What they're saying,"""" she pressed on, """"is that last night Voldemort turned up in Godric's Hollow.""",-0.5,-1,-1,-1
"204","203,He went to find the Potters.",0,0,0,0
"205","204,The rumor is that Lily and James Potter are -- are -- that they're -- dead.",-1.25,-2,-3,-1
"206","205,Dumbledore bowed his head.",-0.25,0,0,0
"207","206,Professor McGonagall gasped.",0.4,0,0,1
"208","207,""""""Lily and James...""",0,0,0,0
"209","208,I can't believe it...",0,0,0,0
"210","209,I didn't want to believe it...",0,0,1,0
"211","210,""Oh, Albus...""""""",0,0,0,0
"212","211,Dumbledore reached out and patted her on the shoulder.",0,0,1,1
"213","212,""""""I know... I know..."""" he said heavily.""",0,0,0,-1
"214","213,Professor McGonagall's voice trembled as she went on.",0.4,0,0,1
"215","214,""""""That's not all.""",0,0,0,0
"216","215,""They're saying he tried to kill the Potter's son, Harry.""",-0.75,-1,-3,-2
"217","216,""But -- he couldn't. He couldn't kill that little boy. No one knows why, or how, but they're saying that when he couldn't kill Harry Potter, Voldemort's power somehow broke -- and that's why he's gone.""",-1.25,-2,-5,-4
"218","217,Dumbledore nodded glumly.",0,0,0,0
"219","218,""""""It's -- it's true?"""" faltered Professor McGonagall.""",0.1,-1,2,2
"220","219,""""""After all he's done... all the people he's killed... he couldn't kill a little boy? It's just astounding... of all the things to stop him... but how in the name of heaven did Harry survive?""""""",0.95,0,-2,-2
"221","220,""""""We can only guess,"""" said Dumbledore.""",0,0,0,0
"222","221,""""""We may never know.""""""",0,0,0,0
"223","222,Professor McGonagall pulled out a lace handkerchief and dabbed at her eyes beneath her spectacles.",0.4,0,0,1
"224","223,Dumbledore gave a great sniff as he took a golden watch from his pocket and examined it.",1.1,2,3,0
"225","224,It was a very odd watch.",-0.25,-1,-2,0
"226","225,""It had twelve hands but no numbers; instead, little planets were moving around the edge.""",0,0,-1,1
"227","226,""It must have made sense to Dumbledore, though, because he put it back in his pocket and said, """"Hagrid's late. I suppose it was he who told you I'd be here, by the way?""""""",-0.25,0,0,0
"228","227,""""""Yes,"""" said Professor McGonagall.""",1.2,0,1,1
"229","228,""""""And I don't suppose you're going to tell me why you're here, of all places?""""""",0,0,0,0
"230","229,""""""I've come to bring Harry to his aunt and uncle. They're the only family he has left now.""""""",0.25,0,0,0
"231","230,""""""You don't mean -- you can't mean the people who live here?"""" cried Professor McGonagall, jumping to her feet and pointing at number four.""",-0.6,0,-2,1
"232","231,""""""Dumbledore -- you can't. I've been watching them all day. You couldn't find two people who are less like us. And they've got this son -- I saw him kicking his mother all the way up the street, screaming for sweets.""",0.5,1,0,0
"233","232,""Harry Potter come and live here!""""""",0,0,0,-1
"234","233,""""""It's the best place for him,"""" said Dumbledore firmly.""",0.5,1,3,0
"235","234,""""""His aunt and uncle will be able to explain everything to him when he's older. I've written them a letter.""""""",0.25,0,0,2
"236","235,""""""A letter?"""" repeated Professor McGonagall faintly, sitting back down on the wall.""",0.4,0,0,1
"237","236,""""""Really, Dumbledore, you think you can explain all this in a letter? These people will never understand him! He' be famous -- a legend -- I wouldn't be surprised if today was known as Harry Potter day in the future -- there will be books written about Harry -- every child in our world will know his name!""""""",1.1,1,2,2
"238","237,""""""Exactly,"""" said Dumbledore, looking very seriously over the top of his half-moon glasses.""",0,1,2,1
"239","238,""""""It would be enough to turn any boy's head. Famous before he can walk and talk! Famous for something he won't even remember! CarA you see how much better off he' be, growing up away from all that until he's ready to take it?""""""",3.05,4,5,2
"240","239,""Professor McGonagall opened her mouth, changed her mind, swallowed, and then said, """"Yes -- yes, you're right, of course. But how is the boy getting here, Dumbledore?""""""",2.25,1,1,0
"241","240,She eyed his cloak suddenly as though she thought he might be hiding Harry underneath it.",0,0,-1,-1
"242","241,""""""Hagrid's bringing him.""""""",0,0,0,0
"243","242,""""""You think it -- wise -- to trust Hagrid with something as important as this?""""""",1.75,3,3,2
"244","243,""I would trust Hagrid with my life,"""" said Dumbledore.""",0.5,1,1,0
"245","244,""""""I' not saying his heart isn't in the right place,"""" said Professor McGonagall grudgingly, """"but you can't pretend he's not careless. He does tend to -- what was that?""""""",-0.8,-2,-3,-1
"246","245,A low rumbling sound had broken the silence around them.",-1,-2,-1,-1
"247","246,It grew steadily louder as they looked up and down the street for some sign of a headlight; it swelled to a roar as they both looked up at the sky -- and a huge motorcycle fell out of the air and landed on the road in front of them.",-1.25,-3,1,1
"248","247,""If the motorcycle was huge, it was nothing to the man sitting astride it.""",0,0,1,0
"249","248,He was almost twice as tall as a normal man and at least five times as wide.",0,0,0,0
"250","249,""He looked simply too big to be allowed, and so wild - long tangles of bushy black hair and beard hid most of his face, he had hands the size of trash can lids, and his feet in their leather boots were like baby dolphins.""",-0.25,-2,2,-2
"251","250,""In his vast, muscular arms he was holding a bundle of blankets.""",0.6,0,0,1
"252","251,""""""Hagrid,"""" said Dumbledore, sounding relieved.""",1,0,2,0
"253","252,""""""At last. And where did you get that motorcycle?""""""",0,0,0,0
"254","253,""""""Borrowed it, Professor Dumbledore, sit,"""" said the giant, climbing carefully off the motorcycle as he spoke.""",0.65,0,2,1
"255","254,""""""Young Sirius Black lent it to me. I've got him, sir.""""""",0.4,0,0,1
"256","255,""""""No problems, were there?""""""",-0.5,-1,-3,0
"257","256,""""""No, sir -- house was almost destroyed, but I got him out all right before the Muggles started swarmin' around. He fell asleep as we was flyin' over Bristol.""""""",-0.2,0,-4,-1
"258","257,Dumbledore and Professor McGonagall bent forward over the bundle of blankets.",0.6,-1,0,2
"259","258,""Inside, just visible, was a baby boy, fast asleep.""",0.85,1,0,0
"260","259,""Under a tuft of jet-black hair over his forehead they could see a curiously shaped cut, like a bolt of lightning.""",0.65,1,1,-1
"261","260,""""""Is that where -?"""" whispered Professor McGonagall.""",0.4,0,0,1
"262","261,""""""Yes,"""" said Dumbledore.""",0.8,0,1,0
"263","262,""""""He' have that scar forever.""""""",-0.5,-1,-2,-1
"264","263,""""""Couldn't you do something about it, Dumbledore?""""""",0,0,0,0
"265","264,""""""Even if I could, I wouldn't. Scars can come in handy. I have one myself above my left knee that is a perfect map of the London Underground. Well -- give him here, Hagrid -- we'd better get this over with.""""""",1.85,3,3,2
"266","265,Dumbledore took Harry in his arms and turned toward the Dursleys' house.",0,0,0,-1
"267","266,""""""Could I -- could I say good-bye to him, sir?"""" asked Hagrid.""",0.25,1,3,2
"268","267,""He bent his great, shaggy head over Harry and gave him what must have been a very scratchy, whiskery kiss.""",0.1,-1,5,0
"269","268,""Then, suddenly, Hagrid let out a howl like a wounded dog.""",0.1,1,2,-1
"270","269,""""""Shhh!"""" hissed Professor McGonagall, """"you' wake the Muggles!""""""",-0.1,-1,0,1
"271","270,""""""S-s-sorry,"""" sobbed Hagrid, taking out a large, spotted handkerchief and burying his face in it.""",-1.25,-1,-1,0
"272","271,""""""But I --can't stand it -- Lily an' James dead -- an' poor little Harry off ter live with Muggles -""""""",-1.5,-2,-5,-1
"273","272,""""""Yes, yes, it's all very sad, but get a grip on yourself, Hagrid, or we' be found,"""" Professor McGonagall whispered, patting Hagrid gingerly on the arm as Dumbledore stepped over the low garden wall and walked to the front door.""",1.9,-1,-1,3
"274","273,""He laid Harry gently on the doorstep, took a letter out of his cloak, tucked it inside Harry's blankets, and then came back to the other two.""",0,0,0,-1
"275","274,""For a full minute the three of them stood and looked at the little bundle; Hagrid's shoulders shook, Professor McGonagall blinked furiously, and the twinkling light that usually shone from Dumbledore's eyes seemed to have gone out.""",-0.6,-1,0,2
"276","275,""""""Well,"""" said Dumbledore finally, """"that's that. We've no business staying here. We may as well go and join the celebrations.""""""",1.45,1,3,2
"277","276,""""""Yeah,"""" said Hagrid in a very muffled voice, """"I' be takin' Sirius his bike back. G'night, Professor McGonagall -- Professor Dumbledore, sir.""""""",0.65,0,1,2
"278","277,""Wiping his streaming eyes on his jacket sleeve, Hagrid swung himself onto the motorcycle and kicked the engine into life; with a roar it rose into the air and off into the night.""",0,0,1,0
"279","278,""""""I shall see you soon, I expect, Professor McGonagall,"""" said Dumbledore, nodding to her.""",0.8,0,0,2
"280","279,Professor McGonagall blew her nose in reply.",0.4,0,0,1
"281","280,Dumbledore turned and walked back down the street.",0,0,0,0
"282","281,On the corner he stopped and took out the silver Put-Outer.",-0.4,0,-1,0
"283","282,""He clicked it once, and twelve balls of light sped back to their street lamps so that Privet Drive glowed suddenly orange and he could make out a tabby cat slinking around the corner at the other end of the street.""",0,0,0,0
