"","sent_raw","syuzhet","bing","afinn","nrc"
"35","34,""""""She wasn't even two years old when she died. Too little to understand. Too little to talk much even.""""""",-0.1,-1,-3,1
"36","35,""""""Maybe she don't want to understand,"""" said Denver.""",0,0,1,0
"37","36,""""""Maybe. But if she'd only come, I could make it clear to her.""""""",0.5,1,1,0
"38","37,Sethe released her daughter's hand and together they pushed the sideboard back against the wall.",0,0,0,0
"39","38,Outside a driver whipped his horse into the gallop local people felt necessary when they passed .",-0.8,0,0,0
"40","39,""""""For a baby she throws a powerful spell,"""" said Denver.""",1.35,1,2,2
"41","40,""""""No more powerful than the way I loved her,"""" Sethe answered and there it was again.""",1.25,2,4,1
"42","41,""The welcoming cool of unchiseled headstones; the one she selected to lean against on tiptoe, her knees wide open as any grave.""",0.25,2,-1,0
"43","42,Pink as a",0,0,0,0
"44","43,""fingernail it was, and sprinkled with glittering chips.""",0.6,0,0,1
"45","44,""Ten minutes, he said.""",0,0,0,0
"46","45,You got ten minutes I'll do it for free.",0.5,1,1,0
"47","46,Ten minutes for seven letters.",0,0,0,0
"48","47,""With another ten could she have gotten """"Dearly"""" too?""",0.5,0,3,0
"49","48,""She had not thought to ask him and it bothered her still that it might have been possible--that for twenty minutes, a half hour, say, she could have had the whole thing, every word she heard the preacher say at the funeral (and all there was to say, surely) engraved on her baby's headstone: Dearly Beloved.""",-0.3,0,3,1
"50","49,""But what she got, settled for, was the one word that mattered.""",0,0,0,1
"51","50,""She thought it would be enough, rutting among the headstones with the engraver, his young son looking on, the anger in his face so old; the appetite in it quite new.""",-0.4,0,-3,0
"52","51,That should certainly be enough.",-0.25,1,0,0
"53","52,""Enough to answer one more preacher, one more abolitionist and a town full of disgust.""",-1.25,0,-3,0
"54","53,""Counting on the stillness of her own soul, she had forgotten the other one: the soul of her baby girl.""",0.1,0,-1,1
"55","54,Who would have thought that a little old baby could harbor so much rage?",-0.4,-1,-2,0
"56","55,Rutting among the stones under the eyes of the engraver's son was not enough.",-0.25,1,0,0
"57","56,""Not only did she have to live out her years in a house palsied by the baby's fury at having its throat cut, but those ten minutes she spent pressed up against dawn-colored stone studded with star chips, her knees wide open as the grave, were longer than life, more alive, more pulsating than the baby blood that soaked her fingers like oil.""",0.7,1,0,0
"58","57,""""""We could move,"""" she suggested once to her mother-in-law.""",0,0,0,0
"59","58,""""""What'd be the point?"""" asked Baby Suggs.""",0.6,0,0,1
"60","59,""""""Not a house in the country ain't packed to its rafters with some dead Negro's grief.""",-1.75,-2,-5,-1
"61","60,We lucky this ghost is a baby.",0.75,1,2,2
"62","61,My husband's spirit was to come back in here?",0.5,0,1,1
"63","62,or yours?",0,0,0,0
"64","63,Don't talk to me.",0.4,0,0,1
"65","64,You lucky.",0.75,1,3,1
"66","65,You got three left.",0,0,0,0
"67","66,Three pulling at your skirts and just one raising hell from the other side.",-0.8,-1,-4,-1
"68","67,""Be thankful, why don't you?""",1,1,2,1
"69","68,I had eight.",0,0,0,0
"70","69,Every one of them gone away from me.",0,0,0,0
"71","70,""Four taken, four chased, and all, I expect, worrying somebody's house into evil.""",-1.1,-2,-6,-1
"72","71,"""""" Baby Suggs rubbed her eyebrows.""",0.6,0,0,1
"73","72,""""""My first-born. All I can remember of her is how she loved the burned bottom of bread. Can you beat that? Eight children and that's all I remember.""""""",0.5,0,3,-1
"74","73,""""""That's all you let yourself remember,"""" Sethe had told her, but she was down to one herself--one alive, that is--the boys chased off by the dead one, and her memory of Buglar was fading fast.""",-0.5,0,-2,1
"75","74,Howard at least had a head shape nobody could forget.",-0.5,0,-1,0
"76","75,""As for the rest, she worked hard to remember as close to nothing as was safe.""",0.75,1,0,2
"77","76,Unfortunately her brain was devious.",-1.5,-2,0,-1
"78","77,""She might be hurrying across a field, running practically, to get to the pump quickly and rinse the chamomile sap from her legs.""",0,-1,0,-1
"79","78,Nothing else would be in her mind.",0,0,0,0
"80","79,The picture of the men coming to nurse her was as lifeless as the nerves in her back where the skin buckled like a washboard.",-1.15,0,0,0
"81","80,Nor was there the faintest scent of ink or the cherry gum and oak bark from which it was made.",0,0,0,1
"82","81,Nothing.",0,0,0,0
"83","82,Just the breeze cooling her face as she rushed toward water.",0.1,1,0,0
"84","83,""And then sopping the chamomile away with pump water and rags, her mind fixed on getting every last bit of sap off--on her carelessness in taking a shortcut across the field just to save a half mile, and not noticing how high the weeds had grown until the itching was all the way to her knees. Then something. The plash of water, the sight of her shoes and stockings awry on the path where she had flung them; or Here Boy lapping in the puddle near her feet, and suddenly there was Sweet Home rolling, rolling, rolling out before her eyes, and although there was not a leaf on that farm that did not make her want to scream, it rolled itself out before her in shameless beauty. It never looked as terrible as it was and it made her wonder if hell was a pretty place too. Fire and brimstone all right, but hidden in lacy groves. Boys hanging from the most beautiful sycamores in the world. It shamed her--remembering the wonderful soughing trees rather than the boys.""",-2.3,-1,3,-7
"85","84,""Try as she might to make it otherwise, the sycamores beat out the children every time and she could not forgive her memory for that.""",0.5,0,1,1
"86","85,""When the last of the chamomile was gone, she went around to the front of the house, collecting her shoes and stockings on the way.""",0,0,0,0
"87","86,""As if to punish her further for her terrible memory, sitting on the porch not forty feet away was Paul D, the last of the Sweet Home men.""",-0.75,-1,-3,-1
"88","87,""And although she she said, """"Is that you?""""""",0,0,0,0
"89","88,""""""What's left.""""""",0,0,0,0
"90","89,He stood up and smiled.",0.8,0,2,0
"91","90,""""""How you been, girl, besides barefoot?""""""",0,0,0,0
"92","91,When she laughed it came out loose and young.",0.95,-1,-2,1
"93","92,""""""Messed up my legs back""",-0.5,-1,-2,0
"94","93,yonder.",0,0,0,0
"95","94,Chamomile.",0,0,0,0
"96","95,He made a face as though tasting a teaspoon of something bitter.",-0.5,-1,-2,0
"97","96,""""""I don't want to even hear 'bout it. Always did hate that stuff.""""""",-0.75,-1,-2,-1
"98","97,Sethe balled up her stockings and jammed them into her pocket.",0,0,0,0
"99","98,""""""Come on in.""""""",0,0,0,0
"100","99,""""""Porch is fine, Sethe. Cool out here.""""""",1,2,3,1
"101","100,""He sat back down and looked at the meadow on the other side of the road, knowing the eagerness he felt would be in his eyes.""",1.95,1,0,3
"102","101,""""""Eighteen years,"""" she said softly.""",0,0,0,0
"103","102,""""""Eighteen,"""" he repeated.""",0,0,0,0
"104","103,""""""And I swear I been walking every one of em. Mind if I join you?""""""",0.15,0,-1,2
"105","104,He nodded toward her feet and began unlacing his shoes.",0,0,0,0
"106","105,""""""You want to soak them? Let me get you a basin of water.""""""",0,0,1,-1
"107","106,She moved closer to him to enter the house.",0,0,0,0
"108","107,""""""No, uh uh. Can't baby feet. A whole lot more tramping they got to do yet.""""""",0.6,0,-1,1
"109","108,""""""You can't leave right away, Paul D. You got to stay awhile.""""""",0.55,1,-1,-1
"110","109,""""""Well, long enough to see Baby Suggs, anyway. Where is she?""""""",1.15,2,0,1
"111","110,""""""Dead.""""""",-1,-1,-3,0
"112","111,""""""Aw no. When?""""""",0,0,-1,0
"113","112,""""""Eight years now. Almost nine.""""""",0,0,0,0
"114","113,""""""Was it hard? I hope she didn't die hard.""""""",-0.5,-2,-2,0
"115","114,Sethe shook her head.",0,0,0,0
"116","115,""""""Soft as cream. Being alive was the hard part. Sorry you missed her though. Is that what you came by for?""""""",-0.15,-2,-3,2
"117","116,""""""That's some of what I came for. The rest is you. But if all the truth be known, I go anywhere these days. Anywhere they let me sit down.""""""",1,0,0,2
"118","117,""""""You looking good.""""""",0.75,1,3,1
"119","118,""""""Devil's confusion. He lets me look good long as I feel bad.""""""",-0.5,-1,0,-1
"120","119,""He looked at her and the word """"bad"""" took on another meaning.""",-0.75,-1,-3,0
"121","120,Sethe smiled.",0.8,0,2,0
"122","121,This is the way they were--had been.",0,0,0,0
"123","122,""All of the Sweet Home men, before and after Halle, treated her to a mild brotherly flirtation, so subtle you had to scratch for it.""",0.9,1,2,2
"124","123,""Except for a heap more hair and some waiting in his eyes, he looked the way he had in Kentucky.""",0,0,0,0
"125","124,Peachstone skin; straight-backed.",0,0,2,0
"126","125,""For a man with an immobile face it was amazing how ready it was to smile, or blaze or be sorry with you.""",1.3,2,5,0
"127","126,As though all you had to do was get his attention and right away he produced the feeling you were feeling.",1.3,1,1,1
"128","127,""With less than a blink, his face seemed to change--underneath it lay the activity.""",0,0,0,0
"129","128,""""""I wouldn't have to ask about him, would I? You'd tell me if there was anything to tell, wouldn't you?""""""",0,0,0,0
"130","129,Sethe looked down at her feet and saw again the sycamores.",0,0,0,0
"131","130,""""""I'd tell you. Sure I'd tell you. I don't know any more now than I did then.""""""",0,0,0,0
"132","131,""Except for the churn, he thought, and you don't need to know that.""",0,0,0,0
"133","132,""""""You must think he's still alive.""""""",0.5,0,1,1
"134","133,""""""No. I think he's dead. It's not being sure that keeps him alive.""""""",-0.5,-1,-3,1
"135","134,""""""What did Baby Suggs think?""""""",0.6,0,0,1
"136","135,""""""Same, but to listen to her, all her children is dead. Claimed she felt each one go the very day and hour.""""""",-1,-1,-3,0
"137","136,""""""When she say Halle went?""""""",0,0,0,0
"138","137,""""""Eighteen fifty-five. The day my baby was born.""""""",0.6,0,0,1
"139","138,""""""You had that baby, did you? Never thought you'd make it.""""""",0.6,0,0,1
"140","139,He chuckled.",0,0,0,0
"141","140,""""""Running off pregnant.""""""",0,0,0,0
"142","141,""""""Had to. Couldn't be no waiting.""""""",0,0,-1,0
"143","142,""She lowered her head and thought, as he did, how unlikely it was that she had made it.""",-0.5,-1,-1,0
"144","143,""And if it hadn't been for that girl looking for velvet, she never would have.""",0,0,0,1
"145","144,""""""All by yourself too.""""""",0,0,0,0
"146","145,He was proud of her and annoyed by her.",0.25,0,0,1
"147","146,Proud she had done it; annoyed that she had not needed Halle or him in the doing.",0.25,0,0,1
"148","147,""""""Almost by myself. Not all by myself. A whitegirl helped me.""""""",0.8,1,0,0
"149","148,""""""Then she helped herself too, God bless her.""""""",1.8,2,3,2
"150","149,""""""You could stay the night, Paul D.""""""",0,0,0,0
"151","150,""""""You don't sound too steady in the offer.""""""",0.7,1,0,1
"152","151,Sethe glanced beyond his shoulder toward the closed door.",0,0,0,1
"153","152,""""""Oh it's truly meant.""",0,0,0,0
"154","153,I just hope you'll pardon my house.",0.5,1,4,2
"155","154,Come on in.",0,0,0,0
"156","155,Talk to Denver while I cook you something.",0.4,0,0,1
"157","156,""Paul D tied his shoes together, hung them over his shoulder and followed her through the door straight into a pool of red and undulating light that locked him where he stood.""",0.6,-1,1,2
"158","157,""""""You got company?"""" he whispered, frowning.""",-0.75,0,-1,-1
"159","158,""""""Off and on,"""" said Sethe.""",0,0,0,0
"160","159,""""""Good God.""""""",0.75,1,4,2
"161","160,He backed out the door onto the porch.",0.25,0,1,0
"162","161,""""""What kind of evil you got in here?""""""",-0.25,-1,-1,0
"163","162,""""""It's not evil, just sad. Come on. Just step through.""""""",-1.25,-2,-5,-1
"164","163,""He looked at her then, closely.""",0,0,0,0
"165","164,""Closer than he had when she first rounded the house on wet and shining legs, holding her shoes and stockings up in one hand, her skirts in the other.""",0.6,0,0,1
"166","165,Halle's girl--the one with iron eyes and backbone to match.",0,1,0,2
"167","166,He had never seen her hair in Kentucky.",0,0,0,0
"168","167,""And though her face was eighteen years older than when last he saw her, it was softer now.""",0.6,1,0,0
"169","168,Because of the hair.",0,0,0,0
"170","169,""A face too still for comfort; irises the same color as her skin, which, in that still face, used to make him think of a mask with mercifully punched out eyes.""",1.35,2,2,1
"171","170,Halle's woman.",0,0,0,0
"172","171,Pregnant every year including the year she sat by the fire telling him she was going to run.",0.35,0,-2,1
"173","172,Her three children she had already packed into a wagonload of others in a caravan of Negroes crossing the river.",0,0,0,0
"174","173,They were to be left with Halle's mother near Cincinnati.",0,0,0,0
"175","174,""Even in that tiny shack, leaning so close to the fire you could smell the heat in her dress, her eyes did not pick up a flicker of light.""",-0.5,-2,-2,-1
"176","175,They were like two wells into which he had trouble gazing.",0,0,0,0
"177","176,""Even punched out they needed to be covered, lidded, marked with some sign to warn folks of what that emptiness held.""",-1.25,-1,-3,0
"178","177,""So he looked instead at the fire while she told him, because her husband was not there for the telling.""",-0.25,0,-2,0
"179","178,Mr. Garner was dead and his wife had a lump in her neck the size of a sweet potato and unable to speak to anyone.",-0.75,-1,-3,-1
"180","179,""She leaned as close to the fire as her pregnant belly allowed and told him, Paul D, the last of the Sweet Home men.""",0.5,1,0,1
"181","180,""There had been six of them who belonged to the farm, Sethe the only female.""",0.4,0,0,1
"182","181,""Mrs. Garner, crying like a baby, had sold his brother to pay off the debts that surfaced the minute she was widowed.""",-0.9,0,-2,2
"183","182,Then schoolteacher arrived to put things in order.",0,0,0,0
"184","183,""But what he did broke three more Sweet Home men and punched the glittering iron out of Sethe's eyes, leaving two open wells that did not reflect firelight.""",0.6,0,1,2
"185","184,""Now the iron was back but the face, softened by hair, made him trust her enough to step inside her door smack into a pool of pulsing red light.""",0.35,1,1,1
"186","185,She was right.",0.8,1,0,0
"187","186,It was sad.",-0.5,-1,-2,0
"188","187,""Walking through it, a wave of grief soaked him so thoroughly he wanted to cry.""",-1.5,-2,-3,-2
"189","188,""It seemed a long way to the normal light surrounding the table, but he made it--dry-eyed and lucky.""",0.75,1,3,1
"190","189,""""""You said she died soft. Soft as cream,"""" he reminded her.""",0.1,0,-3,1
"191","190,""""""That's not Baby Suggs,"""" she said.""",0.6,0,0,1
"192","191,""""""Who then?""""""",0,0,0,0
"193","192,""""""She didn't live?""""""",0,0,0,0
"194","193,""""""My daughter. The one I sent ahead with the boys.""""""",1.4,0,0,2
"195","194,The one I was carrying when I run away is all I got left.",0,0,0,0
"196","195,Boys gone too.",0,0,0,0
"197","196,Both of em walked off just before Baby Suggs died.",0.1,-1,-3,1
"198","197,Paul D looked at the spot where the grief had soaked him.",-0.75,-1,-2,-1
"199","198,The red was gone but a kind of weeping clung to the air where it had been.",0,0,0,1
"200","199,""Probably best, he thought.""",0.5,1,3,0
"201","200,If a Negro got legs he ought to use them.",0,0,0,-1
"202","201,""Sit down too long, somebody will figure out a way to tie them up.""",0,0,0,0
"203","202,Still... if her boys were gone...",0,0,0,0
"204","203,""""""No man? You here by yourself?""""""",0,0,-1,0
"205","204,""""""Me and Denver,"""" she said.""",0,0,0,0
"206","205,""""""That all right by you?""""""",0.8,1,0,0
"207","206,""""""That's all right by me.""""""",0.8,1,0,0
"208","207,She saw his skepticism and went on.",-0.25,-1,-2,0
"209","208,""""""I cook at a restaurant in town. And I sew a little on the sly.""""""",-0.5,-1,0,-1
"210","209,""Paul D smiled then, remembering the bedding dress.""",0.8,0,2,0
"211","210,Sethe was thirteen when she came to Sweet Home and already iron-eyed.",0.75,1,2,2
"212","211,She was a timely present for Mrs. Garner who had lost Baby Suggs to her husband's high principles.",0.6,0,-3,2
"213","212,The five Sweet Home men looked at the new girl and decided to let her be.",1.55,1,2,1
"214","213,They were young and so sick with the absence of women they had taken to calves.",-0.85,-2,-2,-1
"215","214,""Yet they let the iron-eyed girl be, so she could choose in spite of the fact that each one would have beaten the others to mush to have her.""",-1.5,-1,-2,0
"216","215,""It took her a year to choose--a long, tough year of thrashing on pallets eaten up with dreams of her. A year of yearning, when rape seemed the solitary gift of life. The restraint they had exercised possible only because they were Sweet Home men--the ones Mr. Garner bragged about while other farmers shook their""",-0.65,1,2,1
"217","216,heads in warning at the phrase.",-0.5,-1,-3,0
"218","217,""""""Y'all got boys,"""" he told them.""",0,0,0,0
"219","218,""""""Young boys, old boys, picky boys, stroppin boys. Now at Sweet Home, my niggers is men every one of em. Bought em thataway, raised em thataway. Men every one.""""""",0.55,0,2,2
"220","219,""""""Beg to differ, Garner. Ain't no nigger men.""""""",-1.5,-1,-6,-2
"221","220,""""""Not if you scared, they ain't.""""""",-0.5,-1,-2,0
"222","221,Garner's smile was wide.",0.75,1,2,1
"223","222,""""""But if you a man yourself, you'll want your niggers to be men too.""""""",0,0,1,0
"224","223,""""""I wouldn't have no nigger men round my wife.""""""",-0.75,0,-6,-1
"225","224,It was the reaction Garner loved and waited for.",0.5,1,3,0
"226","225,""""""Neither would I,"""" he said.""",0,0,0,0
"227","226,""""""Neither would I,"""" and there was always a pause before the neighbor, or stranger, or peddler, or brother-in-law or whoever it was got the meaning.""",-0.1,-1,0,1
"228","227,""Then a fierce argument, sometimes a fight, and Garner came home bruised and pleased, having demonstrated one more time what a real Kentuckian was: one tough enough and smart enough to make and call his own niggers men.""",-0.4,2,3,-2
"229","228,""And so they were: Paul D Garner, Paul F Garner, Paul A Garner, Halle Suggs and Sixo, the wild man.""",-0.25,-1,0,-1
"230","229,""All in their twenties, minus women, fucking cows, dreaming of rape, thrashing on pallets, rubbing their thighs and waiting for the new girl--the one who took Baby Suggs' place after Halle bought her with five years of Sundays.""",-1.6,-2,-8,0
"231","230,Maybe that was why she chose him.",0,0,0,0
"232","231,A twenty-year-old man so in love with his mother he gave up five years of Sabbaths just to see her sit down for a change was a serious recommendation.",1.55,2,3,1
"233","232,She waited a year.",0,0,0,0
"234","233,And the Sweet Home men abused cows while they waited with her.",0,0,-1,1
"235","234,She chose Halle and for their first bedding she sewed herself a dress on the sly.",-0.5,-1,0,-1
"236","235,""""""Won't you stay on awhile? Can't nobody catch up on eighteen years in a day.""""""",0,0,0,0
"237","236,""Out of the dimness of the room in which they sat, a white staircase climbed""",0.4,0,0,1
"238","237,toward the blue-and-white wallpaper of the second floor.",0,0,0,1
"239","238,Paul D could see just the beginning of the paper; discreet flecks of yellow sprinkled among a blizzard of snowdrops all backed by blue.",0.25,0,1,1
"240","239,The luminous white of the railing and steps kept him glancing toward it.",0.9,1,0,1
"241","240,Every sense he had told him the air above the stairwell was charmed and very thin.",0,0,0,1
"242","241,But the girl who walked down out of that air was round and brown with the face of an alert doll.",-0.25,0,-1,0
"243","242,""Paul D looked at the girl and then at Sethe who smiled saying, """"Here she is my Denver. This is Paul D, honey, from Sweet Home.""""""",2.15,1,4,2
"244","243,""""""Good morning, Mr. D.""""""",0.75,1,3,1
"245","244,""""""Garner, baby. Paul D Garner.""""""",0.6,0,0,1
"246","245,""""""Yes sir.""""""",1.05,0,1,1
"247","246,""""""Glad to get a look at you. Last time I saw your mama, you were pushing out the front of her dress.""""""",0.75,1,3,1
"248","247,""""""Still is,"""" Sethe smiled, """"provided she can get in it.""""""",0.8,0,2,0
"249","248,Denver stood on the bottom step and was suddenly hot and shy.",-0.65,1,-1,-1
"250","249,""It had been a long time since anybody (good-willed whitewoman, preacher, speaker or newspaperman) sat at their table, their sympathetic voices called liar by the revulsion in their eyes.""",-0.5,-1,2,0
"251","250,""For twelve years, long before Grandma Baby died, there had been no visitors of any sort and certainly no friends.""",0.1,-1,-4,1
"252","251,No coloredpeople.",0,0,-1,0
"253","252,""Certainly no hazelnut man with too long hair and no notebook, no charcoal, no oranges, no questions.""",0,0,-1,0
"254","253,Someone her mother wanted to talk to and would even consider talking to while barefoot.",0.4,0,0,1
"255","254,""Looking, in fact acting, like a girl instead of the quiet, queenly woman Denver had known all her life.""",0.75,2,2,1
"256","255,""The one who never looked away, who when a man got stomped to death by a mare right in front of Sawyer's restaurant did not look away; and when a sow began eating her own litter did not look away then either.""",-0.55,0,-2,-2
"257","256,And when the baby's spirit picked up Here Boy and slammed him into",0.75,0,1,0
"258","257,""the wall hard enough to break two of his legs and dislocate his eye, so hard he went into convulsions and chewed up his tongue, still her mother had not looked away.""",-1.75,-1,-1,0
"259","258,""She had taken a hammer, knocked the dog unconscious, wiped away the blood and saliva, pushed his eye back in his head and set his leg bones.""",-0.9,0,0,-1
"260","259,""He recovered, mute and off-balance, more because of his untrustworthy eye than his bent legs, and winter, summer, drizzle or dry, nothing could persuade him to enter the house again.""",-0.9,-2,0,0
"261","260,Now here was this woman with the presence of mind to repair a dog gone savage with pain rocking her crossed ankles and looking away from her own daughter's body.",-0.85,-2,-2,-1
"262","261,As though the size of it was more than vision could bear.",0.5,0,1,1
"263","262,And neither she nor he had on shoes.",0,0,0,0
"264","263,""Hot, shy, now Denver was lonely.""",-1.4,0,-3,-1
"265","264,""All that leaving: first her brothers, then her grandmother--serious losses since there were no children willing to circle her in a game or hang by their knees from her porch railing.""",-0.25,-1,-4,1
"266","265,""None of that had mattered as long as her mother did not look away as she was doing now, making Denver long, downright long, for a sign of spite from the baby ghost.""",-0.5,-1,-1,0
"267","266,""""""She's a fine-looking young lady,"""" said Paul D. """"Fine-looking.""",0.4,1,2,1
"268","267,Got her daddy's sweet face.",0.75,1,2,1
"269","268,""""""You know my father?""""""",0,0,0,0
"270","269,""""""Knew him. Knew him well.""""""",0.8,1,0,0
"271","270,""""""Did he, Ma'am?""""""",0,0,0,0
"272","271,Denver fought an urge to realign her affection.",1,1,3,1
"273","272,""""""Of course he knew your daddy. I told you, he's from Sweet Home.""""""",0.75,1,2,1
"274","273,Denver sat down on the bottom step.",0,0,0,-1
"275","274,There was nowhere else gracefully to go.",1,1,0,0
"276","275,""They were a twosome, saying """"Your daddy"""" and """"Sweet Home"""" in a way that made it clear both belonged to them and not to her.""",1.25,2,3,1
"277","276,That her own father's absence was not hers.",-0.5,-1,0,-1
"278","277,""Once the absence had belonged to Grandma Baby--a son, deeply mourned because he was the one who had bought her out of there.""",-1.3,-1,-2,0
"279","278,Then it was her mother's absent husband.",-0.6,0,0,-1
"280","279,Now it was this hazelnut stranger's absent friend.",0.2,0,1,0
"281","280,""Only those who knew him (""""knew him well"""") could""",0.8,1,0,0
"282","281,claim his absence for themselves.",-0.5,-1,0,-1
"283","282,""Just as only those who lived in Sweet Home could remember it, whisper it and glance sideways at one another while they did.""",0.75,1,2,1
"284","283,Again she wished for the baby ghost--its anger thrilling her now where it used to wear her out.",0.35,0,-4,0
"285","284,Wear her out.",0,0,0,-1
"286","285,""""""We have a ghost in here,"""" she said, and it worked.""",-0.35,1,-1,0
"287","286,They were not a twosome anymore.",0,0,0,0
"288","287,Her mother left off swinging her feet and being girlish.",0,0,0,0
"289","288,Memory of Sweet Home dropped away from the eyes of the man she was being girlish for.",0.75,1,1,1
"290","289,He looked quickly up the lightning-white stairs behind her.",0,0,0,1
"291","290,""""""So I hear,"""" he said.""",0,0,0,0
"292","291,""""""But sad, your mama said. Not evil.""""""",-1.25,-2,-5,-1
"293","292,""""""No sir,"""" said Denver, """"not evil. But not sad either.""""""",-1,-2,-6,0
"294","293,""""""What then?""""""",0,0,0,0
"295","294,""""""Rebuked. Lonely and rebuked.""""""",-0.75,-1,-2,-1
"296","295,""""""Is that right?""""""",0.8,1,0,0
"297","296,Paul D turned to Sethe.",0,0,0,0
"298","297,""""""I don't know about lonely,"""" said Denver's mother.""",-0.75,-1,-2,-1
"299","298,""""""Mad, maybe, but I don't see how it could be lonely spending every minute with us like it does.""""""",-1,-1,-3,-2
"300","299,""""""Must be something you got it wants.""""""",0,0,0,0
"301","300,Sethe shrugged.",0,0,0,0
"302","301,""""""It's just a baby.""""""",0.6,0,0,1
"303","302,""""""My sister,"""" said Denver.""",0,0,0,0
"304","303,""""""She died in this house.""""""",-0.5,-1,-3,0
"305","304,Paul D scratched the hair under his jaw.",-0.6,-1,0,0
"306","305,""""""Reminds me of that headless bride back behind Sweet Home. Remember that, Sethe? Used to roam them woods regular.""""""",1.35,1,2,2
"307","306,""""""How could I forget? Worrisome...""""""",-1.5,-1,-1,-1
"308","307,""""""How come everybody run off from Sweet Home can't stop talking about it? Look like if it was so sweet you would have stayed.""""""",0.85,2,3,1
"309","308,""""""Girl, who you talking to?""""""",0,0,0,0
"310","309,Paul D laughed.",0.8,0,1,0
"311","310,""""""True, true. She's right, Sethe. It wasn't sweet and it sure wasn't home.""""""",2.05,2,4,2
"312","311,He shook his head.",0,0,0,0
"313","312,""""""But it's where we were,"""" said Sethe.""",0,0,0,0
"314","313,""""""All together. Comes back whether we want it to or not.""""""",0,0,1,0
"315","314,She shivered a little.",0,0,0,0
"316","315,""A light ripple of skin on her arm, which she caressed back into sleep.""",0,0,0,0
"317","316,""""""Denver,"""" she said, """"start up that stove. Can't have a friend stop by and don't feed him.""""""",0.4,0,0,1
"318","317,""""""Don't go to any trouble on my account,"""" Paul D said.""",-0.5,-1,-2,0
"319","318,""""""Bread ain't trouble.""",-0.5,-1,-2,0
"320","319,The rest I brought back from where I work.",0.25,1,0,1
