,sent_no,sent_raw,roberta15lg,yelp,nlptown,huggingface,hinglish,imdb2way,t5imdb50k,robertaxml8lang
36,36,Run for the cellar!,-1.9972148537635803,0.5795601606369019,4.534761905670166,-0.9988014698028564,0.7581461071968079,0.992720901966095,0,1.5514856576919556
37,37,"Toto jumped out of Dorothys arms and hid under the bed, and the girl started to get him.",-1.994206190109253,0.3702450096607208,0.30303165316581726,0.9807319045066833,0.8858079314231873,0.8785697817802429,1,0.6526146531105042
38,38,"Aunt Em, badly frightened, threw open the trap door in the floor and climbed down the ladder into the small, dark hole.",-1.9957239627838135,0.738825798034668,0.5878698825836182,-0.9960242509841919,-1.6329286694526672,0.5068478584289551,-1,-1.8102446794509888
39,39,Dorothy caught Toto at last and started to follow her aunt.,1.9926100373268127,2.3162981569767,3.3025938272476196,0.9971776008605957,0.9088650345802307,0.975138247013092,1,0.653993546962738
40,40,"When she was halfway across the room there came a great shriek from the wind, and the house shook so hard that she lost her footing and sat down suddenly upon the floor.",-1.995893955230713,1.398569256067276,0.4369453489780426,-0.9989820122718811,1.6712560653686523,-0.6899516582489014,-1,-1.7405064105987549
41,41,Then a strange thing happened.,1.9794245958328247,2.4667412638664246,1.354181170463562,0.6557306051254272,1.7613841891288757,0.5155438780784607,-1,-1.579715609550476
42,42,The house whirled around two or three times and rose slowly through the air.,-1.9898595213890076,2.5194115042686462,0.4698019027709961,0.9987168312072754,0.8652817606925964,0.9883984923362732,-1,0.5420076847076416
43,43,Dorothy felt as if she were going up in a balloon.,-1.9956403970718384,0.4431190490722656,2.307626187801361,0.7668517231941223,0.8759957551956177,-0.991960346698761,-1,-1.5762200951576233
44,44,"The north and south winds met where the house stood, and made it the exact center of the cyclone.",1.9919328093528748,0.5275697708129883,3.273280292749405,0.9987082481384277,0.92339688539505,0.9929811954498291,1,0.6375657916069031
45,45,"In the middle of a cyclone the air is generally still, but the great pressure of the wind on every side of the house raised it up higher and higher, until it was at the very top of the cyclone; and there it remained and was carried miles and miles away as easily as you could carry a feather.",1.991260826587677,2.387582927942276,1.3904476165771484,0.9565971493721008,1.5850990414619446,0.997458279132843,1,-0.4571559727191925
46,46,"It was very dark, and the wind howled horribly around her, but Dorothy found she was riding quite easily.",1.99850332736969,2.643660545349121,2.4369265139102936,0.998723566532135,-1.4713330268859863,0.9925493001937866,-1,-1.4115281105041504
47,47,"After the first few whirls around, and one other time when the house tipped badly, she felt as if she were being rocked gently, like a baby in a cradle.",-1.9989946484565735,2.3822215795516968,1.3975234627723694,-0.9685266613960266,-1.6001561284065247,0.9923535585403442,-1,-1.4828281998634338
48,48,Toto did not like it.,-1.9993425011634827,1.5697094202041626,1.4503766298294067,-0.997267484664917,1.4688040912151337,-0.9993166923522949,-1,-1.8195744156837463
49,49,"He ran about the room, now here, now there, barking loudly; but Dorothy sat quite still on the floor and waited to see what would happen.",-1.9977953433990479,1.390275776386261,2.38457590341568,-0.9847603440284729,0.7478569746017456,0.9369145035743713,-1,0.5750672817230225
50,50,"Once Toto got too near the open trap door, and fell in; and at first the little girl thought she had lost him.",1.6475142240524292,4.318132698535919,1.3279380202293396,-0.9972921013832092,-1.4797257781028748,0.9211469292640686,-1,-1.6120326519012451
51,51,"But soon she saw one of his ears sticking up through the hole, for the strong pressure of the air was keeping him up so that he could not fall.",-1.9811958074569702,0.3975105583667755,2.4386438727378845,-0.8628832101821899,-1.6254573464393616,0.9945171475410461,-1,-0.46689146757125854
52,52,"She crept to the hole, caught Toto by the ear, and dragged him into the room again, afterward closing the trap door so that no more accidents could happen.",1.987143099308014,0.6184488534927368,4.35230365395546,-0.914808452129364,-1.6053762435913086,0.9856186509132385,-1,-0.4372245669364929
53,53,"Hour after hour passed away, and slowly Dorothy got over her fright; but she felt quite lonely, and the wind shrieked so loudly all about her that she nearly became deaf.",-1.9885021448135376,1.4703930020332336,1.4874303936958313,-0.9612609148025513,-1.6328438520431519,0.9951038360595703,-1,-1.8065569996833801
54,54,"At first she had wondered if she would be dashed to pieces when the house fell again; but as the hours passed and nothing terrible happened, she stopped worrying and resolved to wait calmly and see what the future would bring.",1.997738003730774,3.490369737148285,3.3130777776241302,-0.9071642756462097,-1.3558743000030518,0.9980341792106628,-1,-0.4420577585697174
55,55,"At last she crawled over the swaying floor to her bed, and lay down upon it; and Toto followed and lay down beside her.",1.9939783811569214,0.708492636680603,3.2617585361003876,0.9939197301864624,0.9289460778236389,0.9805764555931091,-1,0.5050995349884033
56,56,"In spite of the swaying of the house and the wailing of the wind, Dorothy soon closed her eyes and fell fast asleep.",1.9932530522346497,2.3992995023727417,1.3943586945533752,-0.9989209175109863,-1.6340184211730957,0.9574000239372253,-1,-0.36350777745246887
57,57,The Council with the Munchkins,1.902561604976654,2.311637669801712,3.3580243289470673,-0.9133384227752686,0.9133341312408447,0.9824250340461731,1,0.6451883316040039
58,58,"She was awakened by a shock, so sudden and severe that if Dorothy had not been lying on the soft bed she might have been hurt.",-1.9718785285949707,0.6552727818489075,0.35762667655944824,-0.9892820119857788,-1.7381247282028198,0.9985637068748474,-1,-1.8674726486206055
59,59,"As it was, the jar made her catch her breath and wonder what had happened; and Toto put his cold little nose into her face and whined dismally.",-1.9968596696853638,1.261912763118744,4.230188861489296,-0.9806427359580994,0.7621152400970459,-0.9990265369415283,-1,-0.40062329173088074
60,60,"Dorothy sat up and noticed that the house was not moving; nor was it dark, for the bright sunshine came in at the window, flooding the little room.",1.9718428254127502,2.376135617494583,1.4319623112678528,0.9891585111618042,0.5485708117485046,0.7181674242019653,-1,1.4753090739250183
61,61,She sprang from her bed and with Toto at her heels ran and opened the door.,1.9980377554893494,4.578549802303314,0.7152479887008667,0.9988058805465698,0.8816986680030823,0.9686712622642517,1,0.6768780946731567
62,62,"The little girl gave a cry of amazement and looked about her, her eyes growing bigger and bigger at the wonderful sights she saw.",1.9985496401786804,4.716948390007019,4.371425569057465,0.9998613595962524,1.9457212686538696,0.9963045120239258,1,1.8515146374702454
63,63,The cyclone had set the house down very gentlyfor a cyclonein the midst of a country of marvelous beauty.,1.9978017210960388,2.2162215262651443,4.317999333143234,0.9982529282569885,1.9507266283035278,0.9935907125473022,1,1.5769612193107605
64,64,"There were lovely patches of greensward all about, with stately trees bearing rich and luscious fruits.",1.9987667798995972,3.6423863768577576,3.491486370563507,0.9998074173927307,1.9706332683563232,0.9951564073562622,1,1.77554053068161
65,65,"Banks of gorgeous flowers were on every hand, and birds with rare and brilliant plumage sang and fluttered in the trees and bushes.",1.998609185218811,4.645942270755768,4.654883682727814,0.9998214840888977,1.489502727985382,0.9969642758369446,1,1.698910892009735
66,66,"A little way off was a small brook, rushing and sparkling along between green banks, and murmuring in a voice very grateful to a little girl who had lived so long on the dry, gray prairies.",1.9979729056358337,3.574753522872925,4.5286670327186584,0.9996360540390015,1.748004972934723,0.9973844885826111,1,1.546181559562683
67,67,"While she stood looking eagerly at the strange and beautiful sights, she noticed coming toward her a group of the queerest people she had ever seen.",1.9954841136932373,1.3924016058444977,1.3506494164466858,0.9976295232772827,1.8623186349868774,0.9963852167129517,1,1.661545217037201
68,68,They were not as big as the grown folk she had always been used to; but neither were they very small.,1.9933133721351624,2.669285833835602,2.6309208273887634,-0.9966111779212952,-1.4400335252285004,0.9899508357048035,-1,-1.5597028732299805
69,69,"In fact, they seemed about as tall as Dorothy, who was a well-grown child for her age, although they were, so far as looks go, many years older.",-1.9904346466064453,2.4658322930336,2.50221985578537,0.986458957195282,1.6657168865203857,-0.9664842486381531,1,0.5927273631095886
70,70,"Three were men and one a woman, and all were oddly dressed.",-1.9987602233886719,1.532588541507721,1.329070270061493,0.9250441193580627,1.4545392394065857,-0.9992812275886536,-1,-1.6113772988319397
71,71,"They wore round hats that rose to a small point a foot above their heads, with little bells around the brims that tinkled sweetly as they moved.",1.9986628293991089,3.3633775413036346,2.3626058101654053,0.9995954632759094,0.8719468116760254,0.9920639395713806,1,-0.47441595792770386
72,72,"The hats of the men were blue; the little womans hat was white, and she wore a white gown that hung in pleats from her shoulders.",1.9801204800605774,1.3989757895469666,2.31751024723053,0.7143213152885437,0.8281728029251099,-0.6489045023918152,1,0.6567916870117188
73,73,Over it were sprinkled little stars that glistened in the sun like diamonds.,1.9950671195983887,2.442567467689514,1.4152437448501587,0.9990831613540649,1.4297662675380707,0.9694468379020691,-1,-0.45435819029808044
74,74,"The men were dressed in blue, of the same shade as their hats, and wore well-polished boots with a deep roll of blue at the tops.",1.9964060187339783,4.577004492282867,3.3822309970855713,0.9982894062995911,0.6558270454406738,0.839640736579895,1,0.6232911944389343
75,75,"The men, Dorothy thought, were about as old as Uncle Henry, for two of them had beards.",-1.99253511428833,0.6343650221824646,2.4152767956256866,-0.9948468208312988,0.8708032369613647,0.793477475643158,-1,0.7205280661582947
76,76,But the little woman was doubtless much older.,1.932568371295929,2.4331493973731995,2.5331928730010986,-0.921474277973175,-1.6228435635566711,-0.798186182975769,-1,0.5797256827354431
77,77,"Her face was covered with wrinkles, her hair was nearly white, and she walked rather stiffly.",-1.9992902278900146,0.5848335027694702,1.5526395440101624,-0.9982037544250488,-1.6076889038085938,-0.9949742555618286,1,-1.7830023765563965
78,78,"When these people drew near the house where Dorothy was standing in the doorway, they paused and whispered among themselves, as if afraid to come farther.",-1.998473346233368,0.29917892813682556,1.322389543056488,-0.9672439694404602,-1.7163929343223572,0.7554858922958374,-1,-0.4493406116962433
79,79,"But the little old woman walked up to Dorothy, made a low bow and said, in a sweet voice:",1.9972562193870544,3.327295273542404,2.3080543279647827,0.9996742010116577,1.9257906675338745,0.9839666485786438,1,-0.49497509002685547
80,80,"You are welcome, most noble Sorceress, to the land of the Munchkins.",1.996536374092102,4.722565770149231,4.780678391456604,0.9996641874313354,1.9427304863929749,0.9957939386367798,1,1.8967296481132507
81,81,"We are so grateful to you for having killed the Wicked Witch of the East, and for setting our people free from bondage.",1.99875009059906,4.567841649055481,4.92510062456131,0.9996579885482788,1.951437771320343,0.9965746402740479,1,1.660184919834137
82,82,Dorothy listened to this speech with wonder.,1.998683750629425,2.296191096305847,4.4958027601242065,0.9988691210746765,1.7232352495193481,0.9985259175300598,1,1.8674875497817993
83,83,"What could the little woman possibly mean by calling her a sorceress, and saying she had killed the Wicked Witch of the East?",-1.998798131942749,0.6305293440818787,0.27808764576911926,-0.9946141839027405,0.7406746745109558,-0.9993327260017395,-1,-1.8839131593704224
84,84,"Dorothy was an innocent, harmless little girl, who had been carried by a cyclone many miles from home; and she had never killed anything in all her life.",1.9946717619895935,4.6517791748046875,0.2977833151817322,0.9980113506317139,-1.8984191417694092,0.9875027537345886,-1,-1.5541605949401855
85,85,"But the little woman evidently expected her to answer; so Dorothy said, with hesitation, You are very kind, but there must be some mistake.",-1.9925963878631592,2.3643143475055695,2.516939699649811,-0.9823712706565857,0.5311713814735413,0.8939267992973328,-1,-1.456844538450241
86,86,I have not killed anything.,1.9776581525802612,0.6381186246871948,4.301616281270981,-0.9127939343452454,-1.80336594581604,0.8583167195320129,-1,-1.5113640427589417
87,87,"Your house did, anyway, replied the little old woman, with a laugh, and that is the same thing.",-1.9903905391693115,0.4881703555583954,0.3101617693901062,0.9981060028076172,0.5271465182304382,0.9615644812583923,-1,-0.48339539766311646
88,88,"See! she continued, pointing to the corner of the house.",1.991664171218872,0.38949599862098694,2.2364271879196167,0.9978249073028564,0.8793236613273621,-0.8558641672134399,1,0.5158748626708984
89,89,"There are her two feet, still sticking out from under a block of wood.",-1.9993947744369507,0.7100493907928467,1.447325050830841,-0.9926881790161133,0.8021196126937866,-0.8007838726043701,-1,0.5733705163002014
90,90,"Dorothy looked, and gave a little cry of fright.",-1.9902223348617554,2.2570696473121643,3.4679033160209656,-0.9860028028488159,-1.5349228382110596,-0.828294575214386,-1,-1.7449550032615662
91,91,"There, indeed, just under the corner of the great beam the house rested on, two feet were sticking out, shod in silver shoes with pointed toes.",-1.9949330687522888,3.4298994839191437,0.42612507939338684,-0.9466313719749451,0.8285484313964844,0.8419580459594727,-1,0.5186263918876648
92,92,"Oh, dear!",-1.997223138809204,1.3507285118103027,4.6586830615997314,0.9986329674720764,1.7281255722045898,-0.7264252305030823,0,1.7077749967575073
93,93,"Oh, dear! cried Dorothy, clasping her hands together in dismay.",-1.9970077872276306,4.237471774220467,0.6005237102508545,-0.9772114753723145,-1.5102003812789917,-0.9103400707244873,-1,1.4246626794338226
94,94,The house must have fallen on her.,-1.998617172241211,1.2841287553310394,1.2773547172546387,-0.9982160925865173,-0.4836772382259369,-0.8866735100746155,-1,-1.8934816718101501
95,95,Whatever shall we do?,-1.9973813891410828,2.2900836169719696,4.416470170021057,-0.9821398854255676,0.6480481028556824,0.9011250138282776,-1,0.7557262778282166
96,96,"There is nothing to be done, said the little woman calmly.",1.9975538849830627,0.5612301826477051,0.5911993384361267,-0.989658534526825,1.6610658168792725,0.9377612471580505,-1,0.5498154163360596
97,97,But who was she?,-1.9896117448806763,2.339591473340988,2.33981853723526,-0.9948133230209351,0.6571236848831177,-0.5418214797973633,0,0.6944162845611572
98,98,asked Dorothy.,-1.9672006964683533,2.318506509065628,3.237206295132637,0.8846220374107361,0.8500031232833862,0.9813719987869263,-1,0.6699162125587463
99,99,"She was the Wicked Witch of the East, as I said, answered the little woman.",-1.9906560778617859,3.404006212949753,4.430430710315704,0.9964823722839355,0.8498239517211914,0.9294310808181763,1,0.5095854997634888
100,100,"She has held all the Munchkins in bondage for many years, making them slave for her night and day.",-1.9959883093833923,0.44452834129333496,4.588185429573059,0.9334491491317749,0.8706614375114441,0.9900568127632141,1,-1.4027097821235657
101,101,"Now they are all set free, and are grateful to you for the favor.",1.998488426208496,4.599538087844849,4.807516694068909,0.9998511075973511,1.9701050519943237,0.9917329549789429,1,1.8185380697250366
102,102,Who are the Munchkins?,-1.5740068554878235,1.3749585449695587,4.22932243347168,-0.997890055179596,0.7653142809867859,0.9700218439102173,0,0.6045438647270203
103,103,inquired Dorothy.,1.9839677214622498,2.3746781051158905,4.275520861148834,-0.7191374897956848,0.8608137965202332,0.9726629257202148,-1,0.6666610240936279
104,104,They are the people who live in this land of the East where the Wicked Witch ruled.,1.9720379710197449,3.362716555595398,4.4172259867191315,0.9850217700004578,0.8138757944107056,0.9841576218605042,1,-1.6362323760986328
105,105,Are you a Munchkin?,1.9786298871040344,1.3249699175357819,0.2947630286216736,-0.9954231381416321,0.7908259630203247,0.8651466965675354,0,0.6299381256103516
106,106,asked Dorothy.,-1.9672006964683533,2.318506509065628,3.237206295132637,0.8846220374107361,0.8500031232833862,0.9813719987869263,-1,0.6699162125587463
107,107,"No, but I am their friend, although I live in the land of the North.",1.9857209920883179,1.4006655812263489,2.52313894033432,0.9993152618408203,0.8638299107551575,0.7773539423942566,-1,0.676587700843811
108,108,"When they saw the Witch of the East was dead the Munchkins sent a swift messenger to me, and I came at once.",1.9956364035606384,3.427578330039978,4.266233533620834,0.9600197076797485,0.7549694180488586,0.9666748642921448,1,-1.5205393433570862
109,109,I am the Witch of the North.,1.989250659942627,4.591986238956451,4.706985890865326,0.9676048755645752,0.779914379119873,0.9432924389839172,0,0.5099732279777527
110,110,"Oh, gracious! cried Dorothy.",-1.9933363199234009,4.551083922386169,4.713568806648254,0.9991180300712585,1.9655611515045166,0.9189587235450745,1,1.8704696297645569
111,111,Are you a real witch?,-1.9878101348876953,0.5334973931312561,0.4980680048465729,-0.9532671570777893,0.570713222026825,0.9631676077842712,0,-1.6487839221954346
112,112,"Yes, indeed, answered the little woman.",1.99497789144516,3.323526293039322,4.388276696205139,0.9994445443153381,0.6936131119728088,0.9561545848846436,1,1.4736926555633545
113,113,"But I am a good witch, and the people love me. I am not as powerful as the Wicked Witch was who ruled here, or I should have set the people free myself.",1.9986308217048645,3.455830156803131,3.4544164836406708,0.9834160804748535,-1.410279005765915,0.9934327602386475,1,1.5136132836341858
114,114,"But I thought all witches were wicked, said the girl, who was half frightened at facing a real witch.",-1.9846746921539307,2.2994193732738495,1.358368068933487,-0.9823838472366333,-1.6241050958633423,0.890974223613739,-1,-1.8659160137176514
115,115,"Oh, no, that is a great mistake.",-1.9985526204109192,0.39084678888320923,0.45697855949401855,-0.9996961355209351,1.9703803062438965,-0.877610445022583,-1,-1.9128549098968506
116,116,"There were only four witches in all the Land of Oz, and two of them, those who live in the North and the South, are good witches.",1.9916155934333801,2.3545335233211517,3.3519323766231537,0.9992458820343018,1.6713168621063232,0.857902467250824,-1,-0.4846651256084442
117,117,"I know this is true, for I am one of them myself, and cannot be mistaken.",1.9959826469421387,4.414140552282333,4.710094571113586,0.999407172203064,-0.4125809371471405,0.9965713024139404,1,1.5645782351493835
118,118,"Those who dwelt in the East and the West were, indeed, wicked witches; but now that you have killed one of them, there is but one Wicked Witch in all the Land of Ozthe one who lives in the West.",1.9857184290885925,1.3714531362056732,0.2509869635105133,-0.9342350959777832,0.6415742039680481,0.852902889251709,-1,-1.8555055856704712
119,119,"But, said Dorothy, after a moments thought, Aunt Em has told me that the witches were all deadyears and years ago.",-1.9886090755462646,2.2699199616909027,2.333755910396576,-0.992518424987793,0.7914669513702393,0.9694375395774841,-1,0.5973411202430725
120,120,Who is Aunt Em?,1.9807226061820984,2.3271425366401672,2.230961710214615,-0.9962020516395569,0.8310338854789734,0.8663327097892761,0,0.8192771077156067
121,121,inquired the little old woman.,-1.988980770111084,2.3278876543045044,4.258114457130432,0.7763556838035583,0.8860993981361389,0.9022382497787476,-1,-1.4779604971408844
122,122,"She is my aunt who lives in Kansas, where I came from.",1.9964872598648071,4.409304201602936,4.413387656211853,0.9935556054115295,1.5969991087913513,0.8193910121917725,1,0.7346157431602478
123,123,"The Witch of the North seemed to think for a time, with her head bowed and her eyes upon the ground.",-1.99104905128479,1.3404878973960876,1.2751566469669342,-0.9795134663581848,0.8385123014450073,0.9161285758018494,-1,0.6195333003997803
124,124,"Then she looked up and said, I do not know where Kansas is, for I have never heard that country mentioned before.",-1.999056875705719,0.43769368529319763,1.316346287727356,-0.9911672472953796,0.6492200493812561,0.9725894331932068,-1,0.56673264503479
125,125,"But tell me, is it a civilized country?",-1.9930344820022583,2.347078859806061,2.328600198030472,-0.9149278998374939,0.8392264246940613,0.8284037113189697,-1,0.5776230692863464
126,126,"Oh, yes, replied Dorothy.",1.9976568222045898,2.2817778289318085,0.3002732992172241,0.9990875720977783,0.8733440041542053,0.5149146318435669,1,0.5640413761138916
127,127,Then that accounts for it.,1.984778344631195,0.5039821267127991,2.393374890089035,0.9975659847259521,0.8467008471488953,-0.9817104935646057,-1,0.5497280359268188
128,128,"In the civilized countries I believe there are no witches left, nor wizards, nor sorceresses, nor magicians.",1.7154852151870728,0.4871245324611664,0.3839225471019745,-0.9943416118621826,0.5741979479789734,0.9680464267730713,-1,-1.5669808387756348
129,129,"But, you see, the Land of Oz has never been civilized, for we are cut off from all the rest of the world.",-1.985440194606781,0.47839704155921936,2.356315463781357,-0.9884839653968811,-1.410525232553482,0.8886116147041321,1,-1.7903666496276855
130,130,Therefore we still have witches and wizards amongst us.,1.990384578704834,3.3606332540512085,3.271923989057541,0.9971965551376343,0.7231177091598511,0.9894970655441284,0,-1.5732354521751404
131,131,Who are the wizards?,-1.987026035785675,0.4209648668766022,4.2431997656822205,-0.9970747232437134,0.7942561507225037,0.9506439566612244,0,0.7434472441673279
132,132,asked Dorothy.,-1.9672006964683533,2.318506509065628,3.237206295132637,0.8846220374107361,0.8500031232833862,0.9813719987869263,-1,0.6699162125587463
133,133,"Oz himself is the Great Wizard, answered the Witch, sinking her voice to a whisper.",-1.9917967319488525,4.833931982517242,0.3833477795124054,-0.9629062414169312,1.9641699194908142,0.9951211810112,1,1.7424364686012268
134,134,He is more powerful than all the rest of us together.,1.9975040555000305,4.686067819595337,4.610549569129944,0.9997920393943787,1.6610613465309143,0.9985625147819519,1,1.6671335697174072
135,135,He lives in the City of Emeralds.,1.9957152009010315,2.4080958366394043,3.386988639831543,0.9957022070884705,0.6575217247009277,0.9858537912368774,0,0.8525733351707458
