"","sent_raw","syuzhet","bing","afinn","nrc"
"29","28,""It was, this Guermantes, like the setting of a novel, an imaginary landscape I could picture to myself only with difficulty and thereby longed all the more to discover, set amid real lands and roads which would suddenly become immersed in heraldic details, a few miles from a railway-station; I recalled the names of the places around it as if they had been situated at the foot of Parnassus or of Helicon, and they seemed precious to me as the physical conditions necessary in topographical science for the production of an inexplicable phenomenon.""",0.1,0,4,1
"30","29,""I remembered the coats of arms painted beneath the windows of the church in Combray, their quarters filled, century after century, with all the lordly domains which this illustrious house had appropriated by marriage or gain from all the corners of Germany, Italy and France: vast territories in the north, powerful cities in the south, assembled together to compose the name Guermantes and, losing their material form, to inscribe allegorically their sinople keep or castle triple-towered argent upon its azure field.""",2.45,2,1,4
"31","30,""I had heard of the famous Guermantes tapestries and could see them, medieval and blue, somewhat coarse, standing out like a cloud against the amaranth, legendary name beneath the ancient forest where Childebert so often went hunting, and it seemed to me that, without making a journey to see them, I might just as easily penetrate the secrets of the mysterious corners of these lands, this remoteness of the centuries, simply by coming into contact for a moment, in Paris, with Mme de Guermantes, the suzerain of the place and lady of the lake, as if her face and her words must possess the local charm of forests and streams and the same age-old characteristics as those recorded in the book of ancient customs in her archives.""",2.05,1,7,4
"32","31,But then I had met Saint-Loup; he had told me that the house had borne the name Guermantes only since the seventeenth century when his family had acquired it.",0.8,1,0,1
"33","32,""They had lived, until then, in the neighbourhood and their title did not belong to the area.""",0,0,0,1
"34","33,""The village of Guermantes had taken its name from the chateau and had been built after it, and, so that the village should not destroy the view from it, building regulations that were still in force dictated the lines of its streets and set limits on the height of its houses.""",-1.25,-2,-4,0
"35","34,""As for the tapestries, they were by Boucher, acquired in the nineteenth century by a Guermantes with artistic tastes and hung, along with mediocre hunting-scenes which he had painted himself, in a particularly ugly drawing-room done out in adrinople and plush.""",0.4,-2,-3,-1
"36","35,""By revealing these things to me, Saint-Loup had introduced into the chateau elements that were foreign to the name Guermantes, and they no longer made it possible for me to go on extracting from its syllables alone the style in which it was built.""",-0.25,1,-3,0
"37","36,""Then, the chateau reflected in its lake had disappeared from the depths of this name, and what had appeared to me around Mme de Guermantes as her dwelling had been her Paris house, the Hotel de Guermantes, as limpid as its name, for no physical and opaque element intervened to disrupt and darken its transparency.""",-1.9,-2,-4,-2
"38","37,""Just as the word church signifies not merely the building but also the company of the faithful, the Hotel de Guermantes included all those who shared in the life of the Duchesse, but these close friends I had never seen were for me merely famous and poetic names, and, knowing only persons who were themselves merely names as well, they only enlarged and protected the mystery surrounding the Duchesse by extending around her a vast halo, which at best grew dimmer as it increased in size.""",6.25,3,11,7
"39","38,""In the parties she gave, since I could not imagine the guests as having bodies, moustaches, boots, as making any remark that was banal, or even original in a human and rational manner, this whirl of names, introducing less physical presence than a banquet of ghosts or a ball of spectres around the statuette in Dresden china known as Mme de Guermantes, maintained a show-case transparency around her glass mansion.""",0.5,0,0,2
"40","39,""Then, when Saint-Loup had told me various anecdotes about his cousins chaplain and her gardeners, the Hotel de Guermantes had become as some Louvre might have become in the past a kind of castle surrounded, in the very centre of Paris, by its lands, acquired by inheritance, by virtue of an ancient right that had oddly survived and over which she still enjoyed feudal privileges.""",4.8,3,6,2
"41","40,But this last dwelling had itself faded away by the time we had come to live right next to Mme de Villeparisis in one of the apartments adjoining the one occupied by Mme de Guermantes in a wing of the Hotel.",0.8,1,0,0
"42","41,""It was one of those old houses, some of which may still exist, in which the main courtyard was often flanked alluvial deposits washed up by the rising tide of democracy or the legacy of bygone days when the various trades were grouped around the seigneurial dwelling by the backs of shops, premises like a bootmakers or a tailors, for instance (like those you see clustered around cathedrals when restorers have not had the aesthetic sense to remove them), together with a concierge who was also a cobbler, kept chickens and grew flowers and, at the far end, in the main house, lived an aristocratic lady who, when she drove out in her old carriage and pair, her hat sporting a few nasturtiums which seemed to have escaped from the concierges garden (with a footman at her coachmans side who got down to leave cards at every aristocratic mansion in the neighbourhood), dispensed smiles and little waves of the hand indiscriminately to the porters children and to any middle-class tenants who happened to be passing and between whom her disdainful affability and her egalitarian hauteur could not distinguish.""",2.3,1,4,6
"43","42,""In the house to which we had moved, the aristocratic lady at the end of the courtyard was a Duchesse, elegant and still young.""",1.15,1,2,3
"44","43,""Her name was Mme de Guermantes, and, thanks to Francoise, it was not long before I came to know something about her household.""",1.2,0,2,1
"45","44,""For the Guermantes (often referred to by Francoise as the people below or downstairs) constantly occupied her thoughts from morning when, as she did Mamas hair, unable to resist casting a forbidden, furtive glance into the courtyard, would remark: Oh, there go two holy Sisters: theyll be for downstairs, or Oh! just look at those pheasants in the kitchen window.""",-1.85,-1,-4,-1
"46","45,No need to ask where theyve come from.",0,0,-1,0
"47","46,""The Duc will have been out hunting to evening when, handing me my night-clothes, she might chance to hear the sound of a piano or a snatch of song and would conclude: Gay goings-on below, theyve got company; and in the steady set of her face, beneath her now whitened hair, a smile from her younger days, lively and demure, would for a second set each one of her features in its place and match them together in a carefully ordered readiness, as if to dance a quadrille.""",4.6,3,8,4
"48","47,""But the moment in the Guermantes day that most aroused Francoises curiosity, that gave her most satisfaction and also most annoyance, was the moment when the doors of the carriage entrance opened and the Duchesse stepped into her barouche.""",0.3,-1,-2,0
"49","48,""This usually happened shortly after our servants had finished celebrating the solemn Passover feast that none might disturb, otherwise known as their midday meal, during which they were so taboo that not even my father would have dared to ring for them, in the full knowledge that not a single one of them would have stirred even if the bell had rung five times, and that he would have committed this breach of etiquette to no effect whatsoever, but not without detriment to himself.""",-0.65,-5,-2,1
"50","49,""For Francoise (who, in her old age, lost no opportunity to assume a suitable expression) would not have failed to present him, for the rest of the day, with a face covered with little red cuneiform markings, which was her way, indecipherable though it was, of displaying to the outside world the long record of her grievances and the underlying causes of her displeasure.""",-1.75,-3,-4,2
"51","50,""She would enlarge upon these by addressing herself to no one in particular, but not in a way that made what she said at all clear.""",0.5,1,0,0
"52","51,""And this is what she meant in the belief that for us it was exasperating, mortifying, vexing as she put it when she talked about saying low mass for us the whole blessed day.""",-1.5,-3,-4,1
"53","52,""The last rites completed, Francoise, who was at once, as in the early church, both celebrant and a member of the faithful, poured herself a final glass of wine, removed the napkin from her neck and, wiping the traces of red liquid and coffee from her lips, folded it up and slipped it into its ring; she directed a doleful look of thanks to her young footman, who was ingratiating himself with her by a Come, Madame, a few more grapes, theyre eavenly, then went straight to open the window on the pretext that it was too hot in this wretched kitchen.""",1.7,1,6,2
"54","53,""As she turned the window-knob and let in the air, she managed, at the same time, to steal a skilfully indifferent glance towards the back of the courtyard; from this she gained the stealthy assurance that the Duchesse was not yet ready to leave, and gazed longingly for a moment with scornful and impassioned eyes at the waiting carriage; once this second of attention had been paid to the things of this earth, she raised her eyes to heaven, whose purity she had already anticipated as she felt the mildness of the air and the warmth of the sun; at the corner of the roof, her gaze rested on the place where, each spring, there came to nest, immediately above my bedroom chimney, two pigeons like the ones that used to coo in her kitchen in Combray.""",3,3,1,1
"55","54,""Combray, Combray! she would cry.""",-0.75,-1,-1,-1
"56","55,""(And the almost singing tone in which she declaimed this invocation, just as much as the Arlesienne purity of her features, could have made one suspect that Francoise was of southern origin and that the lost homeland she was bewailing was simply a land of adoption. But one might have been wrong here, for it seems that no province is without its south; are there not any number of Bretons or Savoyards we come across whose speech has all the delightful transpositions of longs and shorts characteristic of the south?)""",-0.3,-2,-4,1
"57","56,""Combray, when will I see you again, my poor old home?""",-0.5,-1,-2,0
"58","57,""When will I be able to spend every blessed hour of the day among your hawthorns, under our poor old lilacs listening to the finches and the Vivonne murmuring away like someone whispering, instead of that wretched bell from the young master, who has me running up and down that dratted corridor every half-hour.""",0.9,0,0,2
"59","58,""And even then he thinks I dont come quick enough; but youd need to hear the bell before hed rung it, and if youre a minute late he takes on something dreadful.""",-1.25,0,-3,-2
"60","59,My poor old Combray!",-0.5,-1,-2,0
"61","60,""I dare say Ill be dead before I see you again, when they throw me like a stone into a hole in the ground.""",-1,0,-3,-2
"62","61,And Ill never smell your lovely white hawthorns again.",0.4,0,1,0
"63","62,It seems to me that what Ill be hearing in my final rest are those three rings of the bell which put a curse on me when I was still alive.",-0.75,-1,-2,-1
"64","63,""But she was interrupted by the voice of the waistcoat-maker in the courtyard below, the one whom my grandmother had found so agreeable in the past, when she had gone to pay a call on Mme de Villeparisis, and who now ranked no less highly in the affections of Francoise.""",1.5,1,-2,3
"65","64,The sound of our window opening had made him look up and he had already spent some time trying to attract his neighbours attention so that he could bid her good day.",1.55,1,4,1
"66","65,""At this point, the flirtatiousness of the young girl Francoise had once been, softened, for M. Jupiens benefit, the grumpy face of our old cook, weighed down by age, bad temper and the heat of the stove, and it was with a charming blend of reserve, familiarity and demureness that she gracefully acknowledged the waistcoat-maker, but without a word to him; if she was infringing Mamas instructions by looking into the courtyard, she would not have dared to challenge them to the point of talking from the window, which would have entailed, as Francoise saw it, a whole lecture on the subject from her mistress.""",2.45,-1,1,1
"67","66,""She pointed out the waiting carriage to Jupien with a gesture that seemed to convey: A fine pair of horses there all right! but what she actually muttered was: What an old crate!, and she did this mainly because she knew what his response was going to be: he would put his hand to his lips so that he would be audible without having to shout: You could have one too if you wanted, more than just one perhaps, but youre not interested in that sort of thing.""",1.65,3,4,1
"68","67,""And Francoise, after a modest, furtive and delighted gesture that conveyed something like: Each to his own; but simplicitys the thing in this house, closed the window in case Mama should enter the room.""",2,3,5,1
"69","68,""The you who might have owned more horses than the Guermantes meant us, but Jupien was right to use you in this way because, apart from a few strictly personal indulgences (like pretending with an irritating giggle that she did not have a cold when she was coughing all the time and the whole household lived in fear of catching it), Francoise, like those plants that are completely attached to a particular animal and nourished by that animal with food it catches, eats and digests for them, offering it to them in its final and easily assimilable residue, lived with us symbiotically; we were the ones who, with our virtues, our wealth, our style of living, our position, had to take it upon ourselves to devise the little ways of humouring her which constituted along with the recognized right freely to practise the ritual of the midday meal according to ancient custom, including a breath of air at the window afterwards, a certain amount of lingering when she went out to shop and a Sunday visit to her niece the portion of contentment without which her life could not be lived.""",3.05,-1,0,4
"70","69,""So one can understand why Francoise had pined away during the first days of our move, a prey to a sickness in a house where my fathers claims to distinction were not yet known which she herself called ennui in the strong sense in which the word is used by Corneille, or in the letters of soldiers who end up by committing suicide because they pine too much for their fiancees or for their native villages.""",-1.7,0,-3,-1
"71","70,""Francoises ennui had been quickly remedied in fact by Jupien because his attitude procured her an immediate sense of pleasure, no less keenly felt and more refined than it would have been had we decided to keep a carriage.""",1.5,3,1,1
"72","71,""A good class of people, these Juliens (Francoise was always ready to assimilate new names to the ones she already knew), decent souls; its written all over their faces.""",2.85,3,3,2
"73","72,""Indeed Jupien was able to understand the situation and to let it be known that if we had no carriage, it was because we had no wish for one.""",0.8,0,0,0
"74","73,This friend of Francoises had obtained a post in a government office and was seldom to be found at home.",1.7,0,1,1
"75","74,""He had initially been a waistcoat-maker with the slip of a girl my grandmother had assumed to be his daughter, but it was no longer worthwhile for him to go on doing the job after the girl, who could already repair a torn skirt with great skill when she was little more than a child (at the time my grandmother paid her call on Mme de Villeparisis), had turned to ladies dressmaking and become a skirt-maker.""",3.35,3,-1,2
"76","75,""After a period as apprentice seamstress with a dressmaker, employed to stitch, to sew up a flounce, to secure a button or a press stud and to fix a waistband with fasteners, she had quickly risen to become second then chief assistant, and after creating her own clientele of ladies from the best circles, she now worked at home (to wit in our courtyard), generally with one or two of her young friends from the dressmakers workshop whom she engaged as apprentices.""",2.65,3,5,4
"77","76,So Jupiens presence was not really needed there any more.",0.4,0,0,1
"78","77,""No doubt the little girl, now a grown woman, was often required to make waistcoats.""",-0.75,-1,-2,-1
"79","78,""But with her friends to help her, she no longer needed anyone else.""",0,0,1,0
"80","79,""And so Jupien, her uncle, had looked for a job elsewhere.""",0,0,0,1
"81","80,""At first his work had allowed him to get home for midday, but he then permanently replaced the man whose assistant he had been and could not return home until the evening meal.""",0,1,0,0
"82","81,""Fortunately he was appointed to this tenured position several weeks after we had moved in, so that his kind attention lasted sufficiently long for Francoise to get through the difficulties of these early days without undue discomfort.""",0.95,-1,2,0
"83","82,""At the same time, without underrating Jupiens value as an interim palliative for Francoise, I have to say that I did not initially take to him.""",-0.1,0,0,1
"84","83,""From a few feet away, completely destroying the effect that his plump cheeks and florid complexion would have otherwise produced, his eyes, brimming with dreamy, woeful sympathy, created the impression that he was either very ill or had just suffered a major bereavement.""",-1.35,-3,-8,0
"85","84,""Not only was this not the case, but as soon as he spoke perfectly well in fact he tended to be cold and mocking.""",0.05,0,1,-4
"86","85,""The disparity between his gaze and his speech produced an uncomfortable sense of falsity and it seemed to embarrass him in the way that a guest wearing ordinary clothes at a party where everyone else is in evening dress is embarrassed, or likewise, someone who has to speak to a member of royalty without knowing exactly how and whose reaction to the dilemma is to use as few words as possible.""",-2.35,-3,-7,-1
"87","86,""There the comparison ends, because Jupiens way of speaking was, by contrast, charming.""",1,1,3,1
"88","87,""Indeed, in the same way that his face was inundated by his eyes (and this passed unnoticed once you knew him), I soon discovered that he was a man of rare intelligence, one of the most spontaneously literary men who has come my way, in the sense that, although he was probably uneducated, he possessed, or had acquired, with the sole help of a few hastily scanned books, the most ingenious turns of phrase.""",-0.65,-1,2,1
"89","88,The most gifted people I had known had died very young.",0.4,0,-3,2
"90","89,And I was convinced that Jupiens life would be a short one.",0.6,0,1,0
"91","90,""He had kindness, sympathy and the most sensitive and generous feelings.""",1.75,3,6,3
"92","91,His role in Francoises life had soon ceased to be indispensable.",0,0,0,0
"93","92,She had learned the role for herself.",0,0,0,0
"94","93,""Even when a tradesman or a servant delivered a parcel to our door, while seeming to pay no attention to him and merely pointing him absently to a chair as she continued with her work, Francoise took such shrewd advantage of the few moments he spent in the kitchen awaiting Mamas instructions, that only rarely did he depart without the certain knowledge ineradicably engraved in his mind that if we did not have one, it was because we had no wish for it.""",2.7,2,2,3
"95","94,""And if it was so important to her that other people should know we had money (for she knew nothing about the use of what Saint-Loup called partitive articles and would say have money, fetch water), that we were rich, it was not because wealth alone, wealth without virtue, was the supreme good for Francoise, but virtue without wealth was not her ideal either.""",4.5,7,12,7
"96","95,""For her, wealth was like a necessary condition without which virtue would lack both merit and charm.""",2.25,3,6,3
"97","96,""She made so little distinction between the two that she came to see their qualities as interchangeable, expecting material comfort from virtue and moral edification from wealth.""",3.35,3,7,6
"98","97,""Once she had closed the window, fairly quickly (otherwise, it seemed, Mama would have given her a real piece of her mind), Francoise began with a sigh to clear the kitchen table.""",0.85,2,-1,2
"99","98,""There are some Guermantes in the rue de la Chaise, said our valet.""",-0.5,-1,0,-1
"100","99,I had a friend who worked there.",1.05,1,1,1
"101","100,He was their second coachman.",0,0,0,0
"102","101,""And I know someone, not my pal but his brother-in-law, who did his time in the army with one of the Baron de Guermantess grooms.""",0,0,0,1
"103","102,So hows your father?",0,0,0,0
"104","103,""added the valet, who had a habit of sprinkling his conversation with the latest witticisms, just as he liked to hum the latest popular tunes.""",1,1,5,0
"105","104,""Francoise, with the weary look in her eyes of an ageing woman, and viewing the world entirely from Combray, in a distant blur, grasped not the witticism in these words but the fact that they must be witty, since they were unrelated to the rest of the valets remarks and had been uttered with strong emphasis by someone she knew to be a joker.""",-0.6,-1,0,0
"106","105,""So she smiled with dazzled benevolence as if to say: He doesnt change, our Victor!""",2.6,2,5,2
"107","106,""Besides she was pleased, because she knew that listening to wit of this kind was connected remotely to those reputable social pleasures for which, in all classes of society, people are eager to dress up and risk catching cold.""",2.85,1,5,3
"108","107,""In fact she regarded the valet as a good friend for her to have, since he was always angrily denouncing the dreadful measures the Republic was about to take against the clergy.""",0.3,-1,1,0
"109","108,""Francoise had not yet grasped that our cruellest adversaries are not those who contradict and try to convince us, but those who exaggerate or invent things that are liable to distress us, taking care not to present them in any justifiable light, which would diminish our distress and perhaps lead us to entertain some slight respect for an attitude they are anxious to display to us, to complete our torment, as being both hideous and unassailable.""",-2.45,-3,-4,-1
"110","109,""The Duchesse must be connected to all that, said Francoise, resuming the remarks made about the Guermantes in the rue de la Chaise, as one takes up a piece of music again at the andante.""",0.1,-1,0,0
"111","110,I cant remember who it was told me that one of them married a cousin of the Duc.",0,0,0,0
"112","111,But they all belong to the same bracket.",0,0,0,0
"113","112,""A great family, those Guermantes! she added with respect, attributing the greatness of the family both to the number of its members and to the brilliance of its reputation, as Pascal attributes the truth of religion to reason and the authority of the Scriptures.""",4.1,5,9,5
"114","113,""With the single word great as her only means of expressing both ideas, it seemed to her that these were one and the same, her vocabulary, like certain gem stones, thus presenting a flaw in places which projected darkness into the depths of her mind.""",1.05,1,6,1
"115","114,I wonder if theyre the ones with a chateau in Guermantes ten miles from Combray?",0,1,0,0
"116","115,""If they are, theyve got to be related to their cousin in Algiers, too.""",0,0,0,0
"117","116,""My mother and I were kept wondering for a long time who this cousin in Algiers might be, but we finally realized that by Algiers Francoise meant the city of Angers.""",-0.6,0,-3,1
"118","117,The remote can be more familiar to us than the near.",0.8,0,0,1
"119","118,""Francoise, who knew the name Algiers from some very nasty dates we were customarily sent at New Year, had never heard of Angers.""",-1.2,-1,-6,-1
"120","119,""Her language, like the French language itself, particularly its toponomy, was strewn with errors.""",-0.25,0,0,0
"121","120,I meant to ask their butler about it what is it they call him?",0.4,0,0,1
"122","121,""She broke off, as if she were consulting herself on a matter of protocol, then came out with the answer: Oh yes! they call him Antoine, as if Antoine had been some sort of title.""",0.05,-1,1,0
"123","122,""Hes the one could tell me, but hes a proper toff that one, a great pedant, youd think theyd cut off his tongue or that hed forgotten to learn to speak.""",1.05,2,1,1
"124","123,""He makes no reply when you talk to him, added Francoise, who used the expression make reply like Mme de Sevigne.""",0.9,1,1,1
"125","124,""But, she went on, untruthfully, as long as I know whats cooking in my own pot I dont bother about whats in other peoples.""",-0.75,-1,-2,-1
"126","125,""Anyway, its not Catholic.""",0,0,0,0
"127","126,And hes not a courageous man either.",1,1,2,1
"128","127,""(You would have thought from this estimation of the man that Francoise had revised her ideas about physical courage, which, when she was in Combray, she saw as reducing men to the level of wild beasts. But this was not the case. Courageous simply meant hard-working.)""",2.9,0,3,2
"129","128,""They say hes as thievish as a magpie as well, but you cant always believe what you hear.""",0.8,1,0,0
"130","129,Their staff are always leaving because of the concierge.",0,0,0,0
"131","130,Hes jealous and he sets the Duchesse against them.",-0.75,-1,-2,-1
"132","131,""But that Antoine is a real idler, thats for sure, and his Antoinesse is no better, continued Francoise, whose need to find a feminine form of the name Antoine for the butlers wife was no doubt unconsciously motivated in this grammatical invention by the memory of the words chanoine and chanoinesse.""",0,1,2,-2
"133","132,She was not entirely wrong in this.",-0.75,-1,-2,-1
"134","133,""There is still a street called rue Chanoinesse near Notre-Dame, a name given it (since it was only occupied by canons) by those Frenchmen in the past whose contemporary Francoise in fact was.""",-0.1,-1,0,0
"135","134,""She went on immediately to provide another example of this way of forming feminines, with the remark: Its got to be the Duchesse who owns the Guermantes chateau.""",0.8,0,0,1
"136","135,And shes the one whos mayoress down there.",0,0,0,0
"137","136,Thats quite something.",0,0,0,0
"138","137,""I should think it is, said the footman with conviction, having failed to detect the irony.""",-1.15,-2,-3,0
"139","138,""You think so, do you, my lad?""",0,0,0,0
"140","139,""For people like them, being mayor or mayoress is not worth tuppence.""",1.25,2,4,2
"141","140,""Now if I had the Guermantes chateau, you wouldnt see me setting foot in Paris.""",0,0,0,0
"142","141,""Why on earth do important folk, well-off people like Monsieur and Madame, get it into their heads to stay in this wretched city when they could be going off to Combray the minute theyre free and theres no one to stop them?""",0.85,3,3,0
"143","142,Whats stopping them from retiring?",-0.4,0,-1,0
"144","143,Theyre not short of anything.",0,0,0,0
"145","144,Why wait till theyre dead?",-1.25,-1,-3,-1
"146","145,All Id need would be a bit of plain food and enough wood to keep me warm in winter and Id have been off home to my brothers poor old place in Combray a long time ago.",0.15,1,-1,1
